1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,C,Cereals and tubers,Exchange rate (USD/LCU),FCS,Fatality,Lat,Lon,NDVI Anomaly,Population,Rainfall (mm),Ramadan,gamma,rCSI,h,r2,val_loss,train_loss
31,,100,81,36,51,26,,,26,0,76,11,0.0001,21,19,0.8181588417461881,0.006849154041228715,0.0051149464748409925
31,,100,81,36,51,26,,,26,0,76,11,0.0001,21,20,0.8124200808454236,0.0072795957784852145,0.005264118616148647
31,,100,81,36,51,26,,,26,0,76,11,0.0001,21,21,0.8085642469373043,0.007674178892323292,0.005361377447414137
31,,100,81,36,51,26,,,26,0,76,11,0.0001,21,22,0.8031228680029412,0.0080680336569447,0.005504176952024593
31,,100,81,36,51,26,,,26,0,76,11,0.0001,21,23,0.7983740573261272,0.008574188203395396,0.005629262910532213
31,,100,81,36,51,26,,,26,0,76,11,0.0001,21,24,0.795514487304132,0.008983501089907205,0.005703737588909217
31,,100,81,36,51,26,,,26,0,76,11,0.0001,21,25,0.7937831934629443,0.009403138763635396,0.0057491873754490185
31,,100,81,36,51,26,,,26,0,76,11,0.0001,21,26,0.7914766807611888,0.009706478620920764,0.005812468646767233
31,,100,81,36,51,26,,,26,0,76,11,0.0001,21,27,0.7909616720180129,0.010106091530534869,0.0058271872413992185
31,,100,81,36,51,26,,,26,0,76,11,0.0001,21,28,0.7919729165125741,0.010447684211091088,0.00580064991848954
31,,100,81,36,51,26,,,26,0,76,11,0.0001,21,29,0.7944468563438534,0.010876593165468464,0.005734444415742643
31,,100,81,36,51,26,,,26,0,76,11,0.0001,21,30,0.7956719266917385,0.011276937843539165,0.005704430082435262
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,1,0.9261504073448643,0.0019462335577357455,0.0020909776672172436
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,2,0.9228604124447826,0.00203367926919624,0.0021796354014813517
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,3,0.9170447149418711,0.002243924815198667,0.0023387723939906208
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,4,0.9111854106858567,0.002467207130630303,0.002498234585003835
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,5,0.9052759304208873,0.0026406671958772708,0.0026582735525003667
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,6,0.8990957205356981,0.00279899808132163,0.002825939875976601
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,7,0.893353373164291,0.0030399776082147847,0.002981564692079354
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,8,0.8853000739286064,0.003406610944286777,0.0032023460429338444
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,9,0.8802206970416642,0.0035862885646859924,0.0033410176772420822
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,10,0.8740887741444301,0.0038671034689100455,0.0035103212113124986
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,11,0.8676787079868348,0.004156864203938579,0.0036883805798498125
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,12,0.8618049396390993,0.004506589971588557,0.0038523485158608213
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,13,0.8573655837588016,0.004873148185049038,0.003977233642240246
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,14,0.853476424807784,0.005253769571454551,0.004087659680560304
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,15,0.8490930826445877,0.005714100928657467,0.00421301852981834
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,16,0.8463126980257536,0.006107354894346929,0.004294495671826113
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,17,0.8436739842145031,0.0066100201187979275,0.004373021148788739
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,18,0.8420308022652065,0.006998572174381408,0.004424760632166085
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,19,0.8404026961028896,0.00748088845522905,0.004476359017176181
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,20,0.8395764624157482,0.007798266732506501,0.004505197518677417
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,21,0.8377135529307662,0.008260327708895667,0.004562496371116915
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,22,0.8355664187455746,0.008753475785380351,0.0046265961606356005
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,23,0.8330114832894702,0.009077263471833127,0.004700447941477153
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,24,0.8300315467586574,0.009702861196670081,0.004783840502930815
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,25,0.8257304348251303,0.010185803130037129,0.004903288872002334
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,26,0.8230101661293845,0.010659427498370384,0.004976712128606084
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,27,0.8211133088873098,0.011225697799336645,0.005026389574074055
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,28,0.818034054939831,0.011330940184481985,0.0051090731016462535
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,29,0.8180832097666028,0.011514278103874138,0.00510340880780114
81,6,100,76,61,96,21,0,0,31,,81,16,0.0001,11,30,0.8153745207242105,0.011373891778958808,0.005176084683721984
91,91,10,1,11,16,71,0,,66,,,,0.01,76,1,0.9202734195264214,0.0019717657641403733,0.0022801449977183706
91,91,10,1,11,16,71,0,,66,,,,0.01,76,2,0.9191404735766341,0.0020841143160650827,0.002307337135015872
91,91,10,1,11,16,71,0,,66,,,,0.01,76,3,0.9173679115878315,0.0022175886801724482,0.0023531674382001088
91,91,10,1,11,16,71,0,,66,,,,0.01,76,4,0.9119549332811562,0.0024108505686929096,0.002502499622810677
91,91,10,1,11,16,71,0,,66,,,,0.01,76,5,0.906576560483795,0.0025280463910167797,0.002650439452461867
91,91,10,1,11,16,71,0,,66,,,,0.01,76,6,0.9008953205325089,0.002676113393365462,0.0028060502980829477
91,91,10,1,11,16,71,0,,66,,,,0.01,76,7,0.8961581995795206,0.002951048180973015,0.0029341259335619674
91,91,10,1,11,16,71,0,,66,,,,0.01,76,8,0.8909255522166809,0.0033150483644544025,0.003075154370051803
91,91,10,1,11,16,71,0,,66,,,,0.01,76,9,0.8861988237657862,0.003701341894151828,0.0032010735677314587
91,91,10,1,11,16,71,0,,66,,,,0.01,76,10,0.8824184312274603,0.004074231073748213,0.0032997312712424614
91,91,10,1,11,16,71,0,,66,,,,0.01,76,11,0.8807608565046862,0.0043583967155536125,0.003339428735526672
91,91,10,1,11,16,71,0,,66,,,,0.01,76,12,0.8785738719014525,0.0046027024902837175,0.003394761437623926
91,91,10,1,11,16,71,0,,66,,,,0.01,76,13,0.876967303579104,0.0049097447685399935,0.0034349914775856157
91,91,10,1,11,16,71,0,,66,,,,0.01,76,14,0.8751130716991504,0.005233579258829198,0.0034834852499913056
91,91,10,1,11,16,71,0,,66,,,,0.01,76,15,0.8724310474497508,0.0057824340670264915,0.0035565375287166905
91,91,10,1,11,16,71,0,,66,,,,0.01,76,16,0.8700663562747836,0.006249064387713344,0.0036218262449971453
91,91,10,1,11,16,71,0,,66,,,,0.01,76,17,0.8673230005171586,0.006690870142169426,0.0036985261319166583
91,91,10,1,11,16,71,0,,66,,,,0.01,76,18,0.8649491093142299,0.0069432867315949425,0.0037657737873141106
91,91,10,1,11,16,71,0,,66,,,,0.01,76,19,0.863473484590396,0.007324013792588318,0.0038087654606784433
91,91,10,1,11,16,71,0,,66,,,,0.01,76,20,0.861962602477145,0.007534264940076623,0.0038537273424121858
91,91,10,1,11,16,71,0,,66,,,,0.01,76,21,0.8620068630082391,0.007730985129520137,0.003855952456320231
91,91,10,1,11,16,71,0,,66,,,,0.01,76,22,0.861678411485741,0.00803620237366286,0.0038693702316119957
91,91,10,1,11,16,71,0,,66,,,,0.01,76,23,0.8614167801418,0.008562718410573308,0.003881754065351697
91,91,10,1,11,16,71,0,,66,,,,0.01,76,24,0.8605123642146137,0.008903232639743948,0.003912326342524173
91,91,10,1,11,16,71,0,,66,,,,0.01,76,25,0.859354642138884,0.009279078139749573,0.003949764023353632
91,91,10,1,11,16,71,0,,66,,,,0.01,76,26,0.8577049798394493,0.009686752791140034,0.004000460450240516
91,91,10,1,11,16,71,0,,66,,,,0.01,76,27,0.8559876741689716,0.010239239100616127,0.0040520121783585335
91,91,10,1,11,16,71,0,,66,,,,0.01,76,28,0.8550825424438865,0.010604965131720224,0.004079184476107053
91,91,10,1,11,16,71,0,,66,,,,0.01,76,29,0.8546844886013067,0.010944442423590134,0.004089972085267428
91,91,10,1,11,16,71,0,,66,,,,0.01,76,30,0.8564066823730604,0.011144987506792235,0.004040174861901825
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,1,0.7436616067437812,0.0070562671698398164,0.007437107653700801
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,2,0.7299703276325576,0.0073533602291453995,0.007809471512622153
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,3,0.7159067543426091,0.0076962670051802075,0.008191208306129261
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,4,0.7022201855521635,0.008013293047613683,0.008560435251289373
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,5,0.6873710782957467,0.008364494067944504,0.008963016105794856
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,6,0.6707366031580242,0.008781428158525216,0.00941678776113813
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,7,0.6560567392092905,0.00911902877196753,0.009814465815762292
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,8,0.6421519375011746,0.00943537681556455,0.010190670775437241
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,9,0.6285497129593383,0.009737420077914788,0.01055770911254503
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,10,0.6161561671270104,0.010058095769455747,0.010889717221921426
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,11,0.6033127290485142,0.010386295454857827,0.011231805005375756
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,12,0.5882746509244766,0.01077614457119531,0.011633600528261826
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,13,0.5748282401614535,0.011113778029386855,0.011986939396543751
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,14,0.5612778820353734,0.011489535704972582,0.012340661334689336
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,15,0.5499939111740272,0.011813254484221802,0.012628672835800462
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,16,0.5400022147277843,0.01211230898515937,0.012882764647475302
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,17,0.5285502576237784,0.012462606194329692,0.013180519137509056
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,18,0.518218273319144,0.012774761569900752,0.013451027030601196
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,19,0.507789392252467,0.013086212734306785,0.013729286285649829
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,20,0.4965860587449814,0.01339759759024929,0.014034845773680027
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,21,0.4849261537891671,0.013768246336476499,0.01435738982478774
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,22,0.47736600398180595,0.014029552582270231,0.014569032305793901
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,23,0.46825227715419104,0.014352536283602993,0.014827311585940587
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,24,0.45913597320222577,0.014643592041131272,0.015088821523133294
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,25,0.45189020151741055,0.014938807620141078,0.015302126488632602
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,26,0.44391142634568787,0.015223639495372955,0.015538824236179118
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,27,0.43601299346599043,0.015467180525857075,0.015776818047991793
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,28,0.4284580283033109,0.015736920583650185,0.016009047664088272
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,29,0.42053283457627877,0.016028972461494033,0.0162528000646818
56,11,0.1,,76,11,41,0,0,61,,36,86,0.001,1,30,0.41557010475496803,0.016247596080515923,0.016412629677337885
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,1,0.9233514210469075,0.001996003336785301,0.002192115513345439
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,2,0.9204153688171499,0.002104722706744863,0.0022709578330113635
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,3,0.9165413428183974,0.0021996755695242493,0.0023767061717725104
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,4,0.9107657281222443,0.0023689015190188466,0.00253630032934117
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,5,0.9065714252939079,0.0025898337663356127,0.0026505851387044585
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,6,0.9013805505523338,0.0028514420676001187,0.002792311493325343
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,7,0.89548975187814,0.003115865151883148,0.0029530134117057324
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,8,0.8892337194646517,0.003374369255326876,0.003122852497216606
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,9,0.885185625031107,0.003554924504977987,0.0032295734813155303
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,10,0.8824660720457864,0.0038076786530556067,0.003298394310869682
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,11,0.8791663396468121,0.003958353195808936,0.003384085005761248
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,12,0.8765171449924939,0.004232009321643098,0.0034522622186139084
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,13,0.8719112999681347,0.0045466900991984185,0.003576151753020921
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,14,0.8666385378185635,0.004952456774321,0.003719866384311954
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,15,0.8636098572258166,0.005287135197929265,0.0038024664436461515
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,16,0.859426120287621,0.005755705075073034,0.003918416757249437
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,17,0.8574340960378186,0.006267078432718081,0.003974190879954593
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,18,0.8561346849775555,0.006724409753367552,0.004011556158305975
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,19,0.8555448926590148,0.007028686008872422,0.004029954341164103
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,20,0.853520685745968,0.007451671848750939,0.004089408729580597
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,21,0.8510312896502068,0.007861985346344176,0.004162643716277273
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,22,0.8472725021241618,0.008209435712012814,0.004272357194397262
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,23,0.8455574619656597,0.008565022465041702,0.004325977924971424
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,24,0.8427750717056361,0.009113524024580764,0.0044098190151700715
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,25,0.8386665179421506,0.009705828349858994,0.004530751621562308
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,26,0.8360450577426612,0.010102351446816288,0.004609404189843804
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,27,0.8332246808954258,0.010439089188363497,0.004692484620061356
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,28,0.8318048461864891,0.010791819040853235,0.0047344127613255125
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,29,0.8310824715322719,0.010980308570083983,0.004754261740509462
41,46,10,66,76,31,41,,,36,,91,56,0.001,71,30,0.8304882022010366,0.01123231096004845,0.004769423226521165
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,1,0.8799493566214652,0.006672464637950516,0.003399114405570405
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,2,0.87742172022572,0.007035097603512725,0.003463538845828781
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,3,0.8747512122683561,0.007437276734156777,0.0035311602741440436
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,4,0.8721232827666555,0.007807657997339941,0.003596999547890983
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,5,0.8694707828332824,0.00816928915449742,0.0036630855004922028
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,6,0.8674102897839872,0.008523009129331181,0.003713326642168546
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,7,0.8650461910557807,0.008887339691004083,0.003772960512192951
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,8,0.8618753024148316,0.009267176793921285,0.003856350164236194
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,9,0.8595036493839083,0.009592766976837513,0.003918880636328638
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,10,0.8576976517316774,0.009894101711870332,0.003967294799582587
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,11,0.8560180383064706,0.010170807445822445,0.004013415099561271
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,12,0.8549522009734611,0.010423445753615673,0.004043376600071725
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,13,0.8536928707703012,0.010718016785285344,0.004079643972377225
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,14,0.8523748578241184,0.010955111487157523,0.004118390782628073
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,15,0.8509875259376019,0.011212014664474733,0.004160129471867727
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,16,0.8496005912397047,0.011438935222505357,0.004202621828018864
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,17,0.848291326683582,0.011649153512705953,0.00424385687522222
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,18,0.8476341806632924,0.011836513319409006,0.004267808463651533
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,19,0.8471526134080652,0.012014366791382559,0.004287038443103728
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,20,0.8458644589480947,0.012190380900502958,0.004328610798289817
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,21,0.8446262698964755,0.012340817736911201,0.00436815330279432
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,22,0.8443588714759409,0.012456311829329651,0.00437920674215702
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,23,0.8440432695949985,0.012559988196583233,0.004389921575640123
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,24,0.8434938889470167,0.012643786838516498,0.004404936673444636
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,25,0.8435793246637905,0.012676207739565369,0.004401088371096292
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,26,0.8431437625811967,0.01272726096211455,0.00441058292523363
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,27,0.8410088216284771,0.012786048457117649,0.0044673619729091165
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,28,0.8390012582345501,0.012812256897551586,0.004520375176139496
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,29,0.8365411173457864,0.012866776147564546,0.0045855992752542535
61,86,0.1,36,41,71,1,,0,76,0,,71,0.1,96,30,0.8340804534575906,0.012946096245487869,0.004651652778137869
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,1,0.8062698046346843,0.017045662054905965,0.0054852775406113025
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,2,0.8059282813038866,0.017116014223789368,0.00548363819282267
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,3,0.8056168897023824,0.017189484270126298,0.005480275933034764
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,4,0.8054133824746594,0.017274693329927072,0.005473459050306116
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,5,0.804695378123626,0.01735348422575473,0.0054808995572285905
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,6,0.8036775374426237,0.017440268584671067,0.0054982353418131244
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,7,0.802381848019985,0.017514802611390996,0.005524893959986887
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,8,0.800528910025254,0.01759408888286354,0.005569100848964201
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,9,0.7981350773384521,0.01766962283644344,0.005630641173975884
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,10,0.7962921811142427,0.017720406323174166,0.005679238468896584
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,11,0.7943987247127204,0.017768999313585623,0.0057310183374457
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,12,0.7931391730615764,0.01780607062440275,0.005766486859695629
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,13,0.7922199647065762,0.017846060973363373,0.005793761199663234
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,14,0.7913377708346706,0.017869874048554876,0.005821180515804552
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,15,0.7907960099944047,0.01789941231820092,0.0058405558993011465
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,16,0.7904389845080563,0.017942603242148664,0.005855778990540445
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,17,0.7900097971680446,0.017976674247078977,0.005874208418914828
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,18,0.7901399870504727,0.017998732778427187,0.005878236623850432
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,19,0.7901289952149463,0.018027782540662812,0.005886427538394087
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,20,0.7897681658723797,0.01805752105962537,0.005903971148631084
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,21,0.7894559816358085,0.018095712949354865,0.0059192023554325976
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,22,0.7886832003543444,0.018155898304320666,0.005945728886155246
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,23,0.7883184786112314,0.01821816228844801,0.005958481403756597
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,24,0.7868670391876781,0.018309309287249095,0.005998725475225712
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,25,0.7869701585529317,0.018409006988384144,0.005993856987728678
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,26,0.786704408295526,0.018513727278203763,0.00599758039769595
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,27,0.7871944458776321,0.018616941179762404,0.005979447726896001
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,28,0.7878057900035174,0.018726973658053897,0.005957794631625333
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,29,0.7877488027322717,0.018862137761125726,0.005954396118207244
21,6,10,91,96,11,71,0,0,76,,81,11,1,16,30,0.7881112927246017,0.018985102366615342,0.005940425431440767
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,1,0.9338973640103408,0.001845558938718294,0.0019503527660691303
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,2,0.9315480589446292,0.00203930162552055,0.002012679398930105
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,3,0.9280097838472179,0.0022919184771447347,0.0021095319340146135
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,4,0.9233079924834442,0.0027151325555663233,0.002239774146385763
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,5,0.920943122217409,0.0028028223847639715,0.0023011843761224096
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,6,0.919444720424162,0.0027761092935394424,0.0023371383376061565
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,7,0.9145585895511298,0.002804971697988906,0.002471033109245664
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,8,0.9085380904024459,0.0030539144485240465,0.0026371044192068692
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,9,0.901912400313407,0.0035372722928848914,0.0028197765776315263
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,10,0.8960515771829423,0.003981872783766488,0.002980182968364778
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,11,0.89037150658034,0.004415536194118048,0.003135326504578713
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,12,0.8859254635992504,0.004716947160012606,0.0032551317777828387
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,13,0.8813131169715226,0.0054208205305948925,0.003379923149115875
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,14,0.8775802567308701,0.005813763613488741,0.003479528981832315
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,15,0.8732094386445781,0.006049132857060567,0.0035970705826764916
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,16,0.8677244559717467,0.006644943478408227,0.0037452502923569593
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,17,0.8625814667997342,0.007312669449666518,0.00388286104807778
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,18,0.8590510649951916,0.007411379654441663,0.003973797183876004
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,19,0.8559575400490657,0.007531303503419389,0.004051720082672821
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,20,0.8530604989151255,0.0074192242036697645,0.004123612839768147
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,21,0.8511087105162989,0.00799258944735945,0.004169871033927983
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,22,0.8482465647745857,0.008052773772544684,0.004242634744246276
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,23,0.8455518170819776,0.008335827459240127,0.004312091074043028
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,24,0.844026836471959,0.008827722747673128,0.0043505771335455015
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,25,0.8391858258403215,0.009519548454876722,0.0044833921899859715
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,26,0.8336378598301148,0.01016577459846774,0.004637249815878508
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,27,0.8303552845984267,0.010594622289887548,0.004729044336998493
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,28,0.8283305989678941,0.011355996084280538,0.0047868483296033115
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,29,0.8264270771780753,0.012498405343371672,0.0048422722236024125
16,56,1000,36,1,31,81,0,0,46,0,26,61,0.0001,76,30,0.8240833895952088,0.013128389326577727,0.004911239009625414
,26,0.1,,51,1,81,0,,46,0,16,1,0.1,66,1,0.8656369037543244,0.007421292425983327,0.003964371957290192
,26,0.1,,51,1,81,0,,46,0,16,1,0.1,66,2,0.8648986497397082,0.007597453866734002,0.003972359296817853
,26,0.1,,51,1,81,0,,46,0,16,1,0.1,66,3,0.8650244952266045,0.007675251064629338,0.003955192147568175
,26,0.1,,51,1,81,0,,46,0,16,1,0.1,66,4,0.863471104355549,0.007841765659640294,0.003987298032758214
,26,0.1,,51,1,81,0,,46,0,16,1,0.1,66,5,0.8615173291119282,0.008019737623719488,0.004030947939630211
,26,0.1,,51,1,81,0,,46,0,16,1,0.1,66,6,0.8590627928796941,0.008165625893174,0.0040889902150473625
,26,0.1,,51,1,81,0,,46,0,16,1,0.1,66,7,0.857025815344708,0.008287596807606733,0.004134926403889922
,26,0.1,,51,1,81,0,,46,0,16,1,0.1,66,8,0.854202999880192,0.008497097192401168,0.004203738091789549
