1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Cereals and tubers,Exchange rate (USD/LCU),FCS,Fatality,Lat,Lon,NDVI Anomaly,Population,Rainfall (mm),Ramadan,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,rCSI,subsample,h,r2_train,r2_val,val_loss,train_loss
21,81,21,,81,41,,,1,,21,41,0.76,0.12,0.25,16,7.0,90,21,0.66,22,0.9998730020677726,0.7309525118650668,26.045484406605198,0.013319561689565905
21,81,21,,81,41,,,1,,21,41,0.76,0.12,0.25,16,7.0,90,21,0.66,23,0.9998732334973082,0.7367754809359769,25.48178447694643,0.013277178732036567
21,81,21,,81,41,,,1,,21,41,0.76,0.12,0.25,16,7.0,90,21,0.66,24,0.9998693722771927,0.7228893935844015,26.82604483072765,0.013668741134664451
21,81,21,,81,41,,,1,,21,41,0.76,0.12,0.25,16,7.0,90,21,0.66,25,0.9998617410062705,0.7293311678906861,26.2024406729328,0.014460122384367927
21,81,21,,81,41,,,1,,21,41,0.76,0.12,0.25,16,7.0,90,21,0.66,26,0.999860169506618,0.6987477956672346,29.16310293322426,0.014621908246333455
21,81,21,,81,41,,,1,,21,41,0.76,0.12,0.25,16,7.0,90,21,0.66,27,0.9998669951689635,0.6752531286338452,31.437534068405963,0.01390902334729811
21,81,21,,81,41,,,1,,21,41,0.76,0.12,0.25,16,7.0,90,21,0.66,28,0.9998822102498037,0.7118626003867194,27.89350757597005,0.012321411087589737
21,81,21,,81,41,,,1,,21,41,0.76,0.12,0.25,16,7.0,90,21,0.66,29,0.9998623220886614,0.6253188528677294,36.27148516691699,0.014408795065297148
21,81,21,,81,41,,,1,,21,41,0.76,0.12,0.25,16,7.0,90,21,0.66,30,0.9998637182170591,0.63497165262133,35.33703360520459,0.014273096414792866
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,1,0.8559402303721058,0.8222726750970145,17.205119815379287,17.035752522018864
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,2,0.8508229480003999,0.8100087017543243,18.392349358662976,17.593241715363998
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,3,0.8418734884514517,0.7801562359307883,21.282255294955096,18.60037743384156
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,4,0.8351488077270738,0.7549186192101182,23.725414892224507,19.34088076524397
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,5,0.8293130445555129,0.7224782627517727,26.86584487407515,19.971887767695126
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,6,0.8244848605924284,0.6966385818334249,29.367288062026255,20.47850106736981
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,7,0.8212808726611776,0.6471137811124568,34.16159940780359,20.789598258491644
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,8,0.8182699458280576,0.6273543636582455,36.07443495499576,21.073734342102444
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,9,0.8162604012671366,0.6032741220451913,38.405553382407156,21.236573940505245
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,10,0.8135920789839955,0.5840504741631141,40.266523074492156,21.46912315024295
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,11,0.8136884362666726,0.5609975114432328,42.498194461610225,21.381117368878687
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,12,0.8124570428815863,0.5390230674286486,44.62545847322826,21.44401857734036
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,13,0.8104484927324714,0.528764426916435,45.61855922040871,21.595539521064754
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,14,0.8101869862087955,0.5028512427382178,48.12711798495201,21.548193947060195
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,15,0.8082320016883269,0.47744452756945877,50.586647372638026,21.692157191211166
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,16,0.8062649221462682,0.4809968819324826,50.24275718875171,21.835979659988986
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,17,0.8058952476230656,0.48426349177287337,49.926528866940764,21.797972703626787
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,18,0.8064635874364059,0.4939253213975023,48.99120315707447,21.653736610063053
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,19,0.803395279487067,0.4900369390978745,49.3676229529028,21.916325666143507
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,20,0.804140781875716,0.49358764287232104,49.0238925563438,21.75532981867047
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,21,0.8020033485103171,0.4556530298509353,52.696201035297484,21.915349831619675
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,22,0.8012839212871764,0.47062610584939135,51.24671336254465,21.918862481809718
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,23,0.802523352026722,0.45494967117867996,52.764290566470834,21.708236438604818
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,24,0.8011898767189257,0.4431881072972831,53.90288372262244,21.78155021069684
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,25,0.8006377700742645,0.42352054341296935,55.80682726811245,21.76961812008364
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,26,0.7996047537492169,0.4451806317992271,53.70999485305924,21.81092052562768
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,27,0.7979763854617805,0.4352113389897865,54.67508492772646,21.918380506608298
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,28,0.7974385111984801,0.45290679720754384,52.962053580460406,21.90988570111976
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,29,0.7960567678906135,0.4305658510501791,55.124797298322676,21.99409309693114
21,41,61,,21,,,,1,0,41,,0.64,0.19,0.05,15,1.0,45,,0.39,30,0.794752949342801,0.4560671332375359,52.65611323008066,22.074868186105626
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,1,0.9992277486241333,0.9963028175453968,0.3579104515610493,0.08547699636704846
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,2,0.9981366951154949,0.9874708619115875,1.2128991538709057,0.20552702020743924
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,3,0.9971235549077331,0.976420021561819,2.282689814266995,0.31620219811532096
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,4,0.995875431329438,0.9595292702712875,3.9178204835886614,0.4518859407792781
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,5,0.9948168864253037,0.94421579722449,5.400260725704213,0.5659768313997507
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,6,0.9941639443847898,0.925319490299777,7.22954175992523,0.635193436910168
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,7,0.9937496925978592,0.9052735381415801,9.170115663703982,0.6781217940117258
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,8,0.9936431910332666,0.8928254205180152,10.375171528390375,0.687578664182573
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,9,0.9932987077187988,0.8812070164393531,11.499905917691455,0.7226954519551421
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,10,0.993148151351991,0.8682460805026413,12.754605811657138,0.7369346124664582
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,11,0.9938838676868258,0.8464326814965768,14.86627965632271,0.6561941723647524
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,12,0.9943797362398092,0.839815964908342,15.506819324306388,0.601634496063288
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,13,0.9939647983528744,0.8303541017345537,16.42278702747538,0.6447510471730347
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,14,0.9943758543340129,0.8370449967992809,15.775066417695198,0.5996829813258497
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,15,0.9944725499133319,0.8249075553990021,16.95004687530312,0.5882785786686188
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,16,0.9947586750380275,0.8042642426495958,18.948449031154816,0.5567222095935245
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,17,0.9945006680324378,0.784690660684827,20.843294537347084,0.5829249548360579
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,18,0.9949780405097578,0.7955872144635671,19.788439784763128,0.5311452164002742
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,19,0.9945538427928412,0.7717789936537109,22.09322489222018,0.5746921280471171
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,20,0.9942734476178757,0.7339610981569202,25.754234382702016,0.6028770204000549
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,21,0.9943603356699123,0.7595456969726861,23.277484742240453,0.5925196511548715
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,22,0.9944269470617636,0.7173969339707638,27.35774937185745,0.5845026065247653
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,23,0.995459594440419,0.6946380760226405,29.560949572346605,0.47554973001906986
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,24,0.9955635410067297,0.7152860902522256,27.562092283724358,0.4642261859152019
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,25,0.9950644432091518,0.6746276007857868,31.498089087616297,0.516196113580108
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,26,0.9956678269422303,0.6540343971269308,33.49164036920188,0.45301017986760345
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,27,0.9953824031051398,0.6703185652374617,31.915230756395314,0.4828866930515349
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,28,0.9949807997342689,0.6792761566152223,31.048079726041898,0.5250340517913362
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,29,0.9959481618844944,0.6432203842799908,34.538504641863476,0.4240484510294373
81,21,21,1,81,61,,,21,0,,61,0.59,0.42,0.15,5,9.0,80,1,0.41000000000000003,30,0.9953146528529637,0.648132597574274,34.06297158394469,0.490706902443598
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,1,0.9143219372353866,0.9028132979361226,9.408282347035389,9.483315522029482
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,2,0.9098808241892065,0.8927617974942222,10.381330636158253,9.940362321790031
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,3,0.90611108051713,0.8794432786020071,11.670646803095645,10.321032304412359
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,4,0.9027769545157225,0.8638263553950557,13.182462924054215,10.651714368984763
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,5,0.8996421424961963,0.8418881773068189,15.3062161665299,10.958706842421558
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,6,0.8974905468828134,0.8236757792901029,17.069290528753147,11.157078707678059
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,7,0.8958207982002759,0.8046210727319889,18.913905641022463,11.302834033241675
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,8,0.8950465232343914,0.785918067309098,20.72447387741592,11.352200724209723
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,9,0.8941833446002836,0.7764900124903208,21.63716871976259,11.411711710143717
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,10,0.893283963743373,0.7618625005428558,23.053203624887086,11.477594567939697
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,11,0.8931707247211926,0.7522639891287384,23.98239973482302,11.46161402115301
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,12,0.8929183143525348,0.7450391328578168,24.68181113854473,11.462813620678558
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,13,0.8926514610552757,0.7240869635105657,26.7101125503189,11.46823038300157
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,14,0.8922536712711453,0.7199392544599454,27.111636802226744,11.488614178290891
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,15,0.8922492849098507,0.7142423610627396,27.663131815882483,11.467753942572497
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,16,0.8924424551309957,0.7096000230122524,28.11253925745471,11.424529956141688
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,17,0.8922848724647328,0.6974314407771509,29.29053434319913,11.417720592977457
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,18,0.8918904542451452,0.6770165654313287,31.266822325548677,11.43415596769969
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,19,0.8916024804444564,0.6685289257621565,32.088479082817635,11.438377339993036
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,20,0.8912944037091446,0.6473323952536707,34.140436187713625,11.444251553031524
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,21,0.8908427677578172,0.6251851310809045,36.284430274629074,11.46837850332914
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,22,0.8908038766922207,0.6033538304682908,38.39783710709343,11.452505368806424
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,23,0.8911121962758012,0.5969251200616966,39.02017659745714,11.404612425897978
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,24,0.8899644719868679,0.580597687649884,40.60077446599583,11.513996536919946
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,25,0.8904128921702289,0.5704829966433835,41.57993999812419,11.46140983831938
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,26,0.8899211386688443,0.5550887511353608,43.07019952111802,11.510815497504842
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,27,0.8903450004849633,0.5427115863778558,44.268386703329924,11.467207142165897
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,28,0.8913049141226849,0.5382457040670925,44.700712122507895,11.37006262483963
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,29,0.8910297731369422,0.5121794792333358,47.224086182429204,11.404368731508411
81,,1,81,61,61,0,,61,,41,81,0.89,0.19,0.03,8,9.0,85,61,0.84,30,0.8912778532451131,0.46590325150720974,51.7039152861778,11.386713980170287
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,1,0.9990810992208347,0.9969931683360441,0.2910801649171093,0.10170895257290158
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,2,0.9988468946645382,0.9908525313829178,0.885532338092818,0.127190298030954
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,3,0.9987248657015088,0.9793783972754324,1.9963004892748362,0.14017311477947494
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,4,0.9985477486875559,0.9634417044499293,3.5390723150104058,0.1591080190410066
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,5,0.9983515868855931,0.9432539821809502,5.493370454742048,0.1800006150520201
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,6,0.9983833857311825,0.9274217179877465,7.026032933859992,0.175951505823887
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,7,0.9983113251377774,0.9147844505792885,8.249399684134277,0.18321134520211493
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,8,0.9983180351262272,0.8994705020079022,9.73188596001267,0.18192825475215216
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,9,0.9982317969274866,0.8762064012193858,11.983996836502685,0.19069043178779801
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,10,0.9982022436562862,0.8570286597467859,13.840522500210039,0.19335349370987598
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,11,0.9982060126915588,0.8522418119251023,14.303919394047327,0.19247523709709535
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,12,0.9981629021889777,0.8323428671779884,16.230262058353947,0.1966565027752044
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,13,0.9980633368738683,0.8286836203560741,16.58450010272584,0.20689707678442631
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,14,0.9982188713060536,0.8224548703474386,17.18748217234917,0.1899155229514034
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,15,0.9981937458638224,0.7982343000644053,19.53218529520253,0.19223703503137288
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,16,0.9980766333967173,0.7838980865423153,20.9200206856303,0.20429584370494777
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,17,0.9981627456611534,0.7795811357886111,21.337928595936813,0.19474754548583617
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,18,0.9980002414272878,0.7710180394690246,22.166890030255033,0.21150353799454677
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,19,0.9980072577668455,0.7356380052122693,25.59189926162659,0.21027914381824866
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,20,0.998032169418323,0.7330690226013277,25.840592891877343,0.20716825038339504
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,21,0.9979816073748854,0.7262613236097998,26.49962085440482,0.2120582403718785
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,22,0.9978239917059184,0.7205412096054999,27.053363768474615,0.22822006785254645
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,23,0.9979731387196368,0.7158272339126449,27.50970618316311,0.212287938162013
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,24,0.9978840304989844,0.687625197151934,30.239840234134874,0.2214127195719203
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,25,0.9981521686044985,0.6717468136147581,31.77696735502516,0.1932595298422686
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,26,0.9979023580259077,0.6704541448216075,31.902105802249853,0.2193479243118326
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,27,0.9979368783514024,0.6384810732687085,34.99729967428727,0.2157516155997177
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,28,0.9978455915773583,0.6361928171440419,35.218817219856895,0.22536215402200022
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,29,0.9979609126341635,0.6470911734082052,34.16378797537818,0.21340236562948994
81,1,1,1,41,,,0,61,,41,41,0.98,0.25,0.23,14,4.0,20,,0.8200000000000001,30,0.9976116621698471,0.6400017256831834,34.85009098252944,0.2501359711125185
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,1,0.9994086466900681,0.9951442981075163,0.4700623997663203,0.06545421128963559
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,2,0.9993498622906609,0.9887931139745292,1.0848968605743288,0.07171175647963791
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,3,0.9992104263172029,0.9743792667329216,2.480247681995879,0.08679634968373082
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,4,0.999157852445705,0.9626896562994905,3.6118752930684686,0.09226531796250091
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,5,0.9990601062301282,0.9338366739879135,6.40502495631062,0.10263292325320407
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,6,0.9989773109659842,0.9065197733017183,9.04947228340203,0.11130897394361824
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,7,0.9989600656334895,0.8969198522641701,9.978804853727695,0.11282679601182583
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,8,0.9989533736155776,0.8706899864741328,12.51802038462738,0.11320742452156646
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,9,0.9989248894139141,0.8548006659093379,14.056206278391837,0.11594443255261051
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,10,0.9988407610826967,0.8505364812795126,14.469006096940214,0.12467924003650456
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,11,0.9988180505948394,0.8126848677140474,18.13327970796066,0.1268102571989503
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,12,0.9988493644245426,0.802080428217827,19.159855965758965,0.12317252074469158
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,13,0.9988893904201794,0.7977680947889061,19.57731689006508,0.11864834540048569
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,14,0.9989358568380124,0.7971316282775576,19.63893084049281,0.11346586341059588
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,15,0.9988425464012869,0.7836996013858849,20.939235293737543,0.12318612511186079
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,16,0.9988512322825381,0.7667324061001908,22.581766221273053,0.12201962416281974
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,17,0.9988628927976643,0.7514021812593115,24.065828142128545,0.12053248803221744
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,18,0.9988610205797686,0.7282432848745115,26.307754572461846,0.12046363014471315
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,19,0.9987409554153313,0.7408313806951494,25.089147940309065,0.13285753314619783
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,20,0.9987851768466675,0.7036452745616217,28.688996257634457,0.1278935237334732
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,21,0.9988421534929877,0.7169584262721749,27.40019966754668,0.12164674496064881
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,22,0.9987221874293027,0.6840575494468462,30.585210909457913,0.1340171691351312
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,23,0.9987816754460198,0.6933090446587606,29.689608144496,0.12760400037355635
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,24,0.9987846884650234,0.6919966300376019,29.816658111724262,0.12716886134567892
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,25,0.9987321250405313,0.6668090585658812,32.25497301499496,0.1326035043901883
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,26,0.9986069190995843,0.6881145326385754,30.1924694897534,0.14567281150868747
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,27,0.9986930541744562,0.6758411382055227,31.380611053676386,0.1366742836294031
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,28,0.9986828096331053,0.6270565610110254,36.10326411916372,0.13778485788523145
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,29,0.9985843138596441,0.6425873148230672,34.59978973611544,0.1481597975655796
81,41,1,1,21,61,0,,1,,1,1,0.58,0.05,0.2,15,3.0,25,21,0.78,30,0.9985834360251904,0.676652139175105,31.302101072953565,0.14835991835348747
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,1,-3.3271223201561355,-3.8484933683949736,469.3645694202771,478.9495109990429
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,2,-3.350659237060175,-3.8578155219242873,470.2670123535557,479.888200995299
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,3,-3.3789565002283424,-3.8740107909084927,471.8348159733291,481.37045082001555
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,4,-3.4089001435500084,-3.8798084331107656,472.39606410324535,483.037172684178
