date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2018-07-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,38000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,119,14,17,5,2307_119_14_17,
2018-08-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,36000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,119,14,17,5,2307_119_14_17,
2018-09-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,27000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,119,14,17,5,2307_119_14_17,
2019-03-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,47000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,119,14,17,5,2307_119_14_17,
2019-04-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,52000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,119,14,17,5,2307_119_14_17,
2019-05-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,46800.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,119,14,17,5,2307_119_14_17,
2019-09-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,36000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,119,14,17,5,2307_119_14_17,
2019-10-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,36000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,119,14,17,5,2307_119_14_17,
2020-06-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,40500.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,119,14,17,5,2307_119_14_17,
2020-07-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,40500.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,119,14,17,5,2307_119_14_17,
2020-08-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,52666.6666,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,119,14,17,5,2307_119_14_17,
2020-09-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,50000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,119,14,17,5,2307_119_14_17,
2020-09-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,750.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,119,15,5,5,2307_119_15_5,
2015-01-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,20000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2015-02-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,28000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2015-03-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,39500.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2015-04-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,39000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2015-05-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,24000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2015-06-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,30000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2016-01-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,20000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2016-02-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,20000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2016-03-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,25000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2016-04-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,27000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2016-05-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,27000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2016-06-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,38500.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2016-07-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,36500.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2016-08-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,36000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2016-09-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,35500.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2016-10-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,35000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2016-11-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,32000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2016-12-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,31500.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2017-01-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,30000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2017-02-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,30000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2017-03-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,35000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2017-04-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,41000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2018-03-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,38000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2018-05-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,38000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2018-06-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,38000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2018-07-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,40000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2018-08-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,40000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2018-09-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,40000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2018-10-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,30000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2018-11-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,30000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2018-12-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,28000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2019-01-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,28000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2019-02-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,30000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2019-03-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,30000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2019-04-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,32000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2019-05-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,25000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2019-06-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,28000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2019-07-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,35000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2019-08-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,35000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2019-09-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,18000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2019-10-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,18000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2019-11-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,18000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2019-12-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,20000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2020-01-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,20000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2020-02-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,20000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2020-03-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,20000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2020-04-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,29000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2020-06-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,27000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2020-07-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,28000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2020-08-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,28000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2020-09-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,29000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2020-10-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,31000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2020-11-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,31000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2020-12-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,30000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2021-01-15,Beans (niebe) - Wholesale,100 KG,pulses and nuts,40000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,9,5,2307_120_14_9,
2018-07-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,38000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,17,5,2307_120_14_17,
2018-08-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,40000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,17,5,2307_120_14_17,
2018-09-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,40000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,17,5,2307_120_14_17,
2019-03-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,43000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,17,5,2307_120_14_17,
2019-04-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,36000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,17,5,2307_120_14_17,
2019-05-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,40500.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,17,5,2307_120_14_17,
2019-09-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,18000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,17,5,2307_120_14_17,
2019-10-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,18000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,17,5,2307_120_14_17,
2020-06-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,18750.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,17,5,2307_120_14_17,
2020-07-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,18750.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,17,5,2307_120_14_17,
2020-08-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,27333.3333,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,17,5,2307_120_14_17,
2020-09-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,32000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,14,17,5,2307_120_14_17,
2020-09-15,Beans (niebe) - Retail,KG,pulses and nuts,500.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,120,15,5,5,2307_120_15_5,
2015-01-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,40000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2015-02-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,42000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2015-03-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,44000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2015-04-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,44000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2015-05-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,45000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2015-06-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,48000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2015-07-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,55000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2015-08-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,48000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2015-09-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,45000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2015-10-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,42000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2015-11-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,42000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2016-01-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,27000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2016-02-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,30000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2016-03-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,35000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2016-04-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,36000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2016-05-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,35500.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2016-06-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,37000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2016-07-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,37000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2016-08-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,40000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2016-09-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,39000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2016-10-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,38000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2016-11-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,37000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2016-12-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,36000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2017-01-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,32000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2017-02-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,32000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2017-03-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,34000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2017-04-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,38000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2018-03-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,42000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2018-05-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,44000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2018-06-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,26000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2018-07-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,25000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2018-08-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,24000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2018-09-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,21000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2018-10-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,20000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2018-11-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,18000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2018-12-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,21000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2019-01-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,21000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2019-02-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,13000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2019-03-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,14000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2019-04-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,14000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2019-05-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,15000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2019-06-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,15000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2019-07-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,13000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2019-08-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,13000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2019-09-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,14000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2019-10-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,13000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2019-11-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,15000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2019-12-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,14000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2020-01-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,14500.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2020-02-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,14500.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2020-03-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,14500.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2020-04-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,15000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2020-05-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,15000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2020-06-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,18000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2020-07-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,19000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2020-08-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,20000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2020-09-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,22125.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2020-10-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,20000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2020-11-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,20000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2020-12-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,25000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2021-01-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,22000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,9,1,2307_135_14_9,
2018-07-15,Sorghum (white) - Wholesale,90 KG,cereals and tubers,22000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,17,1,2307_135_14_17,
2018-08-15,Sorghum (white) - Wholesale,90 KG,cereals and tubers,26000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,17,1,2307_135_14_17,
2018-09-15,Sorghum (white) - Wholesale,90 KG,cereals and tubers,21000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,17,1,2307_135_14_17,
2019-03-15,Sorghum (white) - Wholesale,90 KG,cereals and tubers,14000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,17,1,2307_135_14_17,
2019-04-15,Sorghum (white) - Wholesale,90 KG,cereals and tubers,11000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,17,1,2307_135_14_17,
2019-05-15,Sorghum (white) - Wholesale,90 KG,cereals and tubers,12500.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,17,1,2307_135_14_17,
2019-09-15,Sorghum (white) - Wholesale,90 KG,cereals and tubers,14000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,17,1,2307_135_14_17,
2019-10-15,Sorghum (white) - Wholesale,90 KG,cereals and tubers,13000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,17,1,2307_135_14_17,
2020-06-15,Sorghum (white) - Wholesale,90 KG,cereals and tubers,14400.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,17,1,2307_135_14_17,
2020-07-15,Sorghum (white) - Wholesale,90 KG,cereals and tubers,14400.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,17,1,2307_135_14_17,
2020-08-15,Sorghum (white) - Wholesale,90 KG,cereals and tubers,20000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,17,1,2307_135_14_17,
2020-09-15,Sorghum (white) - Wholesale,90 KG,cereals and tubers,20000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,14,17,1,2307_135_14_17,
2020-09-15,Sorghum (white) - Retail,KG,cereals and tubers,300.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,135,15,5,1,2307_135_15_5,
2020-09-15,Meat (beef) - Retail,KG,"meat, fish and eggs",2200.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,141,15,5,2,2307_141_15_5,
2020-09-15,Plantains - Retail,KG,vegetables and fruits,1000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,147,15,5,4,2307_147_15_5,
2018-07-15,Sesame - Wholesale,90 KG,pulses and nuts,40000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,156,14,17,5,2307_156_14_17,
2018-08-15,Sesame - Wholesale,90 KG,pulses and nuts,45000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,156,14,17,5,2307_156_14_17,
2018-09-15,Sesame - Wholesale,90 KG,pulses and nuts,55000.0,XAF,Cameroon,Extreme - Nord,818,Maroua,2307,156,14,17,5,2307_156_14_17,
