AdminStrata,Adamawa Central,Adamawa North,Adamawa South,Borno Central,Borno North,Borno South,Yobe East,Yobe North,Yobe South
Indicator,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS
2019-04-30,26.198279393691106,29.187562688064183,23.64377547820632,21.693523867436923,24.435054198052548,37.038921394047286,18.391095370604607,30.362188543539663,30.162162162162158
2019-05-01,26.115702479338843,30.500872165462248,26.61620939766634,22.698632242200713,25.332840236686398,36.4364364364364,20.47619047619047,32.218844984802416,29.210357372137803
2019-05-02,27.27085478887744,30.41940373926225,28.67110688233427,21.62457125038977,25.881057268722483,34.83200386753685,19.289215686274513,32.688391038696516,30.034202650705428
2019-05-03,23.64231188658669,30.668756530825487,30.10323010323009,20.58823529411765,26.76537585421413,34.812200655407096,18.012738853503183,33.54231974921627,30.56914184081813
2019-05-04,22.32203009207276,31.019522776572657,29.30975858551511,17.594163556158808,27.31918238993711,35.292614362381784,18.532110091743114,33.814874264312444,30.004570383912238
2019-05-05,23.766533697249628,28.17796610169491,31.314432989690708,18.505969667634727,25.650557620817853,30.90865152247461,19.974619289340104,29.788918205804723,29.583512237011586
2019-05-06,23.02340290955091,27.715550924719967,30.05932762030321,17.970779220779217,25.842696629213492,30.351976856316284,21.546526867627783,30.026595744680826,28.528784648187628
2019-05-07,23.91949152542373,26.868044515103325,30.05932762030321,18.818272095332674,25.42372881355933,31.003328578221577,22.714468629961576,31.52934841141624,28.55895196506549
2019-05-08,25.6692573402418,24.662709120345372,29.911446375860915,20.020239500758983,23.509174311926607,29.58810626370947,20.0418082048602,33.3971553610503,29.314208874943965
2019-05-09,23.87160088626616,22.035827403623163,29.849340209207043,19.935908247596558,22.10139688962876,27.391292780537288,20.02863207770058,31.83424755050818,27.85554085963799
2019-05-10,22.073944432290524,19.408945686900953,29.787234042553173,19.851576994434136,20.69361946733091,25.194479297365106,20.015455950540954,30.27133973996606,26.39687284433202
2019-05-11,21.253717684740323,18.308702791461407,27.877507919746556,19.889023755852264,21.356535495352983,22.748691099476428,19.60526315789473,31.24270711785295,25.071225071225065
2019-05-12,21.037335121842155,17.858071224330644,24.10329985652797,21.515403830141548,23.531626506024104,21.735751295336776,21.159271608104635,33.473271760425376,29.709979447362393
2019-05-13,20.48111510791366,18.785272776135443,24.008574490889593,23.32197614991482,23.337112622826915,20.057757941716982,23.686920700308953,34.85016648168699,30.62015503875968
2019-05-14,20.33823852405007,16.54790182106096,24.445252819206978,23.078222672748772,23.266947529682113,17.625523012552296,22.63267429760665,35.32668881506088,30.288678394226412
2019-05-15,20.017293558149586,16.857828754334484,24.268689057421447,22.8950501786018,23.558354654595558,17.991083136637812,23.35236118318629,34.486607142857125,28.388401888064728
2019-05-16,20.28033289531318,18.78903068150963,24.87046632124352,24.273135072271142,24.31804991294255,18.064861967300985,21.72788411795137,33.54553003044558,27.620967741935466
2019-05-17,21.112631098951198,17.888480045287285,26.026336173508906,25.368987671470734,23.16043425814234,17.290903970712467,21.9750406945198,33.265954374819486,27.318525303411946
2019-05-18,21.12706701479547,19.023709902370978,26.442491402369114,25.00427862399453,25.692158760890614,16.760676873489114,23.671751709626502,29.962546816479374,25.19720531890916
2019-05-19,23.27754835905237,20.583983810349807,27.031189834424328,24.851165164143566,25.62256809338522,16.680032076984762,24.038461538461533,29.337899543378967,25.31129726058409
2019-05-20,23.037212303721226,21.041968162083926,28.132205995388155,26.068804275217108,26.737864077669908,15.827338129496395,23.034154090548054,29.034107194038377,25.821064552661372
2019-05-21,23.459715639810423,20.951008645533133,28.960685091475266,25.710959587560296,30.229036532273327,13.684496334509904,23.34317145156962,28.23995472552346,24.267211997273336
2019-05-22,23.43450098413565,21.597864750883424,28.46389131189509,25.657371366149683,29.518240256262,14.670397877323477,23.674896984062954,27.324302917684886,23.422858541759176
2019-05-23,23.409286328460876,22.24472085623372,27.96709753231491,25.60378314473907,28.807443980250675,15.656299420137053,24.006622516556288,26.40865110984631,22.578505086245016
2019-05-24,24.189249222567746,22.01370271075364,28.468899521531092,26.77972089736796,29.519361743529874,12.616056799563074,23.90438247011951,27.751196172248783,21.57267308574048
2019-05-25,23.731375512848192,27.63975155279502,28.651685393258425,27.899794097460536,29.89949748743718,17.560975609756092,24.098007539041447,30.363792609567433,25.69579288025889
2019-05-26,24.092982837280026,26.883852691218124,27.64587525150905,24.95767016593295,28.22313243612249,17.455012853470425,22.288665398206025,32.30596805827961,24.238578680203037
2019-05-27,23.995560488346282,26.549192364170324,27.791262135922324,26.32809889742733,28.726127190391807,18.226221079691502,22.246337493217567,34.470019892014754,25.225806451612893
2019-05-28,22.790178571428555,27.24056603773584,29.241435562805872,26.837270341207358,29.831107619795752,19.738193018480484,25.05998400426552,34.62524935879165,25.391120507399574
2019-05-29,22.308202520451022,29.494712103407736,31.495743818402914,27.916056612981947,31.617213597956372,18.16062176165802,29.365495542737264,34.331732127719675,25.837628865979372
2019-05-30,22.82011860311881,29.04861318222485,29.525691699604746,27.771295215869323,32.03454894433781,19.832402234636863,30.832476875642328,33.0850759094815,25.882099827882953
2019-05-31,22.920803000220605,27.65895106944036,26.192434210526308,30.77179529921654,34.713740458015266,21.40485312899105,31.914893617021256,34.84269332549248,27.43666809789609
2019-06-01,23.401926444833624,26.391752577319565,22.55670103092783,30.766694146743628,33.75954198473282,22.210608831983265,30.952380952380928,33.602150537634394,29.74137931034481
2019-06-02,21.351835273052817,28.786127167630035,19.772634997969956,33.00749429781689,33.929961089494164,25.54648406636817,33.42391304347824,32.851239669421474,29.525862068965512
2019-06-03,22.428666224286662,30.833333333333307,20.863599677158998,31.134221644458894,35.91631150716776,25.962045334739052,33.870967741935466,34.873454973513816,27.99227799227799
2019-06-04,22.057834566240743,32.936845086377765,18.22169059011164,33.73028644995173,34.50704225352112,27.172486216854807,36.29032258064514,34.552260293694204,28.968080454744197
2019-06-05,22.689639740434092,35.13438625658074,19.659810126582276,36.46186099016289,33.996419335587824,27.279915656299405,38.624338624338606,35.424569594397404,29.997761361092444
2019-06-06,23.302293890529185,36.08854020734096,19.824491424012763,39.2394951270171,34.90566037735847,30.604133545309995,37.876802096985564,37.89284645315772,30.88671073626623
2019-06-07,22.608492767148853,36.86319404693757,20.352170352170347,39.72490584575079,35.4070012652889,29.96715927750409,37.34610123119013,37.465564738291995,31.607184511313253
2019-06-08,21.988388969521047,36.56259118762762,17.881646655231556,39.73244147157191,36.16228070175436,30.61224489795917,38.41823810864057,36.97637795275588,31.585220500595952
2019-06-09,24.50186117801621,37.37318343844253,19.654340836012853,39.26726162517614,36.62394873848618,30.03672612801678,39.81958762886596,35.2478134110787,33.22199955466487
2019-06-10,24.517966695880798,38.03013392857139,21.691031212959288,41.80213655364608,37.46529155097184,29.80218636127016,41.89915536217044,36.4655172413793,33.740388964269535
2019-06-11,25.83260297984225,38.51370443628139,20.289855072463762,41.84165500077771,37.490023942537896,32.74592319831666,42.88944723618089,37.54335260115605,31.87087974539667
2019-06-12,28.0968709815688,39.469178082191746,22.039859320046887,41.904466501240705,37.527029683506974,32.87562714549774,40.71693448702099,37.48930099857345,30.939352485180112
2019-06-13,28.944528383336934,38.511235955056144,24.49922958397533,41.705211224175144,36.991466560825565,33.89385181292694,38.906994234143866,36.711711711711686,32.63533080864334
2019-06-14,29.160027316184834,40.8035714285714,25.178147268408537,42.114523352527186,37.74043328609029,35.42982697061245,39.80507822518592,36.75263774912073,32.882676443629684
2019-06-15,30.81876724931002,40.96317280453255,29.60317460317459,42.928426633400896,38.50992726557892,36.05693199789139,41.243216576221,38.85681293302538,34.86797562626944
2019-06-16,31.76043557168783,40.43624161073822,30.65226090436173,43.06010928961749,39.01699029126213,37.02330508474574,42.95465626523645,40.240412135088704,35.95890410958901
2019-06-17,30.457981325033337,42.06437291897888,30.051000392310694,43.9367861054608,39.54380298748487,39.371337240277015,44.376973524410964,42.45175936435865,37.80264961169481
2019-06-18,32.164009111617304,41.57923799006071,29.095163806552247,46.12062316828629,38.456877398505355,39.07922912205565,45.396669931439746,44.89854244069732,39.26353149955632
2019-06-19,30.69239500567536,40.999999999999964,27.269215913480096,47.35445606368036,38.03435876947663,39.46380697050936,47.438698713279884,46.4546989307822,39.911308203991105
2019-06-20,31.101909362778922,42.995570321151675,27.2166538164996,46.95875461402665,39.81278629755029,40.67024128686325,50.5440158259149,46.30459126539752,40.06734006734004
2019-06-21,31.386514719848037,44.409493851872995,27.517842981760488,48.117086005591204,37.315909562331456,42.13888888888887,52.222789984670364,48.19347319347317,41.463414634146325
2019-06-22,32.34646439931488,45.98756292567365,28.154158215010128,48.62323707186032,39.100195609650065,41.24277456647397,53.6623785770543,49.44693572496261,42.90909090909089
2019-06-23,32.309043020193144,42.288693743139376,26.934523809523807,53.157975225569665,39.47735886694594,43.49120433017588,53.124999999999964,50.80779944289692,47.15519149878234
2019-06-24,32.83777874945341,39.24943566591417,27.36023694927804,52.97972869989332,41.79934778438518,40.589887640449426,52.753195673549634,50.67796610169489,44.32383536861144
2019-06-25,33.00927971718955,36.68922729836432,26.862958924027616,51.4757608196972,43.25100516944283,42.03102961918192,52.33316608128445,49.516770892552564,44.59945994599456
2019-06-26,32.253771073646824,34.58751393533999,25.82946842668569,52.340227025345975,41.3825402772574,42.387297986957726,51.204214751630666,46.54232424677186,44.657973003889246
2019-06-27,31.705685618729078,33.933019651259315,25.73764664059722,51.20803263256981,41.211780153817294,42.24357163040405,53.24379118094268,46.11819235225954,43.89312977099232
2019-06-28,32.502857142857124,34.154630416312635,25.393340651298928,52.49017038007865,41.04878985785632,40.9077768141081,52.88307528029896,46.01769911504422,44.15191053122085
2019-06-29,32.83018867924526,32.933606317636716,24.170796797560037,52.958128496355314,40.58287073750991,41.44756277695714,50.71810757533085,46.583850931677,44.29386590584876
2019-06-30,32.18313035633737,34.78027867095389,27.102803738317746,55.11012517826018,39.58911715713492,42.82810685249707,46.303191489361666,46.42458100558657,45.30083443126918
2019-07-01,32.263169794257266,34.969663541092075,25.765124555160128,52.83048955509489,36.86746987951807,42.52772913018096,45.76227390180875,44.835164835164825,46.69141734003054
2019-07-02,32.89293849658313,36.52125279642056,25.792661204132514,51.897916330156676,37.128990106402846,43.31488494028544,46.18567364882335,44.168734491315114,45.33511467379199
2019-07-03,32.22781335773099,33.63329583802022,27.34856728327892,48.663101604278076,36.84992570579495,40.624071322436826,45.83012573774696,43.947441990494816,44.67941507311581
2019-07-04,31.16193116193114,33.87503502381617,26.193921852387827,49.40105414470533,35.55147058823529,41.81330152102592,43.11808592745044,41.860465116279066,47.603906427435795
2019-07-05,29.886952425812503,31.178601281694046,25.524089738874572,47.97979797979799,35.702418312719225,40.46692607003889,41.72422614479402,43.45403899721447,46.1230837591646
2019-07-06,28.10595405532112,29.26222713456754,23.472787856349488,46.05802327487298,35.45853123858238,41.96781050713632,39.83371126228265,41.46608315098467,47.402738535101044
2019-07-07,26.815257352941156,28.78499592280509,23.231953096372283,44.2522042921311,36.02130786186628,39.545318576129205,39.13261469039857,39.90188062142272,48.97441319517865
2019-07-08,28.71830020562026,29.529282977558807,23.47857400072019,42.50713206913913,34.64433571697403,42.499263188918334,38.908275174476536,40.724478594950575,49.29309981008649
2019-07-09,31.621990004543363,30.38840262582055,26.265486725663706,45.86339989931198,35.28631020098597,42.98062593144557,38.23676323676321,44.413869014859635,47.96660958904108
2019-07-10,31.37388926862608,28.745597399078818,27.542979942693396,47.657566565554454,37.435803374908296,43.23838080959518,40.374743326488684,43.99889380530971,49.32126696832578
2019-07-11,35.743243243243214,28.150703104271674,25.904274753379603,46.2406015037594,36.90777576853528,47.00571772494731,39.1045548654244,42.50688705234158,50.03194888178912
2019-07-12,35.1399776035834,26.905010438413342,27.249728948319465,46.16572310859498,37.06521739130436,46.735598227474114,39.93218570683357,40.19230769230767,50.53327645051192
2019-07-13,33.58001850138757,26.95494562402898,25.665680473372763,45.85865601666958,36.936606815683405,48.01838024124064,41.535590509197505,40.00553709856033,49.46898895497023
2019-07-14,33.41772151898731,28.456965624192282,25.05592841163309,46.6355301850891,37.2961217832548,48.65400963445733,39.88046726433031,39.041678480294856,48.38779956427013
2019-07-15,34.020618556701,28.902185223725272,24.842883548983348,47.541831982059705,37.227722772277225,48.65400963445733,40.194444444444414,37.712344280860684,48.927789934354465
2019-07-16,35.85327667188545,28.19509650495564,22.884473877851352,47.417677642980955,35.54638435313117,48.52002321532208,40.11725293132325,35.90096286107289,46.92088538242383
