1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Cereals and tubers,Exchange rate (USD/LCU),FCS,Fatality,Lat,Lon,NDVI Anomaly,Population,Rainfall (mm),Ramadan,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,rCSI,subsample,h,r2,val_loss,train_loss
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,6,0.9880631417311352,10.314572,1.473242
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,7,0.9880715932076053,12.09725,1.4737748
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,8,0.9880350795808538,13.4685545,1.4797109
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,9,0.9881667117200016,14.905882,1.4645568
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,10,0.9881791025494844,16.659798,1.4637204
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,11,0.9881429651829509,18.725521,1.4690723
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,12,0.9880308686251134,20.904358,1.4836055
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,13,0.9880567491645738,22.562847,1.4806083
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,14,0.9880192991134384,25.79879,1.4852309
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,15,0.9880533889107815,26.333502,1.4806095
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,16,0.9881987391390036,27.596083,1.4620186
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,17,0.9883176522197737,29.778923,1.4463156
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,18,0.9881696932444501,32.523228,1.4631276
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,19,0.9877984442859314,33.321762,1.5068411
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,20,0.9879601881681696,34.52836,1.4843028
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,21,0.9877969564465267,35.49952,1.5015308
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,22,0.9881775431229697,38.33396,1.4515935
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,23,0.9882425399160718,36.24694,1.4406867
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,24,0.9882840631399036,41.202377,1.4327315
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,25,0.9882024979236631,39.47758,1.4394672
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,26,0.9882630902586292,41.267574,1.4289688
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,27,0.9884607027529868,42.366703,1.4015249
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,28,0.9879772850357279,43.359245,1.4565097
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,29,0.9882389601631609,41.690907,1.4213998
13,7,23,9,27,7,0,0,5,0,23,27,0.41000000000000003,0.25,0.05,22,6.0,85,9,0.2,30,0.9879394697143346,39.97675,1.4536202
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,1,0.9899461418178662,4.5136056,1.2323745
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,2,0.9868661973129771,6.2359495,1.6126873
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,3,0.9858889490040423,7.96568,1.7353563
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,4,0.9837508344911218,11.6704235,2.0009205
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,5,0.9842212474158636,12.577776,1.9452438
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,6,0.9823276972247302,17.631765,2.181108
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,7,0.9828674962143596,17.803486,2.11675
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,8,0.9830554321223882,22.853216,2.0955477
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,9,0.9800036061216826,20.20921,2.4748704
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,10,0.9812310637510689,22.850677,2.3240602
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,11,0.9807955644316401,27.323671,2.3794067
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,12,0.9787315874199256,27.583714,2.6362758
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,13,0.9794915639220265,30.853884,2.5424368
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,14,0.9776438841191565,37.770935,2.7714565
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,15,0.978017370797709,35.14728,2.7244284
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,16,0.9805219410971452,33.16154,2.4130712
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,17,0.9799109497358847,36.921474,2.4870949
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,18,0.9757121812314774,43.465076,3.0038252
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,19,0.9768215486940137,44.46358,2.862442
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,20,0.9745555908879463,46.724712,3.1368604
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,21,0.9764465211110341,45.6077,2.8981519
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,22,0.977304811173419,55.75251,2.7865772
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,23,0.9752348889806396,48.1142,3.0345643
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,24,0.9756631811333859,51.43092,2.9761279
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,25,0.9768125452834622,51.045193,2.8292074
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,26,0.9749869876311591,50.532726,3.0453343
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,27,0.9790700911763174,61.135857,2.5420775
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,28,0.9772830642880935,62.04264,2.752077
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,29,0.9771200194341118,58.21344,2.7651975
3,13,21,15,17,23,0,0,19,0,7,27,0.27,0.22,0.43,19,10.0,30,23,0.13,30,0.9759818147099114,69.65904,2.894841
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,1,0.996514487421954,1.7510163,0.42864323
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,2,0.9963212977958994,3.9276266,0.45299494
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,3,0.9962896519107246,5.031632,0.45742095
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,4,0.9962980249524281,6.2204113,0.4568962
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,5,0.9963942713362299,8.425943,0.4454939
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,6,0.9964131586307502,9.273203,0.44358742
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,7,0.9964968771751697,11.240775,0.43356693
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,8,0.9965358731613663,12.368698,0.42894486
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,9,0.9965306114820921,14.15239,0.42985305
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,10,0.9965074710915077,15.7472725,0.43290815
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,11,0.9964443305824517,17.266455,0.44079742
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,12,0.9964514895862504,17.73236,0.43990386
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,13,0.9964694931636531,20.675575,0.4375552
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,14,0.9964731987248652,21.487417,0.43692356
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,15,0.9965007654907546,22.175503,0.4332175
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,16,0.9964567215590062,24.28168,0.43821925
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,17,0.9964875880567088,24.940947,0.43376818
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,18,0.9965185486632447,26.12877,0.42920336
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,19,0.9965106334204394,26.562534,0.4293512
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,20,0.9965316536646402,29.585247,0.42585304
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,21,0.9964778838133629,32.413773,0.43157846
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,22,0.9965046213304644,32.265686,0.42744675
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,23,0.9964954794972768,33.616936,0.42760262
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,24,0.9964903877065544,35.918606,0.42729527
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,25,0.9965287265926398,35.74807,0.42160937
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,26,0.9965015423921876,37.62418,0.42382583
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,27,0.9964616031375813,39.272083,0.42763877
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,28,0.9963897522263581,41.882435,0.4351325
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,29,0.9964242714007765,42.449883,0.42979953
5,19,15,3,23,27,0,0,11,0,29,11,0.31,0.18,0.05,29,3.0,90,1,0.67,30,0.9964035119534979,40.528755,0.43095976
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,1,0.9998298012975547,2.1973662,0.020539904
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,2,0.9998394346098787,2.825595,0.019418886
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,3,0.9998389635713142,5.5772195,0.019516556
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,4,0.9998378699116628,6.3226933,0.019689502
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,5,0.9998374216888704,9.973382,0.01978569
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,6,0.99983667031524,9.984134,0.019916905
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,7,0.9998396213721226,12.812101,0.019587435
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,8,0.999836462248014,14.32404,0.020010088
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,9,0.9998420118585778,15.129502,0.019365754
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,10,0.9998392266636043,19.191053,0.01974121
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,11,0.9998385220719664,22.71195,0.01985832
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,12,0.999838522915427,22.741072,0.01988427
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,13,0.9998421249807234,22.006807,0.019463226
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,14,0.999841043667884,26.982275,0.019618323
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,15,0.9998427106124597,26.428003,0.019433372
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,16,0.9998354350894951,31.171822,0.020351868
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,17,0.9998415653846044,29.210125,0.019608796
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,18,0.999839916530341,31.37903,0.019822307
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,19,0.9998394998708804,33.98789,0.019885777
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,20,0.9998386794262296,37.1542,0.01999611
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,21,0.9998400283360707,33.871628,0.019831734
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,22,0.99983626388449,35.75777,0.020298138
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,23,0.9998420723236866,39.33658,0.019572847
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,24,0.9998409221913512,39.506454,0.019707616
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,25,0.9998366968079699,42.90583,0.020217508
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,26,0.9998412288246746,44.127464,0.019636218
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,27,0.9998362941129161,42.939705,0.020216992
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,28,0.9998351485024884,47.495216,0.020323368
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,29,0.9998435150854443,47.94257,0.019254778
15,7,5,13,1,13,0,0,19,0,7,13,0.84,0.18,0.23,27,1.0,85,11,0.54,30,0.9998411308280682,42.546677,0.01950639
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,1,0.9997238685927496,1.2122786,0.033847433
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,2,0.9997475654405045,2.87415,0.030996203
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,3,0.9997340031529719,4.6925774,0.0327119
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,4,0.9997288041533744,6.587859,0.033395026
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,5,0.999734834502957,7.93129,0.03269026
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,6,0.9997385577500603,11.92894,0.03226709
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,7,0.9997330668035193,13.265632,0.03298005
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,8,0.9997352567409425,14.425688,0.032741003
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,9,0.9997234298216672,17.920677,0.034229938
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,10,0.9997241808030812,21.56934,0.03415326
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,11,0.9997222846438512,24.165443,0.034408603
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,12,0.9997385495351319,23.78179,0.032407474
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,13,0.9997168879416752,26.714731,0.03509749
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,14,0.9997338292362213,26.63583,0.03299682
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,15,0.9997134901399559,31.387716,0.03550875
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,16,0.9997075195618835,32.75117,0.03623442
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,17,0.9997122746011148,38.88678,0.035621412
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,18,0.9997141851190486,35.96041,0.0353485
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,19,0.999725515777902,36.89055,0.033897653
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,20,0.9997341920972846,37.32364,0.03276957
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,21,0.999713251601248,41.750114,0.03528313
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,22,0.9997255559957088,41.736656,0.033696987
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,23,0.9997252214732533,41.850227,0.03366967
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,24,0.9997151698159119,41.049732,0.03483163
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,25,0.9997291476210923,41.608112,0.033047937
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,26,0.9997137819917377,49.378902,0.034847043
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,27,0.999714832295148,43.726162,0.034635525
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,28,0.9997208799694121,43.504704,0.03381441
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,29,0.9997223602226012,50.100304,0.033554614
17,27,11,13,27,11,0,0,17,0,1,19,0.93,0.44,0.38,20,1.0,70,21,0.93,30,0.9997189443928012,54.484055,0.033874806
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,1,0.9988490241640507,1.2117258,0.13778488
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,2,0.9987531441918409,2.5424762,0.14957455
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,3,0.99900282762409,3.8167493,0.1198732
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,4,0.9989403754914761,5.3670464,0.12763713
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,5,0.9990566120623292,7.556875,0.113849856
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,6,0.9990262653830961,9.303314,0.11776412
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,7,0.9990455876008646,10.780215,0.115668505
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,8,0.9991068255279199,12.117937,0.10846946
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,9,0.999064450623939,12.863086,0.11385584
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,10,0.9990106503830698,14.5012045,0.120644234
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,11,0.9990126830378261,16.316254,0.120583445
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,12,0.9990222272646208,19.203205,0.11963793
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,13,0.9990246165602366,18.725788,0.11955984
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,14,0.9990801792847213,22.92441,0.11294392
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,15,0.9990713171632255,24.085167,0.11420804
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,16,0.9990890531432514,24.186104,0.11217389
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,17,0.9991154757668482,26.305882,0.10904635
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,18,0.9989986392918684,28.164167,0.12358751
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,19,0.9990425785823497,29.86145,0.11829104
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,20,0.9991548174791796,28.887,0.104524374
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,21,0.9990261670626152,28.651875,0.12052724
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,22,0.9990898760696371,32.318592,0.112695925
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,23,0.9991806679140375,36.22922,0.10151427
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,24,0.9991055506826084,33.8823,0.11086934
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,25,0.9991851789409235,33.781216,0.10101361
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,26,0.9991836158865744,39.777355,0.101206005
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,27,0.9991660257436946,40.18356,0.10335903
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,28,0.9990895144314652,41.124737,0.112797
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,29,0.9990865236020149,37.814037,0.11309157
7,15,3,7,9,13,0,0,3,0,15,5,0.52,0.29,0.16,14,4.0,85,5,0.55,30,0.9990219313563748,43.29276,0.120963834
29,19,1,29,3,13,0,0,27,0,29,19,0.3,0.43,0.38,14,6.0,20,27,0.73,1,0.9973560437357475,19.9269,0.32514986
29,19,1,29,3,13,0,0,27,0,29,19,0.3,0.43,0.38,14,6.0,20,27,0.73,2,0.9968826193563204,24.634747,0.38387388
29,19,1,29,3,13,0,0,27,0,29,19,0.3,0.43,0.38,14,6.0,20,27,0.73,3,0.9964760564772152,40.146587,0.43444052
29,19,1,29,3,13,0,0,27,0,29,19,0.3,0.43,0.38,14,6.0,20,27,0.73,4,0.9968824098742725,31.128345,0.38477162
29,19,1,29,3,13,0,0,27,0,29,19,0.3,0.43,0.38,14,6.0,20,27,0.73,5,0.9969675068230377,29.235073,0.37466964
29,19,1,29,3,13,0,0,27,0,29,19,0.3,0.43,0.38,14,6.0,20,27,0.73,6,0.9962700106110278,26.354279,0.46129063
29,19,1,29,3,13,0,0,27,0,29,19,0.3,0.43,0.38,14,6.0,20,27,0.73,7,0.9964649189647633,25.548603,0.4375223
29,19,1,29,3,13,0,0,27,0,29,19,0.3,0.43,0.38,14,6.0,20,27,0.73,8,0.9972112959219174,26.99506,0.3453108
29,19,1,29,3,13,0,0,27,0,29,19,0.3,0.43,0.38,14,6.0,20,27,0.73,9,0.9968978863460476,57.035797,0.38434815
29,19,1,29,3,13,0,0,27,0,29,19,0.3,0.43,0.38,14,6.0,20,27,0.73,10,0.9965567779992167,36.392727,0.42679647
29,19,1,29,3,13,0,0,27,0,29,19,0.3,0.43,0.38,14,6.0,20,27,0.73,11,0.9965412251113623,50.135303,0.42878535
29,19,1,29,3,13,0,0,27,0,29,19,0.3,0.43,0.38,14,6.0,20,27,0.73,12,0.9968722738301816,43.59951,0.38773984
29,19,1,29,3,13,0,0,27,0,29,19,0.3,0.43,0.38,14,6.0,20,27,0.73,13,0.9964336984680664,48.01843,0.44199142
29,19,1,29,3,13,0,0,27,0,29,19,0.3,0.43,0.38,14,6.0,20,27,0.73,14,0.9966199011782643,47.61157,0.4187491
29,19,1,29,3,13,0,0,27,0,29,19,0.3,0.43,0.38,14,6.0,20,27,0.73,15,0.9965267400456342,40.06146,0.43000177
