AdminStrata,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kidal,Kidal,Kidal,Kidal,Kidal,Kidal,Kidal,Kidal,Kidal,Kidal,Kidal,Kidal,Kidal,Kidal,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni
2020-09-25,129.98972151696532,126.25212589420315,23,68.50622,1.0,12.609212547637313,-7.980041294199702,0.4420218287878788,94.29785490918377,2781741,0.2328211421599643,276.8330000000001,0.0,35.85062,107.99744829303673,111.0773769397105,25,78.32840000000002,4.0,13.876871631485093,-10.229539887636488,0.7133295451515153,103.33443048899746,2380144,0.26803682552679503,210.5995,0.0,37.31509000000001,123.45740612225369,111.78328872427271,26,67.43697,3.0,19.47395811929273,1.1071079234476982,0.12444211833333332,110.41305496396406,66535,0.8727072488321621,25.2805,0.0,56.09244,127.20252774428816,123.40134791937368,27,42.462309999999995,11.0,13.623264670475061,-7.644289116366853,0.6424060063636363,104.59069038864142,4036499,0.21457753181517425,189.12550000000005,0.0,18.64322,131.96612275819305,124.60707369303492,28,68.84996,43.0,14.690778789008636,-3.55388494879152,0.4533062827272726,117.03550387696056,2330137,0.2035218585116236,128.6545,0.0,34.80579,134.29054531184218,129.65447723413374,29,66.10243,9.0,13.812658488252833,-5.700589968316099,0.5298443586363636,107.8273100617493,2709545,0.13726161031002426,167.57200000000003,0.0,34.592009999999995,116.78184452849871,115.97995152868607,30,71.93694,8.0,11.428011844884656,-6.5467238792565645,0.7108021234848484,102.08914219838637,3284796,0.2533740707897923,260.85,0.0,23.55856,116.75910556667091,117.41149092035931,31,75.58010999999998,4.0,20.06128074033313,-3.5965640525756286,0.13943663636363635,109.60464699840084,763824,0.40925236508421975,25.39700000000001,0.0,59.07918999999999
2020-09-26,130.65232694811465,126.42006728728164,23,67.28595,1.0,12.609212547637313,-7.980041294199702,0.441951907939394,94.29779348150234,2781741,0.23427741157607945,270.0442000000001,0.0,33.72375,108.84083216116484,111.12057551157352,25,76.1976,4.0,13.876871631485093,-10.229539887636488,0.7139055670909091,103.3959199939296,2380144,0.26795953999207617,205.9496,0.0,37.76198,123.51571062075456,111.96790107918804,26,64.55379,3.0,19.47395811929273,1.1071079234476982,0.12488848833333333,110.6137551024226,66535,0.8776232002475433,23.7528,0.0,57.54796,127.74939195023244,123.5608862821472,27,48.68894999999999,11.0,13.623264670475061,-7.644289116366853,0.6429148358181818,104.68205804031284,4036499,0.21561413312347089,183.17880000000008,0.0,19.22879,132.28557238183745,124.72651798477794,28,68.86721999999999,39.0,14.690778789008636,-3.55388494879152,0.4538752949696969,117.13863345199228,2330137,0.20433648878650187,122.41400000000004,0.0,36.53413,134.58078424986073,129.75621507682476,29,68.41155,9.0,13.812658488252833,-5.700589968316099,0.5314011525151515,107.99217402651213,2709545,0.1374716674021756,159.92600000000004,0.0,35.51444,117.21426065445743,116.16591790844512,30,72.82262,8.0,11.428011844884656,-6.5467238792565645,0.7111521367575757,102.12980241496149,3284796,0.2549049082449931,253.8566,0.0,22.07022000000001,116.60992215675891,117.41006110065958,31,76.93111,4.0,20.06128074033313,-3.5965640525756286,0.13953814448484844,109.67998949644699,763824,0.4108238895445477,23.6972,0.0,56.854560000000006
2020-09-27,131.33111622825044,126.59730354983765,23,66.73614,1.0,12.609212547637313,-7.980041294199702,0.4418225223030303,94.30119557815893,2781741,0.2357336809921945,263.25540000000007,0.0,33.347229999999996,109.7603641975904,111.17054833451677,25,76.171,4.0,13.876871631485093,-10.229539887636488,0.7143722085454546,103.46231907047628,2380144,0.26788225445735736,201.2997,0.0,39.55390000000001,123.47192965386157,112.12389574186753,26,64.28570999999998,3.0,19.47395811929273,1.1071079234476982,0.12532316666666665,110.80879197079113,66535,0.8825391516629245,22.2251,0.0,58.36237,128.3116797729181,123.7290088834534,27,49.45235,11.0,13.623264670475061,-7.644289116366853,0.6432862312424241,104.77626743274965,4036499,0.2166507344317676,177.2321000000001,0.0,17.250820000000004,132.55763662124662,124.84061585251335,28,69.65517,39.0,14.690778789008636,-3.55388494879152,0.4542633274848484,117.23864324345078,2330137,0.20515111906138012,116.17350000000003,0.0,37.07911,134.8403476246125,129.8547716759804,29,70.23040999999999,9.0,13.812658488252833,-5.700589968316099,0.5328194904242424,108.15986838984396,2709545,0.13768172449432695,152.28000000000003,0.0,36.26728,117.65292596136408,116.35413108651557,30,72.63545,8.0,11.428011844884656,-6.5467238792565645,0.7114554208787879,102.17287029744409,3284796,0.25643574570019384,246.8632,0.0,22.22222,116.35325206652195,117.38350926947616,31,76.69476,4.0,20.06128074033313,-3.5965640525756286,0.13961119557575755,109.75142266108186,763824,0.4123954140048757,21.997400000000006,0.0,57.82338000000001
2020-09-28,132.02608935737257,126.78383468187128,23,68.06867,1.0,12.609212547637313,-7.980041294199702,0.4416336718787878,94.30806119915351,2781741,0.2371899504083097,256.4666,0.0,34.84979000000001,110.75604440231336,111.22729540854021,25,75.28913,4.0,13.876871631485093,-10.229539887636488,0.7147294695151516,103.53362771863743,2380144,0.2678049689226385,196.6498,0.0,38.24209999999999,123.32606322157471,112.25127271231113,26,64.68531,3.0,19.47395811929273,1.1071079234476982,0.12574615333333333,110.99816556906968,66535,0.8874551030783056,20.6974,0.0,58.74126,128.8893912123451,123.90571572329227,27,47.52953999999999,11.0,13.623264670475061,-7.644289116366853,0.6435201926363637,104.87331856595185,4036499,0.21768733574006427,171.2854000000001,0.0,16.27282,132.78231547642045,124.94936729624108,28,69.25605999999999,39.0,14.690778789008636,-3.55388494879152,0.4544703802727271,117.335533251336,2330137,0.2059657493362584,109.93300000000004,0.0,37.23798,135.0692354360975,129.95014703160058,29,71.52931,9.0,13.812658488252833,-5.700589968316099,0.5340993723636364,108.33039315174477,2709545,0.13789178158647836,144.63400000000004,0.0,38.65139,118.0978404492186,116.54459106289741,30,71.22163,8.0,11.428011844884656,-6.5467238792565645,0.7117119758484848,102.2183458458342,3284796,0.2579665831553946,239.8698,0.0,24.818929999999998,115.98909529596015,117.33183542680902,31,76.71183,4.0,20.06128074033313,-3.5965640525756286,0.13965578963636366,109.81894649230557,763824,0.4139669384652037,20.297600000000006,0.0,58.44013
2020-09-29,132.73724633548122,126.97966068338245,23,69.13678,1.0,12.609212547637313,-7.980041294199702,0.4413853566666666,94.3183903444861,2781741,0.23864621982442485,249.6778,0.0,36.06622,111.82787277533377,111.29081673364391,25,75.19409,4.0,13.876871631485093,-10.229539887636488,0.71497735,103.60984593841309,2380144,0.2677276833879197,191.9999,0.0,35.56377,123.07811132389395,112.35003199051887,26,65.8351,3.0,19.47395811929273,1.1071079234476982,0.1261574483333333,111.18187589725822,66535,0.8923710544936867,19.1697,0.0,58.18182,129.48252626851342,124.09100680166388,27,45.03937,11.0,13.623264670475061,-7.644289116366853,0.64361672,104.97321143991938,4036499,0.21872393704836093,165.3387000000001,0.0,15.27559,132.95960894735902,125.05277231596115,28,70.28143,42.0,14.690778789008636,-3.55388494879152,0.4544964533333333,117.42930347564794,2330137,0.20678037961113666,103.69250000000004,0.0,38.34897,135.26744768431587,130.04234114368532,29,69.73397,9.0,13.812658488252833,-5.700589968316099,0.5352407983333334,108.50374831221458,2709545,0.13810183867862974,136.98800000000003,0.0,38.77017000000001,118.54900411802102,116.73729783759066,30,68.78585,8.0,11.428011844884656,-6.5467238792565645,0.7119218016666667,102.26622906013179,3284796,0.2594974206105954,232.8764,0.0,25.1434,115.5174518450735,117.25503957265823,31,77.87826,4.0,20.06128074033313,-3.5965640525756286,0.13967192666666667,109.88256099011801,763824,0.4155384629255316,18.597800000000007,0.0,58.12174
2020-09-30,133.46458716257615,127.1847815543712,23,67.37052,1.0,12.609212547637313,-7.980041294199702,0.4410775766666667,94.3321830141567,2781741,0.2401024892405399,242.889,0.0,34.541830000000004,112.97584931665158,111.36111230982776,25,76.14953,4.0,13.876871631485093,-10.229539887636488,0.71511585,103.69097372980326,2380144,0.2676503978532009,187.35,0.0,34.95327,122.72807396081934,112.42017357649077,26,66.2412,3.0,19.47395811929273,1.1071079234476982,0.12655705166666664,111.3599229553568,66535,0.8972870059090678,17.641999999999996,0.0,55.10562999999999,130.09108494142322,124.28488211856813,27,45.317220000000006,11.0,13.623264670475061,-7.644289116366853,0.6435758133333332,105.07594605465223,4036499,0.21976053835665765,159.39200000000002,0.0,15.156090000000004,133.08951703406228,125.15083091167355,28,70.55556,40.0,14.690778789008636,-3.55388494879152,0.4543415466666666,117.51995391638673,2330137,0.20759500988601493,97.45200000000004,0.0,39.36508,135.43498436926748,130.13135401223465,29,72.08209000000002,9.0,13.812658488252833,-5.700589968316099,0.5362437683333333,108.67993387125335,2709545,0.1383118957707811,129.34199999999998,0.0,40.70115000000001,119.00641696777132,116.93225141059533,30,68.18182,8.0,11.428011844884656,-6.5467238792565645,0.7120848983333333,102.31651994033683,3284796,0.26102825806579616,225.883,0.0,26.25128,114.93832171386187,117.15312170702377,31,79.10946999999999,4.0,20.06128074033313,-3.5965640525756286,0.13965960666666666,109.94226615451927,763824,0.4171099873858596,16.898000000000003,0.0,56.27719999999999
2020-10-01,134.14631276364875,127.3956200543374,23,69.00076,1.0,12.609212547637313,-7.980041294199702,0.440703797,94.34717916055206,2781741,0.2401849498619805,236.5224,0.0,34.33005,113.9388725048626,111.42489306007045,25,75.9307,0.0,13.876871631485093,-10.229539887636488,0.7151487230000001,103.77675541408384,2380144,0.2680268386771605,179.52929999999995,0.0,34.46369,122.39153005296852,112.50229061083976,26,67.18601999999998,3.0,19.47395811929273,1.1071079234476982,0.12693919933333336,111.52962392723585,66535,0.89785773139752,16.984999999999996,0.0,56.75165,130.5893791742723,124.47589507791844,27,45.373129999999996,11.0,13.623264670475061,-7.644289116366853,0.6433958766666666,105.1806228615242,4036499,0.21958342954994886,153.69910000000004,0.0,14.97512,133.06352224808887,125.23721300984225,28,72.03081000000002,39.0,14.690778789008636,-3.55388494879152,0.4540364563333333,117.60996144265886,2330137,0.2075340810330412,92.28450000000004,0.0,39.72435999999999,135.4576775810541,130.21747304746978,29,72.99022,9.0,13.812658488252833,-5.700589968316099,0.5370957083333333,108.85739259215656,2709545,0.13919399503327884,123.35829999999996,0.0,40.40834,119.43487373280139,117.12245941158524,30,67.58621000000001,8.0,11.428011844884656,-6.5467238792565645,0.7121981786666667,102.3692866991753,3284796,0.2599862657626976,222.6423,0.0,25.03979,114.3791166349538,117.0594297538324,31,80.6929,6.0,20.06128074033313,-3.5965640525756286,0.13962166399999995,109.99719464058307,763824,0.41692341514018333,16.254300000000004,0.0,54.72587000000001
2020-10-02,134.7824231386989,127.61217618328102,23,68.97475,1.0,12.609212547637313,-7.980041294199702,0.4402640176666667,94.36337878367216,2781741,0.24026741048342115,230.15579999999997,0.0,34.69778,114.71694233996679,111.48215898437185,25,75.98336,0.0,13.876871631485093,-10.229539887636488,0.7150759690000001,103.8671909912548,2380144,0.2684032795011201,171.7086,0.0,33.0938,122.06847960034149,112.59638309356576,26,68.86286,3.0,19.47395811929273,1.1071079234476982,0.12730389133333336,111.6909788128955,66535,0.8984284568859721,16.327999999999996,0.0,58.07711,130.97740896706065,124.66404567971479,27,46.11578,11.0,13.623264670475061,-7.644289116366853,0.64307691,105.28724186053516,4036499,0.21940632074324,148.00620000000004,0.0,14.29985,132.88162458943876,125.31191861046725,28,69.81371999999999,39.0,14.690778789008636,-3.55388494879152,0.4535811823333333,117.6993260544644,2330137,0.2074731521800674,87.11700000000003,0.0,35.90178,135.33552731967578,130.30069824939056,29,72.74651000000001,9.0,13.812658488252833,-5.700589968316099,0.5377966183333334,109.03612447492416,2709545,0.14007609429577655,117.37459999999996,0.0,39.6953,119.83437441311129,117.30792184056044,30,67.43439000000001,8.0,11.428011844884656,-6.5467238792565645,0.7122616426666666,102.42452933664713,3284796,0.25894427345959903,219.4016,0.0,24.317090000000004,113.83983660834929,116.9739637130842,31,82.59096,6.0,20.06128074033313,-3.5965640525756286,0.13955809866666666,110.04734644830937,763824,0.4167368428945073,15.610600000000005,0.0,54.64128
2020-10-03,135.3729182877266,127.83444994120205,23,69.87431,1.0,12.609212547637313,-7.980041294199702,0.4397582386666667,94.38078188351706,2781741,0.2403498711048617,223.78919999999997,0.0,34.68185,115.31005882196422,111.53291008273207,25,75.35894,0.0,13.876871631485093,-10.229539887636488,0.7148975879999999,103.9622804613162,2380144,0.2687797203250797,163.88789999999997,0.0,33.37214000000001,121.75892260293828,112.70245102466885,26,67.65978,3.0,19.47395811929273,1.1071079234476982,0.12765112766666667,111.84398761233555,66535,0.8989991823744242,15.670999999999996,0.0,59.58673999999999,131.25517431978838,124.84933392395719,27,47.16883,1.0,13.623264670475061,-7.644289116366853,0.6426189133333333,105.39580305168518,4036499,0.2192292119365312,142.3133,0.0,15.01299,132.543824058112,125.37494771354855,28,70.5833,42.0,14.690778789008636,-3.55388494879152,0.4529757246666667,117.78804775180336,2330137,0.2074122233270936,81.94950000000003,0.0,35.87914,135.0685335851324,130.38102961799714,29,73.02053000000002,9.0,13.812658488252833,-5.700589968316099,0.5383464983333334,109.21612951955612,2709545,0.14095819355827427,111.39089999999996,0.0,39.29619,120.20491900870097,117.48863869752087,30,67.10526,8.0,11.428011844884656,-6.5467238792565645,0.7122752903333331,102.48224785275231,3284796,0.2579022811565005,216.1609,0.0,23.473679999999998,113.32048163404829,116.89672358477907,31,82.66296999999999,6.0,20.06128074033313,-3.5965640525756286,0.13946891066666664,110.09272157769813,763824,0.4165502706488312,14.966900000000004,0.0,55.721219999999995
2020-10-04,135.91779821073195,128.0624413281005,23,69.19530999999999,0.0,12.609212547637313,-7.980041294199702,0.43918646,94.39938846008663,2781741,0.24043233172630235,217.42259999999996,0.0,34.91199,115.71822195085487,111.57714635515103,25,77.2,0.0,13.876871631485093,-10.229539887636488,0.71461358,104.062023824268,2380144,0.2691561611490393,156.0672,0.0,33.92000000000001,121.4628590607588,112.820494404149,26,66.32123999999999,3.0,19.47395811929273,1.1071079234476982,0.12798090833333334,111.98865032555615,66535,0.8995699078628763,15.013999999999996,0.0,58.40791,131.42267523245542,125.03175981064562,27,48.22091999999999,1.0,13.623264670475061,-7.644289116366853,0.6420218866666667,105.50630643497423,4036499,0.2190521031298224,136.62039999999996,0.0,15.34785,132.05012065410853,125.4263003190861,28,69.1524,41.0,14.690778789008636,-3.55388494879152,0.4522200833333334,117.8761265346757,2330137,0.20735129447411985,76.78200000000002,0.0,34.841080000000005,134.65669637742408,130.45846715328943,29,74.24645,9.0,13.812658488252833,-5.700589968316099,0.5387453483333332,109.3974077260525,2709545,0.14184029282077198,105.4072,0.0,41.0461,120.54650751957044,117.66460998246656,30,64.55435,8.0,11.428011844884656,-6.5467238792565645,0.7122391216666665,102.54244224749088,3284796,0.2568602888534019,212.9202,0.0,24.008240000000004,112.82105171205087,116.82770936891708,31,83.00835999999998,6.0,20.06128074033313,-3.5965640525756286,0.1393541,110.13332002874948,763824,0.41636369840315507,14.323200000000005,0.0,55.954040000000006
2020-10-05,136.41706290771484,128.29615034397636,23,70.26201,0.0,12.609212547637313,-7.980041294199702,0.4385486816666667,94.41919851338105,2781741,0.24051479234774295,211.05599999999995,0.0,32.70742,115.94143172663868,111.61486780162872,25,76.36364,0.0,13.876871631485093,-10.229539887636488,0.7142239450000001,104.16642108011023,2380144,0.269532601972999,148.2465,0.0,35.07071,121.18028897380312,112.95051323200614,26,68.61007,1.0,19.47395811929273,1.1071079234476982,0.12829323333333334,112.12496695255726,66535,0.9001406333513284,14.356999999999996,0.0,55.87686999999999,131.47991170506182,125.21132333978012,27,48.78049000000001,1.0,13.623264670475061,-7.644289116366853,0.64128583,105.6187520104023,4036499,0.21887499432311355,130.92749999999998,0.0,15.32344,131.40051437742832,125.46597642708001,28,69.5345,41.0,14.690778789008636,-3.55388494879152,0.4513142583333334,117.96356240308144,2330137,0.20729036562114608,71.61450000000002,0.0,35.53615999999999,134.1000156965508,130.5330108552675,29,74.24645,9.0,13.812658488252833,-5.700589968316099,0.5389931683333333,109.57995909441333,2709545,0.14272239208326973,99.4235,0.0,41.0461,120.85913994571966,117.8358356953975,30,65.46184999999998,8.0,11.428011844884656,-6.5467238792565645,0.7121531366666665,102.60511252086285,3284796,0.25581829655030336,209.6795,0.0,23.39357,112.34154684235695,116.76692106549818,31,83.12586,6.0,20.06128074033313,-3.5965640525756286,0.13921366666666665,110.16914180146328,763824,0.4161771261574788,13.679500000000004,0.0,56.25863999999999
2020-10-06,136.87071237867528,128.53557698882963,23,70.82984,0.0,12.609212547637313,-7.980041294199702,0.4378449036666667,94.4402120434002,2781741,0.2405972529691836,204.68939999999992,0.0,32.14585,115.97968814931572,111.6460744221652,25,76.50419000000002,0.0,13.876871631485093,-10.229539887636488,0.7137286829999999,104.27547222884284,2380144,0.2699090427969585,140.42579999999998,0.0,33.05407000000001,120.91121234207121,113.09250750824043,26,69.95536,1.0,19.47395811929273,1.1071079234476982,0.12858810266666665,112.25293749333885,66535,0.9007113588397805,13.699999999999996,0.0,57.23214000000001,131.42688373760757,125.38802451136064,27,49.038959999999996,1.0,13.623264670475061,-7.644289116366853,0.6404107433333334,105.73313977796944,4036499,0.21869788551640476,125.2346,0.0,15.01299,130.59500522807147,125.49397603753016,28,66.44939000000001,44.0,14.690778789008636,-3.55388494879152,0.45025824966666667,118.05035535702065,2330137,0.2072294367681723,66.447,0.0,34.50919999999999,133.39849154251257,130.6046607239313,29,74.05949,10.0,13.812658488252833,-5.700589968316099,0.5390899583333333,109.76378362463852,2709545,0.14360449134576744,93.4398,0.0,42.4322,121.14281628714869,118.00231583631373,30,65.09804,8.0,11.428011844884656,-6.5467238792565645,0.7120173353333332,102.67025867286812,3284796,0.2547763042472048,206.4388,0.0,23.43137,111.8819670249666,116.71435867452244,31,83.17163000000002,6.0,20.06128074033313,-3.5965640525756286,0.13904761066666668,110.20018689583964,763824,0.4159905539118027,13.035800000000005,0.0,57.17631000000001
2020-10-07,137.2787466236133,128.78072126266036,23,70.47775,0.0,12.609212547637313,-7.980041294199702,0.437075126,94.46242905014408,2781741,0.24067971359062415,198.32279999999992,0.0,30.706410000000005,115.83299121888595,111.67076621676044,25,77.03759000000002,0.0,13.876871631485093,-10.229539887636488,0.7131277939999999,104.38917727046586,2380144,0.2702854836209182,132.6051,0.0,32.71306,120.65562916556308,113.24647723285177,26,70.46083,1.0,19.47395811929273,1.1071079234476982,0.12886551633333332,112.37256194790098,66535,0.9012820843282326,13.042999999999996,0.0,55.391709999999996,131.26359133009257,125.56186332538721,27,49.211999999999996,1.0,13.623264670475061,-7.644289116366853,0.6393966266666666,105.84946973767559,4036499,0.2185207767096959,119.54170000000002,0.0,14.692430000000002,129.63359320603794,125.51029915043665,28,66.42775999999999,47.0,14.690778789008636,-3.55388494879152,0.4490520573333334,118.13650539649322,2330137,0.20716850791519856,61.27950000000001,0.0,35.30743,132.55212391530932,130.6734167592808,29,74.05036,10.0,13.812658488252833,-5.700589968316099,0.5390357183333332,109.94888131672808,2709545,0.14448659060826516,87.45609999999998,0.0,41.27187,121.39753654385751,118.16405040521519,30,64.47714,8.0,11.428011844884656,-6.5467238792565645,0.7118317176666664,102.73788070350682,3284796,0.2537343119441062,203.1981,0.0,22.28061000000001,111.44231225987978,116.6700221959898,31,81.7455,6.0,20.06128074033313,-3.5965640525756286,0.138855932,110.22645531187844,763824,0.4158039816661265,12.392100000000005,0.0,57.26183000000001
2020-10-08,137.6411656425289,129.03158316546848,23,70.85646,0.0,12.609212547637313,-7.980041294199702,0.4362393486666667,94.48584953361276,2781741,0.24076217421206486,191.9561999999999,0.0,31.760510000000004,115.5013409353494,111.68894318541444,25,76.21996,0.0,13.876871631485093,-10.229539887636488,0.7124212780000001,104.5075362049793,2380144,0.2706619244448778,124.7844,0.0,30.808450000000004,120.41353944427877,113.41242240584013,26,69.40617999999999,1.0,19.47395811929273,1.1071079234476982,0.12912547433333335,112.48384031624359,66535,0.9018528098166848,12.385999999999996,0.0,57.10214000000001,130.99003448251696,125.73283978185982,27,49.23076999999999,1.0,13.623264670475061,-7.644289116366853,0.63824348,105.9677418895208,4036499,0.2183436679029871,113.8488,0.0,14.937969999999998,128.5162783113277,125.51494576579942,28,66.3273,47.0,14.690778789008636,-3.55388494879152,0.4476956813333333,118.2220125214992,2330137,0.2071075790622248,56.11200000000001,0.0,35.03017,131.5609128149411,130.7392789613161,29,76.64418000000002,10.0,13.812658488252833,-5.700589968316099,0.5388304483333333,110.13525217068205,2709545,0.14536868987076285,81.4724,0.0,41.52614000000001,121.62330071584616,118.32103940210187,30,62.94643000000001,8.0,11.428011844884656,-6.5467238792565645,0.7115962836666665,102.80797861277887,3284796,0.25269231964100763,199.9574,0.0,19.64286,111.0225825470965,116.63391162990023,31,82.03551999999998,3.0,20.06128074033313,-3.5965640525756286,0.13863863066666668,110.24794704957978,763824,0.4156174094204503,11.748400000000006,0.0,56.7623
2020-10-09,137.9579694354221,129.28816269725402,23,71.02204,0.0,12.609212547637313,-7.980041294199702,0.43533757166666665,94.51047349380615,2781741,0.24084463483350546,185.58959999999993,0.0,32.104209999999995,114.98473729870605,111.70060532812724,25,75.94595,0.0,13.876871631485093,-10.229539887636488,0.711609135,104.6305490323832,2380144,0.27103836526883746,116.9637,0.0,29.88417,120.1849431782182,113.59034302720558,26,68.10221999999999,0.0,19.47395811929273,1.1071079234476982,0.12936797666666666,112.58677259836672,66535,0.9024235353051366,11.728999999999996,0.0,58.21106999999999,130.6062131948807,125.90095388077849,27,47.83274,1.0,13.623264670475061,-7.644289116366853,0.6369513033333333,106.08795623350504,4036499,0.21816655909627827,108.15590000000002,0.0,14.5844,127.24306054394079,125.5079158836185,28,65.78739999999999,38.0,14.690778789008636,-3.55388494879152,0.4461891216666667,118.30687673203856,2330137,0.207046650209251,50.94450000000001,0.0,35.15748,130.42485824140792,130.80224733003712,29,76.0474,12.0,13.812658488252833,-5.700589968316099,0.5384741483333334,110.32289618650043,2709545,0.1462507891332606,75.4887,0.0,40.03385999999999,121.82010880311456,118.47328282697387,30,61.85621999999999,8.0,11.428011844884656,-6.5467238792565645,0.711311033333333,102.8805524006843,3284796,0.2516503273379091,196.7167,0.0,19.84979,110.62277788661676,116.60602697625386,31,84.33821,3.0,20.06128074033313,-3.5965640525756286,0.13839570666666665,110.26466210894364,763824,0.4154308371747743,11.104700000000005,0.0,59.57901999999999
2020-10-10,138.22915800229288,129.550459858017,23,71.13738000000002,0.0,12.609212547637313,-7.980041294199702,0.434369795,94.53630093072435,2781741,0.24092709545494606,179.22299999999993,0.0,32.653890000000004,114.28318030895592,111.70575264489875,25,75.39419000000002,0.0,13.876871631485093,-10.229539887636488,0.7106913650000001,104.75821575267746,2380144,0.27141480609279706,109.14299999999996,0.0,26.88797000000001,119.96984036738144,113.78023909694807,26,69.00232000000001,0.0,19.47395811929273,1.1071079234476982,0.12959302333333333,112.68135879427034,66535,0.9029942607935888,11.071999999999996,0.0,58.74710000000001,130.11212746718368,126.06620562214316,27,48.398759999999996,1.0,13.623264670475061,-7.644289116366853,0.6355200966666666,106.21011276962831,4036499,0.21798945028956945,102.46300000000002,0.0,14.876029999999998,125.81393990387717,125.48920950389385,28,66.90199000000001,28.0,14.690778789008636,-3.55388494879152,0.4445323783333333,118.3910980281114,2330137,0.20698572135627724,45.77700000000001,0.0,33.6794,129.14396019470976,130.86232186544387,29,75.72374,12.0,13.812658488252833,-5.700589968316099,0.5379668183333333,110.5118133641832,2709545,0.1471328883957583,69.505,0.0,40.86022,121.98796080566277,118.62078067983109,30,62.59659999999999,6.0,11.428011844884656,-6.5467238792565645,0.7109759666666665,102.95560206722307,3284796,0.2506083350348105,193.476,0.0,19.062339999999995,110.24289827844058,116.58636823505054,31,84.91395,3.0,20.06128074033313,-3.5965640525756286,0.13812716,110.27660048997,763824,0.41524426492909794,10.461000000000006,0.0,59.50200999999999
2020-10-11,138.37180899606992,129.78123808164793,23,70.27138000000001,0.0,12.609212547637313,-7.980041294199702,0.4333600923333333,94.56148830544565,2781741,0.2410095560763867,171.55629999999994,0.0,32.44243,113.54373247993469,111.69229560241828,25,72.39699,0.0,13.876871631485093,-10.229539887636488,0.7096715453333334,104.884105792525,2380144,0.27179124691675666,104.5733,0.0,27.24856,119.72837467446324,113.97448243026943,26,68.08409,0.0,19.47395811929273,1.1071079234476982,0.12979135833333333,112.76326327422184,66535,0.9035649862820408,10.481499999999997,0.0,56.09173000000001,129.57725427585328,126.2015700175833,27,49.41056,1.0,13.623264670475061,-7.644289116366853,0.6339851343333333,106.32969420850786,4036499,0.21781234148286066,98.32050000000002,0.0,14.761660000000001,124.3550054734021,125.47185641070068,28,66.69453000000001,28.0,14.690778789008636,-3.55388494879152,0.4428146773333334,118.47271936773821,2330137,0.20692479250330348,43.3468,0.0,33.263690000000004,127.8397417099926,130.90514059080752,29,75.59600999999998,12.0,13.812658488252833,-5.700589968316099,0.5373190723333333,110.69553139853778,2709545,0.14801498765825602,66.3398,0.0,39.70524000000001,122.14707258749165,118.74846923189537,30,63.66062000000001,0.0,11.428011844884656,-6.5467238792565645,0.7105774983333331,103.02937867719376,3284796,0.24956634273171194,188.0412,0.0,21.23799,109.82618765748259,116.55901783909323,31,85.55346999999998,3.0,20.06128074033313,-3.5965640525756286,0.13784472033333334,110.28090835369129,763824,0.41505769268342185,9.846900000000003,0.0,59.962480000000006
