AdminStrata,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni
Indicator,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI
2019-11-05,,,23,14.53692848769047,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,18.874560375146498,,,25,21.951917572982207,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,20.26330852890665,,,27,16.676885346413204,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,15.69589209074184,,,28,35.82543978349115,26.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,24.62787550744245,,,29,37.59315484405182,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,17.913331493237614,,,30,22.3198594024604,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,18.336262448740435,,,31,36.766334440753056,1.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,43.4108527131783
2019-11-06,,,23,14.53692848769047,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,18.874560375146498,,,25,21.951917572982207,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,20.26330852890665,,,27,16.676885346413204,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,15.69589209074184,,,28,36.27861980006443,26.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,25.604643663334365,,,29,37.592910234419605,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,18.553459119496825,,,30,22.3198594024604,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,18.336262448740435,,,31,41.53543307086615,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,47.440944881889784
2019-11-07,,,23,14.53692848769047,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,18.874560375146498,,,25,21.951917572982207,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,20.26330852890665,,,27,16.676885346413204,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,15.69589209074184,,,28,31.986215538847052,26.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,26.25313283208015,,,29,36.61676646706581,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,19.431137724550872,,,30,22.3198594024604,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,18.336262448740435,,,31,40.73359073359074,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,46.52509652509653
2019-11-08,,,23,15.527230590961725,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,18.655851680185357,,,25,21.430536451169147,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,19.477303988995832,,,27,17.69559032716923,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,14.566145092460847,,,28,31.39606396063955,28.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,24.84624846248457,,,29,36.96655132641286,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,19.059976931949226,,,30,21.77742193754998,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,17.827595409661015,,,31,41.2109375,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,47.0703125
2019-11-09,,,23,17.186644772851626,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,18.828680897646368,,,25,22.106334266090006,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,19.07911472907653,,,27,17.69559032716923,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,14.566145092460847,,,28,32.2285353535353,28.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,25.126262626262587,,,29,34.67349551856587,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,16.927016645326468,,,30,21.77742193754998,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,17.827595409661015,,,31,41.2109375,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,44.140625
2019-11-10,121.58116621666402,130.092466330066,23,17.186644772851626,0.0,12.609212547637313,-7.980041294199702,0.33553330000000003,94.6765203600786,2781741,,0.556,0.0,18.828680897646368,80.62719149417491,107.09838865571301,25,22.164048865619502,0.0,13.876871631485093,-10.229539887636488,0.5313576999999999,105.40351051501,2380144,,0.626,0.0,18.698578908002954,116.453657340943,122.113977196857,27,17.69559032716923,0.0,13.623264670475061,-7.644289116366853,0.4412052,104.493780643668,4036499,,0.627,0.0,14.566145092460847,103.763404599717,121.086114472616,28,33.20325203252027,28.0,14.690778789008636,-3.55388494879152,0.2970592,107.489667885707,2330137,,0.087,0.0,25.88617886178857,100.315234779336,127.468899699209,29,32.8681784201345,0.0,13.812658488252833,-5.700589968316099,0.3709365,107.50550122998699,2709545,,0.203,0.0,16.471467729877865,137.429674572532,117.07756509308001,30,21.661799840722004,0.0,11.428011844884656,-6.5467238792565645,0.601819,103.973828326635,3284796,,4.555,0.0,17.73294398725772,100.465477114042,116.741551821786,31,39.4072447859495,0.0,20.06128074033313,-3.5965640525756286,0.1158251,103.49056150421801,763824,,0.0,0.0,51.481888035126225
2019-11-11,,,23,17.186644772851626,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,18.828680897646368,,,25,22.164048865619502,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,18.698578908002954,,,27,17.69559032716923,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,14.566145092460847,,,28,31.345177664974564,29.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,24.11167512690351,,,29,33.333333333333265,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,16.70457417235276,,,30,21.661799840722004,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,17.73294398725772,,,31,37.67051416579224,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,49.21301154249737
2019-11-12,,,23,17.186644772851626,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,18.828680897646368,,,25,22.164048865619502,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,18.698578908002954,,,27,17.69559032716923,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,14.566145092460847,,,28,31.134969325153307,30.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,24.141104294478477,,,29,33.6641420736484,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,17.2629929485505,,,30,21.661799840722004,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,17.73294398725772,,,31,37.78947368421053,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,49.368421052631575
2019-11-13,,,23,17.186644772851626,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,18.828680897646368,,,25,22.164048865619502,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,18.698578908002954,,,27,17.69559032716923,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,14.566145092460847,,,28,30.81664098613245,46.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,23.88289676425265,,,29,33.88055476931778,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,17.86017548825357,,,30,21.661799840722004,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,17.73294398725772,,,31,42.8863868986694,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,48.004094165813726
2019-11-14,,,23,17.186644772851626,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,18.828680897646368,,,25,22.164048865619502,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,18.698578908002954,,,27,17.69559032716923,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,14.566145092460847,,,28,27.58089368258855,46.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,21.109399075500733,,,29,33.053058857639826,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,17.947231081472854,,,30,21.661799840722004,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,17.73294398725772,,,31,42.1105527638191,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,47.1356783919598
2019-11-15,,,23,17.815602836879393,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,19.177304964538962,,,25,22.23055763940981,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,18.754688672168005,,,27,18.11298776936513,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,14.560279557367467,,,28,27.968749999999947,55.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,21.406249999999954,,,29,32.97807551766134,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,18.48355663824601,,,30,21.661799840722004,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,17.73294398725772,,,31,42.1105527638191,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,47.1356783919598
2019-11-16,,,23,18.8249400479616,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,19.364508393285327,,,25,22.298499872870536,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,19.069412662089967,,,27,18.625954198473238,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,15.267175572519047,,,28,28.19284802043417,55.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,21.487867177522308,,,29,33.122429610882584,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,18.348623853210984,,,30,22.33169129720849,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,17.95292829775584,,,31,43.41968911917098,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,45.492227979274595
2019-11-17,,,23,18.8249400479616,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,19.364508393285327,,,25,22.435405474545874,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,19.186492709132725,,,27,18.69445295740113,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,15.323322096230429,,,28,28.352864583333282,56.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,21.907552083333293,,,29,34.447821681864205,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,19.587977034785528,,,30,22.28094575799717,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,17.830319888734312,,,31,43.44086021505376,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,47.20430107526882
2019-11-18,,,23,18.8249400479616,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,19.364508393285327,,,25,22.77514481305945,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,19.747235387045773,,,27,18.763457397723734,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,15.37988311288831,,,28,28.73311427528291,56.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,20.518437385907237,,,29,35.03114694027114,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,19.05459875412237,,,30,22.762148337595853,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,18.215402102870094,,,31,42.56144890038811,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,40.620957309185
2019-11-19,,,23,20.55859487474801,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,19.291678663979226,,,25,23.33592333592329,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,19.425019425019386,,,27,19.940915805022108,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,15.657311669128473,,,28,27.584780810587247,56.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,18.03143093465673,,,29,32.08536128790714,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,17.783601647323092,,,30,22.158626328699864,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,17.47070046334147,,,31,46.14305750350632,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,35.6241234221599
2019-11-20,112.69130613550199,127.98445888078899,23,21.34029112881072,0.0,12.609212547637313,-7.980041294199702,0.3158778,95.2586237196649,2781741,,0.0,0.0,19.55506728920621,88.17029418799329,116.75961422865801,25,23.67788461538457,0.0,13.876871631485093,-10.229539887636488,0.4868406,104.57618679541099,2380144,,0.012,0.0,22.692307692307644,99.99429354028759,122.710980640011,27,23.452678323619146,0.0,13.623264670475061,-7.644289116366853,0.4107761,104.893102738653,4036499,,0.022,0.0,15.043019705800686,101.92061459667102,119.386369628263,28,28.379549393414212,55.0,14.690778789008636,-3.55388494879152,0.2870389,107.565686485086,2330137,,0.002,0.0,18.370883882149037,87.22042529763952,123.864755335415,29,32.976588628762514,0.0,13.812658488252833,-5.700589968316099,0.3471031,107.43605359153099,2709545,,0.0,0.0,16.555183946488278,121.34674134419599,114.068270611631,30,22.1595487510072,0.0,11.428011844884656,-6.5467238792565645,0.5737058,104.740377434662,3284796,,0.415,0.0,17.217297878055287,100.098902185738,119.682703153352,31,47.24292101341282,0.0,20.06128074033313,-3.5965640525756286,0.1150807,103.44620794930701,763824,,0.0,0.0,37.853949329359175
2019-11-21,,,23,21.428571428571374,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,19.635962493105303,,,25,23.67788461538457,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,22.692307692307644,,,27,23.452678323619146,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,15.043019705800686,,,28,29.99174917491747,55.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,18.729372937293718,,,29,33.13498277481987,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,16.442217350454097,,,30,22.1595487510072,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,17.217297878055287,,,31,47.24292101341282,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,37.853949329359175
2019-11-22,,,23,23.08377896613186,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,20.43969102792628,,,25,24.363096710363546,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,23.052188968587647,,,27,25.5750605326876,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,15.49636803874089,,,28,28.718929254302093,47.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,17.361376673040144,,,29,36.4830237027546,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,14.02946828955796,,,30,22.168742921857252,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,17.808607021517517,,,31,44.88403819918146,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,37.3806275579809
2019-11-23,,,23,23.08377896613186,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,20.43969102792628,,,25,25.58441558441553,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,24.20779220779216,,,27,25.5750605326876,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,15.49636803874089,,,28,32.72535952297435,42.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,20.975096457383348,,,29,34.882943143812675,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,12.040133779264202,,,30,22.397025171624666,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,17.991990846681887,,,31,41.251325556733825,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,41.78154825026512
2019-11-24,,,23,23.08377896613186,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,20.43969102792628,,,25,25.58441558441553,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,24.20779220779216,,,27,25.5750605326876,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,15.49636803874089,,,28,31.65418652144311,41.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,20.353982300884926,,,29,33.671328671328645,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,11.53846153846153,,,30,22.397025171624666,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,17.991990846681887,,,31,40.301724137931046,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,42.45689655172415
2019-11-25,,,23,23.08377896613186,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,20.43969102792628,,,25,25.58441558441553,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,24.20779220779216,,,27,25.5750605326876,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,15.49636803874089,,,28,32.577525841947256,41.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,21.44048016005332,,,29,33.23550990462213,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,11.371973587674232,,,30,22.397025171624666,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,17.991990846681887,,,31,39.039665970772454,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,41.12734864300627
2019-11-26,,,23,23.978279508430923,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,20.23435267219201,,,25,25.90422822210897,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,24.248599083036126,,,27,27.291183294663515,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,15.545243619489524,,,28,31.20085775553964,41.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,18.72766261615437,,,29,42.643312101910794,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,9.681528662420373,,,30,22.994505494505443,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,17.280219780219742,,,31,36.99788583509515,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,39.112050739957716
2019-11-27,,,23,22.980005477951185,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,19.72062448644202,,,25,26.28189249442651,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,23.879118157047266,,,27,27.400732188115953,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,15.094339622641472,,,28,30.20030816640984,41.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,20.184899845916775,,,29,42.95004433934372,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,10.582323381613936,,,30,23.1263383297644,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,17.23768736616698,,,31,35.76309794988612,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,40.09111617312074
2019-11-28,,,23,22.980005477951185,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,19.72062448644202,,,25,26.6144814090019,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,24.16829745596864,,,27,27.400732188115953,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,15.094339622641472,,,28,33.768169959001085,41.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,21.654863958255667,,,29,42.530705512710576,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,11.482433590402724,,,30,23.1263383297644,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,17.23768736616698,,,31,41.01010101010101,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,41.81818181818183
2019-11-29,,,23,24.683730508973174,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,20.2412474257134,,,25,26.74532940019661,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,24.28711897738441,,,27,27.5169683257918,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,15.158371040723946,,,28,32.86637931034479,41.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,21.58764367816089,,,29,45.199501246882726,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,11.315461346633404,,,30,23.973362930077638,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,17.53607103218642,,,31,41.95736434108528,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,41.27906976744187
2019-11-30,97.9402486546669,119.302254463906,23,24.683730508973174,0.0,12.609212547637313,-7.980041294199702,0.2790222,95.7790209773924,2781741,0.15823494491603127,0.0,0.0,20.2412474257134,97.5426370805061,101.50777149337699,25,28.699551569506674,0.0,13.876871631485093,-10.229539887636488,0.4164763,104.77960797632299,2380144,0.23770598619875746,0.0,0.0,25.74518596676333,99.86879100281159,113.061061460882,27,29.467856044294013,0.0,13.623264670475061,-7.644289116366853,0.3627038,105.411490538467,4036499,0.14254214431661993,0.006999999999999999,0.0,14.211011996308795,100.839496302219,113.00503869928801,28,34.038267875125825,54.0,14.690778789008636,-3.55388494879152,0.2706912,107.40430138065399,2330137,0.19149278492148825,0.001,0.0,22.69217858341722,99.23166699085779,119.612145878101,29,46.14352783366864,0.0,13.812658488252833,-5.700589968316099,0.3112457,106.76841485217301,2709545,0.06194965756470694,0.0,0.0,9.993293091884633,118.441316014622,119.867614134138,30,24.706891621389712,0.0,11.428011844884656,-6.5467238792565645,0.5107013,105.421415821185,3284796,0.15660235434147607,0.258,0.0,17.729482413497244,100.0,92.62116570078621,31,41.95450716090987,0.0,20.06128074033313,-3.5965640525756286,0.1142884,103.340726417717,763824,0.2851451140519128,0.0,0.0,40.1010951979781
2019-12-01,,,23,24.683730508973174,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,20.2412474257134,,,25,28.699551569506674,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,25.74518596676333,,,27,29.687015804152413,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,14.316702819956589,,,28,34.2524916943521,52.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,22.45847176079731,,,29,44.23765211166782,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,9.591982820329267,,,30,24.706891621389712,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,17.729482413497244,,,31,40.737636211232186,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,37.887678122380564
2019-12-02,,,23,24.683730508973174,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,20.2412474257134,,,25,28.699551569506674,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,25.74518596676333,,,27,29.687015804152413,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,14.316702819956589,,,28,34.45512820512815,54.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,21.282051282051253,,,29,44.30565760470239,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,9.404849375459213,,,30,24.706891621389712,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,17.729482413497244,,,31,40.642570281124506,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,36.30522088353415
2019-12-03,,,23,24.308029597149844,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,19.183337900794694,,,25,29.0712631849755,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,26.18986364805757,,,27,29.699570815450567,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,13.218884120171635,,,28,33.333333333333286,55.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,22.23364165810205,,,29,46.71803652968031,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,10.216894977168938,,,30,24.568851154152235,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,16.44998673388163,,,31,40.06488240064884,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,35.68532035685321
2019-12-04,,,23,23.385183232269906,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,18.455048774057428,,,25,31.645873320537373,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,26.34357005758153,,,27,30.53435114503808,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,13.061916878710734,,,28,32.99367533380179,57.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,20.063246661981704,,,29,46.5836864406779,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,10.275423728813543,,,30,24.503482073768325,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,16.920299200412654,,,31,37.142857142857146,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,32.321428571428584
2019-12-05,,,23,23.385183232269906,0.0,12.609212547637313,-7.980041294199702,,,2781741,,,0.0,18.455048774057428,,,25,31.645873320537373,0.0,13.876871631485093,-10.229539887636488,,,2380144,,,0.0,26.34357005758153,,,27,30.53435114503808,0.0,13.623264670475061,-7.644289116366853,,,4036499,,,0.0,13.061916878710734,,,28,36.30011033468183,62.0,14.690778789008636,-3.55388494879152,,,2330137,,,0.0,21.110702464141198,,,29,46.5836864406779,0.0,13.812658488252833,-5.700589968316099,,,2709545,,,0.0,10.275423728813543,,,30,24.503482073768325,0.0,11.428011844884656,-6.5467238792565645,,,3284796,,,0.0,16.920299200412654,,,31,40.262008733624455,0.0,20.06128074033313,-3.5965640525756286,,,763824,,,0.0,31.61572052401747
