split,h,1 Month Anomaly Rainfalls (%),Code,Day,FCG,Fatalities,Month,NDVI Anomaly,Population,Rainfalls (mm),Ramadan,Year,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,rCSI,reg_alpha,reg_lambda,subsample,attempt,r2_train,r2_val,shape_train,shape_val,r2_difference,loss_to_minimize
8,14,0,1,1,1,0,1,1,1,0,1,1,1.0,0.41,0.273,3,7.300000000000002,71,1,0.355,0.68,0.75,492,0.8487862643380271,0.8455668380956318,"(11520, 26)","(2900, 26)",0.00321942624239524,0.04761771906826855
8,15,0,1,1,1,0,1,1,1,0,1,1,0.9,0.865,0.183,3,5.800000000000002,90,0,0.13,0.96,0.65,368,0.8508668529944075,0.8373547779166315,"(11520, 19)","(2880, 19)",0.013512075077775965,0.05419839665612093
8,16,0,1,1,1,1,1,1,1,0,1,1,0.95,0.705,0.27399999999999997,3,9.5,70,1,0.89,0.235,0.6000000000000001,90,0.8334229872249301,0.8204136260642968,"(11500, 31)","(2880, 31)",0.013009361160633335,0.0590796566449643
8,17,0,1,1,1,0,1,1,1,0,1,1,0.9,0.73,0.191,3,3.7,81,0,0.275,0.53,0.8,508,0.8289644296492272,0.817799868479542,"(11480, 19)","(2880, 19)",0.011164561169685228,0.059125863924011486
8,18,0,1,1,1,0,1,1,1,0,1,1,1.0,0.13,0.26,3,7.300000000000002,73,0,0.13,0.66,0.65,374,0.8210022330179081,0.8109379990971408,"(11460, 19)","(2880, 19)",0.010064233920767274,0.06074429383916466
8,19,0,1,1,1,0,1,1,1,0,1,1,0.75,0.98,0.235,3,1.4,75,1,0.43,0.71,0.7000000000000001,258,0.8145108167539339,0.8035344525977303,"(11440, 26)","(2880, 26)",0.010976364156203622,0.06333020988316236
8,20,1,1,1,1,0,1,1,1,0,1,1,0.95,0.22,0.242,3,2.6,74,0,0.685,0.22,0.95,150,0.8101789869468717,0.7960590020186702,"(11440, 20)","(2860, 20)",0.014119984928201544,0.06683029336567957
8,21,1,1,1,1,0,1,0,1,0,1,1,0.75,0.73,0.19699999999999998,3,2.7,85,0,0.66,0.81,1.0,548,0.8113202960848158,0.7906928526375541,"(11420, 19)","(2860, 19)",0.02062744344726175,0.07104312158763848
8,22,0,1,1,1,0,1,1,1,0,1,1,1.0,0.56,0.247,3,2.2,71,0,0.95,0.435,0.6000000000000001,402,0.7934799667252403,0.7856985289251123,"(11400, 19)","(2860, 19)",0.007781437800128076,0.06740301644251755
8,23,1,1,1,1,0,1,0,1,1,1,1,0.75,0.365,0.24,3,3.0,77,0,0.24,0.915,0.8,469,0.7983337499873004,0.7811415233326333,"(11380, 20)","(2860, 20)",0.01719222665466713,0.07253443366207685
8,24,1,1,1,1,0,1,0,1,0,1,1,0.9,0.245,0.18,3,5.7,84,0,0.73,0.875,0.8,496,0.7908673595849591,0.7770137214573694,"(11360, 19)","(2860, 19)",0.013853638127589664,0.07243733881382505
8,25,1,1,1,1,0,1,0,1,0,1,1,1.0,0.855,0.156,3,8.4,90,0,0.17500000000000002,0.48,0.7000000000000001,481,0.7876827015002399,0.7678215426104248,"(11360, 19)","(2840, 19)",0.0198611588898151,0.0775980007727986
8,26,1,1,1,1,0,1,0,1,1,1,1,0.7000000000000001,0.94,0.254,3,6.6000000000000005,72,0,0.5650000000000001,0.925,0.95,164,0.7774405279716814,0.7665481669682581,"(11340, 20)","(2840, 20)",0.01089236100342328,0.07439249431089187
8,27,1,1,1,1,0,1,0,1,0,1,1,0.75,0.42,0.295,3,4.9,74,0,0.545,0.12,0.7000000000000001,599,0.7858249456654924,0.7617472309798606,"(11320, 19)","(2840, 19)",0.0240777146856318,0.08110691658029452
8,28,1,1,1,1,0,1,0,1,0,1,1,0.65,0.28500000000000003,0.172,3,5.7,92,0,0.445,0.21,0.8500000000000001,352,0.7835271370589152,0.7621011871871389,"(11300, 19)","(2840, 19)",0.021425949871776262,0.07994002379256883
8,29,1,1,1,1,0,1,0,1,0,1,1,0.8,0.555,0.203,3,9.6,82,0,0.19,0.305,0.8,560,0.7774618442024684,0.7544693456862913,"(11280, 19)","(2840, 19)",0.022992498516177132,0.08285619570058345
8,30,1,1,1,1,0,1,0,1,1,1,1,1.0,0.275,0.3,3,5.800000000000002,73,0,0.835,0.28500000000000003,0.65,467,0.7795393543846362,0.7390401220713786,"(11280, 20)","(2820, 20)",0.04049923231325758,0.09448765630388943
9,1,0,1,1,1,0,1,0,1,0,1,1,0.6000000000000001,0.365,0.067,4,1.2000000000000002,541,0,0.365,0.795,0.9,584,0.9893834556021976,0.9893859163255552,"(12220, 18)","(3060, 18)",2.4607233577444987e-06,0.0031866858256911607
9,2,0,1,1,1,1,1,1,1,0,1,1,1.0,0.945,0.047,6,2.1,202,0,0.85,0.68,0.7000000000000001,391,0.9796974660466149,0.9796639071255254,"(12200, 24)","(3060, 24)",3.355892108958258e-05,0.006114251430778206
9,3,0,1,1,1,1,1,1,1,0,1,1,1.0,0.51,0.017,5,5.300000000000002,528,0,0.46,0.785,0.8,324,0.9694891213809936,0.9693888024172972,"(12180, 24)","(3060, 24)",0.00010031896369633309,0.009223486860289377
9,4,0,1,1,1,0,1,1,1,1,1,1,0.8500000000000001,0.55,0.095,4,3.3000000000000003,160,0,0.22,0.93,0.7000000000000001,541,0.9583509723577228,0.9582391821870346,"(12160, 20)","(3060, 20)",0.00011179017068818633,0.012572961412164884
9,5,0,1,1,1,0,1,1,1,1,1,1,0.7000000000000001,0.71,0.085,4,2.2,144,1,0.255,0.76,0.7000000000000001,125,0.9482149187849496,0.9482296116850536,"(12160, 27)","(3040, 27)",1.4692900103918662e-05,0.015545809394587872
9,6,0,1,1,1,1,1,1,1,0,1,1,0.8,0.335,0.042,4,1.9,230,0,0.8250000000000001,0.6900000000000001,0.75,595,0.9371871124643107,0.9369619453529004,"(12140, 24)","(3040, 24)",0.000225167111410518,0.019001483238694102
9,7,0,1,1,1,1,1,1,1,1,1,1,0.95,0.715,0.145,3,6.4,134,1,0.13,0.755,0.75,580,0.9271331778825984,0.9265172561329896,"(12120, 32)","(3040, 32)",0.0006159217496087832,0.02229119185994659
9,8,0,1,1,1,0,1,1,1,0,1,1,0.95,0.96,0.017,4,6.6000000000000005,411,0,0.19,0.8250000000000001,0.65,448,0.9158981083341636,0.9157520339358336,"(12100, 19)","(3040, 19)",0.00014607439833014269,0.025332819578581973
9,9,0,1,1,1,0,1,1,1,1,1,1,0.95,0.275,0.045,3,1.6,288,0,0.845,0.055,0.8,451,0.906905108111218,0.9067125435728904,"(12080, 20)","(3040, 20)",0.00019256453832749987,0.028063262743463862
9,10,0,1,1,1,0,1,1,1,1,1,1,0.9,0.955,0.067,3,9.9,201,0,0.505,0.9,0.6000000000000001,402,0.8979764573502095,0.897689824084543,"(12080, 20)","(3020, 20)",0.0002866332656664694,0.03080770608090368
9,11,1,1,1,1,0,1,0,1,0,1,1,0.8500000000000001,0.71,0.26,3,7.7,100,0,0.155,0.09,0.75,485,0.8939932525396954,0.8910952840463218,"(12060, 19)","(3020, 19)",0.0028979684933736483,0.033830602183452935
9,12,0,1,1,1,0,1,1,1,1,1,1,0.9,0.84,0.08600000000000001,3,3.8,150,0,0.195,0.375,0.7000000000000001,547,0.8784371300383302,0.8786524481660404,"(12040, 20)","(3020, 20)",0.0002153181277101401,0.036619583677898034
9,13,0,1,1,1,0,1,1,1,0,1,1,1.0,0.555,0.255,3,8.1,81,0,0.76,0.74,0.95,601,0.8658698897186923,0.8665562460874419,"(12020, 19)","(3020, 19)",0.0006863563687495855,0.04071948254251703
9,14,1,1,1,1,0,1,1,1,1,1,1,0.75,0.67,0.261,3,2.6,82,0,0.545,0.295,0.75,366,0.8627884821651426,0.8606726662874649,"(12000, 21)","(3020, 21)",0.0021158158776777287,0.042644526464831634
9,15,1,1,1,1,0,1,1,1,1,1,1,0.65,0.85,0.218,3,4.9,83,0,0.115,0.75,0.65,551,0.8502148398654522,0.8513507143812141,"(12000, 21)","(3000, 21)",0.0011358745157618033,0.0457306602013976
9,16,0,1,1,1,0,1,1,1,1,1,1,0.7000000000000001,0.03,0.3,3,2.0,73,1,0.64,0.225,0.7000000000000001,527,0.841554994262364,0.8362476400862888,"(11980, 27)","(3000, 27)",0.005307354176075196,0.05124864964454343
9,17,0,1,1,1,0,1,1,1,0,1,1,1.0,0.0,0.25,3,1.4,79,0,0.115,0.555,0.6000000000000001,590,0.8400286409345509,0.8372752760794503,"(11960, 19)","(3000, 19)",0.002753364855100693,0.0499187631182052
9,18,0,1,1,1,0,1,1,1,0,1,1,0.95,0.865,0.17500000000000002,3,7.9,80,0,0.555,0.315,0.8500000000000001,378,0.8162274492159813,0.8108333961298589,"(11940, 19)","(3000, 19)",0.005394053086122286,0.0589076023954912
9,19,0,1,1,1,0,1,1,1,0,1,1,0.95,0.32,0.07100000000000001,3,2.3000000000000003,134,0,0.275,0.97,0.65,495,0.8171104467153016,0.808990238225646,"(11920, 19)","(3000, 19)",0.008120208489655667,0.060551011928168474
9,20,1,1,1,1,0,1,1,1,1,1,1,0.95,0.505,0.158,3,5.5,94,0,0.225,0.56,0.8,84,0.8227786323599012,0.8079255922351505,"(11920, 21)","(2980, 21)",0.01485304012475075,0.06356353837935515
9,21,1,1,1,1,0,1,1,1,0,1,1,0.6000000000000001,0.905,0.12,3,6.2,108,0,0.095,0.39,0.7000000000000001,494,0.8144003591636253,0.7986587344921791,"(11900, 20)","(2980, 20)",0.015741624671446353,0.06669902952092485
9,22,1,1,1,1,0,1,0,1,0,1,1,0.6000000000000001,0.04,0.183,3,8.8,92,0,0.7000000000000001,0.505,0.75,410,0.8107518454947571,0.7955434357557863,"(11880, 19)","(2980, 19)",0.01520840973897064,0.06742033316885235
9,23,1,1,1,1,0,1,1,1,0,1,1,0.8500000000000001,0.8300000000000001,0.079,3,3.3000000000000003,133,0,0.26,0.675,0.65,268,0.8023595233797407,0.7866861399895485,"(11860, 20)","(2980, 20)",0.015673383390192197,0.07026351135921233
9,24,1,1,1,1,0,1,0,1,0,1,1,0.6000000000000001,0.65,0.249,3,5.1000000000000005,75,0,0.21,0.71,0.65,594,0.7860411570673382,0.7844588511277485,"(11840, 19)","(2980, 19)",0.0015823059395897454,0.06529526703751135
9,25,1,1,1,1,0,1,1,1,0,1,1,0.6000000000000001,0.54,0.118,3,4.800000000000002,105,0,0.375,0.855,0.8,150,0.7900049429650855,0.7756931472925614,"(11840, 20)","(2960, 20)",0.014311795672524052,0.07301677408124117
9,26,1,1,1,1,0,1,0,1,0,1,1,0.65,0.665,0.24600000000000002,3,4.1000000000000005,75,0,0.045,0.25,0.65,427,0.7799839554881249,0.7725977546259064,"(11820, 19)","(2960, 19)",0.007386200862218528,0.07117515395711549
9,27,1,1,1,1,0,1,0,1,0,1,1,0.9,0.89,0.192,3,3.2,77,0,0.8250000000000001,0.455,0.6000000000000001,594,0.7699629339088361,0.7628561359813371,"(11800, 19)","(2960, 19)",0.00710679792749902,0.07398587837659848
9,28,1,1,1,1,0,1,0,1,0,1,1,0.6000000000000001,0.225,0.29,3,9.1,69,0,0.195,0.26,0.65,587,0.7664329457166856,0.7672554128504454,"(11780, 19)","(2960, 19)",0.0008224671337597744,0.07064584327862615
9,29,1,1,1,1,0,1,1,1,0,1,1,0.8,0.385,0.21899999999999997,3,7.4,72,0,0.625,0.89,0.95,167,0.762019908490212,0.7502988321328832,"(11760, 20)","(2960, 20)",0.011721076357328776,0.07959878090306655
9,30,1,1,1,1,0,1,0,1,0,1,1,0.75,0.8300000000000001,0.19399999999999998,3,1.3,79,0,0.49,0.385,0.9,564,0.7632985079062371,0.7415789571888268,"(11760, 19)","(2940, 19)",0.021719550717410274,0.08621413313031606
10,1,0,1,1,1,0,1,0,1,0,1,1,0.6000000000000001,0.005,0.044000000000000004,4,6.6000000000000005,769,0,0.47,1.0,0.7000000000000001,150,0.988971198284562,0.9889875791776036,"(12720, 18)","(3180, 18)",1.638089304178969e-05,0.0033201071397606753
10,2,0,1,1,1,1,1,1,1,0,1,1,1.0,0.44,0.065,5,5.0,191,1,0.585,0.755,0.8500000000000001,578,0.9788914018435004,0.9788354536477548,"(12700, 31)","(3180, 31)",5.594819574561427e-05,0.0063717431839717675
10,3,1,1,1,1,1,1,1,1,1,1,1,0.8500000000000001,0.89,0.064,4,2.4000000000000004,181,1,0.905,0.72,0.75,587,0.9670653244073244,0.9670588505340212,"(12680, 33)","(3180, 33)",6.473873303214361e-06,0.009884934389114895
10,4,0,1,1,1,0,1,1,1,1,1,1,0.8500000000000001,0.355,0.07100000000000001,4,3.7,157,1,0.315,0.975,0.8500000000000001,190,0.9565343128820006,0.9561216362689916,"(12660, 27)","(3180, 27)",0.0004126766130089221,0.013328579764506054
10,5,1,1,1,1,1,1,0,1,0,1,1,0.95,0.21,0.07100000000000001,3,7.300000000000002,255,0,0.555,0.6950000000000001,0.65,27,0.9461242590025684,0.9459620630995562,"(12640, 24)","(3180, 24)",0.00016219590301214115,0.01627625943133799
10,6,1,1,1,1,0,1,0,1,0,1,1,0.8,0.18,0.19699999999999998,3,4.5,115,1,0.75,0.56,0.95,578,0.9348861047378374,0.934512654099002,"(12640, 26)","(3160, 26)",0.00037345063883553736,0.019795584025833656
10,7,1,1,1,1,1,1,1,1,1,1,1,0.9,0.625,0.106,3,4.3,132,0,0.64,0.38,0.7000000000000001,576,0.923661424753892,0.9239228462909512,"(12620, 26)","(3160, 26)",0.00026142153705921434,0.023084567649773808
10,8,1,1,1,1,0,1,1,1,1,1,1,1.0,0.96,0.14300000000000002,3,7.300000000000002,104,0,0.36,0.805,0.9,323,0.9113341577436228,0.9113999403438936,"(12600, 21)","(3160, 21)",6.578260027079175e-05,0.026645800497102745
10,9,1,1,1,1,0,1,0,1,0,1,1,1.0,0.88,0.027999999999999997,3,9.9,348,0,0.42,0.095,1.0,410,0.9000274014829197,0.9001311192364141,"(12580, 19)","(3160, 19)",0.00010371775349438117,0.03006438198257015
10,10,1,1,1,1,0,1,1,1,1,1,1,0.8500000000000001,0.545,0.09699999999999999,3,8.4,120,0,0.635,0.505,1.0,402,0.8897972481361045,0.8895684507645092,"(12560, 21)","(3160, 21)",0.00022879737159531288,0.03322098371928537
10,11,1,1,1,1,1,1,1,1,0,1,1,0.8500000000000001,0.6900000000000001,0.139,3,8.4,95,0,0.445,0.845,0.6000000000000001,407,0.8793130240988678,0.8794451146931604,"(12560, 25)","(3140, 25)",0.00013209059429264425,0.036298556186344505
10,12,1,1,1,1,0,1,1,1,0,1,1,0.8,0.805,0.208,3,1.0,78,0,0.2,0.25,0.6000000000000001,64,0.8677260150655974,0.869172455658876,"(12540, 20)","(3140, 20)",0.0014464405932785864,0.040694703895615775
10,13,0,1,1,1,1,1,1,1,0,1,1,0.75,0.81,0.24100000000000002,3,2.6,73,0,0.22,0.65,0.6000000000000001,141,0.8578542707981253,0.8535629777239608,"(12520, 24)","(3140, 24)",0.004291293074164426,0.045647623912477515
10,14,1,1,1,1,0,1,1,1,0,1,1,0.75,0.73,0.293,3,4.6000000000000005,70,0,0.25,0.425,0.75,566,0.8497389367386409,0.8447206671076888,"(12500, 20)","(3140, 20)",0.005018269630952088,0.0485911077200742
10,15,1,1,1,1,1,1,1,1,0,1,1,0.6000000000000001,0.65,0.238,3,4.9,77,0,0.465,0.895,0.65,373,0.8416878410779418,0.8296533991922176,"(12480, 25)","(3140, 25)",0.012034441885724223,0.05591775699662442
10,16,1,1,1,1,0,1,1,1,0,1,1,0.6000000000000001,0.905,0.225,3,6.300000000000002,72,0,0.11,0.625,0.7000000000000001,558,0.8271905672156611,0.8193022556212739,"(12480, 20)","(3120, 20)",0.007888311594387187,0.057364647951372714
10,17,0,1,1,1,0,1,1,1,0,1,1,0.7000000000000001,0.385,0.057999999999999996,3,8.4,156,0,0.615,0.485,0.6000000000000001,574,0.8305528939716429,0.8056861418048255,"(12460, 19)","(3120, 19)",0.02486675216681744,0.06824085832527935
10,18,1,1,1,1,0,1,1,1,0,1,1,0.6000000000000001,0.72,0.231,3,4.6000000000000005,74,0,0.14,0.035,0.95,387,0.8201556295776103,0.8050395571381046,"(12440, 20)","(3120, 20)",0.015116072439505747,0.06453456183437092
10,19,1,1,1,1,0,1,1,1,0,1,1,0.6000000000000001,0.735,0.22699999999999998,3,3.1,74,0,0.65,0.435,0.8,492,0.8111469413252546,0.8004480479056828,"(12420, 20)","(3120, 20)",0.010698893419571752,0.06414514299612385
10,20,1,1,1,1,0,1,1,1,0,1,1,0.95,0.32,0.198,3,3.2,81,0,0.535,0.125,1.0,245,0.8175633451791076,0.7869154416297444,"(12400, 20)","(3120, 20)",0.0306479035493632,0.07618452893082196
10,21,0,1,1,1,0,1,1,1,0,1,1,0.8500000000000001,0.52,0.25,3,3.5,75,0,0.775,0.125,1.0,406,0.8065105496514554,0.7764985842124936,"(12400, 19)","(3100, 19)",0.03001196543896178,0.07905521091183662
10,22,0,1,1,1,0,1,1,1,0,1,1,0.8,0.28,0.24,3,1.0,74,0,0.35000000000000003,0.08,0.7000000000000001,445,0.7983342165192642,0.7708230348689943,"(12380, 19)","(3100, 19)",0.02751118165026989,0.07975756219940966
10,23,1,1,1,1,0,1,1,1,0,1,1,0.75,0.525,0.259,3,4.800000000000002,67,0,0.6,0.8250000000000001,0.8,542,0.7741926331683876,0.7602418973374979,"(12360, 20)","(3100, 20)",0.013950735830889571,0.07750772513110643
10,24,1,1,1,1,0,1,1,1,0,1,1,0.7000000000000001,0.59,0.198,3,6.2,76,0,0.06,0.53,0.65,204,0.7835421461117571,0.7524458782233908,"(12340, 20)","(3100, 20)",0.03109626788836628,0.08670474368832927
10,25,0,1,1,1,0,1,1,1,0,1,1,0.75,0.775,0.207,3,9.6,76,0,0.79,0.17,0.8500000000000001,584,0.7796901827638424,0.7594482376554389,"(12320, 19)","(3100, 19)",0.02024194510840349,0.08026230674672973
10,26,1,1,1,1,0,1,1,1,0,1,1,0.6000000000000001,0.22,0.27699999999999997,3,2.4000000000000004,71,0,0.085,0.52,1.0,580,0.7791409831713043,0.7540362399418697,"(12320, 20)","(3080, 20)",0.025104743229434567,0.0838310253092129
10,27,1,1,1,1,0,1,1,1,0,1,1,0.8,0.845,0.223,3,1.8,79,0,0.355,0.21,0.8,550,0.7866494270404275,0.7580473963704402,"(12300, 20)","(3080, 20)",0.028602030669987344,0.08402659335686287
10,28,1,1,1,1,0,1,1,1,0,1,1,0.75,0.475,0.27899999999999997,3,1.2000000000000002,71,0,0.845,0.605,0.7000000000000001,323,0.7737227443495278,0.7334606559237908,"(12280, 20)","(3080, 20)",0.040262088425736975,0.09606663859315752
10,29,1,1,1,1,1,1,1,1,0,1,1,0.6000000000000001,0.8300000000000001,0.28,3,7.1000000000000005,68,0,0.52,0.215,0.65,594,0.759597031997019,0.7361122199754757,"(12260, 25)","(3080, 25)",0.023484812021543292,0.0885602588159746
10,30,1,1,1,1,0,1,1,1,0,1,1,0.75,0.315,0.299,3,3.5,69,0,0.5700000000000001,0.305,0.95,409,0.7659950468094523,0.7302740492475179,"(12240, 20)","(3080, 20)",0.035720997561934364,0.09520618425051837
