AdminStrata,Agadez,Agadez,Agadez,Diffa,Diffa,Diffa,Dosso,Dosso,Dosso,Maradi,Maradi,Maradi,Niamey,Niamey,Niamey,Tahoua,Tahoua,Tahoua,Tillaberi,Tillaberi,Tillaberi,Zinder,Zinder,Zinder
2019-10-19,119.896164260102,130.64845987542114,35.252,97.24643563057771,142.1430736636375,2.8884000000000003,105.54576997033952,102.44790765988458,320.41639999999995,103.04267530652412,104.28156126001072,16.558700000000005,101.08205904969559,105.44717655866613,315.4433,111.05433503874872,106.09302324265857,15.178500000000007,92.7380560917691,100.2436146577479,16.805400000000006,116.5702495025461,130.01189586249836,166.76890000000003
2019-10-20,119.80797588311691,130.89898245847917,34.7299,96.63282476146883,142.06215101534565,2.9776000000000007,105.87726457307164,102.33821643820853,315.18629999999996,103.54596559191687,104.53045138297288,16.0988,101.06464241136432,105.49254399652116,309.3147,111.70780635415828,106.38808676947282,14.771800000000006,92.61571007338559,100.39942245503599,16.415400000000005,116.54351136388347,130.14293098523842,164.56470000000002
2019-10-21,119.71735651482925,131.14587310087097,34.20570000000001,96.24417612063425,142.02948901239313,3.0264000000000006,106.27612306095696,102.22929450938557,309.54019999999997,104.27232991242158,104.80253814378538,15.561899999999996,101.09776657980291,105.52971514149678,302.9289,112.5822710895901,106.70695398523388,14.333300000000005,92.75211762337686,100.57020618101224,15.9193,116.56466454417662,130.29367886099658,162.3372
2019-10-22,119.62430615523908,131.38913180259664,33.68150000000001,96.0804897080739,142.04508765477993,3.0752000000000006,106.74234543399548,102.12114187341571,303.8941,105.2217682680383,105.0978215424482,15.024999999999997,101.18143155501132,105.55868999359294,296.5431,113.67772924504422,107.04962488994178,13.894800000000004,93.14727874174291,100.75596583567655,15.423200000000001,116.63370904342558,130.4641394897728,160.1097
2019-10-23,119.52882480434639,131.62875856365602,33.157300000000006,96.14176552378784,142.10894694250607,3.1240000000000006,107.2759316921872,102.01375853029893,298.248,106.39428065876699,105.41630157896132,14.488099999999998,101.31563733698961,105.57946855280963,290.1573,114.9941808205206,107.41609948359653,13.456300000000002,93.80119342848376,100.95670141902897,14.927100000000001,116.75064486163035,130.65431287156713,157.8822
2019-10-24,119.42162578372506,131.8591963830741,32.3939,96.42800356777606,142.22106687557152,3.1728000000000005,107.88870237434074,101.9055582844752,291.7378,107.78986708460766,105.7579782533248,13.951199999999996,101.49656728213027,105.59278466721322,282.9144,116.53162581601927,107.80637776619808,13.017800000000003,94.71386168359936,101.17241293106953,14.431000000000001,116.88451678061058,130.84663626331445,154.23669999999998
2019-10-25,119.3027090933751,132.08044526085078,31.630499999999994,96.93920384003854,142.38144745397625,3.2216000000000005,108.58065748045608,101.79654113594457,285.2276,109.40852754556035,106.12285156553857,13.414299999999997,101.72422139043331,105.59863833680365,275.67150000000004,118.29006423154024,108.2204597377465,12.579300000000003,95.88528350708975,101.40310037179822,13.9349,117.0353248003662,131.04110966501474,150.59120000000001
2019-10-26,119.17207473329651,132.29250519698613,30.867099999999997,97.67536634057528,142.59008867772033,3.2704000000000004,109.35179701053329,101.68670708470697,278.7174,111.25026204162496,106.51092151560269,12.877399999999998,101.99859966189868,105.597029561581,268.42859999999996,120.26949606708347,108.65834539824174,12.140800000000002,97.31545889895494,101.64876374121498,13.4388,117.20306892089725,131.237733076668,146.9457
2019-10-27,119.0297227034893,132.49537619148006,30.103699999999996,98.63649106938634,142.8469905468037,3.3192000000000004,110.20212096457229,101.57605613076245,272.2072,113.3150705728016,106.92218810351712,12.340499999999997,102.31970209652647,105.58795834154519,261.1857,122.469921322649,109.12003474768382,11.702300000000003,99.0043878591949,101.90940303931987,12.9427,117.3877491422037,131.4365064982743,143.30020000000002
2019-10-28,118.87565300395343,132.68905824433264,29.340299999999996,99.82257802647165,143.15215306122641,3.3680000000000003,111.13162934257313,101.46458827411095,265.697,115.60295313909023,107.35665132928186,11.803599999999996,102.68752869431665,105.57142467669627,253.94279999999998,124.8913399982368,109.60552778607273,11.263800000000003,100.95207038780966,102.18501826611289,12.4466,117.58936546428562,131.63742992983353,139.6547
2019-10-29,118.70986563468895,132.8735513555439,28.576899999999995,100.96613850814705,143.47811705762754,3.2802000000000002,112.14032214453576,101.35230351475253,259.18679999999995,117.98857864597174,107.79933518692778,10.700799999999997,103.10207945526918,105.5474285670342,246.6999,127.33754324656131,110.09091626926939,10.170900000000003,103.04147719003922,102.45334474276754,11.3506,117.80791788714296,131.84050337134576,136.0092
2019-10-30,118.53236059569583,133.0488555251138,27.813499999999998,102.06717251441255,143.8248825360071,3.1924,113.22819937046019,101.23920185268716,252.6766,120.47194709344605,108.25023967645484,9.597999999999997,103.56335437938411,105.51597001255905,239.457,129.80853106762248,110.57620019727372,9.078000000000003,105.27260826588362,102.71438246928389,10.2546,118.04340641077575,132.045726822811,132.3637
2019-10-31,118.34313788697409,133.21497075304234,27.050099999999997,103.12568004526817,144.1924494963651,3.1046,114.39526102034645,101.12528328791487,246.16639999999995,123.05305848151325,108.70936479786307,8.495199999999997,104.07135346666139,105.47704901327073,232.21409999999997,132.30430346142037,111.0613795700858,7.985100000000003,107.6454636153428,102.96813144566188,9.1586,118.29583103518395,132.25310028422916,128.71820000000002
2019-11-01,118.13416190624481,133.36622426714217,26.283699999999996,104.08502355431217,144.54497567877326,2.9423,115.47522489954595,101.00917249904937,239.64039999999997,125.34312337638217,109.13747376043493,7.392200000000001,104.5264774206712,105.42897208986804,224.91409999999996,134.4611492388887,111.48521845757283,6.891600000000001,109.83718360413184,103.19423784514788,8.0476,118.49173674311069,132.45033279393886,125.0667
2019-11-02,117.90543265350797,133.50261606741336,25.51729999999999,104.94520304154454,144.88246108323162,2.7800000000000002,116.4680910080586,100.8908694860907,233.11439999999993,127.34214177805282,109.53456656417042,6.2892,104.92872624141353,105.37173924235101,217.6141,136.2790684000275,111.8477168597348,5.798100000000001,111.8477682322507,103.39270166774193,6.936600000000001,118.631123534556,132.63742435193993,121.4152
2019-11-03,117.67693219114065,133.6373355896176,24.947599999999994,105.70621850696531,145.20490570974016,2.6177,117.38901523501802,100.78557579374977,228.84599999999995,129.0501136865253,109.90064320906951,5.1862,105.28205719427326,105.31592876907854,212.19979999999998,137.7580609448368,112.14887477657176,4.704600000000001,113.67721749969938,103.56352291344402,5.825600000000001,118.70393405567687,132.80567311970285,116.00150000000001
2019-11-04,117.44866051914275,133.77038283375492,24.377899999999993,106.36806995057441,145.5123095582989,2.4554,118.23799758042423,100.69329142202666,224.5775999999999,130.46703910179943,110.23570369513222,4.0832,105.58647027925046,105.26154067005068,206.7855,138.89812687331653,112.38869220808364,3.6111,115.32553140647784,103.70670158225411,4.714600000000002,118.71016830647329,132.9550790972276,110.5878
2019-11-05,117.22061763751432,133.9017577998253,23.808199999999992,106.93075737237193,145.8046726289078,2.2931,119.01503804427719,100.61401637092132,220.30919999999992,131.59291802387537,110.53974802235858,2.9802,105.84196549634503,105.20857494526743,201.37120000000002,139.6992661854667,112.56716915427047,2.5176,116.79270995258615,103.82223767417221,3.6036,118.64982628694527,133.0856422845142,105.17410000000001
2019-11-06,116.99280354625543,134.03146048782878,23.238499999999995,107.39428077235776,146.08199492156692,2.1308000000000002,119.72013662657695,100.54775064043378,216.04079999999993,132.42775045275306,110.81277619074854,1.8772,106.04854284555705,105.15703159472878,195.95690000000002,140.16147888128734,112.68430561513227,1.4241,118.07875313802427,103.91013118919837,2.4926,118.52290799709283,133.19736268156262,99.7604
2019-11-07,116.765218245366,134.15949089776535,22.668799999999994,107.758640150532,146.3442764362762,1.9685000000000001,120.35329332732346,100.494494230564,211.77239999999992,132.97153638843244,111.05478820030214,0.7742000000000001,106.20620232688647,105.1069106184347,190.54260000000002,140.28476496077843,112.74010159066901,0.3306,119.18366096279222,103.97038212733254,1.3816000000000002,118.3294134369159,133.29024028837287,94.3467
2019-11-08,116.53786173484605,134.28584902963502,22.099099999999993,108.07020507835288,146.60748973294196,1.8536000000000001,120.91450814651674,100.45424714131202,207.5039999999999,133.28186600301288,111.26026313376362,0.6970000000000001,106.31494394033332,105.05821201638524,185.12830000000002,140.12955891057257,112.74668862156031,0.2982,120.0895534564551,104.00193578371331,1.2605,118.06934260641455,133.3642751049449,88.933
2019-11-09,116.31073401469554,134.4105348834378,21.529399999999992,108.32897555582046,146.8716348115642,1.7387000000000001,121.4037810841568,100.42700937267782,203.23559999999992,133.35873929649432,111.42920099113293,0.6198000000000001,106.37476768589754,105.01093578858033,179.71400000000003,139.69586073066972,112.70406670780609,0.26580000000000004,120.79643061901298,104.00479215834063,1.1394,117.7426955055888,133.41946713127882,83.51930000000002
2019-11-10,116.08383508491455,134.5335484591736,20.959699999999994,108.5349515829347,147.1367116721429,1.6238000000000001,121.82111214024363,100.41278092466138,198.96719999999993,133.2021562688768,111.56160177241013,0.5426000000000001,106.38567356357923,104.96508193502008,174.29970000000003,138.9836704210699,112.61223584940647,0.23340000000000002,121.3042924504658,103.97895125121455,1.0183,117.34947213443859,133.45581636737455,78.10560000000001
2019-11-11,115.8631772058655,134.67023588121612,20.391399999999994,108.70005909333513,147.3475191450806,1.5089000000000001,122.21512595562966,100.42905531827851,194.69739999999993,133.00201116777637,111.66469546635251,0.4654000000000001,106.37341037947932,104.92624733586713,168.8854,138.22068754922174,112.56803896581788,0.201,121.74433853369055,103.97070927507569,0.897,116.92554006478048,133.44870483085418,72.6919
2019-11-12,115.6487603775484,134.82059714956526,19.823099999999997,108.8242980870217,147.50405723037733,1.3940000000000001,122.58582253031491,100.47583255352922,190.42759999999993,132.7583039931931,111.73848207296007,0.38820000000000005,106.33797813359789,104.8944319911215,163.4711,137.40691211512524,112.57147605704039,0.1686,122.11656886868722,103.98006622992408,0.7757000000000001,116.47089929661442,133.3981325217177,67.27820000000001
2019-11-13,115.40427391415275,134.95880464875148,18.396199999999997,108.90766856399448,147.606325928033,1.2791000000000001,122.92385956659112,100.54211901292354,184.49919999999992,132.47103474512696,111.78296159223274,0.31100000000000005,106.28811016084117,104.86281050335943,156.7711,136.5423441187804,112.62254712307397,0.13620000000000002,122.42098345545587,104.00702211575968,0.6544000000000001,115.98915839727435,133.31696474234718,62.723000000000006
2019-11-14,115.1297178156786,135.0848583787747,16.969299999999997,108.95017052425341,147.65432523804773,1.1642000000000001,123.22923706445833,100.62791469646146,178.57079999999996,132.14020342357793,111.79813402417065,0.23380000000000004,106.22380646120924,104.83138287258089,150.0711,135.62698356018726,112.7212521639186,0.10380000000000002,122.65758229399641,104.05157693258253,0.5331,115.48031736676025,133.20520149274256,58.167800000000014
2019-11-15,114.82509208212593,135.19875833963502,15.542399999999995,108.95180396779854,147.64805516042148,1.0493000000000001,123.50195502391654,100.73321960414303,172.64239999999995,131.7658100285461,111.78399936877372,0.15660000000000002,106.14506703470207,104.8001490987859,143.37109999999998,134.66083043934577,112.86759117957432,0.0714,122.82636538430891,104.11373068039264,0.4118,114.94437620507213,133.0628427729039,53.612600000000015
2019-11-16,114.49039671349476,135.30050453133234,14.115499999999995,108.91256889462981,147.5875156951542,0.9344000000000001,123.74201344496578,100.85803373596816,166.71399999999994,131.34785456003138,111.74055762604196,0.0794,106.05189188131962,104.76910918197447,136.6711,133.64388475625594,113.06156417004114,0.039,122.92733272639335,104.19348335918995,0.2905,114.38133491221002,132.8898885828312,49.05740000000001
2019-11-17,114.12563170978505,135.39009695386673,12.688599999999997,108.83246530474732,147.47270684224594,0.8194999999999999,123.949412327606,101.00235709193694,160.78559999999996,130.88633701803377,111.66780879597538,0.0022,105.94428100106197,104.73826312214658,129.97109999999998,132.57614651091782,113.30317113531905,0.006600000000000001,122.96048432024966,104.29083496897452,0.1692,113.79119348817392,132.6863389225244,44.5022
2019-11-18,113.73079707099684,135.46753560723818,11.261699999999998,108.70765010210258,147.26685455981195,0.7449999999999999,124.12415167183718,101.16618967204931,154.85719999999998,130.22592428986118,111.56305316394858,0.002,105.82223439392904,104.70761091930225,123.27109999999999,131.37239664396208,113.5803850899207,0.006,122.801975862698,104.41412896474607,0.154,113.1739519329638,132.4521937919836,39.947
2019-11-19,113.3058927971301,135.53282049144667,9.834799999999996,108.53812328669561,146.96995884785224,0.6704999999999999,124.2662314776594,101.34953147630532,148.92879999999997,129.36661637551362,111.42629072996156,0.0018,105.6857520599209,104.67715257344146,116.57109999999999,130.03263515538873,113.89320603384613,0.0054,122.45180735373829,104.56336534650465,0.13879999999999998,112.52961024657968,132.18745319120873,35.3918
2019-11-20,112.85091888818484,135.58595160649224,8.407899999999996,108.32388485852641,146.58201970636682,0.596,124.37565174507257,101.55238250470491,143.00039999999996,128.3084132749911,111.25752149401433,0.0016,105.5348339990375,104.64688808456421,109.8711,128.5568620451978,114.24163396709532,0.0048000000000000004,121.90997879337056,104.73854411425025,0.1236,111.8581684290215,131.89211712019983,30.836600000000004
2019-11-21,112.3658398082032,135.5638285822768,6.9793,108.07405168739878,146.00533640515573,0.5215,124.48810752733542,101.77407070158138,137.07199999999997,127.07808006735613,111.05563985238882,0.0014000000000000002,105.38489306395083,104.60571338543981,103.1711,126.95521557440267,114.51596522857288,0.004200000000000001,121.20172820118117,104.85955841680332,0.1084,111.16225987676117,131.54580479633938,26.2814
2019-11-22,111.8506555571852,135.46645141880046,5.550700000000001,107.78862377331275,145.23990894421897,0.44699999999999995,124.60359882444784,102.01459606693474,131.1436,125.67561675260875,110.82064580508504,0.0012000000000000001,105.23592925466086,104.55362847606821,96.47109999999998,125.22769574300335,114.71619981827875,0.0036000000000000003,120.32705557717016,104.92640825416387,0.0932,110.44188458979865,131.1485162196274,21.7262
2019-11-23,111.30536613513087,135.29382011606313,4.122100000000001,107.46760111626824,144.2857373235565,0.3725,124.72212563640988,102.273958600765,125.2152,124.1010233307489,110.55253935210297,0.001,105.08794257116759,104.49063335644942,89.77109999999999,123.37430255099987,114.84233773621303,0.003,119.28596092133746,104.93909362633191,0.078,109.69704256813392,130.70025139006387,17.171
2019-11-24,110.7711809163464,135.07314021709004,3.9256,107.11098371626528,143.1428215431684,0.298,124.84199365404027,102.55030863715415,120.88329999999999,122.35429980177662,110.25132049344265,0.0008,104.94085280801785,104.4184596205647,85.6711,121.39503599839217,114.89437898237563,0.0024000000000000002,118.07844423368316,104.89761453330743,0.06280000000000001,108.96677207949149,130.21254981087446,16.444
2019-11-25,110.2480999008318,134.8044117218812,3.7291,106.71877157330388,141.8111616030546,0.22349999999999998,124.963202877339,102.84364617610224,116.5514,120.43544616569189,109.91698922910405,0.0006000000000000001,104.79465996521168,104.33710726841407,81.57109999999999,119.28989608518032,114.87232355676656,0.0018000000000000002,116.70450551420718,104.80197097509044,0.0476,108.25107312387134,129.68541148205918,15.716999999999999
2019-11-26,109.7361230885871,134.48763463043656,3.5326,106.29096468738406,140.29075750321513,0.149,125.08575330630607,103.1539712176092,112.21950000000001,118.34446242249471,109.54954555908718,0.0004,104.64936404274901,104.2465762999975,77.47109999999998,117.05888281136424,114.77617145938584,0.0012000000000000001,115.16414476290959,104.65216295168094,0.032400000000000005,107.54994570127344,129.118836403618,14.99
2019-11-27,109.23525047961225,134.12280894275617,3.3361,105.82756305850579,138.58160924364998,0.0745,125.2096449409415,103.48128376167506,107.8876,116.08134857218512,109.14898948339206,0.0002,104.50496504062986,104.14686671531501,73.3711,114.701996176944,114.60592269023347,0.0006000000000000001,113.45736197979036,104.44819046307892,0.0172,106.86338981169781,128.5128245755509,14.263000000000002
2019-11-28,108.74548207390728,133.70993465884,3.1395999999999997,105.32856668666908,136.68371682435915,0.0,125.33487778124524,103.82558380829984,103.5557,113.64610461476309,108.71532100201863,0.0,104.36146295885426,104.0379785143666,69.27109999999999,112.21923618191956,114.36157724930943,0.0,111.58415716484949,104.19005350928435,0.002,106.19140545514446,127.86737599785792,13.536000000000001
2019-11-29,108.2668178714722,133.2490117786881,2.9431,104.85061311827565,134.6329225052709,0.0,125.46145182721736,104.18687135748348,99.22380000000001,111.42751998401971,108.2877769056845,0.0,104.21885779742219,103.91991169715224,65.1711,109.97431401535718,114.10437106674651,0.0,109.867389952372,103.89810591705096,0.0018,105.5339926316134,127.18249067053904,12.809000000000001
2019-11-30,107.799257872307,132.74004030230037,2.7466,104.39370235332551,132.42922628638524,0.0,125.5893670788578,104.5651464092261,94.8919,109.425594679955,107.86635719438961,0.0,104.07714955633367,103.79266626367198,61.0711,107.96722967725682,113.83430414254472,0.0,108.30706034235784,103.57234768637862,0.0016,104.89115134110459,126.45816859359428,12.082
2019-12-01,107.34278966521785,132.23870609885913,2.5499,103.9648843789389,130.28043464211643,0.0,125.71936334135067,104.95596901389163,90.56000000000002,107.64036441328359,107.4988621990235,0.0,103.93633823558866,103.6510465344177,56.9711,106.19809027834245,113.64756170799544,0.0,106.90514864532256,103.25122128314442,0.0014000000000000002,104.26350013639488,125.75198322468661,11.355
2019-12-02,106.89741325020486,131.74500916836436,2.3532,103.56415919511578,128.18654757246455,0.0,125.85144061469596,105.35933917148012,86.22810000000001,106.07182918400552,107.1852919195862,0.0,103.79642383518718,103.49505250938947,52.8711,104.66689581861407,113.54414376309863,0.0,105.66165486126609,102.93472670734835,0.0012000000000000001,103.65103901748427,125.06393456381613,10.628
2019-12-03,106.46312862726795,131.25894951081614,2.1565,103.19152680185617,126.14756507742952,0.0,125.98559889889368,105.77525688199157,81.89620000000002,104.71998899212073,106.9256463560777,0.0,103.65740635512923,103.32468418858724,48.771100000000004,103.37364629807163,113.52405030785432,0.0,104.57657899018848,102.62286395899041,0.001,103.05376798437278,124.39402261098279,9.901000000000002
2019-12-04,106.02447031321883,130.7782616528419,2.0894000000000004,102.84698719916007,124.1634871570114,0.0,126.09366678243913,106.19770615857323,77.45960000000001,103.58484383762925,106.71992550849798,0.0,103.52515827790536,103.14006747145021,46.6711,102.3183417167152,113.58728134226253,0.0,103.64992103208967,102.3156330380706,0.0008,102.49921200535702,123.73734099423505,9.514600000000002
2019-12-05,105.58143830805751,130.30294559444178,2.0223000000000004,102.53054038702749,122.23431381121016,0.0,126.17564426533227,106.62668700122515,73.02300000000001,102.66639372053109,106.56812937684704,0.0,103.39967960351554,102.94120235797838,44.5711,101.50098207454471,113.73383686632323,0.0,102.88168098696973,102.01303394458891,0.0006000000000000001,101.98737108043704,123.0938897135729,9.128200000000001
2019-12-06,105.13403261178402,129.83300133561565,1.9552,102.24218636545841,120.36004504002578,0.0,126.23153134757314,107.06219940994721,68.5864,101.96463864082622,106.47025796112489,0.0,103.28097033195978,102.72808884817178,42.47110000000001,100.92156737156019,113.96371688003642,0.0,102.27185885482861,101.71506667854536,0.0004,101.51824520961284,122.46366876899644,8.741800000000001
2019-12-07,104.6822532243983,129.36842887636365,1.8881000000000001,101.98192513445282,118.5406808434583,0.0,126.26132802916172,107.50424338473952,64.1498,101.47957859851466,106.42631126133152,0.0,103.16903046323807,102.5007269420304,40.3711,100.58009760776164,114.2769213834021,0.0,101.82045463566637,101.42173123993993,0.0002,101.09183439288444,121.84667816050552,8.3554
