AdminStrata,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Est,Est,Est,Est,Est,Est,Est,Est,Est,Est,Est,Est,Est,Est,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest
2019-01-08,,,0,,,12.535927023484776,-3.4889045412941937,,,1816310,,,,,,,1,,,10.354483567382896,-4.5703491858738445,,,755896,,,,,,,2,,,12.325874473829256,-1.4999608374274638,,,2623394,,,,,,,3,,,11.607597874846034,-0.1860523603689417,,,2623394,,,,,,,4,,,13.271073782688553,-0.9736234041308092,,,1551284,,,,,,,5,,,11.79615522501702,-2.2215485306204115,,,1510412,,,,,,,6,,,11.584015088277885,-1.2189725370438171,,,801374,,,,,,,7,,,12.240285449921886,0.9264825836092052,,,1633891,,,,,,,8,,,11.365155887958865,-4.3311696081084605,,,1983881,,,,,,,9,,,13.459991496033773,-2.283148656613776,,,1500082,,,,,,,10,,,12.444786532303667,-1.1325241304161977,,,872851,,,,,,,11,,,14.147636998838394,-0.45004078084426097,,,1282223,,,,,,,12,,,10.475214903710103,-3.2371906407249704,,,796535,,,,
2019-01-09,,,0,,,12.535927023484776,-3.4889045412941937,,,1816310,,,,,,,1,,,10.354483567382896,-4.5703491858738445,,,755896,,,,,,,2,,,12.325874473829256,-1.4999608374274638,,,2623394,,,,,,,3,,,11.607597874846034,-0.1860523603689417,,,2623394,,,,,,,4,,,13.271073782688553,-0.9736234041308092,,,1551284,,,,,,,5,,,11.79615522501702,-2.2215485306204115,,,1510412,,,,,,,6,,,11.584015088277885,-1.2189725370438171,,,801374,,,,,,,7,,,12.240285449921886,0.9264825836092052,,,1633891,,,,,,,8,,,11.365155887958865,-4.3311696081084605,,,1983881,,,,,,,9,,,13.459991496033773,-2.283148656613776,,,1500082,,,,,,,10,,,12.444786532303667,-1.1325241304161977,,,872851,,,,,,,11,,,14.147636998838394,-0.45004078084426097,,,1282223,,,,,,,12,,,10.475214903710103,-3.2371906407249704,,,796535,,,,
2019-01-10,100.0,132.34552332913,0,,,12.535927023484776,-3.4889045412941937,0.2936325,104.41947986635799,1816310,,0.0,,,101.86120186120199,124.04457088667601,1,,,10.354483567382896,-4.5703491858738445,0.3935108,106.26726801054501,755896,,0.02,,,100.0,91.01463243669501,2,,,12.325874473829256,-1.4999608374274638,0.2419153,100.67888292649401,2623394,,0.0,,,100.339864054378,82.0592713238678,3,,,11.607597874846034,-0.1860523603689417,0.26146060000000004,99.936629274195,2623394,,0.0,,,100.0,126.37088140834999,4,,,13.271073782688553,-0.9736234041308092,0.2183024,101.389511362099,1551284,,0.0,,,100.0,100.822384587661,5,,,11.79615522501702,-2.2215485306204115,0.2960253,103.497325716966,1510412,,0.0,,,100.73,80.6417763937312,6,,,11.584015088277885,-1.2189725370438171,0.2865158,103.22703544033399,801374,,0.0,,,100.0,114.20040714770398,7,,,12.240285449921886,0.9264825836092052,0.261147,99.30341723220528,1633891,,0.0,,,100.01,124.035427502013,8,,,11.365155887958865,-4.3311696081084605,0.3540011,106.097880280423,1983881,,0.001,,,100.0,112.839721254355,9,,,13.459991496033773,-2.283148656613776,0.2319466,102.681664428122,1500082,,0.0,,,100.0,98.9778699194832,10,,,12.444786532303667,-1.1325241304161977,0.2431744,100.568922655677,872851,,0.0,,,100.0,137.978483862897,11,,,14.147636998838394,-0.45004078084426097,0.1795984,101.053543346595,1282223,,0.0,,,100.808544619685,126.52039390511699,12,,,10.475214903710103,-3.2371906407249704,0.3436367,107.24524477343999,796535,,0.004,,
2019-01-11,,,0,,,12.535927023484776,-3.4889045412941937,,,1816310,,,,,,,1,,,10.354483567382896,-4.5703491858738445,,,755896,,,,,,,2,,,12.325874473829256,-1.4999608374274638,,,2623394,,,,,,,3,,,11.607597874846034,-0.1860523603689417,,,2623394,,,,,,,4,,,13.271073782688553,-0.9736234041308092,,,1551284,,,,,,,5,,,11.79615522501702,-2.2215485306204115,,,1510412,,,,,,,6,,,11.584015088277885,-1.2189725370438171,,,801374,,,,,,,7,,,12.240285449921886,0.9264825836092052,,,1633891,,,,,,,8,,,11.365155887958865,-4.3311696081084605,,,1983881,,,,,,,9,,,13.459991496033773,-2.283148656613776,,,1500082,,,,,,,10,,,12.444786532303667,-1.1325241304161977,,,872851,,,,,,,11,,,14.147636998838394,-0.45004078084426097,,,1282223,,,,,,,12,,,10.475214903710103,-3.2371906407249704,,,796535,,,,
2019-01-12,,,0,,,12.535927023484776,-3.4889045412941937,,,1816310,,,,,,,1,,,10.354483567382896,-4.5703491858738445,,,755896,,,,,,,2,,,12.325874473829256,-1.4999608374274638,,,2623394,,,,,,,3,,,11.607597874846034,-0.1860523603689417,,,2623394,,,,,,,4,,,13.271073782688553,-0.9736234041308092,,,1551284,,,,,,,5,,,11.79615522501702,-2.2215485306204115,,,1510412,,,,,,,6,,,11.584015088277885,-1.2189725370438171,,,801374,,,,,,,7,,,12.240285449921886,0.9264825836092052,,,1633891,,,,,,,8,,,11.365155887958865,-4.3311696081084605,,,1983881,,,,,,,9,,,13.459991496033773,-2.283148656613776,,,1500082,,,,,,,10,,,12.444786532303667,-1.1325241304161977,,,872851,,,,,,,11,,,14.147636998838394,-0.45004078084426097,,,1282223,,,,,,,12,,,10.475214903710103,-3.2371906407249704,,,796535,,,,
2019-01-13,,,0,,,12.535927023484776,-3.4889045412941937,,,1816310,,,,,,,1,,,10.354483567382896,-4.5703491858738445,,,755896,,,,,,,2,,,12.325874473829256,-1.4999608374274638,,,2623394,,,,,,,3,,,11.607597874846034,-0.1860523603689417,,,2623394,,,,,,,4,,,13.271073782688553,-0.9736234041308092,,,1551284,,,,,,,5,,,11.79615522501702,-2.2215485306204115,,,1510412,,,,,,,6,,,11.584015088277885,-1.2189725370438171,,,801374,,,,,,,7,,,12.240285449921886,0.9264825836092052,,,1633891,,,,,,,8,,,11.365155887958865,-4.3311696081084605,,,1983881,,,,,,,9,,,13.459991496033773,-2.283148656613776,,,1500082,,,,,,,10,,,12.444786532303667,-1.1325241304161977,,,872851,,,,,,,11,,,14.147636998838394,-0.45004078084426097,,,1282223,,,,,,,12,,,10.475214903710103,-3.2371906407249704,,,796535,,,,
2019-01-14,,,0,,,12.535927023484776,-3.4889045412941937,,,1816310,,,,,,,1,,,10.354483567382896,-4.5703491858738445,,,755896,,,,,,,2,,,12.325874473829256,-1.4999608374274638,,,2623394,,,,,,,3,,,11.607597874846034,-0.1860523603689417,,,2623394,,,,,,,4,,,13.271073782688553,-0.9736234041308092,,,1551284,,,,,,,5,,,11.79615522501702,-2.2215485306204115,,,1510412,,,,,,,6,,,11.584015088277885,-1.2189725370438171,,,801374,,,,,,,7,,,12.240285449921886,0.9264825836092052,,,1633891,,,,,,,8,,,11.365155887958865,-4.3311696081084605,,,1983881,,,,,,,9,,,13.459991496033773,-2.283148656613776,,,1500082,,,,,,,10,,,12.444786532303667,-1.1325241304161977,,,872851,,,,,,,11,,,14.147636998838394,-0.45004078084426097,,,1282223,,,,,,,12,,,10.475214903710103,-3.2371906407249704,,,796535,,,,
2019-01-15,,,0,,,12.535927023484776,-3.4889045412941937,,,1816310,,,,,,,1,,,10.354483567382896,-4.5703491858738445,,,755896,,,,,,,2,,,12.325874473829256,-1.4999608374274638,,,2623394,,,,,,,3,,,11.607597874846034,-0.1860523603689417,,,2623394,,,,,,,4,,,13.271073782688553,-0.9736234041308092,,,1551284,,,,,,,5,,,11.79615522501702,-2.2215485306204115,,,1510412,,,,,,,6,,,11.584015088277885,-1.2189725370438171,,,801374,,,,,,,7,,,12.240285449921886,0.9264825836092052,,,1633891,,,,,,,8,,,11.365155887958865,-4.3311696081084605,,,1983881,,,,,,,9,,,13.459991496033773,-2.283148656613776,,,1500082,,,,,,,10,,,12.444786532303667,-1.1325241304161977,,,872851,,,,,,,11,,,14.147636998838394,-0.45004078084426097,,,1282223,,,,,,,12,,,10.475214903710103,-3.2371906407249704,,,796535,,,,
2019-01-16,,,0,,,12.535927023484776,-3.4889045412941937,,,1816310,,,,,,,1,,,10.354483567382896,-4.5703491858738445,,,755896,,,,,,,2,,,12.325874473829256,-1.4999608374274638,,,2623394,,,,,,,3,,,11.607597874846034,-0.1860523603689417,,,2623394,,,,,,,4,,,13.271073782688553,-0.9736234041308092,,,1551284,,,,,,,5,,,11.79615522501702,-2.2215485306204115,,,1510412,,,,,,,6,,,11.584015088277885,-1.2189725370438171,,,801374,,,,,,,7,,,12.240285449921886,0.9264825836092052,,,1633891,,,,,,,8,,,11.365155887958865,-4.3311696081084605,,,1983881,,,,,,,9,,,13.459991496033773,-2.283148656613776,,,1500082,,,,,,,10,,,12.444786532303667,-1.1325241304161977,,,872851,,,,,,,11,,,14.147636998838394,-0.45004078084426097,,,1282223,,,,,,,12,,,10.475214903710103,-3.2371906407249704,,,796535,,,,
2019-01-17,,,0,,,12.535927023484776,-3.4889045412941937,,,1816310,,,,,,,1,,,10.354483567382896,-4.5703491858738445,,,755896,,,,,,,2,,,12.325874473829256,-1.4999608374274638,,,2623394,,,,,,,3,,,11.607597874846034,-0.1860523603689417,,,2623394,,,,,,,4,,,13.271073782688553,-0.9736234041308092,,,1551284,,,,,,,5,,,11.79615522501702,-2.2215485306204115,,,1510412,,,,,,,6,,,11.584015088277885,-1.2189725370438171,,,801374,,,,,,,7,,,12.240285449921886,0.9264825836092052,,,1633891,,,,,,,8,,,11.365155887958865,-4.3311696081084605,,,1983881,,,,,,,9,,,13.459991496033773,-2.283148656613776,,,1500082,,,,,,,10,,,12.444786532303667,-1.1325241304161977,,,872851,,,,,,,11,,,14.147636998838394,-0.45004078084426097,,,1282223,,,,,,,12,,,10.475214903710103,-3.2371906407249704,,,796535,,,,
2019-01-18,,,0,,,12.535927023484776,-3.4889045412941937,,,1816310,,,,,,,1,,,10.354483567382896,-4.5703491858738445,,,755896,,,,,,,2,,,12.325874473829256,-1.4999608374274638,,,2623394,,,,,,,3,,,11.607597874846034,-0.1860523603689417,,,2623394,,,,,,,4,,,13.271073782688553,-0.9736234041308092,,,1551284,,,,,,,5,,,11.79615522501702,-2.2215485306204115,,,1510412,,,,,,,6,,,11.584015088277885,-1.2189725370438171,,,801374,,,,,,,7,,,12.240285449921886,0.9264825836092052,,,1633891,,,,,,,8,,,11.365155887958865,-4.3311696081084605,,,1983881,,,,,,,9,,,13.459991496033773,-2.283148656613776,,,1500082,,,,,,,10,,,12.444786532303667,-1.1325241304161977,,,872851,,,,,,,11,,,14.147636998838394,-0.45004078084426097,,,1282223,,,,,,,12,,,10.475214903710103,-3.2371906407249704,,,796535,,,,
2019-01-19,,,0,,,12.535927023484776,-3.4889045412941937,,,1816310,,,,,,,1,,,10.354483567382896,-4.5703491858738445,,,755896,,,,,,,2,,,12.325874473829256,-1.4999608374274638,,,2623394,,,,,,,3,,,11.607597874846034,-0.1860523603689417,,,2623394,,,,,,,4,,,13.271073782688553,-0.9736234041308092,,,1551284,,,,,,,5,,,11.79615522501702,-2.2215485306204115,,,1510412,,,,,,,6,,,11.584015088277885,-1.2189725370438171,,,801374,,,,,,,7,,,12.240285449921886,0.9264825836092052,,,1633891,,,,,,,8,,,11.365155887958865,-4.3311696081084605,,,1983881,,,,,,,9,,,13.459991496033773,-2.283148656613776,,,1500082,,,,,,,10,,,12.444786532303667,-1.1325241304161977,,,872851,,,,,,,11,,,14.147636998838394,-0.45004078084426097,,,1282223,,,,,,,12,,,10.475214903710103,-3.2371906407249704,,,796535,,,,
2019-01-20,100.0,96.06604609929079,0,,,12.535927023484776,-3.4889045412941937,0.28608870000000003,104.569508236098,1816310,,0.0,,,100.576942206307,133.075361583354,1,,,10.354483567382896,-4.5703491858738445,0.3803204,107.845075350135,755896,,0.018000000000000002,,,100.0,92.8436530419533,2,,,12.325874473829256,-1.4999608374274638,0.2361225,100.526307468261,2623394,,0.0,,,100.31993601279699,103.92962555703501,3,,,11.607597874846034,-0.1860523603689417,0.2543738,99.8563375355998,2623394,,0.0,,,100.0,102.220421393841,4,,,13.271073782688553,-0.9736234041308092,0.2135763,101.051629527365,1551284,,0.0,,,100.0,107.696390658174,5,,,11.79615522501702,-2.2215485306204115,0.28659070000000003,103.657364449469,1510412,,0.0,,,100.68,104.982517482517,6,,,11.584015088277885,-1.2189725370438171,0.278061,103.07382515331699,801374,,0.0,,,100.0,114.13164486501499,7,,,12.240285449921886,0.9264825836092052,0.2558384,99.7380980721787,1633891,,0.0,,,100.0099990001,128.75772866178698,8,,,11.365155887958865,-4.3311696081084605,0.34185170000000004,106.72615633346201,1983881,,0.001,,,100.0,98.62529142214012,9,,,13.459991496033773,-2.283148656613776,0.2271876,102.515211541392,1500082,,0.0,,,100.0,105.102485826428,10,,,12.444786532303667,-1.1325241304161977,0.2372547,100.312473918311,872851,,0.0,,,100.0,107.39118011239201,11,,,14.147636998838394,-0.45004078084426097,0.1768833,100.769260492833,1282223,,0.0,,,100.47,110.314818212797,12,,,10.475214903710103,-3.2371906407249704,0.3321272,108.122197398235,796535,,0.016,,
2019-01-21,,,0,,,12.535927023484776,-3.4889045412941937,,,1816310,,,,,,,1,,,10.354483567382896,-4.5703491858738445,,,755896,,,,,,,2,,,12.325874473829256,-1.4999608374274638,,,2623394,,,,,,,3,,,11.607597874846034,-0.1860523603689417,,,2623394,,,,,,,4,,,13.271073782688553,-0.9736234041308092,,,1551284,,,,,,,5,,,11.79615522501702,-2.2215485306204115,,,1510412,,,,,,,6,,,11.584015088277885,-1.2189725370438171,,,801374,,,,,,,7,,,12.240285449921886,0.9264825836092052,,,1633891,,,,,,,8,,,11.365155887958865,-4.3311696081084605,,,1983881,,,,,,,9,,,13.459991496033773,-2.283148656613776,,,1500082,,,,,,,10,,,12.444786532303667,-1.1325241304161977,,,872851,,,,,,,11,,,14.147636998838394,-0.45004078084426097,,,1282223,,,,,,,12,,,10.475214903710103,-3.2371906407249704,,,796535,,,,
2019-01-22,,,0,,,12.535927023484776,-3.4889045412941937,,,1816310,,,,,,,1,,,10.354483567382896,-4.5703491858738445,,,755896,,,,,,,2,,,12.325874473829256,-1.4999608374274638,,,2623394,,,,,,,3,,,11.607597874846034,-0.1860523603689417,,,2623394,,,,,,,4,,,13.271073782688553,-0.9736234041308092,,,1551284,,,,,,,5,,,11.79615522501702,-2.2215485306204115,,,1510412,,,,,,,6,,,11.584015088277885,-1.2189725370438171,,,801374,,,,,,,7,,,12.240285449921886,0.9264825836092052,,,1633891,,,,,,,8,,,11.365155887958865,-4.3311696081084605,,,1983881,,,,,,,9,,,13.459991496033773,-2.283148656613776,,,1500082,,,,,,,10,,,12.444786532303667,-1.1325241304161977,,,872851,,,,,,,11,,,14.147636998838394,-0.45004078084426097,,,1282223,,,,,,,12,,,10.475214903710103,-3.2371906407249704,,,796535,,,,
2019-01-23,,,0,,,12.535927023484776,-3.4889045412941937,,,1816310,,,,,,,1,,,10.354483567382896,-4.5703491858738445,,,755896,,,,,,,2,,,12.325874473829256,-1.4999608374274638,,,2623394,,,,,,,3,,,11.607597874846034,-0.1860523603689417,,,2623394,,,,,,,4,,,13.271073782688553,-0.9736234041308092,,,1551284,,,,,,,5,,,11.79615522501702,-2.2215485306204115,,,1510412,,,,,,,6,,,11.584015088277885,-1.2189725370438171,,,801374,,,,,,,7,,,12.240285449921886,0.9264825836092052,,,1633891,,,,,,,8,,,11.365155887958865,-4.3311696081084605,,,1983881,,,,,,,9,,,13.459991496033773,-2.283148656613776,,,1500082,,,,,,,10,,,12.444786532303667,-1.1325241304161977,,,872851,,,,,,,11,,,14.147636998838394,-0.45004078084426097,,,1282223,,,,,,,12,,,10.475214903710103,-3.2371906407249704,,,796535,,,,
2019-01-24,,,0,,,12.535927023484776,-3.4889045412941937,,,1816310,,,,,,,1,,,10.354483567382896,-4.5703491858738445,,,755896,,,,,,,2,,,12.325874473829256,-1.4999608374274638,,,2623394,,,,,,,3,,,11.607597874846034,-0.1860523603689417,,,2623394,,,,,,,4,,,13.271073782688553,-0.9736234041308092,,,1551284,,,,,,,5,,,11.79615522501702,-2.2215485306204115,,,1510412,,,,,,,6,,,11.584015088277885,-1.2189725370438171,,,801374,,,,,,,7,,,12.240285449921886,0.9264825836092052,,,1633891,,,,,,,8,,,11.365155887958865,-4.3311696081084605,,,1983881,,,,,,,9,,,13.459991496033773,-2.283148656613776,,,1500082,,,,,,,10,,,12.444786532303667,-1.1325241304161977,,,872851,,,,,,,11,,,14.147636998838394,-0.45004078084426097,,,1282223,,,,,,,12,,,10.475214903710103,-3.2371906407249704,,,796535,,,,
2019-01-25,,,0,,,12.535927023484776,-3.4889045412941937,,,1816310,,,,,,,1,,,10.354483567382896,-4.5703491858738445,,,755896,,,,,,,2,,,12.325874473829256,-1.4999608374274638,,,2623394,,,,,,,3,,,11.607597874846034,-0.1860523603689417,,,2623394,,,,,,,4,,,13.271073782688553,-0.9736234041308092,,,1551284,,,,,,,5,,,11.79615522501702,-2.2215485306204115,,,1510412,,,,,,,6,,,11.584015088277885,-1.2189725370438171,,,801374,,,,,,,7,,,12.240285449921886,0.9264825836092052,,,1633891,,,,,,,8,,,11.365155887958865,-4.3311696081084605,,,1983881,,,,,,,9,,,13.459991496033773,-2.283148656613776,,,1500082,,,,,,,10,,,12.444786532303667,-1.1325241304161977,,,872851,,,,,,,11,,,14.147636998838394,-0.45004078084426097,,,1282223,,,,,,,12,,,10.475214903710103,-3.2371906407249704,,,796535,,,,
2019-01-26,,,0,,,12.535927023484776,-3.4889045412941937,,,1816310,,,,,,,1,,,10.354483567382896,-4.5703491858738445,,,755896,,,,,,,2,,,12.325874473829256,-1.4999608374274638,,,2623394,,,,,,,3,,,11.607597874846034,-0.1860523603689417,,,2623394,,,,,,,4,,,13.271073782688553,-0.9736234041308092,,,1551284,,,,,,,5,,,11.79615522501702,-2.2215485306204115,,,1510412,,,,,,,6,,,11.584015088277885,-1.2189725370438171,,,801374,,,,,,,7,,,12.240285449921886,0.9264825836092052,,,1633891,,,,,,,8,,,11.365155887958865,-4.3311696081084605,,,1983881,,,,,,,9,,,13.459991496033773,-2.283148656613776,,,1500082,,,,,,,10,,,12.444786532303667,-1.1325241304161977,,,872851,,,,,,,11,,,14.147636998838394,-0.45004078084426097,,,1282223,,,,,,,12,,,10.475214903710103,-3.2371906407249704,,,796535,,,,
2019-01-27,,,0,,,12.535927023484776,-3.4889045412941937,,,1816310,,,,,,,1,,,10.354483567382896,-4.5703491858738445,,,755896,,,,,,,2,,,12.325874473829256,-1.4999608374274638,,,2623394,,,,,,,3,,,11.607597874846034,-0.1860523603689417,,,2623394,,,,,,,4,,,13.271073782688553,-0.9736234041308092,,,1551284,,,,,,,5,,,11.79615522501702,-2.2215485306204115,,,1510412,,,,,,,6,,,11.584015088277885,-1.2189725370438171,,,801374,,,,,,,7,,,12.240285449921886,0.9264825836092052,,,1633891,,,,,,,8,,,11.365155887958865,-4.3311696081084605,,,1983881,,,,,,,9,,,13.459991496033773,-2.283148656613776,,,1500082,,,,,,,10,,,12.444786532303667,-1.1325241304161977,,,872851,,,,,,,11,,,14.147636998838394,-0.45004078084426097,,,1282223,,,,,,,12,,,10.475214903710103,-3.2371906407249704,,,796535,,,,
2019-01-28,,,0,,,12.535927023484776,-3.4889045412941937,,,1816310,,,,,,,1,,,10.354483567382896,-4.5703491858738445,,,755896,,,,,,,2,,,12.325874473829256,-1.4999608374274638,,,2623394,,,,,,,3,,,11.607597874846034,-0.1860523603689417,,,2623394,,,,,,,4,,,13.271073782688553,-0.9736234041308092,,,1551284,,,,,,,5,,,11.79615522501702,-2.2215485306204115,,,1510412,,,,,,,6,,,11.584015088277885,-1.2189725370438171,,,801374,,,,,,,7,,,12.240285449921886,0.9264825836092052,,,1633891,,,,,,,8,,,11.365155887958865,-4.3311696081084605,,,1983881,,,,,,,9,,,13.459991496033773,-2.283148656613776,,,1500082,,,,,,,10,,,12.444786532303667,-1.1325241304161977,,,872851,,,,,,,11,,,14.147636998838394,-0.45004078084426097,,,1282223,,,,,,,12,,,10.475214903710103,-3.2371906407249704,,,796535,,,,
2019-01-29,,,0,,,12.535927023484776,-3.4889045412941937,,,1816310,,,,,,,1,,,10.354483567382896,-4.5703491858738445,,,755896,,,,,,,2,,,12.325874473829256,-1.4999608374274638,,,2623394,,,,,,,3,,,11.607597874846034,-0.1860523603689417,,,2623394,,,,,,,4,,,13.271073782688553,-0.9736234041308092,,,1551284,,,,,,,5,,,11.79615522501702,-2.2215485306204115,,,1510412,,,,,,,6,,,11.584015088277885,-1.2189725370438171,,,801374,,,,,,,7,,,12.240285449921886,0.9264825836092052,,,1633891,,,,,,,8,,,11.365155887958865,-4.3311696081084605,,,1983881,,,,,,,9,,,13.459991496033773,-2.283148656613776,,,1500082,,,,,,,10,,,12.444786532303667,-1.1325241304161977,,,872851,,,,,,,11,,,14.147636998838394,-0.45004078084426097,,,1282223,,,,,,,12,,,10.475214903710103,-3.2371906407249704,,,796535,,,,
2019-01-30,,,0,,,12.535927023484776,-3.4889045412941937,,,1816310,,,,,,,1,,,10.354483567382896,-4.5703491858738445,,,755896,,,,,,,2,,,12.325874473829256,-1.4999608374274638,,,2623394,,,,,,,3,,,11.607597874846034,-0.1860523603689417,,,2623394,,,,,,,4,,,13.271073782688553,-0.9736234041308092,,,1551284,,,,,,,5,,,11.79615522501702,-2.2215485306204115,,,1510412,,,,,,,6,,,11.584015088277885,-1.2189725370438171,,,801374,,,,,,,7,,,12.240285449921886,0.9264825836092052,,,1633891,,,,,,,8,,,11.365155887958865,-4.3311696081084605,,,1983881,,,,,,,9,,,13.459991496033773,-2.283148656613776,,,1500082,,,,,,,10,,,12.444786532303667,-1.1325241304161977,,,872851,,,,,,,11,,,14.147636998838394,-0.45004078084426097,,,1282223,,,,,,,12,,,10.475214903710103,-3.2371906407249704,,,796535,,,,
2019-01-31,100.0,100.56696719025899,0,,,12.535927023484776,-3.4889045412941937,0.2725812,104.848365671047,1816310,,0.0,,,100.23887727679899,103.090328516534,1,,,10.354483567382896,-4.5703491858738445,0.3571383,108.58049228660299,755896,,0.033,,,100.0,100.0,2,,,12.325874473829256,-1.4999608374274638,0.2266867,100.722858671792,2623394,,0.0,,,100.0,101.34812123530001,3,,,11.607597874846034,-0.1860523603689417,0.2439927,100.341682150615,2623394,,0.0,,,100.0,101.27211290002,4,,,13.271073782688553,-0.9736234041308092,0.2069018,101.18143961786801,1551284,,0.0,,,100.0,101.30820601957701,5,,,11.79615522501702,-2.2215485306204115,0.2703758,103.403370416979,1510412,,0.0,,,100.0,102.75881683731501,6,,,11.584015088277885,-1.2189725370438171,0.2644252,102.882238726561,801374,,0.0,,,100.0,101.366304243241,7,,,12.240285449921886,0.9264825836092052,0.2488954,101.234408170952,1633891,,0.0,,,100.049990002,102.559830354438,8,,,11.365155887958865,-4.3311696081084605,0.3194301,107.09146297804199,1983881,,0.005,,,100.0,100.468454101465,9,,,13.459991496033773,-2.283148656613776,0.22005410000000006,102.88425858549499,1500082,,0.0,,,100.0,101.47422578410999,10,,,12.444786532303667,-1.1325241304161977,0.22780660000000005,100.388753257679,872851,,0.0,,,100.0,100.0699930007,11,,,14.147636998838394,-0.45004078084426097,0.173701,100.92414887080099,1282223,,0.0,,,100.36,104.872634441423,12,,,10.475214903710103,-3.2371906407249704,0.3111086,106.94409276046301,796535,,0.016,,
2019-02-01,,,0,,,12.535927023484776,-3.4889045412941937,,,1816310,,,,,,,1,,,10.354483567382896,-4.5703491858738445,,,755896,,,,,,,2,,,12.325874473829256,-1.4999608374274638,,,2623394,,,,,,,3,,,11.607597874846034,-0.1860523603689417,,,2623394,,,,,,,4,,,13.271073782688553,-0.9736234041308092,,,1551284,,,,,,,5,,,11.79615522501702,-2.2215485306204115,,,1510412,,,,,,,6,,,11.584015088277885,-1.2189725370438171,,,801374,,,,,,,7,,,12.240285449921886,0.9264825836092052,,,1633891,,,,,,,8,,,11.365155887958865,-4.3311696081084605,,,1983881,,,,,,,9,,,13.459991496033773,-2.283148656613776,,,1500082,,,,,,,10,,,12.444786532303667,-1.1325241304161977,,,872851,,,,,,,11,,,14.147636998838394,-0.45004078084426097,,,1282223,,,,,,,12,,,10.475214903710103,-3.2371906407249704,,,796535,,,,
2019-02-02,,,0,,,12.535927023484776,-3.4889045412941937,,,1816310,,,,,,,1,,,10.354483567382896,-4.5703491858738445,,,755896,,,,,,,2,,,12.325874473829256,-1.4999608374274638,,,2623394,,,,,,,3,,,11.607597874846034,-0.1860523603689417,,,2623394,,,,,,,4,,,13.271073782688553,-0.9736234041308092,,,1551284,,,,,,,5,,,11.79615522501702,-2.2215485306204115,,,1510412,,,,,,,6,,,11.584015088277885,-1.2189725370438171,,,801374,,,,,,,7,,,12.240285449921886,0.9264825836092052,,,1633891,,,,,,,8,,,11.365155887958865,-4.3311696081084605,,,1983881,,,,,,,9,,,13.459991496033773,-2.283148656613776,,,1500082,,,,,,,10,,,12.444786532303667,-1.1325241304161977,,,872851,,,,,,,11,,,14.147636998838394,-0.45004078084426097,,,1282223,,,,,,,12,,,10.475214903710103,-3.2371906407249704,,,796535,,,,
