,Abyan,Aden,Al Bayda,Al Dhale'e,Al Hudaydah,Al Jawf,Al Maharah,Al Mahwit,Amanat Al Asimah,Amran,Dhamar,Hadramaut,Hajjah,Ibb,Lahj,Marib,Raymah,Sa'ada,Sana'a,Shabwah,Taizz
2018-12-26,3345.872358661677,3879.405329034325,3064.4737907264644,3382.9707418452767,2407.830517426635,3841.3508045821427,3926.3157982529133,2380.966740765367,3076.193192029476,3306.5420373791226,4146.044191064726,3561.9556779117256,3939.10312580658,2430.470171769535,2654.437341968455,3716.920771524018,3378.7999671930106,3271.2567209099966,2800.938950659008,4097.296196894155,2888.365995965939
2018-12-27,3345.2609827597403,3882.6645678172144,3077.3547512181563,3381.8689440292023,2401.2929758788587,3840.604834241601,3913.224508239235,2382.6203589397574,3081.82435824591,3305.542174690801,4154.325851393089,3561.1709488124525,3934.3647665806984,2427.8005720348324,2649.5759515679956,3697.6449842989714,3373.6439712690153,3258.953284528597,2792.0065326255726,4090.4876790137946,2886.7834947570045
2018-12-28,3344.5882970378407,3885.01198763856,3090.5859476294513,3381.447161412828,2394.900677171832,3839.90629242264,3900.771886740437,2384.1076368075583,3086.6122888178465,3304.6249443706315,4160.997976736511,3560.028651392279,3929.8227743871,2425.0878026095766,2644.725331694731,3679.2852516292837,3367.6693099210497,3246.9461323421356,2784.217857114383,4084.0288003841997,2885.5044540797544
2018-12-29,3343.8543014959814,3886.4475884983617,3104.1673799603495,3381.7053939961547,2388.6536213055533,3839.25517912526,3888.957933756522,2385.4285743687715,3090.5569837452845,3303.790346418616,4166.060567094995,3558.528785651203,3925.4771492257837,2422.3318634937655,2639.885482348661,3661.841573514957,3360.875983149115,3235.235264350613,2777.5729241254394,4077.919561005368,2884.528873934186
2018-12-30,3343.058996134161,3886.9713703966195,3118.0990482108487,3382.6436417791797,2382.551808280022,3838.651494349459,3877.782649287487,2386.5831716233943,3093.6584430282246,3303.0383808347556,4169.513622468538,3556.6713515892266,3921.3278910967506,2419.5327546873973,2635.0564035297816,3645.313949955989,3353.263990953209,3223.8206805540276,2772.0717336587395,4072.1599608773013,2883.8567543202994
2018-12-31,3342.2023809523807,3886.5833333333335,3132.3809523809523,3384.2619047619046,2376.595238095238,3838.095238095238,3867.2460333333333,2387.5714285714284,3095.9166666666665,3302.3690476190477,4171.357142857143,3554.45634920635,3917.375,2416.690476190476,2630.2380952380954,3629.7023809523807,3344.8333333333335,3212.7023809523807,2767.714285714286,4066.75,2883.4880952380954
2019-01-01,3341.2844559506407,3885.283477308504,3147.0130924706586,3386.5601829443303,2370.7839107512023,3837.5864103625977,3857.34808589406,2388.393345212873,3097.331654660611,3301.7823467714943,4171.591128260808,3551.8837785025707,3913.618475935533,2413.805028003,2625.4305574736027,3615.006866504134,3335.584010289487,3201.880365545673,2764.5005802920773,4061.6896783734637,2883.422896687574
2019-01-02,3340.30522112894,3883.071802322131,3161.9954684799677,3389.5384763264537,2365.1178262479157,3837.1250111515374,3848.0888069696703,2389.048921547728,3097.903407010057,3301.278278292092,4170.215578679532,3548.953639477891,3910.058318903347,2410.876410124968,2620.633790236302,3601.2274066112454,3325.51602182167,3191.3546343339003,2762.4306173921136,4056.97899599769,2883.661158668734
2019-01-03,3339.264676487278,3879.948308374213,3177.3280804088795,3393.19678490828,2359.596984585376,3836.711040462058,3839.4681965601594,2389.5381575759943,3097.631923715006,3300.856842180845,4167.230494113318,3545.6659321323095,3906.6945289034443,2407.904622556382,2615.847793526196,3588.364001273717,3314.6293679298824,3181.125187317067,2761.5043970143956,4052.617952872683,2884.202881181577
2019-01-04,3338.162822025656,3875.9129954647533,3193.010928257395,3397.5351086898036,2354.2213857635843,3836.344498294157,3831.486254665531,2389.8610532976713,3096.5172047754554,3300.518038437751,4162.635874562163,3542.0206564658292,3903.5271059358242,2404.8896652972403,2611.0725673432808,3576.4166504915497,3302.9240486141257,3171.192024495172,2761.7219191589224,4048.606548998439,2885.048064226102
2019-01-05,3336.999657744074,3870.9658635937485,3209.044012025512,3402.553447671028,2348.991029782541,3836.0253846478367,3824.1429812857846,2390.0176087127597,3094.5592501914084,3300.261867062812,4156.43172002607,3538.0178124784484,3900.556050000486,2401.831538347544,2606.3081116875605,3565.3853542647403,3290.4000638743983,3161.555145868214,2763.083183825695,4044.944784374962,2886.1967078023104
2019-01-06,3335.7751836425327,3865.1069127612004,3225.427331713232,3408.2518018519518,2343.9059166422458,3835.7536995230953,3817.4383764209156,2390.007823821257,3091.7580599628614,3300.088328056025,4148.618030505036,3533.657400170164,3897.781361097429,2398.7302417072924,2601.5544265590333,3555.270112593292,3277.0574137106996,3152.2145514361946,2765.5881910147114,4041.632659002248,2887.6488119102005
2019-01-07,3334.4893997210283,3858.336142967108,3242.160887320556,3414.6301712325753,2338.9660463426976,3835.5294429199353,3811.3724400709316,2389.831698623165,3088.1136340898183,3299.9974214173917,4139.194805999064,3528.93941954098,3895.203039226657,2395.5857753764853,2596.811511957697,3546.070925477204,3262.896098123031,3143.1702411991114,2769.236940725974,4038.6701728802996,2889.404376549772
2019-01-08,3333.1423059795657,3850.6535542114716,3259.2446788474826,3421.688555812899,2334.1714188838973,3835.3526148383557,3805.9451722358276,2389.4892331184856,3083.6259725722766,3299.9891471469136,4128.162046508152,3523.8638705908925,3892.8210843881657,2392.3981393551244,2592.079367883555,3537.7877929164742,3247.916117111393,3134.422215156968,2774.0294329594826,4036.057326009115,2891.4634017210265
2019-01-09,3331.733902418143,3842.0591464942936,3276.678706294012,3429.426955592923,2329.522034265846,3835.223215278356,3801.156572915604,2388.980427307215,3078.295075410237,3300.0635052445878,4115.5197520323,3518.4307533199067,3890.6354965819587,2389.1673336432086,2587.357994336606,3530.420714911105,3232.1174706757834,3125.970473309762,2779.965667715236,4033.7941183886965,2893.8258874239636
2019-01-10,3330.2641890367577,3832.55291981557,3294.4629696601437,3437.845370572646,2325.017892488542,3835.141244239937,3797.006642110262,2388.3052811893567,3072.1209426036985,3300.220495710415,4101.267922571507,3512.6400677280194,3888.6462758080343,2385.893358240737,2582.6473913168497,3523.9696914610968,3215.500158816204,3117.815015657493,2787.045644993234,4031.8805500190406,2896.4918336585824
2019-01-11,3328.7331658354137,3822.1348741753036,3312.5974689458776,3446.94380075207,2320.6589935519874,3835.106701723096,3793.495379819802,2387.4637947649076,3065.103574152663,3300.460118544396,4085.4065581257782,3506.49181381523,3886.8534220663923,2382.576213147711,2577.9475588242867,3518.4347225664483,3198.064181532655,3109.9558422001633,2795.269364793477,4030.3166209001524,2899.4612404248846
2019-01-12,3327.140832814108,3810.8050095734907,3331.0822041512156,3456.7222461311917,2316.445337456178,3835.119587727836,3790.6227860442223,2386.45596803387,3057.2429700571283,3300.78237374653,4067.9356586951058,3499.985991581542,3885.256935357031,2379.215898364129,2573.2584968589154,3513.8158082271584,3179.8095388251336,3102.39295293777,2804.636827115965,4029.102331032025,2902.7341077228684
2019-01-13,3325.4871899728437,3798.5633260101376,3349.917175276156,3467.1807067100135,2312.3769242011185,3835.1799022541563,3788.388860783525,2385.281800996243,3048.5391303170973,3301.187261316818,4048.8552242794963,3493.1226010269506,3883.856815679955,2375.8124138899925,2568.5802054207393,3510.112948443229,3160.736230693644,3095.126347870316,2815.1480319606994,4028.237680414665,2906.3104355525347
2019-01-14,3323.772237311617,3785.4098234852386,3369.102382320699,3478.3191824885366,2308.453753786806,3835.287645302056,3786.7936040377085,2383.9412936520275,3038.9920549325675,3301.6747812552603,4028.1652548789475,3485.9016421514584,3882.653063035159,2372.365759725302,2563.9126845097553,3507.32614321466,3140.8442571381825,3088.156026997799,2826.8029793276773,4027.7226690480693,2910.1902239138817
2019-01-15,3321.9959748304323,3771.344501998797,3388.637825284845,3490.1376734667583,2304.6758262132425,3835.442816871537,3785.8370158067714,2382.4344460012217,3028.6017439035395,3302.244933561856,4005.8657504934563,3478.323114955066,3881.6456774226467,2368.8759358700563,2559.255934125963,3505.455392541451,3120.1336181587517,3081.481990320221,2839.6016692169023,4027.5572969322384,2914.3734728069126
2019-01-16,3320.212463753607,3756.5513895192776,3408.5575051123865,3502.5008034233915,2301.013615082382,3835.638299244976,3785.4588562133645,2380.79186828912,3017.536216103432,3302.882829835472,3982.3671979487617,3470.487564827748,3880.804008136095,2365.37839541371,2554.6417927752186,3504.392773484832,3098.9111284407763,3075.102573740964,2853.3433794887424,4027.6580098377067,2918.8202512155467
2019-01-17,3318.746071427078,3742.134653857487,3429.0654274660797,3514.596315030703,2297.289962005957,3835.831386116661,3785.297685993372,2379.197221987482,3006.803584772758,3303.4991396693117,3960.1325181992697,3462.9982641093547,3879.944150937578,2362.085856893004,2550.2612914926476,3503.490748412197,3079.0176760968247,3069.007792680335,2866.823777305418,4027.5234823876795,2923.2909730433116
2019-01-18,3317.650859075167,3728.278322981891,3450.1955932897163,3526.2888320674065,2293.4753405859246,3836.014959768969,3785.29326526944,2377.6811173416013,2996.571868784938,3304.0789746622427,3939.5721980707144,3455.955758189865,3879.0354551207724,2359.033773397393,2546.146268784104,3502.6413943847765,3060.760075812325,3063.19598304172,2879.842140527303,4027.0701603526977,2927.7457072741267
2019-01-19,3316.9268266978706,3714.982396892488,3471.948002583298,3537.5783545335,2289.569750822284,3836.1890202019,3785.4455940415737,2376.243554351478,2986.8410681399705,3304.6223348142644,3920.686237563097,3449.3600470692754,3878.0779206856782,2356.222144926877,2542.2967246495873,3501.8447114025716,3044.1383275872754,3057.667144825117,2892.3984691543965,4026.2980437327546,2932.1844539079925
2019-01-20,3316.573974295195,3702.2468755892824,3494.3226553468226,3548.4648824289825,2285.573192715035,3836.353567415454,3785.7546723097676,2374.8845330171116,2977.611182837855,3305.129220125377,3903.474636676415,3443.211130747587,3877.071547632297,2353.6509714814565,2538.712659089099,3501.1006994655813,3029.1524314216754,3052.421278030526,2904.4927631866976,4025.207132527852,2936.607212944911
2019-01-21,3316.5923018671333,3690.0717590722697,3517.319551580292,3558.948415753855,2281.485666264177,3836.508601409634,3786.2205000740228,2373.6040533385017,2968.8822128785914,3305.5996305955814,3887.937395410672,3437.5090092248,3876.016335960627,2351.3202530611297,2535.3940721026365,3500.409358573805,3015.802387315526,3047.458382657948,2916.125022624205,4023.797426737993,2941.0139843848797
2019-01-22,3316.9818094136904,3678.4570473414537,3540.938691283706,3569.0289545081187,2277.3071714697107,3836.6541221844354,3786.8430773343416,2372.4021153156505,2960.6541582621808,3306.0335662248767,3874.0745137658646,3432.2536825009147,3874.912285670671,2349.2299896658983,2532.340963690203,3499.770688727244,3004.0881952688273,3042.778458707382,2927.295247466921,4022.0689263631743,2945.4047682279006
2019-01-23,3317.742496934866,3667.4027403968294,3565.180074457062,3578.7064986917726,2273.037708331637,3836.790129739861,3787.622404090722,2371.278718948555,2952.927018988624,3306.431027013261,3861.8859917419927,3427.4451505759316,3873.7593967624243,2347.380181295763,2529.5533338517953,3499.1846899258976,2994.00985528158,3038.3815061788296,2938.0034377148454,4020.021631403398,2949.7795644739713
2019-01-24,3318.8743644306564,3656.908838238402,3590.043701100364,3587.9810483048163,2268.6772768499554,3836.9166240759105,3788.558480343165,2370.2338642372165,2945.7007950579186,3306.7920129607387,3851.371829339062,3423.0834134498486,3872.5576692358923,2345.7708279507224,2527.0311825874164,3498.651362169767,2985.5673673537817,3034.2675250722896,2948.2495933679775,4017.655541858661,2954.138373123094
2019-01-25,3320.3774119010645,3646.9753408661677,3615.529571213609,3596.8526033472494,2264.2258770246635,3837.0336051925833,3789.6513060916686,2369.2675511816346,2938.9754864700667,3307.1165240673054,3842.532026557064,3419.1684711226676,3871.30710309107,2344.4019296307765,2524.7745098970636,3498.170705458849,2978.760731485435,3030.436515387761,2958.0337144263162,4014.9706577289667,2958.481194175266
2019-01-26,3322.2516393460896,3637.6022482801304,3641.637684796799,3605.3211638190733,2259.6835088557646,3837.141073089879,3790.9008813362357,2368.379779781812,2932.751093225067,3307.4045603329632,3835.3665833960035,3415.700323594387,3870.0076983279605,2343.273486335925,2522.7833157807386,3497.742719793147,2973.589947676537,3026.888477125246,2967.3558008898635,4011.9669790143153,2962.808027630492
2019-01-27,3324.4970467657326,3628.789560480285,3668.368041849932,3613.3867297202883,2255.050172343257,3837.2390277677982,3792.3072060768636,2367.570550037745,2927.0276153229192,3307.656121757713,3829.8754998558816,3412.6789708650094,3868.6594549465635,2342.385498066168,2521.0576002384414,3497.3674051726593,2970.055015927091,3023.6234102847425,2976.2158527586175,4008.6445057147025,2967.118873488767
2019-01-28,3327.113634159993,3620.537277466636,3695.7206423730104,3621.049301050893,2250.325867487141,3837.327469226342,3793.8702803135557,2366.839861949435,2921.805052763625,3307.8712083415526,3826.058775936698,3410.1044129345314,3867.2623729468796,2341.7379648215083,2519.5973632701707,3497.0447615973876,2968.155936237095,3020.641314866253,2984.6138700325805,4005.0032378301325,2971.413731750094
2019-01-29,3330.101401528871,3612.8453992391824,3723.6954863660308,3628.3088778108886,2245.5105942874166,3837.406397465511,3795.5901040463095,2366.1877155168827,2917.0834055471837,3308.0498200844845,3823.916411638448,3407.976649802957,3865.8164523289065,2341.3308866019424,2518.4026048759283,3496.774789067329,2967.8927086065487,3017.9421908697764,2992.5498527117516,4001.043175360603,2975.6926024144727
2019-01-30,3333.460348872365,3605.7139257979225,3752.2925738289973,3635.1654600002726,2240.6043527440843,3837.4758124853,3797.4666772751225,2365.6141107400863,2912.862673673594,3308.1919569865076,3823.4484069611376,3406.2956814702825,3864.321693092644,2341.164263407471,2517.4733250557124,3496.557487582486,2969.265333035454,3015.5260382953106,3000.0238007961298,3996.764318306112,2979.955485481901
2019-01-31,3337.190476190476,3599.1428571428573,3781.5119047619046,3641.6190476190477,2235.6071428571427,3837.535714285714,3799.5,2365.1190476190477,2909.1428571428573,3308.2976190476193,3824.654761904762,3405.0615079365075,3862.778095238095,2341.2380952380954,2516.809523809524,3496.3928571428573,2972.2738095238096,3013.3928571428573,3007.035714285714,3992.1666666666665,2984.2023809523807
2019-02-01,3341.291783483205,3593.1321932739875,3811.3534791647594,3647.6696406672136,2230.5189646265926,3837.586102866752,3801.6900722209402,2364.7025261537656,2905.9239559549737,3308.366806267823,3827.535476469324,3404.274129201637,3861.185658765259,2341.5523820938142,2516.411201137363,3496.2808977484437,2976.918138071616,3011.542647412418,3013.585593180508,3987.2502204422613,2988.4332888259123
2019-02-02,3345.7642707505515,3587.681934191312,3841.8172970375563,3653.3172391447683,2225.3398180524373,3837.6269782284126,3804.0368939379428,2364.3645463442417,2903.205970109942,3308.3995186471184,3832.0905506548243,3403.933545265666,3859.5443836741333,2342.1071239746284,2516.2783570392294,3496.221609399245,2983.198318678872,3009.97540910399,3019.67343748051,3982.014979632898,2992.6482091024955
2019-02-03,3350.607937992515,3582.792079894831,3872.903358380298,3658.5618430517156,2220.069703134671,3837.6583403706995,3806.540465151005,2364.1051081904743,2900.988899607764,3308.3957561855036,3838.31998446126,3404.0397561285977,3857.85426996472,2342.902320880538,2516.4109915151234,3496.21499209526,2991.114351345579,3008.6911422175754,3025.2992471857187,3976.460944238575,2996.847141782129
2019-02-04,3355.8227852090954,3578.4626303845457,3904.6116631929845,3663.403452388052,2214.708619873297,3837.6801892936082,3809.2007858601323,2363.9242116924643,2899.272744448437,3308.3555188829805,3846.223777888633,3404.5927617904304,3856.1153176370203,2343.9379728115423,2516.809104565045,3496.2610458364916,3000.6662360717373,3007.6898467531737,3030.463022296137,3970.588114259294,3001.030086864814
2019-02-05,3361.4088124002924,3574.693585660453,3936.9422114756126,3667.8420671537788,2209.256568268315,3837.692524997139,3812.0178560653203,2363.821856850211,2898.0575046319636,3308.2788067395477,3855.801930936941,3405.592562251163,3854.327526691031,2345.214079767641,2517.472696188993,3496.3597706229375,3011.8539728573437,3006.971522710783,3035.16476281176,3964.3964896950515,3005.1970443505497
2019-02-06,3367.3660195661078,3571.4849457225578,3969.8950032281878,3671.8776873488946,2203.713548319723,3837.6953474812963,3814.991675766571,2363.7980436637145,2897.343180158343,3308.1656197552065,3867.054443606191,3407.0391575107988,3852.490897126754,2346.7306417488358,2518.4017663869686,3496.511166454597,3024.6775617024023,3006.536170090407,3039.4044687325927,3957.8860705458555,3009.3480142393373
2019-02-07,3373.6944067065397,3568.836710570855,4003.470038450704,3675.5103129734025,2198.0795600275237,3837.688656746073,3818.1222449638817,2363.8527721329756,2897.129771027575,3308.015957929957,3879.981315896373,3408.932547569336,3850.60542894419,2348.487658755125,2519.5963151589717,3496.715233331471,3039.137002606911,3006.383788892041,3043.1821400586323,3951.056856811696,3013.482996531175
2019-02-08,3380.39397382159,3566.748880205349,4037.667317143168,3678.7399440273,2192.3546033917164,3837.6724527914785,3821.4095636572565,2363.986042257994,2897.4172772396596,3307.829821263797,3894.582547807495,3411.272732426774,3848.6711221433384,2350.485130786509,2521.0563425050027,3496.9719712535616,3055.2322955708705,3006.51437911569,3046.4977767898818,3943.9088484925805,3017.601991226065
2019-02-09,3387.4647209112554,3565.2214546260357,4072.4868393055726,3681.566580510586,2186.5386784123007,3837.6467356175044,3824.8536318466913,2364.1978540387686,2898.205698794596,3307.6072097567285,3910.8581393395516,3414.059712083112,3846.687976724198,2352.723057842989,2522.78184842506,3497.2813802208657,3072.963440594281,3006.92794076135,3049.351378926337,3936.442045588505,3021.704998324006
2019-02-10,3394.9066479755393,3564.254433832918,4107.9286049379225,3683.9902224232646,2180.631785089276,3837.611505224154,3828.454449532191,2364.488207475301,2899.495035692385,3307.348123408751,3928.8080904925487,3417.293486538354,3844.6559926867685,2355.201439924563,2524.7728329191445,3497.6434602333848,3092.3304376771403,3007.6244738290225,3051.742946468,3928.6564480994725,3025.792017824997
2019-02-11,3402.7197550144406,3563.847817825995,4143.992614040217,3686.010869765332,2174.633923422644,3837.566761611428,3832.2120167137523,2364.85710256759,2901.285287933028,3307.0525622198643,3948.4324012664792,3420.9740557924974,3842.5751700310525,2357.920277031232,2527.029295987258,3498.058211291118,3113.333286819452,3008.603978318709,3053.6724794148718,3920.552056025481,3029.8630497290405
2019-02-12,3410.9040420279584,3564.0016066052667,4180.678866612455,3687.628522536791,2168.5450934124037,3837.5125047793276,3836.1263333913757,2365.3045393156362,2903.576455516523,3306.720526190068,3969.7310716613497,3425.10141984554,3840.4455087570477,2360.8795691629966,2529.551237629397,3498.5256333940674,3135.9719880212133,3009.866454230407,3055.1399777669512,3912.1288693665288,3033.9180940361343
2019-02-13,3419.459509016093,3564.715800170734,4217.987362654637,3688.843180737639,2162.3652950585547,3837.4487347278473,3840.197399565061,2365.83051771944,2906.3685384428704,3306.3520153193635,3992.704101677153,3429.6755786974854,3838.2670088647565,2364.079316319857,2532.3386578455647,3499.0457265422315,3160.246541282425,3011.411901564117,3056.1454415242374,3903.3868881226176,3037.957150746281
2019-02-14,3428.386155978847,3565.9903985223946,4255.918102166763,3689.6548443678766,2156.0945283610977,3837.375451456992,3844.4252152348067,2366.4350377790006,2909.6615367120708,3305.947029607749,4017.3514913138974,3434.696532348331,3836.039670354176,2367.5195185018115,2535.39155663576,3499.6184907356087,3186.156946603086,3013.24032031984,3056.688870686733,3894.3261122937506,3041.980219859476
2019-02-15,3437.366260533651,3567.5662367336427,4293.572587963872,3690.3309993821167,2149.9040653101006,3837.3045931226784,3848.8293285139175,2367.067310125559,2913.147250107144,3305.591478968165,4042.370962428973,3440.1634478492015,3833.749106344356,2371.0071405629983,2539.2569686964343,3500.2284326231324,3212.410867045874,3015.245040471717,3056.890600974387,3885.297966028455,3045.8755753589458
2019-02-16,3446.0821002979437,3569.1841498778695,4330.052322861008,3691.1391317349703,2143.965177895635,3837.2480978808244,3853.429287515693,2367.676545390355,2916.51747841111,3305.3712733135494,4066.4602368797737,3446.075492251223,3831.380929954339,2374.349147357557,2544.4819287240434,3500.8600588537333,3237.715965673465,3017.319391993888,3056.8709681071527,3876.6538734752608,3049.5314912279127
2019-02-17,3454.5336752717253,3570.844137955075,4365.357306858168,3692.079241426434,2138.2778661177,3837.205965731432,3858.22509224013,2368.262743573389,2919.77222162397,3305.2864126439026,4089.6193146663054,3452.432665554391,3828.9351411841317,2377.5455388854875,2551.066436718586,3501.513369427412,3262.0722424858554,3019.463374886351,3056.6299720850293,3868.3938346341693,3052.947967466374
2019-02-18,3462.720985454994,3572.54620096526,4399.487539955354,3693.15132845651,2132.8421299762954,3837.1781966744998,3863.2167426872306,2368.825904674661,2922.9114797457214,3305.336896959225,4111.848195788564,3459.2349677587094,3826.411740033728,2380.59631514679,2559.0104926800627,3502.1883643441674,3285.4796974830456,3021.6769891491103,3056.167612908018,3860.517849505182,3056.1250040743316
2019-02-19,3470.6440308477518,3574.290338908424,4432.443022152563,3694.3553928251995,2127.6579694714214,3837.164790710026,3868.4042388569983,2369.3660286941717,2925.935252776369,3305.5227262595154,4133.1468802465515,3466.4823988641765,3823.810726503132,2383.5014761414636,2568.3140966084734,3502.8850436039993,3307.93833066504,3023.960234782163,3055.4838905761194,3853.0259180882963,3059.0626010517867
2019-02-20,3478.3028114499966,3576.0765517845666,4464.223753449798,3695.691434532501,2122.7253846030776,3837.1657478380143,3873.7875807494274,2369.8831156319193,2928.8435407159077,3305.843900544775,4153.5153680402655,3474.1749588707935,3821.1321005923432,2386.261021869508,2578.9772485038175,3503.603407206908,3329.4481420318357,3026.3131117855087,3054.5788050893325,3845.9180403835144,3061.760758398736
2019-02-21,3485.697327261729,3577.9048395936898,4494.829733847057,3697.1594535784134,2118.0443753712643,3837.1810680584604,3879.3667683645203,2370.377165487905,2931.6363435643398,3306.300419815001,4172.953659169709,3482.3126477785577,3818.37586230136,2388.874952330924,2590.999948366096,3504.343455152894,3350.009131583433,3028.7356201591474,3053.452356447656,3839.194216390834,3064.219476115182
2019-02-22,3492.8275782829505,3579.775202335789,4524.260963344343,3698.759449962938,2113.614941775982,3837.210751371367,3885.141801702278,2370.84817826213,2934.313661321666,3306.892284070197,4191.4617536348815,3490.8954655874704,3815.542011630182,2391.3432675257127,2604.382196195308,3505.1051874419577,3369.62129931983,3031.2277599030826,3052.104544651092,3832.8544461102565,3066.4387542011236
2019-02-23,3499.6935645136596,3581.687640010869,4552.517441941652,3700.4914236860777,2109.43708381723,3837.2547977767354,3891.1126807626993,2371.2961539545927,2936.8754939878854,3307.619493310362,4209.039651435778,3499.923412297533,3812.6305485788116,2393.665967453871,2619.1239919914537,3505.888604074097,3388.2846452410295,3033.7895310173094,3050.535369699638,3826.8987295417824,3068.4185926565615
2019-02-24,3506.2952859538573,3583.642152618929,4579.5991696389865,3702.355374747829,2105.5108014950083,3837.3132072745634,3897.2794055457834,2371.7210925652944,2939.3218415629985,3308.482047535496,4225.687352572406,3509.396487908746,3809.6414731472455,2395.843052115402,2635.2253357545337,3506.6937050493157,3405.9991693470315,3036.420933501832,3048.7448315932975,3821.327066685412,3070.158991481496
2019-02-25,3512.6327426035414,3585.6387401599663,4605.506146436345,3704.3513031481903,2101.8360948093173,3837.385979864853,3903.6419760515323,2372.1229940942326,2941.6527040470046,3309.4799467455978,4241.40485704476,3519.314692421106,3806.5747853354865,2397.8745215103036,2652.686227484547,3507.5204903676085,3422.764871637833,3039.1219673566475,3046.7329303320676,3816.139457541143,3071.6599506759258
2019-02-26,3518.705934462714,3587.677402633982,4630.238372333731,3706.4792088871654,2098.4129637601573,3837.4731155475997,3910.200392279945,2372.5018585414086,2943.8680814399036,3310.6131909406686,4256.192164852844,3529.6780258346143,3803.430485143534,2399.7603756385774,2671.5066671814943,3508.368960028979,3438.581752113436,3041.892632581757,3044.499665915949,3811.3359021089777,3072.921470239851
2019-02-27,3524.5148615313756,3589.758140040978,4653.795847331139,3708.7390919647532,2095.241408347528,3837.574614322808,3916.954654231022,2372.8576859068235,2945.967973741695,3311.8817801207065,4270.049275996653,3540.486488149272,3800.208572571387,2401.500614500222,2691.6866548453754,3509.239114033427,3453.449810773841,3044.7329291771603,3042.045038344942,3806.9164003889114,3073.943550173273
2019-02-28,3530.059523809524,3591.8809523809523,4676.178571428572,3711.1309523809523,2092.3214285714284,3837.690476190476,3923.904761904762,2373.190476190476,2947.9523809523807,3313.285714285714,4282.976190476191,3551.7400793650795,3796.9090476190477,2403.095238095238,2713.2261904761904,3510.1309523809523,3467.3690476190477,3047.6428571428573,3039.3690476190477,3802.8809523809523,3074.7261904761904
2019-03-01,3535.3399212971613,3594.045839653906,4697.38654462603,3713.6547901357644,2089.6530244318606,3837.8207011506056,3931.0507153011677,2373.5002293923667,2949.82130307196,3314.8249934356904,4294.972908291458,3563.438799482036,3793.531910286513,2404.5442464236257,2736.1252740739396,3511.0444750715556,3480.3394626490563,3050.622416478848,3036.471693738264,3799.229558085095,3075.269391148605
2019-03-02,3540.3560539942855,3596.2528018598396,4717.419766923515,3716.310605229189,2087.2361959288223,3837.965289203196,3938.392514420236,2373.7869455124965,2951.574740100433,3316.4996175706365,4306.039429442452,3575.582648500141,3790.077160573788,2405.847639485385,2760.3839056386228,3511.9796821052346,3492.361055863865,3053.6716071851347,3033.3529767025925,3795.9622175013405,3075.5731521905145
2019-03-03,3545.1079219008993,3598.5018389987504,4736.278238321022,3719.0983976612256,2085.070943062315,3838.1242403482424,3945.9301592619663,2374.0506245508627,2953.2126920377973,3318.3095866905496,4316.175753929174,3588.171626419395,3786.5447984808657,2407.005417280516,2786.002085170239,3512.936573481991,3503.433827263475,3056.7904292617122,3030.012896512033,3793.078930629687,3075.63747360192
2019-03-04,3549.595525017,3600.7929510706413,4753.961958818555,3722.0181674318737,2083.157265832337,3838.297554585752,3953.663649826361,2374.291266507468,2954.735158884056,3320.2549007954317,4325.381881751623,3601.2057332397976,3782.9348240077497,2408.017579809018,2812.9798126687897,3513.915149201824,3513.5577768478875,3059.978882708586,3026.451453166585,3790.5796974701384,3075.4623553828214
2019-03-05,3553.818863342589,3603.12613807551,4770.4709284161145,3725.0699145411354,2081.495164238891,3838.4852319157208,3961.592986113422,2374.508871382311,2956.1421406392083,3322.3355598852822,4333.657812909801,3614.6849689613487,3779.24723715444,2408.8841270708913,2841.317088134274,3514.915409264733,3522.7329046171008,3063.2369675257532,3022.6686466662477,3788.4645180226917,3075.047797533219
2019-03-06,3557.7779368776646,3605.5014000133588,4785.805147113696,3728.253638989008,2080.084638281976,3838.687272338149,3969.718168123145,2374.7034391753923,2957.433637303253,3324.551563960102,4341.003547403707,3628.6093335840496,3775.4820379209386,2409.605059066136,2871.013911566692,3515.93735367072,3530.9592105711163,3066.5646837132144,3018.6644770110224,3786.733392287347,3074.393800053113
2019-03-07,3561.4727456222295,3607.9187368841876,4799.964614911303,3731.5693407754948,2078.9256879615905,3838.903675853041,3978.0391958555333,2374.8749698867123,2958.609648876192,3326.9029130198896,4347.419085233343,3642.978827107899,3771.6392263072416,2410.180375794753,2902.0702829660445,3516.980982419786,3538.236694709932,3069.9620312709694,3014.4389442009087,3785.3863202641055,3073.5003629425037
2019-03-08,3564.9032895762844,3610.378148687994,4812.949331808937,3735.0170199005925,2078.018313277736,3839.1344424603894,3986.556069310584,2375.0234635162697,2959.670175358024,3329.389607064647,4352.904426398703,3657.793449532898,3767.718802313351,2410.610077256741,2934.48620233233,3518.046295511927,3544.56535703355,3073.429010199018,3009.992048235907,3784.423301952968,3072.367486201388
2019-03-09,3568.0695687398234,3612.879635424778,4824.759297806594,3738.5966763643014,2077.3625142304118,3839.379572160199,3995.2687884883,2375.1489200640644,2960.6152167487485,3332.0116460943723,4357.459570899793,3673.053200859046,3763.7207659392684,2410.8941634520997,2968.261669665549,3519.1332929471455,3549.94519754197,3076.9656204973603,3005.323789116016,3783.8443373539317,3070.99516982977
