AdminStrata,Agadez,Diffa,Dosso,Maradi,Niamey,Tahoua,Tillaberi,Zinder
2020-09-18,2.0,20.0,3.0,0.0,0.0,0.0,10.0,0.0
2020-09-19,2.0,19.0,3.0,0.0,0.0,0.0,10.0,0.0
2020-09-20,2.0,19.0,3.0,0.0,0.0,0.0,10.0,0.0
2020-09-21,2.0,17.0,3.0,0.0,0.0,0.0,10.0,0.0
2020-09-22,2.0,17.0,3.0,0.0,0.0,0.0,11.0,0.0
2020-09-23,2.0,24.0,3.0,0.0,0.0,0.0,11.0,0.0
2020-09-24,2.0,23.0,3.0,1.0,0.0,0.0,12.0,0.0
2020-09-25,2.0,23.0,3.0,1.0,0.0,0.0,12.0,0.0
2020-09-26,2.0,23.0,3.0,1.0,0.0,0.0,12.0,0.0
2020-09-27,2.0,21.0,3.0,1.0,0.0,0.0,12.0,0.0
2020-09-28,2.0,21.0,3.0,1.0,0.0,0.0,12.0,0.0
2020-09-29,2.0,21.0,3.0,1.0,0.0,0.0,12.0,0.0
2020-09-30,2.0,23.0,3.0,4.0,0.0,0.0,12.0,0.0
2020-10-01,2.0,23.0,3.0,4.0,0.0,0.0,12.0,0.0
2020-10-02,2.0,23.0,3.0,4.0,0.0,0.0,12.0,0.0
2020-10-03,2.0,23.0,3.0,4.0,0.0,0.0,13.0,0.0
2020-10-04,2.0,26.0,3.0,4.0,0.0,0.0,13.0,0.0
2020-10-05,2.0,26.0,3.0,4.0,0.0,0.0,13.0,0.0
2020-10-06,2.0,18.0,3.0,4.0,0.0,0.0,13.0,0.0
2020-10-07,2.0,18.0,3.0,4.0,0.0,0.0,13.0,0.0
2020-10-08,2.0,18.0,3.0,4.0,0.0,0.0,14.0,0.0
2020-10-09,2.0,18.0,3.0,4.0,0.0,0.0,14.0,0.0
2020-10-10,2.0,19.0,3.0,4.0,0.0,0.0,4.0,0.0
2020-10-11,2.0,19.0,3.0,4.0,0.0,0.0,4.0,0.0
2020-10-12,2.0,20.0,3.0,4.0,0.0,0.0,4.0,0.0
2020-10-13,2.0,20.0,3.0,4.0,0.0,0.0,4.0,0.0
2020-10-14,2.0,20.0,3.0,4.0,0.0,0.0,4.0,0.0
2020-10-15,2.0,19.0,3.0,4.0,0.0,0.0,4.0,0.0
2020-10-16,2.0,18.0,3.0,4.0,0.0,0.0,4.0,0.0
2020-10-17,2.0,18.0,3.0,4.0,0.0,0.0,4.0,0.0
2020-10-18,2.0,19.0,3.0,5.0,0.0,0.0,4.0,0.0
2020-10-19,2.0,19.0,3.0,5.0,0.0,0.0,4.0,0.0
2020-10-20,2.0,19.0,3.0,5.0,0.0,0.0,3.0,0.0
2020-10-21,2.0,12.0,3.0,5.0,0.0,0.0,3.0,0.0
2020-10-22,2.0,12.0,3.0,4.0,0.0,0.0,2.0,0.0
2020-10-23,2.0,12.0,3.0,4.0,0.0,0.0,4.0,0.0
2020-10-24,2.0,12.0,3.0,4.0,0.0,7.0,4.0,0.0
2020-10-25,2.0,12.0,3.0,4.0,0.0,7.0,4.0,0.0
2020-10-26,2.0,12.0,3.0,4.0,0.0,7.0,4.0,0.0
2020-10-27,2.0,12.0,3.0,4.0,0.0,7.0,4.0,0.0
2020-10-28,2.0,10.0,3.0,1.0,0.0,7.0,11.0,0.0
2020-10-29,2.0,10.0,3.0,1.0,0.0,7.0,11.0,0.0
2020-10-30,2.0,10.0,3.0,1.0,0.0,7.0,11.0,0.0
2020-10-31,2.0,10.0,1.0,1.0,0.0,7.0,10.0,0.0
2020-11-01,2.0,7.0,1.0,1.0,0.0,7.0,10.0,0.0
2020-11-02,2.0,7.0,1.0,1.0,0.0,7.0,10.0,0.0
2020-11-03,2.0,5.0,1.0,1.0,0.0,7.0,10.0,0.0
2020-11-04,2.0,5.0,1.0,1.0,0.0,7.0,10.0,0.0
2020-11-05,2.0,5.0,1.0,1.0,0.0,7.0,10.0,0.0
2020-11-06,2.0,5.0,1.0,1.0,0.0,7.0,10.0,0.0
2020-11-07,2.0,4.0,1.0,1.0,0.0,7.0,10.0,0.0
2020-11-08,2.0,4.0,1.0,1.0,0.0,7.0,10.0,0.0
2020-11-09,2.0,3.0,1.0,1.0,0.0,7.0,10.0,0.0
2020-11-10,2.0,1.0,1.0,1.0,0.0,7.0,12.0,0.0
2020-11-11,2.0,1.0,1.0,1.0,0.0,7.0,12.0,0.0
2020-11-12,2.0,2.0,1.0,1.0,0.0,7.0,14.0,0.0
2020-11-13,2.0,2.0,1.0,1.0,0.0,7.0,14.0,0.0
2020-11-14,2.0,2.0,1.0,1.0,0.0,7.0,14.0,0.0
2020-11-15,2.0,1.0,1.0,0.0,0.0,7.0,14.0,0.0
2020-11-16,2.0,2.0,1.0,0.0,0.0,7.0,14.0,0.0
2020-11-17,2.0,5.0,1.0,0.0,0.0,7.0,14.0,0.0
2020-11-18,2.0,5.0,1.0,0.0,0.0,7.0,14.0,0.0
2020-11-19,2.0,5.0,1.0,0.0,0.0,7.0,14.0,0.0
2020-11-20,2.0,5.0,1.0,0.0,0.0,7.0,12.0,0.0
2020-11-21,2.0,7.0,1.0,0.0,0.0,0.0,12.0,0.0
2020-11-22,2.0,7.0,1.0,0.0,0.0,0.0,13.0,0.0
2020-11-23,2.0,7.0,1.0,0.0,0.0,0.0,13.0,0.0
2020-11-24,2.0,7.0,1.0,0.0,0.0,0.0,14.0,0.0
2020-11-25,2.0,7.0,1.0,0.0,0.0,0.0,8.0,0.0
2020-11-26,2.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0
2020-11-27,2.0,7.0,0.0,0.0,0.0,1.0,9.0,0.0
2020-11-28,2.0,7.0,0.0,0.0,0.0,1.0,9.0,0.0
2020-11-29,2.0,8.0,0.0,0.0,0.0,1.0,9.0,0.0
2020-11-30,2.0,8.0,0.0,0.0,0.0,1.0,9.0,0.0
2020-12-01,2.0,8.0,0.0,0.0,0.0,1.0,12.0,0.0
2020-12-02,2.0,8.0,0.0,0.0,0.0,1.0,12.0,0.0
2020-12-03,2.0,8.0,1.0,0.0,0.0,1.0,11.0,0.0
2020-12-04,2.0,8.0,1.0,0.0,0.0,1.0,13.0,0.0
2020-12-05,0.0,8.0,1.0,0.0,0.0,1.0,14.0,0.0
2020-12-06,0.0,8.0,1.0,0.0,0.0,1.0,14.0,0.0
2020-12-07,0.0,8.0,1.0,0.0,0.0,1.0,14.0,0.0
2020-12-08,0.0,9.0,1.0,0.0,0.0,1.0,14.0,0.0
2020-12-09,0.0,9.0,1.0,1.0,0.0,1.0,14.0,0.0
2020-12-10,0.0,9.0,1.0,1.0,0.0,1.0,12.0,0.0
2020-12-11,0.0,11.0,1.0,1.0,0.0,1.0,12.0,0.0
2020-12-12,0.0,38.0,1.0,1.0,0.0,1.0,12.0,0.0
2020-12-13,0.0,38.0,1.0,1.0,0.0,1.0,12.0,0.0
2020-12-14,0.0,37.0,1.0,1.0,0.0,1.0,12.0,0.0
