,Boucle-Du-Mouhoun,Cascades,Centre,Centre-Est,Centre-Nord,Centre-Ouest,Centre-Sud,Est,Hauts-Bassins,Nord,Plateau-Central,Sahel,Sud-Ouest
2019-10-02,30.326113724961697,26.79308584616642,22.822111309916135,42.872271710739,57.16981522670167,40.15451814098986,43.57232912665172,54.05554959578564,14.734834657472687,45.21238660445107,49.055820684275005,38.30240678050328,37.77570345300683
2019-10-03,30.395229245973596,26.984341895433953,22.805662805662752,42.08689428101021,57.657121476674774,40.97779757833255,43.338775214623695,54.72957810506355,15.14168193708351,46.88642037546202,49.447537087320164,38.35514955327873,37.46172202713703
2019-10-04,29.91157603884103,27.349465811667613,22.779922779922728,41.91000921353497,57.96509397331696,41.50468246971168,43.65944163807469,55.04585874052782,15.40914653607228,47.99992182478363,50.083454042375,38.496318828734225,36.41036638236881
2019-10-05,29.127035058389723,27.795763394865826,22.779922779922728,41.92284195685897,57.80396515783459,41.6203420207185,44.37943655445747,55.11285125859499,15.631500742942011,48.063927822816595,51.10620745748263,39.03809110134703,36.03784767282565
2019-10-06,29.02578796561599,27.841335143486887,22.779922779922728,41.98868641334849,57.87159190853109,41.580654674137314,45.72921387545781,55.326587530614006,15.631500742942011,47.96104686548986,52.1627825277779,39.954702306713074,36.65821295997534
2019-10-07,28.860124435050054,27.723444785247622,23.277661687904367,41.953960721199394,58.36086385397892,41.54255183404022,46.328386711102326,55.446348171902436,15.626686271440759,47.85561940247575,52.719862654392806,40.78288700939907,38.196851372814415
2019-10-08,28.910153854363184,27.577147202049407,23.955165098526745,41.481674834296825,59.15787722769813,41.59819121450573,46.73472341157719,55.816971528491045,16.05793496596548,48.172311844212565,52.84115338039438,41.0915651781687,39.08459489580529
2019-10-09,28.990988760133447,27.75563808275972,24.810311597879608,40.819023570593615,59.84047261129263,41.77774740356588,46.82874301397686,56.14697783356437,16.695387934692395,48.36786883649046,52.49918249512101,41.0915651781687,39.38836165842232
2019-10-10,28.860350345253227,28.022399939926384,25.347480941301068,40.22258112702113,60.631545694883016,43.16517961817336,47.83400091945371,56.23831532207313,17.39637670077902,48.55506217782281,52.56890294823561,41.34194232851696,39.31262879216189
2019-10-11,28.429647841226878,28.357320574847023,25.704885782081785,40.06369887820211,61.01406214919583,44.85879292793251,48.753241743561595,56.31957144663161,17.66130230083967,48.25849484618104,52.80961556874994,41.68952547826569,39.03344263781383
2019-10-12,27.968139850743388,28.53167701863352,25.88464753413201,40.08466297622917,61.510996593633344,46.52737654616937,49.542275385733,56.079165982422204,17.720023626698122,48.083062963998174,52.88232332318817,42.410199924458276,39.139995605991864
2019-10-13,27.88376871147632,28.654787954569105,25.88464753413201,40.08466297622917,61.45518409654246,47.026186978956,50.048008853389604,56.71156674927834,17.720023626698122,48.02142219577496,53.044872871025895,41.79596771472044,39.2052213563544
2019-10-14,27.56339700315334,28.906314296663997,25.98953876360024,40.23774161289734,61.47782611994693,47.24719407728887,50.595578330185056,56.99363065022387,17.908954783042656,48.2475906753362,53.02109473753571,41.16442298094831,39.291415734204875
2019-10-15,26.922653586507376,29.32600759771323,26.199321222536707,40.54389888623368,61.47810746284057,47.49143403980992,51.17638718686299,57.166139036608705,18.286817095731724,48.699927634458675,53.146725157646564,40.239680426098516,38.79973641102806
2019-10-16,26.219555135387413,29.865270144700656,27.16203287883857,40.651862594657324,61.095743839180436,47.93195327633318,51.257503144881554,56.999588334293115,19.072656169302565,49.55407998142855,53.215467727640394,40.22215962014144,38.92574332944869
2019-10-17,26.130159881737132,30.208365921891556,28.49087122572109,40.53037285590526,60.66386144181604,48.10856327251384,51.29806112389084,56.99342191287246,19.57241588962014,50.11599574698545,53.24486754946337,39.90792635207585,38.93481487316321
2019-10-18,26.36113633640984,30.383294740128118,29.714818343135377,40.64405976360862,60.43302874001815,48.13175952911795,51.38743538269491,57.077490585563,19.883244453593175,50.451743032981106,53.54330099365208,39.05356280762323,39.01148550907605
2019-10-19,26.654467825556537,30.35529492928593,30.185836263184267,41.01230587428784,60.539838300858726,47.95867651171985,51.24514806808056,57.10899893144775,19.78609625668444,50.38567493112936,53.89251642380855,38.35631396588385,39.05784439292518
2019-10-20,26.654467825556537,30.35529492928593,30.185836263184267,41.4569267954746,60.7185273159144,47.927382753403826,51.172666858687535,57.08967851099825,19.78609625668444,50.38567493112936,54.293104859506485,38.25226199162008,39.37349243539419
2019-10-21,26.387043635363284,30.641989820349398,30.266602360981125,41.73498248005833,61.04434846731564,48.26302402538354,51.82287874920831,57.231358858587164,20.564575898201827,50.33375533682895,54.30993908339642,38.943485131282664,39.781289531862875
2019-10-22,26.224274573628858,30.73895591664414,30.406624832203466,42.45221714251303,61.55842787875722,48.22837640032702,52.66149523659112,57.21747950662776,21.083031617518376,50.14611148877407,54.17919058814144,39.04961397166283,39.7573832445093
2019-10-23,26.23084194822761,30.88517658255985,30.671928218903904,43.2405440572125,62.26037924418262,47.65460950870423,53.43030561875261,57.331948703380874,22.130637871525735,49.92842661868277,54.09249760424507,38.779364931309715,39.455147354649746
2019-10-24,27.587042825883227,30.887090752471465,31.02503658250566,44.09579710453804,62.87519748298259,46.68297981083259,53.38704864219625,57.570074882408925,22.709501835524495,50.93583624654983,54.18667291035333,38.246720922633486,39.40178698184571
2019-10-25,29.311029892737167,30.79324514024363,31.202898421721542,44.46583493380115,63.02635749110271,45.98834216167095,53.59572565048513,57.747309232510844,23.69177371261618,51.74296046330139,54.21107378181301,38.31936426721588,39.62223583269334
2019-10-26,31.390423777599676,30.65014495839483,31.25547934545933,44.943065307024426,63.12145500115033,45.94681636955721,53.77290627724593,57.560948262022514,24.14489505501705,52.58012570208933,54.10092140435754,38.046594818121925,40.49287322551222
2019-10-27,32.67456315871196,30.36465638148665,31.139489194498946,45.132358068665724,62.97786448642214,45.967512111712615,53.950086904006724,57.03696015780658,24.14549080930767,52.24411603721933,53.85673743433936,38.423216221174584,41.13803172186744
2019-10-28,33.7457415184329,30.515282821685773,31.2265655686945,45.15311661189009,62.8414901263663,46.081504702194245,53.66560322542798,56.55108825383659,24.049055562656218,52.59416036577691,53.54095169975568,38.667169373737295,42.012518792383524
2019-10-29,34.28230452184125,30.695943928991582,31.65704377281675,45.054057754049786,62.65324934245334,45.8827156044166,53.417684146271775,56.5866434961876,24.152363255607032,53.368823790801194,52.71592103225126,39.55496226936887,41.638179928249116
2019-10-30,34.601896267579,31.042428331509726,31.99272831720287,44.995102799094845,62.396396640541354,45.86061636500121,53.223882566930655,56.4376625977213,24.310691236425512,54.405838755827176,52.425939362588984,39.915083027123615,41.184616743729684
2019-10-31,34.79215523963975,30.619740689336513,32.3251419393988,44.99740450545321,62.91239262280291,46.102751332443006,53.464699098266955,56.59658762384739,24.316020998945973,55.05061289105357,52.46327871714877,40.407872035368314,40.30101033488821
2019-11-01,34.61238748867873,29.80570789295132,32.519698959321246,44.92213396411068,63.43630070570318,47.08801187522223,54.015172945348525,56.37845413989775,24.231354294124305,55.37656979078753,53.62802830601037,40.631061968266,40.25553773019258
2019-11-02,34.23479923005663,28.91060536216169,33.26102208570129,45.30716114493563,64.06818803974642,48.05716019180672,54.37615696665233,56.737201165898234,24.327467442884885,55.44017515051979,54.348412964741065,40.15396266687004,39.40740470891469
2019-11-03,33.72610974310938,28.634048435864287,33.91853976007598,45.77613663822017,64.23451955113963,48.76207430153401,54.55931100563987,56.966377595534844,24.38905102176219,55.54597701149407,54.886850446905875,39.63304044462472,38.88746415778349
2019-11-04,33.55781129063312,28.441705515915583,34.87904276989957,46.86459552425715,64.38574236028741,48.86877236108731,54.67092534756447,56.97804876329409,24.068883940962294,56.34711827397424,54.78854991135356,38.5830002942084,37.93109239249064
2019-11-05,33.48312140580495,28.576450400096395,35.53777746725263,48.00372407811425,65.02615920364308,49.09933007281027,55.037340875863634,57.15020734835728,23.898600782788055,57.411959089180094,54.80436143795646,38.038887319233545,37.82415301276951
2019-11-06,32.95420859915725,29.01927152161979,36.235292336703694,49.465251851173925,65.53612500644103,50.10721566985379,55.6160489853171,57.27394918064183,23.86991417529505,58.49242367666841,54.812334868276174,37.53859726510804,36.6636555442632
2019-11-07,32.027340971293405,29.650822249457974,35.551331406511615,50.346563089267285,66.42988889452586,51.14499127160721,55.61909623346393,57.24420734606673,24.22876757690157,58.515798677674354,54.66011497034455,37.53859726510803,35.38230338773169
2019-11-08,31.139701056475815,29.868236999345225,34.717166342068595,50.59397899286797,66.79509141525891,52.11668147515661,55.403456643653364,56.56948104369901,24.34472515103398,58.31175131363662,54.17673889508574,37.37876250717081,33.9056169470502
2019-11-09,30.707237769214117,29.717898846006317,33.84422110552757,50.531995524038386,67.2516359309933,52.18490699689124,54.754275599933926,56.21331092008703,24.460260972716444,58.092080177316426,53.487205735174136,36.897171684319254,32.960373298024415
2019-11-10,30.60561955924827,30.476059360896567,34.12481084973978,49.91601330483481,67.86920894440907,52.04477965544114,54.435616954985555,55.812065109904175,24.414098649578502,58.4769670738855,53.94701717882885,36.93120672472071,31.412619689880042
2019-11-11,30.527306923051174,31.14870401549834,34.30896091118896,49.34237773431969,68.48791166999261,51.68945264031701,54.21621628758269,55.57526178494093,24.581665979660656,58.598577541692,54.61310281931528,37.1250765230594,30.032149094331118
2019-11-12,30.53777608220678,31.68937841898149,34.52750794967892,49.032171307402166,69.39552721402305,51.5342552964473,54.64196984073353,55.67293028908623,24.84119682315006,59.58027896759966,55.5926070639048,39.09678383297876,29.05338995933043
2019-11-13,30.686398804230098,31.209181244926636,34.391536125727555,49.29906165214141,70.43726518931517,51.716985950753724,55.09124707026087,56.48141764259514,25.40637015470431,60.55394495540741,56.285191214066366,40.53287481225198,28.917890751304952
2019-11-14,30.782470934513068,30.24083795261471,34.35200398453921,49.66936262346286,71.47741794277971,51.97222349367224,55.57882200434412,56.99303616565313,25.73142712512977,61.97180907122797,56.47847506531907,41.35438086964059,28.57022305827354
2019-11-15,30.55329315967589,29.3490953679283,34.278074866310085,49.7762344511867,72.27682299668822,52.06306552266727,55.67083476446078,56.933441191116465,25.96452058214798,62.52958222894738,56.367415873169115,40.785043740726394,28.18599998565374
2019-11-16,30.292579356412904,28.720171037105857,34.278074866310085,49.83984625240228,72.32453260591932,52.04832198457521,56.29696171121751,56.667200701344996,25.938133874239288,62.74678111587963,55.74394067392064,39.6654880893637,27.627297226534694
2019-11-17,30.056111246645468,28.568353480599693,34.278074866310085,49.83984625240228,72.37269772481018,51.89739759894086,57.115540919854716,56.67853188081776,25.938133874239288,62.74678111587963,55.60691955275065,39.1605173598856,28.022522602433074
2019-11-18,30.23180171114519,27.91982802697986,34.16958715732823,51.26749984078279,72.38387896500252,52.43945210259155,59.18372017230674,57.49601053844896,25.846661520879277,62.46392468706504,57.40487088342572,38.96719504795434,28.18309800568422
2019-11-19,30.6167888503833,27.209224103246726,34.13470944669729,53.296829440497476,72.72456624801755,53.29860150247962,60.67958062680028,58.31625861289174,25.739417830469705,62.78542485313674,59.41292058781891,39.62045833521535,28.994368201243162
2019-11-20,30.646261288700362,26.621255651326447,33.99672412324926,55.299416621966834,73.2006534172854,54.20434366686137,62.17899401014308,59.809248820093295,25.961644686833253,62.89696293078921,61.707683986866044,40.58338877135286,28.758613858405337
2019-11-21,31.03520040865214,26.5453113069731,33.967226508783064,56.03008965394684,73.40147845597855,54.64936802578412,63.493140601240185,60.635846976011464,26.87983722408585,63.79239074075783,62.752083902711064,40.993859620888124,28.543580631550498
2019-11-22,31.31627008830633,26.36435149829417,33.86411889596595,56.220913993922245,73.272797451849,54.7972328880378,65.19454077142662,61.338213108667304,27.81380109838801,64.08346195584015,63.54856873853023,41.370625339329074,27.998843342015647
2019-11-23,31.952854468881565,26.351216751074702,33.864118895965944,56.5083636316377,73.00871656146661,54.959026732268875,66.7872539573474,61.72999016766649,28.418294425917043,64.58449525934171,64.00269120969591,41.49214889595796,27.581552602144267
2019-11-24,32.223290436184016,26.024879429842585,33.79267560715589,56.359328334615526,72.87647883472239,54.93825376624304,67.37032679375534,61.84709491291866,28.020691539254212,65.09052724675304,63.930054355196376,41.672201016308584,27.069184655618347
2019-11-25,32.42939339085235,25.704349126875854,34.118135744006786,56.4915716713931,73.10553779814023,54.85925359962771,67.75873216145777,62.08843168143316,27.644634057411,65.70805752454415,63.917124960325886,42.070283457695524,26.684420664327202
2019-11-26,32.46309760192211,25.19220810787959,34.31560335839492,57.164507405840254,73.44961814439488,54.57727837560957,67.94349247149533,61.98691255205222,27.43888065811285,66.34952866675312,64.03474888333568,43.159236104163845,26.382771526418367
2019-11-27,31.98668679185236,25.169437791075172,34.44954350541759,58.4887425090061,74.03648405796243,53.90622257055509,68.18277729766392,62.23830406256039,27.47568168135307,66.35447678961908,64.45243471121718,44.22709424644601,26.382771526418367
2019-11-28,32.40340819262999,25.341422323376317,34.335736961225216,59.40192324174162,74.5110586490158,52.91723080864426,68.5279682695261,62.398397078892884,27.350340678864743,66.02301496599857,65.08636719727816,44.829980457199106,26.55599591633005
2019-11-29,32.992528337006185,25.371656014370824,34.349922939495606,59.80543592820418,74.87061185723236,52.131214104136255,68.98377138270902,62.55084163112283,27.054695593831365,65.6676122779602,65.43526737107452,44.27671505908015,26.421072631473084
2019-11-30,33.92275476966025,25.3975977241235,34.499079673941516,59.838394741794524,75.1196172248802,51.77498634625874,69.89917163108537,62.31780153739061,26.914098972922442,65.44270062185349,65.6146685880215,43.70596813490102,25.140815119620346
2019-12-01,33.919714273299746,25.425002155976504,35.10046118881355,60.09726031382106,75.43226280219824,51.5345711574285,70.81465990374039,62.21034475867219,27.179231717516245,65.89449543005752,65.77696338616003,43.52624906842573,24.046348674053302
2019-12-02,33.856745083473434,25.63768702343347,35.68486143997209,60.511423816093235,75.74409027667146,51.2963908376964,71.9494839645879,62.256723978761976,27.78468522583152,66.5387530050819,66.40465723980516,44.1752770081741,23.28521922013805
2019-12-03,33.9567038585054,25.778225742876483,36.22294777515737,60.90678740684128,75.79245316249565,51.06962563889783,72.07497144055522,62.34274510600962,28.515598450481587,67.36353542461445,67.3228480290424,45.72663243628463,23.711225248531147
2019-12-04,34.10787969010266,26.153297041162972,36.05624720869979,61.55269087541206,75.86797548605155,50.66984444711722,71.96151778796228,63.024975938200704,29.04396150172715,68.31604053323385,67.69691440052593,46.70033672752445,23.77821582072686
2019-12-05,34.64283130235865,26.095296382691007,36.41431311592746,62.896618445634495,75.86004755952293,50.653062988130046,71.51178827618746,63.585949431138886,29.17401705277534,69.18481846954222,68.35660282013046,46.95700373230852,23.70221327967805
2019-12-06,35.01485494975636,26.318453960358212,36.8186929391284,64.25934592738106,76.08661029099206,50.62486640820933,71.7560351676523,64.35846061622341,29.178612887488736,69.87307156134243,68.54180810573735,46.81244470660781,23.803838003059937
2019-12-07,35.33870203694928,25.709922180223014,37.32647814910016,65.21357519016966,75.97336800741145,51.01010101010089,71.9184325900804,64.25122665711562,29.120626151012832,69.9818071558518,69.08483639038776,47.77057164297386,23.53499614205641
2019-12-08,35.16574129790611,25.869062995877073,37.35238212835596,65.31737878109384,76.25647183779357,51.342179272485374,72.27826667775246,63.91756058198994,29.33318681970843,70.41710577598155,69.17531817083375,48.9478458564713,23.96863596260592
2019-12-09,35.06379310778168,25.74704557539197,37.22518618388148,65.20114200599222,76.18994062877039,51.75828005623321,72.87315120474807,63.46680804301402,29.60836616910162,71.32430741519448,69.6089961854179,49.82722432717296,24.458954562553703
2019-12-10,34.70114727079653,25.950778206757686,37.13765195740559,65.16337912025277,76.70721902349531,52.19790835053278,73.50687960988527,63.34042076314037,29.834312282551576,72.96498708119255,70.12050373604211,49.79481024721118,25.3197397468869
2019-12-11,34.57628500611879,25.81279878829859,37.01268482942599,65.02181264358914,77.1483290308883,52.31044951214087,74.11645038215943,63.41553540383191,29.741178959713547,74.09175097175047,70.52747092430887,50.04112922179354,25.442520760763944
2019-12-12,34.213721612675236,25.99803901143244,37.01003370317937,65.45503845340822,77.98746370854228,52.831301957922676,74.19864086808072,63.55306614428343,29.756631082794986,75.17415819919928,70.92264874426881,50.01490478703681,25.273213126726073
2019-12-13,33.9158138546033,26.405389455409466,36.98042078352835,65.9971851846667,78.34438001927937,53.74025930037831,74.28083135400199,64.11170588202356,29.470195441108284,75.60737028698632,71.24467259249256,49.988680352280085,25.1039054926882
2019-12-14,34.01431642625468,26.498706746732783,36.96233678612523,66.74585911040418,79.26316759416694,54.53901976666905,74.29271935874289,64.9598032859959,29.290278567013967,76.38667366703642,72.16047479568975,49.763722282806135,25.168905685049406
2019-12-15,33.95646381326793,26.369489743866307,36.80710827689446,67.37842327726617,80.32919813225085,54.80161422791516,74.68444451823049,65.91271708223339,28.73052271488443,76.6958677895904,73.44370540656543,49.22999624507448,27.057993052612147
2019-12-16,34.09465321177027,26.111905649372336,36.578048619408165,68.021350221489,81.09379740207152,54.650574829802075,74.99941915018671,66.0832656346041,28.693387258174294,76.40395068133363,74.7972611262873,48.23831349518878,30.142060713394255
2019-12-17,33.771609447285066,26.341733263237263,36.5534287540684,68.3433106983548,81.20098661820477,54.60474117816087,75.56848361494316,66.29045703024447,28.656251801464162,75.4555264035563,75.63465455090257,47.90414634287095,33.34862266999121
2019-12-18,33.84080831457314,26.37233195714536,37.05815724872148,68.47292808555936,81.06232251839275,55.082439384284186,75.76444239509901,66.48077171082262,28.821772781088175,74.93892782175124,76.07536369555909,48.10370522828479,34.967130314194
2019-12-19,34.073563129046526,26.615511912654085,37.79814530307584,68.381741654552,81.17506238611503,55.73050258105451,76.03438029810258,67.265857673653,28.864681960339695,74.603848532583,76.23997808362039,48.55949000683319,35.579524752952814
2019-12-20,34.162778712733854,26.648895128954308,38.509850115609936,68.53993674329986,81.75467663556604,56.44431802121591,75.93443178787004,67.83002427693503,28.837111455795505,75.13261267727938,76.43294464753022,48.357759187813706,35.872010532701026
2019-12-21,33.66607894762163,26.780821917808208,38.860135001976154,68.78047911725076,82.60043289196932,56.62796027458656,75.8344832776375,68.55878847055583,28.81551936633532,75.27211402752557,76.4037058836339,48.266362812625495,35.90128280000799
2019-12-22,33.338784739511716,27.046375480520663,38.69545873601768,69.23974132174887,82.76235033203531,56.311731731891996,75.9589951970702,69.11526913550883,28.955789580789503,75.32112240466448,76.43437306688965,48.56269351097645,36.243119051368275
2019-12-23,32.9350341434438,28.15934242369191,38.21721790757201,69.78165557972689,82.31702280620802,55.99098249171852,76.29798218513308,69.8214313346486,29.346753307599414,74.98606517808486,76.43626216088019,49.36193269749125,36.72549911566663
2019-12-24,33.048000028887365,29.36702752486407,37.738977079126336,70.16113817402267,81.53097250238778,55.90949887366233,76.8736786011947,70.40190861583879,29.737717034409325,74.43814947336291,77.15247574926737,49.972985045007796,37.6843612674512
2019-12-25,32.81759650146373,30.309159063323776,37.86787551147305,70.26807733374466,81.51882818761283,56.34554854226542,77.20242894035016,70.811247326747,30.25646867657869,74.47593988753462,77.87426035797422,50.39804113800468,38.141792347407055
2019-12-26,33.82374545026894,30.693534188316367,37.761707166988835,70.2606116350371,81.09815568653191,56.45599983498513,77.45588257162167,70.90422940262843,31.13058893381861,74.16953083692995,78.88677293167378,50.32018874283771,38.696145320481726
2019-12-27,35.15530899204148,31.341174000335332,37.433852433393675,70.25357739404014,80.83125860903623,56.44934770238967,77.47262677489444,70.53176976737706,31.939195312828804,74.07598026446762,79.27171566562929,50.61298211955426,38.77401620607019
2019-12-28,36.9355833626622,31.988813812354298,36.30684138420364,70.2719310102114,80.36800709756669,56.25666954068677,77.77824610781646,69.96753219216468,32.33322631800188,73.82252559726948,79.67680122168021,50.97936309077024,39.13392025349948
2019-12-29,38.46035206489382,33.05730799095636,35.18923819866888,69.98614476774709,79.43664207224191,55.42383556829524,77.78019491186846,69.43151479201238,32.495009448319166,73.70796239112492,79.05479260833728,51.221551862929665,40.13536886929172
2019-12-30,39.65970617415811,33.60774266008493,34.70883343366538,69.84549814367516,78.5697030225819,54.57868700325775,77.35425164224915,69.10548674300934,32.63611037067008,73.21774889161613,78.17782291276126,52.33611752914182,41.50227086005601
2019-12-31,40.42075736325379,33.79635089403215,34.76127853974912,69.75633349651112,77.72059759960536,53.47336339606847,76.57789017601675,69.11166626016366,32.853248853248765,72.72753539210734,77.27936727419319,53.58347522813276,42.4653606155756
2020-01-01,41.46752627118973,33.27444779440461,35.17679057116944,69.92577278143891,77.74813387679,52.92202807165173,76.06319798345699,69.21897312099799,33.20259278005748,72.35188509874313,77.06912734172461,54.95502512618027,43.435306979103665
2020-01-02,43.3069142759444,33.12986638469669,36.1892107856822,69.98342629682274,77.50811129317259,52.530083863639874,76.08358804214274,69.39246389246375,33.77583166094393,73.09440314994085,77.40319880905565,55.1614047534585,44.48461593467842
2020-01-03,45.51296751808596,33.31860755239683,37.01276570932449,71.06064688971418,76.96398624960894,52.388381999681165,76.29887962010979,69.46031746031734,34.429859459920486,73.91109529167751,77.82005318538233,55.1614047534585,46.08271269831955
2020-01-04,46.67225185229157,32.84201182783469,37.7034312685304,72.37115453222066,76.26564837851761,52.88603353177689,76.76013557508882,70.35132275132263,34.648347245892246,74.41219556208993,78.06343197839738,55.30637992738207,46.95453740000079
2020-01-05,46.839356439929304,32.46104027411741,36.545568460042226,73.46430707082614,75.48789916239444,52.978410760789934,77.22748958361775,71.58913839013296,34.91957680850414,73.61809604707737,76.32198200993163,55.2390081479785,46.79277333518677
2020-01-06,46.63979579018016,32.2897383281396,35.53810960099853,73.4806281778309,74.90446496177543,52.95832452200963,77.5301647399527,72.52227375721237,35.11001745302594,72.07261647570986,74.51923507546229,54.84856407908348,46.28192200434066
2020-01-07,45.64759552180015,34.01133754767342,34.2764656586317,73.5777072017699,74.3506426189864,53.12908010724619,76.80455557090166,72.8912660052744,35.74511856794964,70.339253710344,72.12731399063888,53.65939419717477,46.13545621289639
2020-01-08,44.96312421914272,35.623396199020135,33.92514696218611,73.96428310579635,73.0719436526167,53.350685507556676,75.96565817072651,73.0036022565399,36.08131130511246,69.10160266396342,71.20884298146412,52.761853280981,46.681905536536696
2020-01-09,44.41790443448679,37.4813105070314,33.65443725396025,74.29909794797494,72.16390416222369,53.38338286004284,75.1833382223525,73.17047126219211,36.85574606467572,68.54919082495242,70.18538428298454,52.82016966985092,47.150433391546585
2020-01-10,44.759367407078024,38.45497084806425,33.66842593832255,74.26221430822045,71.38046564152839,52.61083152091928,74.98454649889081,73.42714357714405,37.33437569272754,68.50025405126404,69.63834605498683,53.532236697810966,47.25457570715465
2020-01-11,45.02048085210808,39.49560048567571,33.44393720307574,73.93000779544576,71.60444797458291,52.10852801627458,74.41171459382619,73.33569952642121,37.91142039636994,68.50828729281758,68.86797296505506,54.1650217133832,47.45500242338835
