AdminStrata,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe
2019-10-15,103.54741460937413,110.395819668457,14,17.06947244457544,4.0,9.323227331978973,12.400240775699976,0.6363166419354839,95.08581896475741,4946724,0.3159921205896615,173.85490000000007,0.0,11.600670543402055,104.41613492828995,111.58203402610428,20,15.788713428482714,144.0,11.88898010020693,13.153346984526964,0.5447607645161291,100.36562749431809,5884116,0.2640104726674524,80.74570000000001,0.0,26.64203794598373,96.46369005847859,118.35713397059068,48,22.755207496090158,0.0,12.298680220936609,11.43706583990847,0.4615258645161291,98.58202861572228,4340967,0.16665888497356138,48.1043,0.0,15.381312870388095
2019-10-16,103.48817833602492,110.26714186918987,14,16.33720116065299,4.0,9.323227331978973,12.400240775699976,0.6364369193548387,95.15550999107485,4946724,0.317492639550687,171.11320000000006,0.0,11.641389491457375,104.5430342174382,111.33494005669306,20,15.964362506526045,142.0,11.88898010020693,13.153346984526964,0.5422283854838709,100.46276676737824,5884116,0.26452663091650985,78.5473,0.0,25.647787517487753,95.46494686580958,118.17157174475378,48,23.10789257956349,0.0,12.298680220936609,11.43706583990847,0.4594286787096775,98.77220374724871,4340967,0.16785078756980035,45.5458,0.0,15.207716705697141
2019-10-17,103.40115433204106,110.11935015208952,14,15.814040416621186,4.0,9.323227331978973,12.400240775699976,0.6365911335483871,95.23091569997023,4946724,0.31899315851171256,168.37150000000003,0.0,12.25026827025522,104.72995634485457,111.0888236892735,20,14.891304026038911,142.0,11.88898010020693,13.153346984526964,0.5397701761290323,100.57590311493179,5884116,0.2650427891655674,76.3489,0.0,26.078036319549106,94.52913796740765,117.97585666587246,48,22.041006379253744,0.0,12.298680220936609,11.43706583990847,0.4573701570967744,98.97357734289572,4340967,0.1690426901660394,42.98730000000001,0.0,15.207716705697141
2019-10-18,103.2863425974224,109.95244451715591,14,16.185203488302562,4.0,9.323227331978973,12.400240775699976,0.6367792845161291,95.3120360914436,4946724,0.3204936774727381,165.6298000000001,0.0,12.20276413745946,104.97690131053908,110.8436849238456,20,14.37951360860153,152.0,11.88898010020693,13.153346984526964,0.5373861364516129,100.7050365369788,5884116,0.2655589474146249,74.15050000000002,0.0,25.732587901278624,93.65626336327284,117.76998873394672,48,22.004218392302914,0.0,12.298680220936609,11.43706583990847,0.4553502996774194,99.1861494026633,4340967,0.1702345927622784,40.4288,0.0,15.18536903791943
2019-10-19,103.14374313216908,109.76642496438907,14,17.582527892223222,4.0,9.323227331978973,12.400240775699976,0.6370013722580646,95.3988711654949,4946724,0.32199419643376365,162.8881000000001,0.0,12.20276413745946,105.28386911449171,110.59952376040931,20,13.729638607321816,153.0,11.88898010020693,13.153346984526964,0.535076266451613,100.85016703351931,5884116,0.2660751056636824,71.9521,0.0,26.27989757737271,92.8463230534051,117.55396794897652,48,20.805270089786447,0.0,12.298680220936609,11.43706583990847,0.453369106451613,99.40991992655151,4340967,0.1714264953585174,37.8703,0.0,14.865287919852884
2019-10-20,102.97335593628105,109.561291493789,14,18.0948283370934,4.0,9.323227331978973,12.400240775699976,0.6372573967741936,95.49142092212419,4946724,0.3234947153947892,160.14640000000006,0.0,12.645181430704445,105.65085975671245,110.35634019896472,20,14.019306361344675,160.0,11.88898010020693,13.153346984526964,0.5328405661290323,101.01129460455324,5884116,0.26659126391274,69.75370000000001,0.0,25.79030891922763,92.09931703780443,117.32779431096192,48,20.65509121474317,0.0,12.298680220936609,11.43706583990847,0.4514265774193549,99.64488891456031,4340967,0.17261839795475642,35.3118,0.0,14.16933693509764
2019-10-21,102.91142957519926,109.37124438490564,14,18.281047089243305,4.0,9.323227331978973,12.400240775699976,0.6374954891495601,95.5953995535844,4946724,0.3249952343558148,159.8404000000001,0.0,11.434172433980553,106.19178548175414,110.14273774129579,20,14.496907073560411,178.0,11.88898010020693,13.153346984526964,0.5306567356304985,101.20668441076276,5884116,0.2671074221617975,66.82090000000001,0.0,25.380791765498838,91.64371761286812,117.12041837257163,48,22.221667780314842,0.0,12.298680220936609,11.43706583990847,0.4495060671554253,99.90919666210434,4340967,0.17381030055099542,32.4947,0.0,13.846785573062409
2019-10-22,103.05745773524212,109.20142648156832,14,17.550312408854833,4.0,9.323227331978973,12.400240775699976,0.6376953416422289,95.70860960167042,4946724,0.32649575331684033,160.9731000000001,0.0,10.272259062330948,107.03147487881462,109.97100891850162,20,14.185746573718125,178.0,11.88898010020693,13.153346984526964,0.528484290117302,101.43035178964013,5884116,0.267623580410855,65.4523,0.0,24.191143616055488,91.6015230779295,116.95750668629726,48,23.947667913999343,0.0,12.298680220936609,11.43706583990847,0.4475856246920821,100.19878258386929,4340967,0.17500220314723444,31.9362,0.0,13.266320179372475
2019-10-23,103.41144041640959,109.051837783777,14,17.364085799365398,2.0,9.323227331978973,12.400240775699976,0.6378569542521995,95.83105106638212,4946724,0.32799627227786593,162.10580000000004,0.0,8.946509665566545,108.16992794789392,109.84115373058222,20,14.222872927061601,168.0,11.88898010020693,13.153346984526964,0.5263232295894429,101.68229674118523,5884116,0.2681397386599125,64.08370000000001,0.0,24.36199842269595,91.97273343298856,116.83905925213877,48,24.229414114385108,0.0,12.298680220936609,11.43706583990847,0.4456652500293256,100.5136466798552,4340967,0.17619410574347344,31.3777,0.0,12.220851143609247
2019-10-24,103.97337761870172,108.92247829153177,14,18.175931693435906,2.0,9.323227331978973,12.400240775699976,0.6379803269794722,95.96272394771951,4946724,0.32949679123889153,163.23850000000004,0.0,8.0646918398904,109.60714468899198,109.75317217753755,20,14.607173347383025,168.0,11.88898010020693,13.153346984526964,0.5241735540469208,101.96251926539811,5884116,0.26865589690897,62.71510000000002,0.0,23.674917370077342,92.75734867804528,116.76507607009613,48,24.505466205969785,0.0,12.298680220936609,11.43706583990847,0.44374494316715546,100.85378895006201,4340967,0.17738600833971244,30.819199999999995,0.0,11.657358742837715
2019-10-25,104.7432693421185,108.81334800483248,14,18.432130234530973,2.0,9.323227331978973,12.400240775699976,0.6380654598240469,96.10362824568264,4946724,0.3309973101999171,164.37120000000004,0.0,8.437137201529739,111.34312510210889,109.7070642593676,20,14.822631690275989,168.0,11.88898010020693,13.153346984526964,0.5220352634897361,102.2710193622788,5884116,0.2691720551580276,61.346500000000006,0.0,24.15705050035553,93.95536881309972,116.73555714016929,48,24.51684695647997,0.0,12.298680220936609,11.43706583990847,0.4418247041055718,101.21920939448972,4340967,0.17857791093595146,30.2607,0.0,11.012360803627395
2019-10-26,105.72111558665993,108.72444692367928,14,19.20835145416239,2.0,9.323227331978973,12.400240775699976,0.6381123527859238,96.2537639602715,4946724,0.3324978291609426,165.50390000000004,0.0,8.384404402155852,113.37786918724458,109.70282997607242,20,14.595304446305954,143.0,11.88898010020693,13.153346984526964,0.5199083579178885,102.6077970318273,5884116,0.26968821340708504,59.97790000000001,0.0,24.08978389905637,95.56679383815188,116.7505024623584,48,24.001942630939144,0.0,12.298680220936609,11.43706583990847,0.4399045328445748,101.60990801313841,4340967,0.1797698135321905,29.702199999999994,0.0,10.888370295054075
2019-10-27,106.90691635232595,108.65577504807207,14,19.138379522556747,2.0,9.323227331978973,12.400240775699976,0.6381210058651027,96.413131091486,4946724,0.33399834812196816,166.63660000000004,0.0,9.449297113950566,115.71137694439913,109.740469327652,20,14.668024970384677,134.0,11.88898010020693,13.153346984526964,0.5177928373313783,102.97285227404356,5884116,0.2702043716561426,58.60930000000001,0.0,23.109952505132465,97.59162375320163,116.80991203666336,48,23.81310968669423,0.0,12.298680220936609,11.43706583990847,0.43798442938416415,102.025884806008,4340967,0.18096171612842948,29.143699999999992,0.0,11.42421670866883
2019-10-28,108.30067163911664,108.60733237801092,14,19.754688581855387,2.0,9.323227331978973,12.400240775699976,0.6380914190615836,96.58172963932628,4946724,0.3354988670829937,167.76930000000004,0.0,9.449297113950566,118.34364837357245,109.81998231410631,20,14.669485784491673,134.0,11.88898010020693,13.153346984526964,0.5156887017302053,103.36618508892764,5884116,0.2707205299052001,57.24070000000001,0.0,22.64058365054496,100.02985855824913,116.91378586308416,48,22.70889726237725,0.0,12.298680220936609,11.43706583990847,0.43606439372434014,102.46713977309855,4340967,0.18215361872466848,28.585199999999997,0.0,11.705962909054596
2019-10-29,109.90238144703196,108.57911891349578,14,19.760857083766954,2.0,9.323227331978973,12.400240775699976,0.6380235923753665,96.75955960379223,4946724,0.3369993860440193,168.90200000000004,0.0,9.449297113950566,121.2746834747646,109.9413689354354,20,14.778692999488792,134.0,11.88898010020693,13.153346984526964,0.5135959511143696,103.78779547647949,5884116,0.2712366881542577,55.87210000000001,0.0,23.726320598093235,102.8814982532943,117.06212394162084,48,21.451806165292204,0.0,12.298680220936609,11.43706583990847,0.43414442586510255,102.93367291441,4340967,0.1833455213209075,28.026699999999995,0.0,12.269451900712445
2019-10-30,111.71204577607195,108.57113465452663,14,19.580800753334934,2.0,9.323227331978973,12.400240775699976,0.6379175258064516,96.94662098488396,4946724,0.3384999050050449,170.03470000000004,0.0,10.071774675160775,124.50448224797556,110.10462919163923,20,14.802301058296607,120.0,11.88898010020693,13.153346984526964,0.5115145854838711,104.23768343669909,5884116,0.27175284640331515,54.50350000000001,0.0,22.919959705109488,106.14654283833714,117.25492627227341,48,21.733552365677966,0.0,12.298680220936609,11.43706583990847,0.4322245258064517,103.4254842299424,4340967,0.18453742391714653,27.46819999999999,0.0,12.469685744432054
2019-10-31,113.72966462623656,108.58337960110352,14,18.964495613842615,2.0,9.323227331978973,12.400240775699976,0.6377732193548388,97.14291378260135,4946724,0.34000042396607044,171.16740000000004,0.0,10.071774675160775,128.03304469320537,110.3097630827178,20,13.990193689845679,120.0,11.88898010020693,13.153346984526964,0.5094446048387098,104.71584896958656,5884116,0.2722690046523727,53.13490000000001,0.0,22.61834612020225,109.82499231337765,117.4921928550418,48,21.32738969323195,0.0,12.298680220936609,11.43706583990847,0.430304693548387,103.94257371969572,4340967,0.18572932651338556,26.909699999999994,0.0,12.957357364430553
2019-11-01,115.82028870994942,108.60171054363623,14,19.04063390469935,0.0,9.323227331978973,12.400240775699976,0.6375526009677419,97.34438774280927,4946724,0.33806841310069824,166.71870000000004,0.0,10.694248298837776,131.52028384509552,110.5309252341366,20,13.956566419021993,130.0,11.88898010020693,13.153346984526964,0.5073836174193549,105.20267554321087,5884116,0.2722128918540936,51.05640000000001,0.0,23.96153160543402,113.37681765381956,117.73591781105749,48,21.32738969323195,0.0,12.298680220936609,11.43706583990847,0.4283885135483871,104.46245988971093,4340967,0.18554579691774106,25.520499999999995,0.0,13.785517697162867
2019-11-02,117.98391802721056,108.62612748212469,14,17.795680924939422,0.0,9.323227331978973,12.400240775699976,0.6372556706451613,97.55104286550764,4946724,0.33613640223532604,162.2700000000001,0.0,9.809409774814604,134.96619970364614,110.76811564589559,20,14.205027153574132,138.0,11.88898010020693,13.153346984526964,0.5053316232258065,105.69816315757222,5884116,0.2721567790558144,48.97790000000001,0.0,23.14414081562634,116.80201885966278,117.98610114032043,48,21.32738969323195,0.0,12.298680220936609,11.43706583990847,0.4264759858064516,104.98514273998804,4340967,0.1853622673220966,24.1313,0.0,13.98575154088248
2019-11-03,120.22055257801996,108.65663041656893,14,17.905765323765788,0.0,9.323227331978973,12.400240775699976,0.6368824283870966,97.7628791506965,4946724,0.33420439136995383,157.82130000000006,0.0,9.885548065671342,138.3707922688571,111.0213343179948,20,14.571513012573172,123.0,11.88898010020693,13.153346984526964,0.5032886222580646,106.20231181267052,5884116,0.2721006662575352,46.89940000000002,0.0,22.411162426257405,120.10059593090736,118.24274284283064,48,21.121297147987992,0.0,12.298680220936609,11.43706583990847,0.4245671103225807,105.510622270527,4340967,0.18517873772645213,22.7421,0.0,14.579475114973233
2019-11-04,122.53019236237762,108.69321934696896,14,17.270952919119807,0.0,9.323227331978973,12.400240775699976,0.6364328741935483,97.97989659837592,4946724,0.3322723805045817,153.37260000000006,0.0,9.083020254222797,141.7340615407285,111.29058125043423,20,15.986703755327053,114.0,11.88898010020693,13.153346984526964,0.5012546145161291,106.71512150850576,5884116,0.2720445534592561,44.82090000000001,0.0,21.808610553362644,123.27254886755327,118.50584291858814,48,20.76260800756605,0.0,12.298680220936609,11.43706583990847,0.42266188709677416,106.03889848132788,4340967,0.18499520813080766,21.3529,0.0,14.204042098315885
2019-11-05,124.91283738028359,108.73589427332476,14,16.85504981998389,0.0,9.323227331978973,12.400240775699976,0.6359070080645162,98.20209520854576,4946724,0.3303403696392095,148.92390000000006,0.0,8.587777180042792,145.0560075192603,111.57585644321388,20,16.96814287924813,116.0,11.88898010020693,13.153346984526964,0.49922959999999994,107.23659224507796,5884116,0.2719884406609769,42.74240000000001,0.0,20.427054956877125,126.31787766960056,118.77540136759286,48,21.604071807325425,10.0,12.298680220936609,11.43706583990847,0.42076031612903225,106.56997137239063,4340967,0.1848116785351632,19.963700000000006,0.0,14.204042098315885
2019-11-06,127.3684876317378,108.78465519563636,14,17.112496741358527,0.0,9.323227331978973,12.400240775699976,0.6353048299999999,98.4294749812061,4946724,0.3284083587738373,144.47520000000006,0.0,8.767833510474812,148.3366302044525,111.87715989633371,20,16.904018232833955,126.0,11.88898010020693,13.153346984526964,0.4972135787096774,107.76672402238714,5884116,0.2719323278626978,40.66390000000001,0.0,19.23783530414764,129.23658233704916,119.05141818984488,48,21.282646008926122,10.0,12.298680220936609,11.43706583990847,0.4188623974193549,107.10384094371531,4340967,0.18462814893951876,18.574500000000004,0.0,14.583563436273534
2019-11-07,129.8971431167403,108.83950211390372,14,17.312674090858916,0.0,9.323227331978973,12.400240775699976,0.63462634,98.66203591635693,4946724,0.3264763479084651,140.02650000000006,0.0,8.908506138171445,151.57592959630512,112.19449160979376,20,17.12544280005357,133.0,11.88898010020693,13.153346984526964,0.4952065506451613,108.3055168404332,5884116,0.27187621506441856,38.58540000000001,0.0,18.000866273185302,132.02866286989916,119.33389338534417,48,20.550037784924413,10.0,12.298680220936609,11.43706583990847,0.4169681309677419,107.64050719530184,4340967,0.18444461934387427,17.185300000000005,0.0,14.963612310646456
2019-11-08,132.49880383529106,108.90043502812686,14,16.841713417795297,0.0,9.323227331978973,12.400240775699976,0.6338715380645159,98.89977801399822,4946724,0.32454433704309305,135.57780000000002,0.0,9.404168633956534,154.77390569481815,112.52785158359406,20,16.649081462583336,133.0,11.88898010020693,13.153346984526964,0.4932085158064517,108.85297069921627,5884116,0.2718201022661393,36.50690000000001,0.0,18.080164986043783,134.69411926815047,119.62282695409071,48,20.54734025215119,10.0,12.298680220936609,11.43706583990847,0.4150775167741936,108.17997012715027,4340967,0.1842610897482298,15.796099999999996,0.0,15.111477414092295
2019-11-09,135.17346978739008,108.9674539383058,14,16.631141316865467,0.0,9.323227331978973,12.400240775699976,0.6330404241935482,99.14270127413,4946724,0.3226123261777208,131.12910000000005,0.0,9.56743936222033,157.93055849999158,112.87723981773449,20,16.458103351873078,133.0,11.88898010020693,13.153346984526964,0.4912194741935485,109.40908559873628,5884116,0.27176398946786023,34.42840000000001,0.0,17.228296005151837,137.23295153180308,119.9182188960845,48,20.019082437240368,10.0,12.298680220936609,11.43706583990847,0.41319055483870976,108.72222973926056,4340967,0.1840775601525853,14.406899999999995,0.0,15.909902989995091
2019-11-10,137.92114097303735,109.04055884444051,14,16.376608693456518,0.0,9.323227331978973,12.400240775699976,0.6321329983870966,99.39080569675232,4946724,0.32068031531234864,126.68039999999996,0.0,10.002032235867617,161.04588801182544,113.24265631221516,20,17.21580878545562,117.0,11.88898010020693,13.153346984526964,0.4892394258064516,109.97386153899322,5884116,0.271707876669581,32.34990000000001,0.0,15.991835497957554,139.64515966085713,120.22006921132557,48,20.71268542765701,10.0,12.298680220936609,11.43706583990847,0.4113072451612904,109.26728603163276,4340967,0.1838940305569408,13.017699999999996,0.0,15.809471031735553
2019-11-11,140.78551226894197,109.16028752567804,14,16.042120520811352,0.0,9.323227331978973,12.400240775699976,0.6311154629032257,99.64260814006451,4946724,0.3187483044469765,122.01659999999997,0.0,10.375479174120086,163.93259891038085,113.62849867453913,20,17.067447819281607,117.0,11.88898010020693,13.153346984526964,0.4872239951612904,110.53558060516994,5884116,0.27165176387130185,30.43760000000001,0.0,16.202701629333962,141.91764051348738,120.5045364046153,48,20.4462378938748,10.0,12.298680220936609,11.43706583990847,0.4093856129032257,109.80035590471577,4340967,0.18371050096129635,12.269399999999996,0.0,16.201127391998142
2019-11-12,143.76658367510387,109.32663998201834,14,15.614126411691865,0.0,9.323227331978973,12.400240775699976,0.6299878177419354,99.89810860406669,4946724,0.31681629358160435,117.35279999999996,0.0,10.456554249351694,166.59069119565797,114.0347669047064,20,17.400499161396542,117.0,11.88898010020693,13.153346984526964,0.4851731822580646,111.09424279726632,5884116,0.27159565107302264,28.52530000000001,0.0,17.324551583938867,144.05039408969384,120.77162047595364,48,20.926581857809566,10.0,12.298680220936609,11.43706583990847,0.4074256580645162,110.32143935850958,4340967,0.18352697136565188,11.521099999999995,0.0,17.22838993015842
2019-11-13,146.8643551915231,109.53961621346147,14,16.731239955400785,0.0,9.323227331978973,12.400240775699976,0.6287500629032259,100.1573070887588,4946724,0.3148842827162322,112.68899999999996,0.0,10.456554249351694,169.02016486765666,114.46146100271692,20,17.27602450713922,134.0,11.88898010020693,13.153346984526964,0.4830869870967742,111.64984811528244,5884116,0.2715395382747435,26.61300000000001,0.0,16.665932395207708,146.04342038947658,121.0213214253406,48,21.68257162813953,10.0,12.298680220936609,11.43706583990847,0.4054273806451613,110.83053639301424,4340967,0.1833434417700074,10.772799999999995,0.0,15.716406331520142
2019-11-14,150.07882681819962,109.7992162200074,14,17.848359561576512,6.0,9.323227331978973,12.400240775699976,0.6274021983870968,100.42020359414087,4946724,0.31295227185086005,108.02519999999996,0.0,9.668447479368165,171.22101992637698,114.90858096857076,20,17.510781497247844,134.0,11.88898010020693,13.153346984526964,0.4809654096774194,112.20239655921829,5884116,0.2714834254764643,24.700700000000005,0.0,17.03225671423881,147.8967194128355,121.25363925277622,48,22.401013556067113,10.0,12.298680220936609,11.43706583990847,0.4033907806451613,111.32764700822966,4340967,0.1831599121743629,10.024499999999998,0.0,15.322229850683039
2019-11-15,153.40999855513348,110.10544000165613,14,18.56061906037814,6.0,9.323227331978973,12.400240775699976,0.6259442241935484,100.6867981202129,4946724,0.3110202609854879,103.36139999999996,0.0,9.596838170934948,173.19325637181896,115.37612680226786,20,18.490587244442498,137.0,11.88898010020693,13.153346984526964,0.4788084500000001,112.75188812907386,5884116,0.2714273126781851,22.78840000000001,0.0,17.1327879207225,149.61029115977072,121.46857395826046,48,22.979531334039173,10.0,12.298680220936609,11.43706583990847,0.40131585806451614,111.81277120415592,4340967,0.18297638257871846,9.2762,0.0,14.759401903207278
2019-11-16,156.8578704023247,110.45828755840765,14,18.903089400627564,6.0,9.323227331978973,12.400240775699976,0.6243761403225807,100.95709066697486,4946724,0.30908825012011576,98.69759999999998,0.0,9.561853899526232,174.9368742039825,115.86409850380826,20,18.949436040615105,137.0,11.88898010020693,13.153346984526964,0.4766161080645161,113.29832282484915,5884116,0.27137119987990593,20.876100000000005,0.0,17.01016557603385,151.18413563028213,121.66612554179336,48,23.65170750389257,10.0,12.298680220936609,11.43706583990847,0.39920261290322573,112.285908980793,4340967,0.182792852983074,8.527899999999999,0.0,15.02573890974292
2019-11-17,160.42244235977316,110.85775889026199,14,20.125229077334808,6.0,9.323227331978973,12.400240775699976,0.6226979467741934,101.23108123442677,4946724,0.3071562392547436,94.0338,0.0,8.997634442206598,176.45187342286775,116.37249607319195,20,19.954641597174486,140.0,11.88898010020693,13.153346984526964,0.4743883838709678,113.84170064654415,5884116,0.2713150870816268,18.963800000000006,0.0,17.361580705305606,152.61825282436982,121.84629400337492,48,23.990477924096176,10.0,12.298680220936609,11.43706583990847,0.3970510451612904,112.74706033814087,4340967,0.1826093233874295,7.7795999999999985,0.0,15.292075916278565
2019-11-18,164.1037144274789,111.30385399721912,14,20.048849994772297,6.0,9.323227331978973,12.400240775699976,0.6209096435483871,101.50876982256858,4946724,0.3052242283893715,89.36999999999998,0.0,8.602869654959525,177.73825402847453,116.90131951041893,20,20.131572165247928,135.0,11.88898010020693,13.153346984526964,0.4721252774193549,114.38202159415887,5884116,0.27125897428334755,17.051500000000004,0.0,17.16785908290047,153.91264274203368,122.00907934300508,48,24.306980063255487,10.0,12.298680220936609,11.43706583990847,0.3948611548387097,113.19622527619957,4340967,0.18242579379178503,7.0313,0.0,14.906808245902354
2019-11-19,167.90168660544202,111.79657287927908,14,19.19856398599558,6.0,9.323227331978973,12.400240775699976,0.6190112306451612,101.79015643140042,4946724,0.3032922175239993,84.7062,0.0,9.105408424254113,178.796016020803,117.45056881548919,20,20.250262573217455,135.0,11.88898010020693,13.153346984526964,0.4698267887096775,114.91928566769329,5884116,0.2712028614850684,15.139200000000002,0.0,17.106518805818922,155.06730538327386,122.15448156068388,48,23.77281252922448,10.0,12.298680220936609,11.43706583990847,0.3926329419354839,113.63340379496908,4340967,0.18224226419614056,6.2829999999999995,0.0,14.919551135716992
2019-11-20,171.81635889366245,112.3359155364418,14,19.20206772916379,6.0,9.323227331978973,12.400240775699976,0.6170027080645161,102.07524106092217,4946724,0.3013602066586271,80.04239999999999,0.0,9.108916087228637,179.62515939985306,118.02024398840271,20,20.56505630338016,128.0,11.88898010020693,13.153346984526964,0.4674929177419355,115.45349286714745,5884116,0.2711467486867892,13.226900000000002,0.0,17.235551524443093,156.0822407480902,122.28250065641134,48,23.90936010951016,10.0,12.298680220936609,11.43706583990847,0.3903664064516129,114.05859589444941,4340967,0.1820587346004961,5.5347,0.0,15.328086398383125
2019-11-21,175.1612194670889,112.84544893430756,14,19.456846736688767,6.0,9.323227331978973,12.400240775699976,0.6147486037536656,102.35523356074819,4946724,0.29942819579325497,72.942,0.0,9.108916087228637,180.09073796004444,118.50183253707618,20,20.101355840082007,97.0,11.88898010020693,13.153346984526964,0.4650408788856306,115.95538403505392,5884116,0.2710906358885101,12.049,0.0,17.024929774742713,156.74874395947404,122.28750749892444,48,22.33427452122995,10.0,12.298680220936609,11.43706583990847,0.3879982363929619,114.43990638798323,4340967,0.1818752050048516,5.045,0.0,14.96794009534281
2019-11-22,177.93626832572133,113.32517307287635,14,19.384712649001642,6.0,9.323227331978973,12.400240775699976,0.6122489177126099,102.63013393087853,4946724,0.2974961849278829,65.8416,0.0,9.108916087228637,180.19275170137703,118.89533446150958,20,20.73389396093313,102.0,11.88898010020693,13.153346984526964,0.4624706721407625,116.42495917141264,5884116,0.27103452309023085,10.871100000000002,0.0,17.409986943624155,157.0668150174252,122.16950208822321,48,21.10353615515391,10.0,12.298680220936609,11.43706583990847,0.3855284317595309,114.77733527557061,4340967,0.18169167540920714,4.555300000000001,0.0,15.310948860855195
2019-11-23,180.14150546955983,113.77508795214816,14,18.95781385322286,9.0,9.323227331978973,12.400240775699976,0.6095036499413489,102.89994217131316,4946724,0.2955641740625107,58.74119999999999,0.0,9.360183511972773,179.93120062385097,119.20074976170284,20,20.76213449343283,102.0,11.88898010020693,13.153346984526964,0.4597822975073314,116.86221827622367,5884116,0.27097841029195163,9.6932,0.0,17.29287927674947,157.03645392194383,121.9284844243076,48,21.03545789556797,10.0,12.298680220936609,11.43706583990847,0.3829569925513197,115.07088255721146,4340967,0.18150814581356267,4.0656,0.0,15.651376810722127
2019-11-24,181.77693089860432,114.19519357212302,14,18.10752178197935,9.0,9.323227331978973,12.400240775699976,0.6065128004398828,103.16465828205207,4946724,0.2936321631971385,51.64079999999999,0.0,9.787082307751554,179.30608472746627,119.41807843765606,20,21.115330676696374,102.0,11.88898010020693,13.153346984526964,0.4569757549853373,117.26716134948698,5884116,0.2709222974936725,8.5153,0.0,17.829798672541468,156.65766067302985,121.5644545071777,48,20.011566710016453,10.0,12.298680220936609,11.43706583990847,0.3802839187683285,115.32054823290585,4340967,0.1813246162179182,3.5759,0.0,15.855643175601196
2019-11-25,182.8425446128548,114.58548993280088,14,17.680626906006886,11.0,9.323227331978973,12.400240775699976,0.603276369208211,103.42428226309531,4946724,0.2917001523317663,44.54039999999999,0.0,9.966213502148088,178.31740401222282,119.54732048936918,20,21.390993012899468,102.0,11.88898010020693,13.153346984526964,0.45405104457478,117.6397883912026,5884116,0.2708661846953933,7.3374000000000015,0.0,17.737039744712714,155.93043527068338,121.0774123368334,48,19.461710763979546,10.0,12.298680220936609,11.43706583990847,0.3775092104105572,115.52633230265371,4340967,0.1811410866222737,3.0862000000000003,0.0,15.855643175601196
2019-11-26,183.3383466123113,114.94597703418178,14,16.720429434916927,11.0,9.323227331978973,12.400240775699976,0.5997943562463344,103.67881411444277,4946724,0.28976814146639424,37.43999999999999,0.0,9.094509459254246,176.9651584781206,119.5884759168422,20,21.27322667492959,105.0,11.88898010020693,13.153346984526964,0.4510081662756599,117.98009940137048,5884116,0.2708100718971141,6.1595,0.0,18.34603301835484,154.85477771490415,120.46735791327481,48,20.098848267782273,10.0,12.298680220936609,11.43706583990847,0.374632867478006,115.68823476645514,4340967,0.1809575570266292,2.5965000000000003,0.0,15.854157987082141
2019-11-27,183.26433689697384,115.27665487626571,14,16.720429434916927,11.0,9.323227331978973,12.400240775699976,0.5960667615542522,103.92825383609456,4946724,0.2878361306010221,30.339599999999994,0.0,7.899328457603456,175.24934812515977,119.5415447200752,20,22.929617680703444,135.0,11.88898010020693,13.153346984526964,0.4478471200879765,118.28809437999064,5884116,0.270753959098835,4.9816,0.0,18.10041955051872,153.43068800569247,119.73429123650186,48,20.00841946064552,10.0,12.298680220936609,11.43706583990847,0.3716548899706745,115.80625562431005,4340967,0.18077402743098475,2.1068,0.0,15.198929076765616
2019-11-28,182.62051546684242,115.5775234590527,14,17.470078246566814,11.0,9.323227331978973,12.400240775699976,0.5920935851319649,104.17260142805063,4946724,0.2859041197356499,23.239199999999997,0.0,8.322719590407711,173.16997295334028,119.40652689906806,20,23.68434197190538,148.0,11.88898010020693,13.153346984526964,0.44456790601173024,118.56377332706312,5884116,0.27069784630055577,3.8037,0.0,17.615379860736944,151.65816614304816,118.87821230651456,48,20.55883136142707,10.0,12.298680220936609,11.43706583990847,0.3685752778885631,115.88039487621849,4340967,0.18059049783534029,1.6171000000000002,0.0,15.181977333801427
2019-11-29,181.4068823219169,115.84858278254264,14,17.633076738502083,11.0,9.323227331978973,12.400240775699976,0.5878748269794721,104.41185689031106,4946724,0.2839721088702778,16.138799999999996,0.0,8.444830315342031,170.72703296266198,119.18342245382078,20,24.07984725711559,161.0,11.88898010020693,13.153346984526964,0.4411705240469209,118.80713624258787,5884116,0.2706417335022766,2.6258000000000004,0.0,16.113317805478342,149.53721212697127,117.89912112331288,48,21.135352385028497,10.0,12.298680220936609,11.43706583990847,0.3653940312316715,115.91065252218046,4340967,0.1804069682396958,1.1274,0.0,14.768702999359359
2019-11-30,179.62343746219744,116.08983284673565,14,17.36313415818833,11.0,9.323227331978973,12.400240775699976,0.5834104870967742,104.64602022287565,4946724,0.28204009800490565,9.038399999999998,0.0,8.183064276951779,167.920528153125,118.87223138433347,20,25.102614900518606,161.0,11.88898010020693,13.153346984526964,0.4376549741935485,119.01818312656492,5884116,0.27058562070399744,1.4479000000000002,0.0,16.442182196989314,147.06782595746182,116.79701768689692,48,20.790400425138,10.0,12.298680220936609,11.43706583990847,0.3621111500000001,115.89702856219591,4340967,0.1802234386440513,0.6377,0.0,14.066952660566182
