1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Cereals and tubers,Exchange rate (USD/LCU),FCS,Fatality,Lat,Lon,NDVI Anomaly,Population,Rainfall (mm),Ramadan,rCSI,h,val_loss,train_loss
,,,,36,,,,,,,,,6,6.2291765,0.16471346
,,,,36,,,,,,,,,7,8.90468,0.21082549
,,,,36,,,,,,,,,8,9.927438,0.22063494
,,,,36,,,,,,,,,9,12.95058,0.2778334
,,,,36,,,,,,,,,10,14.002873,0.2449811
,,,,36,,,,,,,,,11,16.723286,0.25177568
,,,,36,,,,,,,,,12,18.35062,0.322428
,,,,36,,,,,,,,,13,22.257387,0.29564387
,,,,36,,,,,,,,,14,22.90997,0.30021143
,,,,36,,,,,,,,,15,25.767614,0.30536032
,,,,36,,,,,,,,,16,28.453812,0.32430232
,,,,36,,,,,,,,,17,27.902231,0.28753248
,,,,36,,,,,,,,,18,29.246782,0.374099
,,,,36,,,,,,,,,19,31.297321,0.32170367
,,,,36,,,,,,,,,20,33.662838,0.3232681
,,,,36,,,,,,,,,21,38.084606,0.36858472
,,,,36,,,,,,,,,22,41.57875,0.34457177
,,,,36,,,,,,,,,23,42.117657,0.31748593
,,,,36,,,,,,,,,24,43.2261,0.2735333
,,,,36,,,,,,,,,25,49.31248,0.31477058
,,,,36,,,,,,,,,26,52.70623,0.31202176
,,,,36,,,,,,,,,27,50.807873,0.3667498
,,,,36,,,,,,,,,28,51.816307,0.3207648
,,,,36,,,,,,,,,29,55.081215,0.30466348
,,,,36,,,,,,,,,30,57.15824,0.30362377
36,21,,,11,76,,0,26,,,91,41,1,0.2705034,0.0077865464
36,21,,,11,76,,0,26,,,91,41,2,0.9054306,0.010511335
36,21,,,11,76,,0,26,,,91,41,3,2.0539222,0.019073904
36,21,,,11,76,,0,26,,,91,41,4,3.892067,0.018811854
36,21,,,11,76,,0,26,,,91,41,5,6.092538,0.022227753
36,21,,,11,76,,0,26,,,91,41,6,8.718792,0.022816345
36,21,,,11,76,,0,26,,,91,41,7,10.879375,0.02865654
36,21,,,11,76,,0,26,,,91,41,8,12.524236,0.024390735
36,21,,,11,76,,0,26,,,91,41,9,14.925287,0.02291313
36,21,,,11,76,,0,26,,,91,41,10,16.210222,0.02571573
36,21,,,11,76,,0,26,,,91,41,11,17.853222,0.022573486
36,21,,,11,76,,0,26,,,91,41,12,20.076704,0.016878316
36,21,,,11,76,,0,26,,,91,41,13,19.80786,0.016744096
36,21,,,11,76,,0,26,,,91,41,14,23.139053,0.019480895
36,21,,,11,76,,0,26,,,91,41,15,24.228739,0.020843934
36,21,,,11,76,,0,26,,,91,41,16,25.877926,0.018290596
36,21,,,11,76,,0,26,,,91,41,17,28.339405,0.01565632
36,21,,,11,76,,0,26,,,91,41,18,28.96013,0.020342492
36,21,,,11,76,,0,26,,,91,41,19,30.968838,0.015557564
36,21,,,11,76,,0,26,,,91,41,20,31.237238,0.01584449
36,21,,,11,76,,0,26,,,91,41,21,33.51952,0.015792167
36,21,,,11,76,,0,26,,,91,41,22,34.2608,0.015093553
36,21,,,11,76,,0,26,,,91,41,23,35.564034,0.0120010115
36,21,,,11,76,,0,26,,,91,41,24,34.470387,0.00959183
36,21,,,11,76,,0,26,,,91,41,25,38.42525,0.011556209
36,21,,,11,76,,0,26,,,91,41,26,37.658012,0.012020424
36,21,,,11,76,,0,26,,,91,41,27,40.616955,0.009717768
36,21,,,11,76,,0,26,,,91,41,28,43.134155,0.0074437517
36,21,,,11,76,,0,26,,,91,41,29,44.418888,0.00792407
36,21,,,11,76,,0,26,,,91,41,30,43.50441,0.008382479
31,46,91,11,71,31,0,0,21,0,56,36,16,1,0.28516832,0.007480563
31,46,91,11,71,31,0,0,21,0,56,36,16,2,1.0056944,0.012685076
31,46,91,11,71,31,0,0,21,0,56,36,16,3,2.2198987,0.0153216785
31,46,91,11,71,31,0,0,21,0,56,36,16,4,3.5798242,0.018297702
31,46,91,11,71,31,0,0,21,0,56,36,16,5,5.820241,0.022210477
31,46,91,11,71,31,0,0,21,0,56,36,16,6,7.9361167,0.020213613
31,46,91,11,71,31,0,0,21,0,56,36,16,7,10.184785,0.024317347
31,46,91,11,71,31,0,0,21,0,56,36,16,8,10.167616,0.021469072
31,46,91,11,71,31,0,0,21,0,56,36,16,9,11.802343,0.02339176
31,46,91,11,71,31,0,0,21,0,56,36,16,10,12.96847,0.017702363
31,46,91,11,71,31,0,0,21,0,56,36,16,11,14.624414,0.022152
31,46,91,11,71,31,0,0,21,0,56,36,16,12,15.8150015,0.023614455
31,46,91,11,71,31,0,0,21,0,56,36,16,13,15.958463,0.0189899
31,46,91,11,71,31,0,0,21,0,56,36,16,14,17.025555,0.01858661
31,46,91,11,71,31,0,0,21,0,56,36,16,15,20.38287,0.014954357
31,46,91,11,71,31,0,0,21,0,56,36,16,16,20.958694,0.016356716
31,46,91,11,71,31,0,0,21,0,56,36,16,17,24.681416,0.0169124
31,46,91,11,71,31,0,0,21,0,56,36,16,18,25.434155,0.020209182
31,46,91,11,71,31,0,0,21,0,56,36,16,19,25.630335,0.015346489
31,46,91,11,71,31,0,0,21,0,56,36,16,20,29.351141,0.0146947205
31,46,91,11,71,31,0,0,21,0,56,36,16,21,33.6632,0.014352033
31,46,91,11,71,31,0,0,21,0,56,36,16,22,26.69096,0.014168926
31,46,91,11,71,31,0,0,21,0,56,36,16,23,30.086767,0.012938914
31,46,91,11,71,31,0,0,21,0,56,36,16,24,32.528725,0.010974398
31,46,91,11,71,31,0,0,21,0,56,36,16,25,32.156975,0.009027345
31,46,91,11,71,31,0,0,21,0,56,36,16,26,36.4975,0.009809958
31,46,91,11,71,31,0,0,21,0,56,36,16,27,40.12112,0.009634538
31,46,91,11,71,31,0,0,21,0,56,36,16,28,43.12649,0.0072013694
31,46,91,11,71,31,0,0,21,0,56,36,16,29,34.765556,0.00838223
31,46,91,11,71,31,0,0,21,0,56,36,16,30,34.553432,0.0076415553
,,,,6,,,,,0,,,,1,0.12654914,0.024841933
,,,,6,,,,,0,,,,2,0.495393,0.08430471
,,,,6,,,,,0,,,,3,1.1593451,0.19338395
,,,,6,,,,,0,,,,4,2.5409403,0.37065697
,,,,6,,,,,0,,,,5,4.273889,0.55895257
,,,,6,,,,,0,,,,6,6.2938533,0.7502989
,,,,6,,,,,0,,,,7,8.457696,0.98052424
,,,,6,,,,,0,,,,8,11.035383,1.1035148
,,,,6,,,,,0,,,,9,12.659681,1.2498841
,,,,6,,,,,0,,,,10,14.85651,1.3018086
,,,,6,,,,,0,,,,11,18.539484,1.2245058
,,,,6,,,,,0,,,,12,18.520208,1.2512074
,,,,6,,,,,0,,,,13,21.725313,1.3669406
,,,,6,,,,,0,,,,14,21.827492,1.2442198
,,,,6,,,,,0,,,,15,22.633446,1.2535273
,,,,6,,,,,0,,,,16,22.526623,1.3033227
,,,,6,,,,,0,,,,17,25.482704,1.4954125
,,,,6,,,,,0,,,,18,25.183174,1.331508
,,,,6,,,,,0,,,,19,29.224058,1.3090404
,,,,6,,,,,0,,,,20,28.937378,1.2106518
,,,,6,,,,,0,,,,21,29.230055,1.2539443
,,,,6,,,,,0,,,,22,30.256952,1.1803648
,,,,6,,,,,0,,,,23,31.549524,1.1240098
,,,,6,,,,,0,,,,24,32.773422,0.97428846
,,,,6,,,,,0,,,,25,33.47967,0.96419024
,,,,6,,,,,0,,,,26,32.60244,1.0353537
,,,,6,,,,,0,,,,27,35.484898,0.9664983
,,,,6,,,,,0,,,,28,35.47318,0.88961303
,,,,6,,,,,0,,,,29,36.06021,1.2043363
,,,,6,,,,,0,,,,30,39.083164,0.8387976
,,,,91,,,,,,,,,1,0.23757675,0.005359913
,,,,91,,,,,,,,,2,0.80918604,0.00784695
,,,,91,,,,,,,,,3,1.6933388,0.01000987
,,,,91,,,,,,,,,4,3.2382045,0.016656816
,,,,91,,,,,,,,,5,4.840659,0.017698605
,,,,91,,,,,,,,,6,6.4237437,0.01865826
,,,,91,,,,,,,,,7,7.9149776,0.018725162
,,,,91,,,,,,,,,8,9.166282,0.019900724
,,,,91,,,,,,,,,9,10.695658,0.01871879
,,,,91,,,,,,,,,10,12.660875,0.017933749
,,,,91,,,,,,,,,11,13.228108,0.018120563
,,,,91,,,,,,,,,12,14.365394,0.014560705
,,,,91,,,,,,,,,13,19.290987,0.018646622
,,,,91,,,,,,,,,14,18.831278,0.017282492
,,,,91,,,,,,,,,15,18.940216,0.016298965
,,,,91,,,,,,,,,16,21.901098,0.016128534
,,,,91,,,,,,,,,17,24.470392,0.015912866
,,,,91,,,,,,,,,18,26.479288,0.015426843
,,,,91,,,,,,,,,19,27.432508,0.012920325
,,,,91,,,,,,,,,20,28.940277,0.013471652
,,,,91,,,,,,,,,21,27.638832,0.015982404
,,,,91,,,,,,,,,22,33.53245,0.0111038955
,,,,91,,,,,,,,,23,33.084,0.011253434
,,,,91,,,,,,,,,24,33.60263,0.009355307
,,,,91,,,,,,,,,25,38.177917,0.008036389
,,,,91,,,,,,,,,26,33.628212,0.0092114555
,,,,91,,,,,,,,,27,38.27757,0.0069762175
,,,,91,,,,,,,,,28,42.55038,0.006085725
,,,,91,,,,,,,,,29,37.95955,0.0054310374
,,,,91,,,,,,,,,30,41.226685,0.0048772525
96,11,21,86,41,1,0,0,81,,51,56,86,1,0.28868192,0.0063356548
96,11,21,86,41,1,0,0,81,,51,56,86,2,1.0158769,0.008363213
96,11,21,86,41,1,0,0,81,,51,56,86,3,2.4718149,0.011593101
96,11,21,86,41,1,0,0,81,,51,56,86,4,3.5680914,0.010229159
96,11,21,86,41,1,0,0,81,,51,56,86,5,6.0173187,0.011786832
96,11,21,86,41,1,0,0,81,,51,56,86,6,7.9828005,0.013578623
96,11,21,86,41,1,0,0,81,,51,56,86,7,8.785918,0.012970002
96,11,21,86,41,1,0,0,81,,51,56,86,8,10.311382,0.013446953
96,11,21,86,41,1,0,0,81,,51,56,86,9,12.819401,0.015005305
96,11,21,86,41,1,0,0,81,,51,56,86,10,14.236571,0.014016209
96,11,21,86,41,1,0,0,81,,51,56,86,11,16.473606,0.012866459
96,11,21,86,41,1,0,0,81,,51,56,86,12,16.613659,0.011286588
96,11,21,86,41,1,0,0,81,,51,56,86,13,18.63525,0.010035628
96,11,21,86,41,1,0,0,81,,51,56,86,14,19.507698,0.011920458
96,11,21,86,41,1,0,0,81,,51,56,86,15,19.93477,0.0111749945
96,11,21,86,41,1,0,0,81,,51,56,86,16,21.824797,0.008706158
96,11,21,86,41,1,0,0,81,,51,56,86,17,22.970741,0.008991165
96,11,21,86,41,1,0,0,81,,51,56,86,18,22.947803,0.00846148
96,11,21,86,41,1,0,0,81,,51,56,86,19,25.55125,0.008420722
96,11,21,86,41,1,0,0,81,,51,56,86,20,25.970116,0.008745129
96,11,21,86,41,1,0,0,81,,51,56,86,21,27.906202,0.009490083
96,11,21,86,41,1,0,0,81,,51,56,86,22,29.9606,0.007572165
96,11,21,86,41,1,0,0,81,,51,56,86,23,31.227076,0.00548384
96,11,21,86,41,1,0,0,81,,51,56,86,24,28.750986,0.005748531
96,11,21,86,41,1,0,0,81,,51,56,86,25,32.985363,0.0041024494
96,11,21,86,41,1,0,0,81,,51,56,86,26,38.574905,0.004485648
96,11,21,86,41,1,0,0,81,,51,56,86,27,37.65776,0.004407733
96,11,21,86,41,1,0,0,81,,51,56,86,28,41.182552,0.0027899365
96,11,21,86,41,1,0,0,81,,51,56,86,29,44.518566,0.0040746033
96,11,21,86,41,1,0,0,81,,51,56,86,30,44.499557,0.003756913
86,,76,91,86,16,0,0,,0,1,86,,1,0.25764373,0.006018325
86,,76,91,86,16,0,0,,0,1,86,,2,0.9923527,0.01177093
86,,76,91,86,16,0,0,,0,1,86,,3,2.2860234,0.015500689
86,,76,91,86,16,0,0,,0,1,86,,4,3.689887,0.01791303
86,,76,91,86,16,0,0,,0,1,86,,5,5.8120317,0.022182418
86,,76,91,86,16,0,0,,0,1,86,,6,7.2259865,0.017770099
86,,76,91,86,16,0,0,,0,1,86,,7,8.879131,0.021094471
86,,76,91,86,16,0,0,,0,1,86,,8,9.788592,0.019874465
86,,76,91,86,16,0,0,,0,1,86,,9,11.671884,0.01949723
86,,76,91,86,16,0,0,,0,1,86,,10,13.48576,0.017750032
86,,76,91,86,16,0,0,,0,1,86,,11,13.888594,0.015698245
86,,76,91,86,16,0,0,,0,1,86,,12,16.508005,0.017038276
86,,76,91,86,16,0,0,,0,1,86,,13,15.291347,0.014556137
86,,76,91,86,16,0,0,,0,1,86,,14,17.158064,0.01621925
86,,76,91,86,16,0,0,,0,1,86,,15,16.269526,0.015160561
86,,76,91,86,16,0,0,,0,1,86,,16,19.166159,0.014086834
86,,76,91,86,16,0,0,,0,1,86,,17,20.986662,0.013859421
86,,76,91,86,16,0,0,,0,1,86,,18,24.1987,0.015695462
86,,76,91,86,16,0,0,,0,1,86,,19,22.248924,0.017180791
86,,76,91,86,16,0,0,,0,1,86,,20,27.183323,0.013350789
86,,76,91,86,16,0,0,,0,1,86,,21,27.95713,0.01025543
86,,76,91,86,16,0,0,,0,1,86,,22,31.367706,0.014846033
86,,76,91,86,16,0,0,,0,1,86,,23,33.596874,0.0110004665
86,,76,91,86,16,0,0,,0,1,86,,24,38.999073,0.008910761
86,,76,91,86,16,0,0,,0,1,86,,25,34.259777,0.008813923
86,,76,91,86,16,0,0,,0,1,86,,26,34.622566,0.0070638726
86,,76,91,86,16,0,0,,0,1,86,,27,35.77511,0.0073813554
86,,76,91,86,16,0,0,,0,1,86,,28,34.678894,0.0065875985
86,,76,91,86,16,0,0,,0,1,86,,29,45.403126,0.004560029
86,,76,91,86,16,0,0,,0,1,86,,30,35.242012,0.0070667327
46,,51,21,61,,0,0,1,,96,,56,1,0.3003707,0.005958322
46,,51,21,61,,0,0,1,,96,,56,2,1.035248,0.008269505
46,,51,21,61,,0,0,1,,96,,56,3,2.098627,0.0120368665
46,,51,21,61,,0,0,1,,96,,56,4,3.4601722,0.01291324
46,,51,21,61,,0,0,1,,96,,56,5,5.724195,0.012661946
46,,51,21,61,,0,0,1,,96,,56,6,8.017144,0.013032304
46,,51,21,61,,0,0,1,,96,,56,7,10.187171,0.013247421
46,,51,21,61,,0,0,1,,96,,56,8,12.055693,0.014492966
46,,51,21,61,,0,0,1,,96,,56,9,14.053969,0.014070402
46,,51,21,61,,0,0,1,,96,,56,10,13.5712805,0.012338869
46,,51,21,61,,0,0,1,,96,,56,11,15.688999,0.012046894
46,,51,21,61,,0,0,1,,96,,56,12,16.444712,0.013760547
46,,51,21,61,,0,0,1,,96,,56,13,16.955444,0.01287128
46,,51,21,61,,0,0,1,,96,,56,14,18.74816,0.0126006035
46,,51,21,61,,0,0,1,,96,,56,15,20.033754,0.012138389
46,,51,21,61,,0,0,1,,96,,56,16,21.989653,0.012187697
46,,51,21,61,,0,0,1,,96,,56,17,22.892609,0.010974535
46,,51,21,61,,0,0,1,,96,,56,18,25.428968,0.009753123
46,,51,21,61,,0,0,1,,96,,56,19,23.780947,0.008088176
46,,51,21,61,,0,0,1,,96,,56,20,28.135443,0.008843981
46,,51,21,61,,0,0,1,,96,,56,21,30.734245,0.008501289
46,,51,21,61,,0,0,1,,96,,56,22,35.9585,0.008080417
46,,51,21,61,,0,0,1,,96,,56,23,41.19889,0.00874381
46,,51,21,61,,0,0,1,,96,,56,24,36.461716,0.0062717614
46,,51,21,61,,0,0,1,,96,,56,25,40.532932,0.00505492
46,,51,21,61,,0,0,1,,96,,56,26,40.132404,0.006115377
46,,51,21,61,,0,0,1,,96,,56,27,40.390102,0.0045176744
46,,51,21,61,,0,0,1,,96,,56,28,49.403698,0.0038387298
46,,51,21,61,,0,0,1,,96,,56,29,46.49084,0.0038358371
46,,51,21,61,,0,0,1,,96,,56,30,51.18499,0.002727918
1,81,11,41,16,56,,,51,0,31,51,,1,0.24063241,0.009676318
1,81,11,41,16,56,,,51,0,31,51,,2,0.86793876,0.018306531
1,81,11,41,16,56,,,51,0,31,51,,3,2.1558373,0.025571482
1,81,11,41,16,56,,,51,0,31,51,,4,3.402177,0.030731706
1,81,11,41,16,56,,,51,0,31,51,,5,5.403197,0.030085132
1,81,11,41,16,56,,,51,0,31,51,,6,7.838024,0.033468757
1,81,11,41,16,56,,,51,0,31,51,,7,9.355668,0.03292091
1,81,11,41,16,56,,,51,0,31,51,,8,10.335284,0.03271483
1,81,11,41,16,56,,,51,0,31,51,,9,12.135583,0.03824147
1,81,11,41,16,56,,,51,0,31,51,,10,13.737483,0.041461937
1,81,11,41,16,56,,,51,0,31,51,,11,14.603915,0.03373588
1,81,11,41,16,56,,,51,0,31,51,,12,16.32693,0.03309489
1,81,11,41,16,56,,,51,0,31,51,,13,16.145061,0.032586165
1,81,11,41,16,56,,,51,0,31,51,,14,20.786232,0.038393274
1,81,11,41,16,56,,,51,0,31,51,,15,19.092897,0.03333336
1,81,11,41,16,56,,,51,0,31,51,,16,20.543589,0.030264618
1,81,11,41,16,56,,,51,0,31,51,,17,19.495703,0.02841015
1,81,11,41,16,56,,,51,0,31,51,,18,21.80907,0.030867852
1,81,11,41,16,56,,,51,0,31,51,,19,21.627712,0.028160632
1,81,11,41,16,56,,,51,0,31,51,,20,26.351215,0.027063077
1,81,11,41,16,56,,,51,0,31,51,,21,23.790827,0.02275053
1,81,11,41,16,56,,,51,0,31,51,,22,27.296188,0.023688719
1,81,11,41,16,56,,,51,0,31,51,,23,28.491388,0.01974664
1,81,11,41,16,56,,,51,0,31,51,,24,29.346973,0.02313262
1,81,11,41,16,56,,,51,0,31,51,,25,28.414227,0.019619543
1,81,11,41,16,56,,,51,0,31,51,,26,29.221622,0.023939628
1,81,11,41,16,56,,,51,0,31,51,,27,31.732765,0.02036095
1,81,11,41,16,56,,,51,0,31,51,,28,32.603703,0.020975947
1,81,11,41,16,56,,,51,0,31,51,,29,31.897314,0.020101173
1,81,11,41,16,56,,,51,0,31,51,,30,30.860096,0.018635245
66,,,,26,,0,,,0,41,,6,1,0.22018725,0.010646091
66,,,,26,,0,,,0,41,,6,2,0.8507248,0.015842142
66,,,,26,,0,,,0,41,,6,3,1.8481758,0.02824116
66,,,,26,,0,,,0,41,,6,4,3.8136263,0.03450178
66,,,,26,,0,,,0,41,,6,5,5.8670692,0.042280328
66,,,,26,,0,,,0,41,,6,6,8.039319,0.042013638
66,,,,26,,0,,,0,41,,6,7,11.197576,0.04651048
66,,,,26,,0,,,0,41,,6,8,13.156182,0.04174686
66,,,,26,,0,,,0,41,,6,9,15.735566,0.053011462
66,,,,26,,0,,,0,41,,6,10,16.429024,0.04976493
66,,,,26,,0,,,0,41,,6,11,18.657118,0.045248605
66,,,,26,,0,,,0,41,,6,12,21.621342,0.045188878
66,,,,26,,0,,,0,41,,6,13,22.940048,0.0465144
66,,,,26,,0,,,0,41,,6,14,22.837925,0.04383163
66,,,,26,,0,,,0,41,,6,15,23.082348,0.044174816
66,,,,26,,0,,,0,41,,6,16,27.606857,0.048511367
66,,,,26,,0,,,0,41,,6,17,26.885733,0.04178788
66,,,,26,,0,,,0,41,,6,18,31.095772,0.044105798
66,,,,26,,0,,,0,41,,6,19,34.137253,0.045895845
66,,,,26,,0,,,0,41,,6,20,33.224796,0.03543883
66,,,,26,,0,,,0,41,,6,21,35.732224,0.040765077
66,,,,26,,0,,,0,41,,6,22,36.46368,0.03651065
66,,,,26,,0,,,0,41,,6,23,39.8181,0.041098725
66,,,,26,,0,,,0,41,,6,24,37.496685,0.032293428
66,,,,26,,0,,,0,41,,6,25,37.53242,0.039255355
66,,,,26,,0,,,0,41,,6,26,37.45262,0.030660527
66,,,,26,,0,,,0,41,,6,27,39.76158,0.033920348
66,,,,26,,0,,,0,41,,6,28,41.554993,0.028155657
66,,,,26,,0,,,0,41,,6,29,40.082516,0.022178987
66,,,,26,,0,,,0,41,,6,30,37.458225,0.024215225
11,66,1,6,46,11,0,0,61,0,21,,,1,0.22489576,0.0108825555
11,66,1,6,46,11,0,0,61,0,21,,,2,0.85308546,0.021097438
11,66,1,6,46,11,0,0,61,0,21,,,3,1.8184896,0.0302542
11,66,1,6,46,11,0,0,61,0,21,,,4,3.57139,0.039260156
11,66,1,6,46,11,0,0,61,0,21,,,5,5.2389364,0.039579898
11,66,1,6,46,11,0,0,61,0,21,,,6,6.3463283,0.05586327
11,66,1,6,46,11,0,0,61,0,21,,,7,8.209397,0.052156493
11,66,1,6,46,11,0,0,61,0,21,,,8,10.247983,0.0597589
11,66,1,6,46,11,0,0,61,0,21,,,9,12.033283,0.06061927
11,66,1,6,46,11,0,0,61,0,21,,,10,14.96436,0.05722645
11,66,1,6,46,11,0,0,61,0,21,,,11,15.143515,0.051233448
11,66,1,6,46,11,0,0,61,0,21,,,12,17.362978,0.05654044
11,66,1,6,46,11,0,0,61,0,21,,,13,15.933631,0.061761316
11,66,1,6,46,11,0,0,61,0,21,,,14,18.439402,0.052308623
11,66,1,6,46,11,0,0,61,0,21,,,15,19.250803,0.05018514
11,66,1,6,46,11,0,0,61,0,21,,,16,20.495506,0.051668108
11,66,1,6,46,11,0,0,61,0,21,,,17,20.836294,0.050449364
11,66,1,6,46,11,0,0,61,0,21,,,18,23.132208,0.050790034
11,66,1,6,46,11,0,0,61,0,21,,,19,24.748138,0.047243565
11,66,1,6,46,11,0,0,61,0,21,,,20,25.258327,0.047228534
11,66,1,6,46,11,0,0,61,0,21,,,21,28.940947,0.051738087
11,66,1,6,46,11,0,0,61,0,21,,,22,29.015564,0.046511184
11,66,1,6,46,11,0,0,61,0,21,,,23,28.37043,0.04375869
11,66,1,6,46,11,0,0,61,0,21,,,24,30.943632,0.042843807
11,66,1,6,46,11,0,0,61,0,21,,,25,23.429085,0.038534183
11,66,1,6,46,11,0,0,61,0,21,,,26,31.294384,0.04317183
11,66,1,6,46,11,0,0,61,0,21,,,27,30.51142,0.03995931
11,66,1,6,46,11,0,0,61,0,21,,,28,31.386398,0.030828768
11,66,1,6,46,11,0,0,61,0,21,,,29,35.158367,0.028278047
11,66,1,6,46,11,0,0,61,0,21,,,30,38.79208,0.027408196
,61,86,46,1,81,0,0,86,0,91,31,,1,0.43420303,0.0110060675
,61,86,46,1,81,0,0,86,0,91,31,,2,1.3732349,0.014226695
,61,86,46,1,81,0,0,86,0,91,31,,3,2.8133287,0.019998636
,61,86,46,1,81,0,0,86,0,91,31,,4,4.491318,0.024287991
,61,86,46,1,81,0,0,86,0,91,31,,5,6.2414956,0.032717425
,61,86,46,1,81,0,0,86,0,91,31,,6,7.8615246,0.031793702
,61,86,46,1,81,0,0,86,0,91,31,,7,10.394836,0.034263175
,61,86,46,1,81,0,0,86,0,91,31,,8,11.273839,0.027851619
,61,86,46,1,81,0,0,86,0,91,31,,9,13.216311,0.027668005
,61,86,46,1,81,0,0,86,0,91,31,,10,13.914589,0.024947194
,61,86,46,1,81,0,0,86,0,91,31,,11,14.437923,0.023740128
,61,86,46,1,81,0,0,86,0,91,31,,12,18.619883,0.02620229
,61,86,46,1,81,0,0,86,0,91,31,,13,18.124521,0.029410524
,61,86,46,1,81,0,0,86,0,91,31,,14,19.050077,0.022567522
,61,86,46,1,81,0,0,86,0,91,31,,15,20.191097,0.024438612
,61,86,46,1,81,0,0,86,0,91,31,,16,22.486774,0.024173237
,61,86,46,1,81,0,0,86,0,91,31,,17,25.071068,0.023662314
,61,86,46,1,81,0,0,86,0,91,31,,18,23.664276,0.022670163
,61,86,46,1,81,0,0,86,0,91,31,,19,27.634933,0.022561703
,61,86,46,1,81,0,0,86,0,91,31,,20,28.282434,0.01563953
,61,86,46,1,81,0,0,86,0,91,31,,21,31.07186,0.017857954
,61,86,46,1,81,0,0,86,0,91,31,,22,30.043673,0.016904842
,61,86,46,1,81,0,0,86,0,91,31,,23,33.988506,0.0137344785
,61,86,46,1,81,0,0,86,0,91,31,,24,37.82289,0.014265108
,61,86,46,1,81,0,0,86,0,91,31,,25,33.81879,0.010621485
,61,86,46,1,81,0,0,86,0,91,31,,26,35.34518,0.0150060225
,61,86,46,1,81,0,0,86,0,91,31,,27,40.906807,0.010304059
,61,86,46,1,81,0,0,86,0,91,31,,28,38.603992,0.010275774
,61,86,46,1,81,0,0,86,0,91,31,,29,36.950268,0.009032383
,61,86,46,1,81,0,0,86,0,91,31,,30,36.188225,0.00938836
,,,1,16,,,,,,,,,1,0.14182281,0.019919582
,,,1,16,,,,,,,,,2,0.5271875,0.058038667
,,,1,16,,,,,,,,,3,1.236464,0.13170932
,,,1,16,,,,,,,,,4,2.4587028,0.21764001
,,,1,16,,,,,,,,,5,4.3127127,0.32097
,,,1,16,,,,,,,,,6,6.4150004,0.45738497
,,,1,16,,,,,,,,,7,8.6629505,0.59171677
,,,1,16,,,,,,,,,8,10.980259,0.7881794
,,,1,16,,,,,,,,,9,15.315108,0.91249365
,,,1,16,,,,,,,,,10,16.02585,1.019814
,,,1,16,,,,,,,,,11,19.610523,0.9630662
,,,1,16,,,,,,,,,12,21.621758,1.073566
,,,1,16,,,,,,,,,13,22.927292,1.203067
,,,1,16,,,,,,,,,14,25.373343,1.1879324
,,,1,16,,,,,,,,,15,27.963026,1.2631751
,,,1,16,,,,,,,,,16,31.801697,1.1865562
,,,1,16,,,,,,,,,17,34.033134,1.2834636
,,,1,16,,,,,,,,,18,38.38589,1.3870201
,,,1,16,,,,,,,,,19,40.516624,1.3170506
,,,1,16,,,,,,,,,20,44.66809,1.4052417
,,,1,16,,,,,,,,,21,45.94589,1.4018694
,,,1,16,,,,,,,,,22,46.90306,1.4327735
,,,1,16,,,,,,,,,23,58.7259,1.4795362
,,,1,16,,,,,,,,,24,70.79592,1.3588725
,,,1,16,,,,,,,,,25,63.695053,1.4812701
,,,1,16,,,,,,,,,26,65.40673,1.3072033
,,,1,16,,,,,,,,,27,82.82105,1.3665347
,,,1,16,,,,,,,,,28,85.126076,1.3911992
,,,1,16,,,,,,,,,29,87.26674,1.3485198
,,,1,16,,,,,,,,,30,88.0318,1.208224
76,91,71,11,76,6,0,0,91,0,76,41,91,1,0.2711107,0.006449292
76,91,71,11,76,6,0,0,91,0,76,41,91,2,0.97750026,0.009552941
76,91,71,11,76,6,0,0,91,0,76,41,91,3,2.2182195,0.015864799
76,91,71,11,76,6,0,0,91,0,76,41,91,4,3.9933548,0.014031035
76,91,71,11,76,6,0,0,91,0,76,41,91,5,5.9693418,0.016160507
76,91,71,11,76,6,0,0,91,0,76,41,91,6,9.0514965,0.016119102
76,91,71,11,76,6,0,0,91,0,76,41,91,7,9.500182,0.01681825
76,91,71,11,76,6,0,0,91,0,76,41,91,8,11.718192,0.017759532
76,91,71,11,76,6,0,0,91,0,76,41,91,9,14.43883,0.016433451
76,91,71,11,76,6,0,0,91,0,76,41,91,10,14.846556,0.015462182
76,91,71,11,76,6,0,0,91,0,76,41,91,11,15.228775,0.016255174
76,91,71,11,76,6,0,0,91,0,76,41,91,12,18.286905,0.016573543
76,91,71,11,76,6,0,0,91,0,76,41,91,13,16.835659,0.01824905
76,91,71,11,76,6,0,0,91,0,76,41,91,14,19.324287,0.015876072
76,91,71,11,76,6,0,0,91,0,76,41,91,15,20.257713,0.01718144
76,91,71,11,76,6,0,0,91,0,76,41,91,16,20.959286,0.014667724
76,91,71,11,76,6,0,0,91,0,76,41,91,17,22.003452,0.014616339
76,91,71,11,76,6,0,0,91,0,76,41,91,18,26.359388,0.011947285
76,91,71,11,76,6,0,0,91,0,76,41,91,19,26.741276,0.012679002
76,91,71,11,76,6,0,0,91,0,76,41,91,20,26.25756,0.014639795
76,91,71,11,76,6,0,0,91,0,76,41,91,21,26.80694,0.011082325
76,91,71,11,76,6,0,0,91,0,76,41,91,22,29.056437,0.011430543
76,91,71,11,76,6,0,0,91,0,76,41,91,23,33.757473,0.0090039605
