Split,,Split 1,Split 1,Split 10,Split 10,Split 2,Split 2,Split 3,Split 3,Split 4,Split 4,Split 5,Split 5,Split 6,Split 6,Split 7,Split 7,Split 8,Split 8,Split 9,Split 9
Yemen,9,16.71795014313932,12.707675411999999,7.593703404403337,6.603569682500004,16.766429837257466,18.978196935999996,7.440630285505438,7.035103710000006,6.349039764551738,16.150793445,21.662577109616866,15.447167488999991,8.853589395756499,10.192728904000003,10.701805519721294,13.808018765999995,11.205037387102413,10.366807920000001,4.911481468253105,5.388809683999999
Yemen,10,19.002571770796845,14.340071518000006,7.047495866755551,6.206500097000001,17.455964043519145,20.584065495999987,9.28248160759626,8.405163191999998,5.7176007193667875,18.83784459850001,24.393991361929938,16.918310375,10.634509797704697,12.311172263500003,10.490880018783578,13.898463613500008,12.301988141936326,11.328493608,5.9478462053537955,7.680645858000001
Yemen,11,21.858269569750618,17.041973171000002,9.404296527022575,8.415825956000008,18.225256752054598,22.17334692849999,12.629308141857663,11.022524120500002,5.922501448616375,22.034483753000004,27.77660040185508,19.4226562875,11.411307853768054,13.877127218500002,8.881229207052884,13.14744672,14.226457310044292,13.089811670999996,5.110412673618434,7.994727982000005
Yemen,12,23.487949356451374,18.781035714,10.618011471495098,8.761936519499997,16.58829528270131,19.288053798999993,14.473557286981919,11.777409441000003,7.732203716367491,27.4111853785,27.025672209804924,18.802811746999993,11.846465378849867,14.953249428000001,8.055780660439058,12.206442670500003,14.55774320101265,13.471587375500002,4.404349356707372,8.558742235500006
Yemen,13,24.83445598062202,19.958803998500006,13.032060837199424,11.561749307999998,17.649990570002572,19.610234037999994,15.97004363569528,13.113264791000002,8.477305657286617,30.670843600500007,28.10419021235113,21.604289096999985,11.433821554817458,14.525766391499994,8.520168807582055,11.923179565499996,14.691609635792853,14.239836114,4.84275500976166,9.262035513500003
Yemen,14,20.213794239076112,13.829373794000002,10.95461458471382,9.580166374000003,16.728379739113635,19.821601223999995,15.056013311883637,12.560882492500001,7.167889414531251,33.657068313500005,29.89229788899444,23.832931904500004,12.77557153785895,16.094840197,8.246620142921582,11.588937105000007,15.80010600347281,14.206592399500002,5.245961910137688,9.878006635000002
Yemen,15,20.768370013268417,15.563861455500009,9.331284280243233,9.493043717,21.122032773085667,24.075317665499988,14.503005310347254,14.015612626499998,10.915049974009216,41.639256633500004,35.12931071055635,28.57902109399999,10.222473022252967,15.068119089499993,7.965740985136156,11.663092635000002,17.90336175241696,15.929086406000001,6.217689595448973,11.902241942500002
Yemen,16,20.27770424875479,15.334792400000001,13.267062865966068,13.238062575500006,16.30540937524024,19.50862027099999,14.17503273405941,12.881247028499995,10.87755815265724,43.47571145749999,35.16268418999332,30.051350915999997,9.578524537416396,14.892434868999995,9.810474320344431,13.836762243000006,21.510296893508123,20.090558907500004,6.903836699264853,14.0729652815
Yemen,17,19.029096547200822,14.605266045500006,13.006728072947599,14.299393268500001,20.763147471811305,23.654947127999996,18.6368149642343,17.237843766500003,11.021770519169802,46.99352246599999,40.91086389731937,35.02091071049999,9.49074669123292,17.07426617449999,10.306873034211058,14.453113313500008,18.81630668280757,18.434653067000006,6.927560909872746,12.980773007000005
Yemen,18,21.232759702735784,18.2732406665,14.946238039203712,16.608118708500005,17.705782273803177,21.238841628499994,16.49117613292366,14.701707835000008,13.136719148318713,50.269519836499995,42.45218347648999,35.734225656499994,11.434194039476267,21.6204420815,12.086482121978573,15.180191685500006,18.872080877668875,19.372240553999994,9.378398002333267,14.866323355999995
Yemen,19,24.41245900106501,19.0013898855,16.200498406381794,17.5163393585,16.319078933073456,20.2383559285,17.860231637257264,14.975961088500004,13.284683214274773,54.599775663,45.42749321195804,41.175046523,10.12628296940127,21.887519918499997,15.362603336214463,16.509856750500003,21.32337992592261,22.751838292000002,10.946969263367967,16.062720889500007
Yemen,20,23.556265446425037,19.101355307,17.216418265775115,19.27783608800001,15.512342556350958,19.481871266499997,17.61571844635377,14.874884749500001,12.217869564277638,59.55797883299999,45.31821527199949,44.135296665,12.64669033940024,25.23812631350001,16.418364019777442,17.996606529000008,22.978394214045665,24.166012262000006,14.546360996447476,19.811377637999996
Yemen,21,24.221190881937964,19.792605983999998,18.51764357722777,21.390588342000004,16.08300363718675,20.395384129999993,19.99347867274793,17.616050476999995,16.10692786525366,67.6792113965,48.09789262428316,49.43052094849999,13.51018729209195,25.584297136500002,17.734355463331408,19.611444357499998,25.473868109952683,27.907827321999992,15.426791088607128,20.943638050500002
Yemen,22,28.29059578229759,24.023073403999987,18.72352341757618,20.362349296500007,17.764354865959348,21.6669950785,23.86674084369717,20.506143317,13.734290843688848,75.45007427150001,53.04765650999184,55.997613447999996,13.535181557849844,24.614510006500005,17.485601933124023,19.5778239555,25.463499913394628,26.878321189999998,15.110149835045632,20.386044160000008
Yemen,23,28.062905188862874,23.955452879,15.856625718122416,18.019676622500008,17.95609995318612,21.119679312499994,28.19442391470458,23.214935532500004,16.13918106952405,92.76359425250001,61.52637641419604,63.034183017,17.865329611585857,30.25276634949999,17.924503439550488,19.378808133000014,24.322283283969362,26.66852455800001,13.49516349182547,19.645055068999994
Yemen,24,35.45017007484474,29.809195613999993,12.900544759043555,16.941993970000006,21.36114329082135,23.510435536999992,31.254776532271705,26.028942359999995,18.936662491997964,101.288955732,59.66988261386465,63.120024117499995,17.917345587491802,31.775759459499987,18.110240778838524,18.769897457499997,24.82696190228595,26.6476849065,16.37020018012908,21.402962787999993
Yemen,25,36.513247277453644,27.647201837999994,11.224456756342324,15.473460074499997,18.402518188542494,24.2918397015,27.820718864498538,22.4607940485,25.22455808219645,111.122620618,60.46933310935805,65.129760143,18.410846737666507,31.413025032499995,19.062045545774524,19.353845163499994,27.090543249098715,28.942654090999998,17.84153806040721,24.667949784500014
Yemen,26,35.96191253728931,31.070009533,13.523303199787344,16.5286180455,16.492564054089904,26.254988370999985,28.107433291331926,21.04715234600001,26.60197794042673,108.50154381700001,59.761686428646705,69.12584160649999,18.939320307928384,32.482337731,18.45799263973297,16.922533593000004,24.815141550338115,28.6282403455,17.374532319218908,26.67912331650001
Yemen,27,40.816709449936624,33.381342916,13.410332099528755,16.539556335,17.802939742161904,27.54114962349999,28.125446191370724,21.63175218,31.22163242473416,115.57530606649998,61.05894442859839,71.3334182435,22.21966329899642,35.05833437899999,16.982142345396973,18.029964804500004,23.552617478347273,28.031584088000006,18.28314682201022,26.66678707700002
Yemen,28,46.56981628942348,38.508346622999994,12.289353669046992,15.999973095500001,19.80059731732093,31.484035696999996,25.127604021119765,20.998657391999995,27.3392433344841,108.75343300649999,57.746883339615444,70.42752157750002,23.98323945653271,35.505885557499994,19.569154755656164,21.573587964500014,26.607153485410272,30.027273670500005,21.319962835708345,28.495193084500006
Yemen,29,45.29888775394103,38.65507862399999,10.964065605050994,16.1958223695,23.005579480323792,35.22544042249999,26.7431992271538,24.344329712500006,21.898157523502388,101.77827589399999,62.06024504793895,70.81952157799999,23.109259557755852,30.055870315,24.05792035322029,24.102111239000003,27.0010945076388,33.070053701999996,21.269707814723606,30.217036243000006
Yemen,30,46.51643133854952,38.536769877999994,13.99134705440324,20.185797412000003,24.77857409820107,38.186283653999986,27.555382585462286,26.32006089050001,20.96945163909837,98.42446485949999,64.93108212708286,70.42247457799999,32.948754733230565,35.42742890199999,32.962824625350436,28.378923212000007,26.706382892114373,35.199676207,20.27191977680547,28.370940969000014
