AdminStrata,Bamako,Bamako,Bamako,Bamako,Bamako,Kayes,Kayes,Kayes,Kayes,Kayes,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Segou,Segou,Segou,Segou,Segou,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni
2020-03-31,0.2752833333333333,0.3278499999999999,0.5850499999999998,0.632775,0.321625,0.3095833333333333,0.3843571428571429,0.6342571428571429,0.8022333333333332,0.33555714285714294,0.26725000000000004,0.30111999999999994,0.5933499999999998,0.64315,0.2757199999999999,,,0.28345000000000004,0.2902,,,,0.6259111111111111,0.5548357142857142,,,0.29745999999999995,,,,0.21881818181818186,0.2408307692307692,0.570525,0.5242307692307693,0.23661538461538462,0.19707272727272726,0.2918545454545454,0.605675,0.5944833333333334,0.26484545454545455,,,0.33166,0.37515333333333334,,,,0.4896,0.48134666666666664,,,0.36040000000000005,,,
2020-04-30,0.3000416666666666,0.33116666666666666,0.59405,0.632775,0.32508333333333334,0.3037666666666667,0.3855571428571428,0.6325999999999999,0.8022333333333332,0.3367428571428571,0.27078749999999996,0.31190999999999997,0.599,0.6539400000000001,0.28782,,1.1096777777777775,0.278875,0.2942823529411765,0.0011219777777777779,0.0010659111111111113,,0.6207444444444444,0.5485571428571429,0.34525,,0.30762222222222224,,,0.6067222222222222,0.22108181818181818,0.2433071428571429,0.570525,0.5401214285714285,0.2423571428571429,0.20517000000000002,0.29879090909090916,0.6177166666666666,0.5975166666666666,0.27584545454545456,,0.9115363636363637,0.3458333333333334,0.39078571428571424,0.0010003636363636363,0.0009967272727272726,,,0.5088357142857143,0.20713333333333334,0.56845,0.3825545454545454,,,0.5561545454545453
2020-05-31,0.3036181818181818,0.33199999999999996,0.596675,0.6224,0.3285416666666667,0.29095714285714286,0.38644999999999996,0.6112571428571428,0.8022333333333332,0.33531428571428573,0.26933749999999995,0.32319999999999993,0.60896,0.6463099999999999,0.29846000000000006,,1.08966,0.28345,0.309135294117647,0.00126342,0.00113492,,0.5979636363636363,0.5681142857142857,0.24485,,0.29338749999999997,,,3.8877800000000002,0.22666363636363637,0.2631692307692308,0.578425,0.5409461538461539,0.24644615384615387,0.20783000000000001,0.30646363636363644,0.6170249999999998,0.6060916666666666,0.2784090909090909,,0.9317636363636365,0.36188000000000003,0.40570833333333334,0.0009807272727272727,0.0009792181818181816,,,0.48972499999999997,0.17786,0.4979,0.3772727272727273,,,3.443188888888889
2020-06-30,0.29276363636363634,0.3306166666666666,0.5954249999999999,0.6224,0.32992499999999997,0.28764285714285714,0.40001428571428566,0.6162571428571428,0.8022333333333332,0.3357857142857143,0.2609888888888888,0.31921999999999995,0.6039555555555555,0.64216,0.2967666666666667,,1.09176,0.255225,0.30791176470588233,0.0012448000000000001,0.00099912,,0.6018199999999999,0.5570266666666667,0.25203333333333333,,0.31062222222222224,,,0.63195,0.23390000000000002,0.2708230769230769,0.57675,0.5252307692307692,0.24924615384615384,0.20749999999999996,0.3066272727272727,0.6217166666666666,0.6095499999999999,0.27749999999999997,,0.9070411764705885,0.3447166666666667,0.3962055555555555,0.0009880235294117648,0.0009714235294117647,,0.7303,0.5180666666666666,0.18944166666666665,0.60165,0.37556666666666666,,,0.5784647058823529
2020-07-31,0.28845,0.3328249999999999,0.5930083333333332,0.6224,0.3260416666666666,0.2883428571428572,0.42368749999999994,0.6004999999999999,0.8022333333333332,0.35540000000000005,0.2652909090909091,0.3277083333333333,0.6035363636363635,0.64835,0.30905454545454547,,1.1525500000000002,0.26165,0.30441666666666667,0.0012095272727272728,0.0010139272727272726,,0.62545,0.5546846153846153,0.267675,,0.32260000000000005,,,0.6344818181818181,0.2456636363636364,0.2851153846153846,0.570525,0.5226999999999999,0.26149999999999995,0.20777499999999996,0.3239416666666667,0.6208153846153845,0.6097083333333334,0.2759583333333333,,0.9373117647058826,0.3430666666666667,0.3951555555555555,0.0009762941176470588,0.0009762941176470588,,0.7469,0.5139222222222223,0.19772307692307686,0.5809,0.3737538461538461,,,0.5528294117647058
2020-08-31,0.3069,0.35436666666666666,0.5991749999999999,0.6224,0.33017499999999994,0.3028142857142857,0.46188571428571423,0.5903699999999998,0.8033333333333332,0.36667,0.27666666666666667,0.33489166666666664,0.6050454545454544,0.64946,0.30920909090909093,,1.14902,0.281375,0.3275888888888889,0.0012149399999999999,0.0010671799999999998,,0.6068636363636363,0.57638,,,0.308975,,,0.6473,0.26377272727272727,0.3278846153846154,0.53942,0.5521999999999999,0.28640000000000004,0.2217416666666667,0.35741666666666666,0.6213923076923076,0.6153666666666666,0.28385000000000005,,,0.34109999999999996,0.3961333333333334,,,,,0.4443,,,0.3956333333333333,,,
2020-09-30,0.3123818181818182,0.39286666666666664,0.6172916666666666,0.6362333333333333,0.3389166666666667,0.30802857142857143,0.4634875,0.5856999999999999,0.7967,0.37397,0.28552,0.35799166666666665,0.6247583333333333,0.65312,0.32909166666666667,,1.0971499999999998,0.2423666666666667,0.3346176470588236,0.0012248799999999998,0.0010562399999999997,,0.6281363636363636,0.5658642857142857,0.263525,,0.2946166666666667,,,0.64232,0.2687545454545454,0.33109230769230763,0.54374,0.5707076923076922,0.2900923076923076,0.23737272727272724,0.38086363636363635,0.6622583333333334,0.6255999999999999,0.292,,0.9129000000000002,0.33864000000000005,0.4176625,0.0009697285714285714,0.0009732857142857142,,0.8299,0.55216875,0.19205,0.5532333333333334,0.36303,,,0.551142857142857
2020-10-31,0.31025,0.40295833333333336,0.6103666666666666,0.6416499999999999,0.33364999999999995,0.3063714285714285,0.4415,0.6224,0.7967,0.3638166666666667,0.29879999999999995,0.35058999999999996,0.6240599999999998,0.65478,0.31755,,1.1416300000000001,0.25506666666666666,0.3236764705882353,0.0013128600000000003,0.0010406200000000001,,0.6358666666666666,0.5831714285714286,0.2656,,0.2933142857142857,,,0.6316999999999999,0.2716181818181818,0.3293,0.5809,0.5624230769230768,0.288176923076923,0.24302,0.3736272727272727,0.6271166666666665,0.6309999999999999,0.29802727272727275,,0.8872454545454544,0.35275,0.4106461538461538,0.000977709090909091,0.000977709090909091,,0.8299,0.5772,0.1965857142857143,0.5532333333333334,0.4122166666666667,,,0.5469454545454545
2020-11-30,0.30108999999999997,0.4021166666666667,0.6093999999999998,0.6224,0.3286666666666666,0.299,0.4627111111111111,0.6224,0.6120249999999999,0.37598,0.2912222222222222,0.34259999999999996,0.6205555555555555,0.6381800000000001,0.3089,,1.1183166666666666,0.2595,0.30847894736842096,0.0011592615384615386,0.0010366769230769229,,0.6287636363636363,0.5919062500000001,0.2938,,0.3054125,,,0.6275076923076922,0.25169090909090913,0.31141538461538454,0.5809,0.5451615384615385,0.26481538461538456,0.22193000000000002,0.3456727272727273,0.6246166666666666,0.6110833333333333,0.2791636363636364,,,0.3432,0.39008888888888893,,,,0.7884,0.560161111111111,0.1986416666666667,0.6888,0.3905199999999999,,,
2020-12-31,0.28597272727272727,0.358975,0.6051083333333332,0.6224,0.31816666666666665,0.2885714285714286,0.45448333333333335,0.6224,0.79836,0.3329285714285714,0.2812777777777778,0.3205300000000001,0.6205555555555554,0.6358499999999999,0.2856888888888889,,1.1219,0.30295,0.29869999999999997,0.0011867000000000002,0.0010539,,0.63006,0.58556,0.2938,,0.31798571428571426,,,0.624475,0.25248,0.27816666666666673,0.5809,0.5459166666666666,0.2525916666666667,0.21635555555555555,0.32531999999999994,0.6255727272727272,0.6082272727272728,0.26592,,,0.331575,0.3869647058823529,,,,0.7884,0.5662647058823529,0.1986416666666667,0.6888,0.38808000000000004,,,
2021-01-31,0.2922749999999999,0.3372333333333333,0.6059416666666665,,0.31220833333333337,0.2968166666666667,0.42296666666666666,0.6224,,0.3263,0.28292222222222224,0.31239999999999996,0.6164999999999999,,0.2773999999999999,,,0.2838333333333333,0.2788625,0.0009958,0.0009958,,0.60286,,,,0.310825,,,0.6639,0.26211818181818186,0.25983846153846146,0.575925,0.4917125,0.24784615384615388,0.22275999999999999,0.287,0.6287666666666666,0.42369999999999997,0.25064545454545456,,0.8527375,0.48925,0.35855555555555557,0.000922111111111111,0.0009405555555555554,,0.4979,0.5057875000000001,0.176375,,0.3599571428571428,,,0.5403222222222221
2021-02-28,0.31124166666666664,0.3423583333333333,0.6059416666666665,0.6224,0.3188333333333333,0.3117666666666667,0.4063199999999999,0.6224,0.78574,0.32961428571428575,0.2923,0.31953,0.6203888888888889,0.63801,0.2834666666666667,,0.9958999999999999,0.3485555555555556,0.3331263157894736,0.00107745,0.00109765,,0.6041636363636362,0.57645625,0.4477666666666667,,0.34069166666666667,,,0.6175583333333333,0.2743363636363636,0.27066923076923083,0.570525,0.5592230769230768,0.2614769230769231,0.25129000000000007,0.3010363636363636,0.6308499999999999,0.6150833333333333,0.26060909090909096,,0.8518705882352943,0.34526666666666667,0.3607611111111111,0.000925564705882353,0.0009236235294117649,,0.6456500000000001,0.5131470588235294,0.19533333333333333,0.5253,0.3880083333333333,,,0.504735294117647
2021-03-31,0.3372818181818182,0.3479083333333333,0.6141,0.6224,,0.34221666666666667,0.42460000000000003,0.6224,0.8022333333333332,0.33484285714285716,0.3238777777777778,0.32353,0.6270111111111111,0.6449111111111111,0.30096,0.8299,,0.38342857142857145,0.34246842105263164,,,0.37209999999999993,0.6122625,0.6007312499999999,0.3830125,,0.3794285714285714,0.6915999999999999,0.2905,0.6511307692307693,0.29184545454545446,0.28537692307692303,0.574675,0.5733923076923076,,0.27884999999999993,0.3265454545454545,0.6276666666666667,0.6155166666666667,0.2686875,,,0.4221333333333333,0.35882777777777775,,,0.39286666666666664,0.6639,0.5332277777777777,0.2026583333333333,0.4979,0.3457181818181818,0.4853583333333333,0.6638999999999999,0.5066882352941176
2021-04-30,0.34519090909090905,0.35185833333333333,0.6025416666666666,0.6293333333333332,0.33199999999999996,0.36463333333333336,0.4362333333333333,0.6085666666666666,0.7904749999999999,0.3387714285714285,0.3282888888888888,0.32298,0.6259111111111111,0.64315,0.2987,,,0.38082000000000005,0.3517368421052631,,,0.37927500000000003,0.6117555555555555,0.60735,0.31465714285714286,0.8299,0.35029000000000005,0.5079,,0.6362333333333333,0.3006,0.2908153846153846,0.5809,0.5824923076923076,0.2827999999999999,0.28423999999999994,0.3252999999999999,0.6314749999999999,0.6258583333333333,0.27838181818181823,,,0.3735,0.3739333333333333,,,1.2947,0.6639,0.5571166666666668,0.21772500000000003,0.51865,0.36667,0.8506499999999999,0.44650000000000006,0.51938125
2021-05-31,0.34709090909090906,0.34496666666666664,0.6051083333333332,0.6639,0.33199999999999996,0.36315000000000003,0.43875,0.6085666666666666,0.8022333333333332,0.34267142857142857,0.32807777777777786,0.3295,0.61991,0.6466800000000001,0.2954777777777778,0.8299,1.00754,0.35685,0.3299692307692308,0.0013056666666666668,0.0010744,0.3527,0.6336999999999999,0.57467,0.30674,0.8299,0.350875,0.31538000000000005,,0.6306999999999999,0.3040818181818182,0.29170769230769233,0.5809,0.5864692307692306,0.28334615384615386,0.29163,0.32891818181818183,0.6335249999999999,0.6330916666666667,0.28321818181818187,,0.9228600000000002,0.371425,0.38353750000000003,0.0009405333333333332,0.0009715199999999998,0.55772,0.6323666666666666,0.57893125,0.2772111111111111,0.4979,0.39321111111111107,0.415,0.49795,0.5134
2021-06-30,0.3546363636363637,0.34445,0.6224,0.6307,0.3326916666666666,0.37209999999999993,0.4165833333333333,0.5927571428571428,0.7967,0.34361428571428565,0.33635000000000004,0.32950999999999997,0.62008,0.66108,0.2967666666666666,,0.9528909090909092,0.38406,0.36937647058823525,0.0011421818181818182,0.001083381818181818,0.4981857142857143,0.6752,0.6129214285714285,0.35156,0.8299,0.35189999999999994,0.53944,,0.6362333333333333,0.307690909090909,0.2912615384615384,0.54772,0.5735076923076923,0.28526923076923066,0.30110000000000003,0.3271545454545455,0.6329166666666666,0.6346,0.2934909090909091,0.8299,0.8810833333333336,0.38180000000000003,0.39185714285714285,0.0009266999999999999,0.0009446833333333332,0.3818,0.6334666666666667,0.5683357142857142,0.2392375,0.5062,0.4088833333333333,0.5856857142857143,0.2739,0.5267272727272726
2021-07-31,0.3787416666666667,0.34415833333333334,0.6215749999999999,0.654,0.33199999999999996,0.38675,0.42460000000000003,0.5927571428571428,0.7977,0.3507142857142857,0.3423222222222222,0.3291699999999999,0.6207399999999998,0.65793,0.3002666666666666,0.60585,0.9564750000000001,0.4453833333333333,0.36378333333333335,0.0010539666666666667,0.0010636333333333336,0.462675,0.6497384615384614,0.6035933333333332,0.36310000000000003,0.8299,0.33314,0.4854999999999999,,0.6454555555555556,0.31900909090909085,0.3008153846153846,0.54772,0.5761923076923077,0.2935384615384616,0.30979090909090906,0.32623636363636355,0.6330583333333332,0.6319583333333333,0.3048181818181818,0.6639,0.888,0.3735,0.3957785714285714,0.0009308499999999999,0.0009502166666666666,0.4288,0.6556,0.5742642857142857,0.23655000000000004,0.4979,0.39796249999999994,0.6058399999999999,0.8105333333333333,0.5096583333333332
2021-08-31,0.4080833333333333,0.3762666666666667,0.6258583333333333,0.6722,0.3451416666666666,0.4296166666666666,0.41025,0.5927571428571428,0.8075,0.3756142857142857,0.36887777777777775,0.33448,0.62074,0.67986,0.32111111111111107,0.69712,1.0010076923076925,0.4245,0.36139444444444435,0.001106923076923077,0.0010954307692307692,0.45645,0.6404230769230769,0.61473125,0.3821,0.8299,0.33470909090909096,0.49241666666666667,0.5809,0.6473,0.3419272727272727,0.3147384615384615,0.54772,0.5981615384615384,0.3090153846153846,0.3321181818181818,0.34072727272727277,0.6362416666666666,0.6448249999999999,0.31040909090909086,,0.8990666666666668,0.32768,0.3948285714285714,0.0009488333333333332,0.0009560333333333334,0.415,0.65395,0.6061714285714286,0.2307285714285714,0.5394,0.39366666666666666,0.5531857142857143,0.3037,0.5280666666666666
2021-09-30,0.415,0.38220000000000004,0.619925,0.7054,0.34512499999999996,0.44094999999999995,0.4351333333333333,0.5941857142857142,0.804175,0.3829571428571429,0.3709,0.34294,0.6207399999999998,0.7087333333333334,0.33216,0.63135,0.9668500000000001,0.40499999999999997,0.3733052631578947,0.001132157142857143,0.0011404571428571427,0.5076428571428572,0.65075,0.6355941176470588,0.38344,0.8299,0.33298,0.5172375,,0.648576923076923,0.3603545454545454,0.3198692307692307,0.5507666666666666,0.6265,0.3152615384615384,0.3525090909090909,0.3478090909090909,0.6428916666666665,0.6612916666666667,0.3114636363636364,,0.89962,0.3237,0.4120833333333333,0.0009444000000000001,0.0009626600000000001,,0.6556,0.6503500000000001,0.2421142857142857,,0.39434285714285716,0.51388,0.6124499999999999,0.5402299999999999
2021-10-31,0.41814999999999997,0.39366666666666666,0.6224,0.7054,0.36156666666666665,0.42158571428571434,0.4547833333333333,0.6171857142857142,0.815375,0.39385714285714285,0.38268888888888886,0.35272,0.64647,0.7211800000000002,0.3395444444444445,0.5892166666666666,0.9896750000000001,0.4756833333333333,0.3711666666666667,0.0011244666666666667,0.00111755,0.5671142857142856,0.6883230769230769,0.65076875,0.373475,0.8299,0.356475,0.5703222222222222,0.5892,0.6605800000000001,0.3497636363636364,0.3354307692307692,0.5089374999999999,0.6284230769230769,0.3291769230769231,0.3413777777777778,0.36168999999999996,0.659625,0.6767833333333334,0.31969000000000003,,0.9959,0.35275,0.3901,0.0009958,0.0009958,,,0.632775,0.249,,0.39840000000000003,0.8299,,0.5809
2021-11-30,0.40421000000000007,0.41500000000000004,0.6229583333333333,0.7054,0.3935583333333333,0.4120857142857143,0.4841,0.6610714285714286,0.8091499999999999,0.41069999999999995,0.38432222222222223,0.38259,0.65162,0.7213499999999999,0.35852222222222224,0.7137000000000001,1.02339375,0.42424,0.3962,0.0011344500000000002,0.0010611874999999998,0.6229777777777779,0.7120357142857143,0.6757894736842105,0.35741666666666666,0.8299,0.40165555555555554,0.5331400000000001,0.5809,0.6520428571428571,0.35598181818181823,0.38495384615384626,0.5130875,0.6009692307692307,0.35701538461538457,0.32791111111111115,0.40201000000000003,0.6672250000000001,0.6733333333333333,0.3313,0.7563,0.920575,0.309175,0.4217636363636363,0.00099918,0.00100912,0.8465,0.6832666666666666,0.6162181818181818,0.23931666666666665,0.5394,0.35856,0.85315,0.483425,0.6282099999999999
2021-12-31,0.42328,0.48685833333333334,0.6224,0.7054,0.42037499999999994,0.41991428571428574,0.4990333333333334,0.6639,0.811225,0.44742857142857145,0.3969,0.4143,0.6323666666666665,0.7148700000000001,0.37624444444444444,0.7772571428571428,1.0427357142857143,0.5007,0.4306249999999999,0.0012067333333333336,0.00112484,0.5836250000000001,0.7147714285714287,0.6639111111111111,0.33596,0.8299,0.40779999999999994,0.5539666666666667,0.5809,0.662623076923077,0.37844545454545453,0.4049999999999999,0.5702285714285713,0.609776923076923,0.3915923076923077,0.3430444444444445,0.42275999999999997,0.66805,0.665575,0.35206,1.153575,0.9107400000000002,0.35688571428571425,0.4414416666666667,0.00105028,0.00099516,0.8409666666666666,0.661825,0.5987583333333334,0.2642888888888889,0.5809,0.4029375,0.684675,0.3873333333333333,0.5976799999999999
2022-01-31,0.42369166666666663,0.4909833333333333,0.6224,0.7054,0.4361000000000001,0.4592,0.49726,0.6563428571428572,0.812475,0.44861428571428574,0.405,0.42573,0.6572599999999998,0.7079000000000001,0.3937555555555556,0.730925,1.0026437500000003,0.444,0.447295,0.0011873374999999999,0.0011724250000000002,0.5303909090909091,0.7241066666666668,0.6703666666666668,0.3618333333333334,0.8299,0.4249,0.5737333333333333,0.5809,0.6737428571428571,0.3964181818181818,0.4177692307692308,0.5607571428571428,0.6087615384615385,0.4141923076923077,0.3570555555555555,0.4413500000000001,0.6672250000000001,0.6651666666666667,0.36833,0.99888,0.9626999999999999,0.36384,0.46410000000000007,0.0009807272727272727,0.0009867636363636361,0.7513500000000001,0.7026333333333334,0.5922692307692308,0.22777777777777775,0.5809,0.41579999999999995,0.8299,0.47714999999999996,0.6156181818181818
2022-02-28,0.4194083333333333,0.5048249999999999,0.6224,0.7054,0.4980416666666665,0.45027142857142854,0.5205,0.6492142857142857,0.8132999999999999,0.48275714285714283,0.4264111111111111,0.44466,0.6539399999999999,0.7075600000000001,0.4229,0.7907571428571429,1.0670285714285714,0.47555,0.4743315789473684,0.0011703714285714287,0.0011535,0.5824111111111111,0.7440923076923076,0.6767058823529412,0.37512500000000004,,0.4608666666666667,0.58691,,0.6868666666666666,0.4318363636363636,0.46255384615384626,0.5730999999999999,0.6165384615384615,0.4620461538461539,0.3862,0.47883999999999993,0.6672250000000001,0.6659916666666666,0.4147899999999999,0.8941714285714285,0.9402900000000001,0.37555000000000005,0.5089916666666666,0.00101192,0.0009998,0.7510666666666667,0.6597500000000001,0.5761416666666666,0.2016,0.8299,0.4410428571428571,0.7861833333333333,0.45645,0.7756200000000001
