,Al-Hasakeh,Aleppo,As-Sweida,Damascus,Dar'a,Hama,Homs,Lattakia,Rural Damascus,Tartous
2018-10-15,32.18443,15.186029999999999,33.01282,21.02997,44.96191510756999,41.559740336980106,44.588409999999996,32.38276,42.08528233981685,29.409949999999995
2018-10-16,34.96425,16.53132,35.20049,23.95978,45.02665697217743,38.91094517850526,41.29364,33.074940000000005,42.13618867245057,31.05823
2018-10-17,39.52248,17.120279999999998,39.6876,24.97879,46.16177381178122,38.799361912054785,41.29956,32.21893,41.94415431404706,33.01272000000001
2018-10-18,39.44078,18.25197,39.4525,24.51547,47.155887981956326,37.82638958263824,40.3209,33.59084,41.843572076935494,34.327909999999996
2018-10-19,40.084390000000006,17.97511,40.235690000000005,23.802870000000002,48.398774980026566,37.82638958263824,40.3209,33.59084,42.41632546674824,33.014959999999995
2018-10-20,40.80791,19.16198,39.79354000000001,24.23442,46.93002684156507,38.02087437018337,40.00821,33.39972,42.46282802792247,36.194379999999995
2018-10-21,38.92667999999999,17.986829999999998,39.60556,24.29,46.69418860461335,38.100552921805374,40.00821,35.13063,42.51171184756224,35.32082
2018-10-22,40.27085000000001,21.24193,39.99378,23.49515,46.044999571102075,38.12574026361333,40.00821,36.49031999999999,42.64593821404394,35.71018
2018-10-23,39.87386000000001,21.23947,41.83514999999999,22.59146,46.044999571102075,38.38573161631869,40.00821,34.27588,42.79713174378061,34.87777
2018-10-24,39.32274,22.44111,42.49605,23.331229999999998,46.77449658967925,38.4828866132826,39.28284,36.19843,43.227566914649245,36.47444
2018-10-25,41.15281999999999,25.10293,41.0281,23.44195,48.99783476205139,38.97233752780266,39.28284,35.72489,42.96816420352416,36.498259999999995
2018-10-26,41.15281999999999,25.10293,42.0068,22.722620000000006,47.922117328122255,39.1590862649773,39.28284,35.173939999999995,43.06106782443796,35.41535
2018-10-27,42.251290000000004,25.157080000000004,38.94597000000001,25.991789999999998,49.7409839198136,39.12109502550447,38.72121,34.73389,41.196338923067344,35.32338
2018-10-28,43.68391,25.40602,40.9347,26.209020000000002,49.92843557972759,39.3873880102356,38.72121,34.34636,40.55669005347698,35.92715000000001
2018-10-29,44.288090000000004,26.41978,41.085029999999996,25.79522,50.78134907309231,39.74927777606649,33.94922416211155,34.81801,40.42340376845706,35.056540000000005
2018-10-30,44.288090000000004,26.41978,40.43665,26.92748,47.40223204760496,39.77820218179229,32.89145219944987,34.81801,39.89989095097282,35.056540000000005
2018-10-31,44.288090000000004,26.41978,40.58642,26.8553,47.06345508793697,39.58126552193462,32.713983364195,34.81801,39.876510597934,35.17018
2018-11-01,46.0865,26.25619,41.0687,27.315720000000002,44.916624716393464,37.8169898299789,32.365269528998645,34.806129999999996,42.95176381046257,37.97404
2018-11-02,49.27096999999999,27.198860000000003,41.17647,28.31391,41.93353092299532,37.472995095425574,32.746760143969105,34.5967,42.692803199584205,36.67772
2018-11-03,49.1615,27.09209,41.5701,27.3029,41.55929586452817,37.76995623598165,33.199719642301176,34.644020000000005,43.345264876801814,38.20966
2018-11-04,49.04248,27.56143,43.54654,26.78275,39.460159517121475,35.29994261159098,29.55456281395213,35.383179999999996,43.09570679690354,38.1524
2018-11-05,47.632740000000005,27.235730000000004,42.81303000000001,26.72624,38.73707967391115,35.388294926906276,31.45114772037221,34.73588,43.135497146316816,36.531729999999996
2018-11-06,47.936020000000006,28.315600000000003,41.543470000000006,26.72624,41.62037640341972,34.429170502788395,31.32082663428337,37.20772,43.53957476438114,36.525079999999996
2018-11-07,46.552820000000004,30.08432,39.88731000000001,27.45068,41.469456338403155,33.30326687629131,31.52202111102007,37.21796,43.71144726040861,37.6373
2018-11-08,47.23917,29.547929999999997,39.57974,28.247259999999997,42.110344649923725,30.372218043600085,31.7374126621408,37.15321999999999,40.677448698509274,36.35935
2018-11-09,46.96633,30.349520000000002,41.05703,28.23045,41.25884483700639,28.36486186687098,30.414015894422654,37.73299,41.719575122829966,35.541109999999996
2018-11-10,46.907379999999996,30.60148,39.148559999999996,27.519260000000006,40.9676051424765,28.23392392784375,27.71845057774917,36.33468000000001,39.57420846233809,35.81864000000001
2018-11-11,47.036120000000004,29.83078,36.78195000000001,27.97819,41.393047846933655,28.983694716291264,27.92118190554223,36.5492,40.884522273055595,35.76355
2018-11-12,46.55684000000001,29.97847,37.33674,26.5844,44.814173936194756,29.128309827722955,27.901978627962777,35.69808,40.877048943234506,34.22914
2018-11-13,46.07886,30.010679999999997,38.71059,26.44517,44.46085071819011,27.938901012721672,27.46355305893369,35.70093,41.69319433480904,34.51934
2018-11-14,45.43107,29.1904,37.14966,25.139260000000004,46.194213836048114,27.07191308690502,25.96490523310119,34.518069999999994,42.717239957796224,33.43322000000001
2018-11-15,44.54741,29.886670000000002,34.79251,26.292790000000004,44.0936356271029,26.253037710865307,26.53499906104056,35.53329,44.09305448238063,32.12174
2018-11-16,43.74559,30.16895,32.874829999999996,24.58385,44.047657814923326,26.788778031455717,27.56020888148885,35.3209,43.38848386187187,31.474290000000003
2018-11-17,43.28893,31.0975,30.51318,23.52298,43.18751338536284,26.98333288895448,27.72984881442032,34.285709999999995,44.69137912037706,30.62661
2018-11-18,43.26614,30.747480000000003,31.39378,23.456979999999998,42.62744490444151,27.314660915183183,28.112588790893675,32.78761,43.549712220031786,31.37346
2018-11-19,43.26614,30.704070000000005,31.84713,23.51409,40.98716450449517,27.17278039493889,30.590392921168146,33.08534000000001,42.974953325912274,30.836
2018-11-20,42.97898,30.34576,30.43478,22.82528,42.45267854992139,26.998859817600483,31.703665107391586,34.26048999999999,42.91921825740903,28.57143
2018-11-21,44.29121,31.251240000000006,29.974159999999998,22.43496,43.2827281123756,26.924376488321773,31.703665107391586,32.743559999999995,42.44149018818917,28.783660000000005
2018-11-22,43.56237,29.646340000000002,28.947370000000003,23.25581,45.966417019369814,26.955912361987878,31.445933788377122,30.958000000000002,41.082629232741056,29.000950000000003
2018-11-23,43.88925999999999,29.96676,28.04746,24.45877,45.966417019369814,26.779240693347003,31.842183376368,32.07262,40.95209255380981,29.15822
2018-11-24,44.33834,29.3757,29.19321,25.066400000000005,45.94857001462314,27.00128616290092,33.0131322487271,30.05691,40.4030762697246,29.68508
2018-11-25,43.026709999999994,27.57538,29.4039,24.48021,44.969964659364244,26.937832821477837,34.15491201708902,30.77331,40.10853776940312,29.986609999999995
2018-11-26,43.026709999999994,27.57538,29.4039,24.48021,44.969964659364244,26.937832821477837,34.15491201708902,30.77331,39.91476885171746,29.986609999999995
2018-11-27,42.15933,27.65252,30.564050000000005,22.61948,43.57547553891696,27.393406723004464,34.624848523790014,30.619820000000004,39.95363749221779,30.268419999999995
2018-11-28,40.66747,27.475590000000004,29.511920000000003,20.26493,44.05944673778044,26.961623416038105,34.975810210569435,30.1968,40.16312963206241,30.10083
2018-11-29,39.86260999999999,26.21779,28.91708,19.94077,41.441289296006225,26.258833691184673,34.58904121308598,29.546870000000002,39.138979675597426,30.785559999999997
2018-11-30,39.86260999999999,26.21779,29.73057,19.698490000000003,43.13749574077517,26.035997664790834,36.85081689401299,29.546870000000002,38.713678262932326,30.785559999999997
2018-12-01,40.818290000000005,27.79979,29.358340000000002,18.7084,44.92288194805788,28.662416588285236,37.261622387429036,32.23774,39.542862786185474,32.67992000000001
2018-12-02,38.5476,28.541809999999998,31.578949999999995,18.84559,48.72373805475698,29.27618256335159,36.002029950605724,30.721830000000004,36.138455225478616,29.747559999999996
2018-12-03,40.12231,27.471860000000003,33.17429,19.96967,49.771239570350076,29.481540182230482,37.43113251641599,29.482620000000004,35.24772678738645,32.53141000000001
2018-12-04,37.63968000000001,28.2028,33.282540000000004,19.644779999999997,46.98762692472082,27.55064935374168,35.79062863521976,31.452549999999995,35.38842352143753,31.50233
2018-12-05,37.19256,27.3999,31.90067,20.26671,47.36551210348588,29.3900334602402,37.16610221864576,29.845979999999997,35.2055034726341,32.21622
2018-12-06,37.874159999999996,27.01489,31.90067,19.92561,48.416589771121,29.991945913863425,35.249022544741614,30.76264,35.00967757195177,32.77426
2018-12-07,37.25531,26.45467,33.388870000000004,20.43226,46.76485041712015,30.477617775019798,35.624963398490074,29.00879,35.09498776260519,32.156409999999994
2018-12-08,39.40999999999999,25.08833999999999,33.17261000000001,18.497220000000002,47.011026287085,29.35820448186212,34.252322361678466,28.60325,32.828428169970735,32.54661999999999
2018-12-09,36.73856000000001,25.263620000000003,32.6743,18.47243,47.9513452026153,29.687810905086717,31.922137652250253,28.015690000000003,33.275339089021635,33.46675
2018-12-10,36.9972,23.493980000000004,31.21272,18.48179,47.06052388742725,30.706281722256822,31.68501162392461,26.73113,33.10185307158496,34.00958
2018-12-11,36.107079999999996,25.141780000000004,31.96172,18.75915,47.232413264445036,29.72845121947493,33.427560206823905,26.930499999999995,34.169814627629584,34.40890000000001
2018-12-12,34.76709999999999,26.918670000000002,33.821659999999994,18.9401,44.7705575767359,30.45482704009071,32.28339327781355,28.949890000000003,33.150333879178255,34.57026
2018-12-13,34.15301000000001,27.531890000000004,34.36893,20.08071,40.436064735304974,30.70748114067309,32.04917516170188,31.28492,32.550649429455966,36.30003
2018-12-14,32.870709999999995,27.925340000000002,33.069309999999994,20.08564,38.864467770637276,31.09680606863907,32.30306614467139,31.76025,31.97430674736368,35.054429999999996
2018-12-15,34.28970999999999,28.102879999999995,34.20127,19.68666,37.27412994522675,30.24055050183921,32.760287169192964,36.25000000000001,31.640892117609738,39.115429999999996
2018-12-16,35.22818,26.76864,38.005390000000006,17.361110000000004,37.252423131952725,31.10640397358666,32.821332435184644,37.285709999999995,30.19773667575889,40.51332
2018-12-17,34.38395,26.126900000000006,38.39384,16.93619,36.28258529464248,30.68061273964641,32.32846658207995,36.5035,29.317136630156156,42.20327999999999
2018-12-18,35.21306,26.72353000000001,39.200540000000004,18.38802,34.688261889108055,33.96172271094982,35.34603580523205,36.37631,27.98319623261927,44.070409999999995
2018-12-19,36.59429,26.57807,39.79699,19.67465,33.817274471682026,33.862620902713765,34.510968287470014,35.33214,27.491130498372744,43.19233
2018-12-20,36.11309,26.640420000000002,39.36132,20.810630000000003,34.75226215378784,33.713527972235696,30.543400870837477,35.3539,28.280119517120852,43.407509999999995
2018-12-21,36.11309,26.68244,39.54996,21.70343,32.99074695571496,33.907416142987536,28.214029556973127,34.836220000000004,28.5540651493702,44.07918
2018-12-22,36.93508,26.89295,40.44984999999999,23.038610000000002,32.823283073897144,34.056805472850066,30.33425385146603,37.65151999999999,27.769894507221373,45.84850999999999
2018-12-23,36.26943,27.10526,39.86192,23.287670000000002,30.21103832775947,34.08050303803501,32.209564389067715,37.93893,28.92702762287955,45.15782
2018-12-24,36.15501,27.10526,39.15061,23.11496,30.904864347075424,33.963684029471544,32.11913906010417,37.08955,28.155353444422733,45.83044
2018-12-25,36.43027,26.998690000000003,36.02507000000001,23.22981,30.75214314171842,33.936980970352934,32.11913906010417,35.9104,30.044659264436394,44.66644
2018-12-26,36.43027,27.313920000000003,37.87717,23.264310000000002,31.97003334734675,33.974074469581225,32.38174829659975,35.72939,32.283100221612294,44.72008000000001
2018-12-27,36.43027,27.313920000000003,37.61015,23.09553,32.001617660094894,33.974074469581225,32.38174829659975,35.72939,33.21131850995187,43.80952
2018-12-28,36.43027,27.313920000000003,37.81005999999999,23.09553,32.30775281090425,33.974074469581225,32.38174829659975,36.11111,33.08274832145113,43.250409999999995
2018-12-29,35.9651,27.20825,38.70192,24.66586,30.31637523395494,34.878294710960226,32.787544936969624,35.57895,32.39140531506958,42.90113
2018-12-30,35.9651,27.20825,38.70192,25.496110000000005,31.748450584569788,35.95169060638606,33.73804185134897,35.94059,32.94204213199868,42.25066999999999
2018-12-31,36.37132999999999,27.20825,38.70192,25.30541,31.748450584569788,35.85947061321889,33.73804185134897,36.21359,33.24401460230732,42.25066999999999
2019-01-01,34.89716,25.594550000000005,39.772729999999996,27.866940000000003,29.20370093470195,34.15329991924128,33.3638246029145,33.59639,31.32328144999702,40.90572
2019-01-02,34.87339,24.18688,38.29862000000001,28.563190000000002,28.607243189042915,32.168865041575586,32.245254897056235,32.549170000000004,31.37541259176489,42.3603
2019-01-03,31.68686,24.294210000000003,39.41155,27.088040000000003,25.902079577493982,30.95566167120239,30.87209485082226,36.29568,32.883740077637945,39.509310000000006
2019-01-04,32.97818,24.07437,37.72478000000001,29.22756,26.9153881899016,32.48573565796061,32.06695,34.26573,32.28903521885064,40.27335
2019-01-05,32.19107,23.219300000000004,38.6309,30.668130000000005,24.423196897242736,32.487019184715265,30.93778222566864,35.49201,32.84455394137924,40.57115
2019-01-06,33.00095,26.09028,41.1743,31.67575,22.68144078081859,29.929100263463802,31.537667566571077,33.745169999999995,33.74590284926455,43.54312000000001
2019-01-07,33.54065,25.81768,42.4169,32.839670000000005,22.641396902648932,31.013241065479452,29.92387145350266,36.44444000000001,34.511665614319824,44.32184
2019-01-08,31.611750000000004,24.3792,44.340920000000004,32.59452,22.395033933359553,32.6184557000238,35.48930280540762,35.377179999999996,37.275498944310854,46.31347
2019-01-09,31.588059999999995,26.66584,43.79686,31.876439999999995,21.41983921293177,33.628786638910604,36.635274980862654,38.547290000000004,38.262419760628134,45.58512999999999
2019-01-10,33.84486,28.079830000000005,45.37787,33.5416,23.17906115829672,33.200232087153374,37.019864989056,42.51069999999999,38.799547653385225,47.21965
2019-01-11,34.25118,27.055520000000005,47.03514000000001,34.30353,22.235962324844998,34.684717580625446,38.062034236554105,43.2354,38.096589272254,48.17340000000001
2019-01-12,35.31599,27.332100000000004,44.54607000000001,34.07265,25.80227669075064,33.61726415444537,37.051327519283674,40.76048,40.15857369535106,47.43405
2019-01-13,38.15764,26.131629999999998,41.99936,33.643739999999994,26.126616729782928,33.76324697249054,36.945849990167964,38.69771,38.42993944585595,47.36368000000001
2019-01-14,35.81935,25.73529,41.55575,31.43674,27.39193798983189,33.53577620272767,35.820577152572135,38.194,38.554961815612,46.504810000000006
2019-01-15,36.12200000000001,26.54412,42.35327999999999,32.82502,25.245846235604237,33.32021891823488,35.86681262058875,36.58919999999999,37.2134225699832,42.00933
2019-01-16,37.06942,27.0632,41.51317999999999,34.06028,27.54438842590419,33.38305716469397,36.476142695616545,35.98314000000001,35.74121481038043,40.219159999999995
2019-01-17,37.67549,27.752359999999996,41.33569,35.021420000000006,27.852061678906807,33.790036103433835,36.91421251688418,36.6452,36.50014764140389,37.95282
2019-01-18,36.14682,25.76227,41.87032,34.30984,22.22711,29.80289405201143,33.61037391783226,38.04521,36.14408616775575,35.50788
2019-01-19,35.9372,25.37806,41.45766,33.12679,31.03478401145462,30.036946119908052,33.34558399894657,40.13139,36.62764542601735,37.6715
2019-01-20,36.263529999999996,25.34113,41.96346,31.45853,32.46763003545526,30.284343193863844,34.10483955322759,38.90889,36.17661874691615,38.30692
2019-01-21,36.263529999999996,25.34113,44.043,30.58387,32.08780069779495,30.284343193863844,34.10483955322759,39.371140000000004,36.17661874691615,37.58058
2019-01-22,35.56772,25.13014,43.68632,30.64374,32.296636518555324,30.243651861839,33.230550573535446,41.22807,36.99259736308558,35.39407
2019-01-23,35.918690000000005,25.927900000000005,42.10968,30.769230000000004,35.235181161924565,30.400173754298958,33.29081374272839,42.412940000000006,36.972671362558735,35.26119
2019-01-24,36.013909999999996,25.927900000000005,43.24949,30.02657,35.235181161924565,30.23315853148108,33.016209565868785,43.58025,37.83977908749211,34.738620000000004
2019-01-25,35.75098000000001,26.06677,43.5851,29.812000000000005,35.60672997283694,30.09939807767322,33.016209565868785,45.14066,37.008250747035106,35.48665
2019-01-26,35.75098000000001,25.60843,42.07333,29.45797,35.402393543178896,29.399452095826067,33.741357527125885,45.44271000000001,36.15212201742535,35.36056
2019-01-27,36.312290000000004,25.60843,42.16231000000001,29.597470000000005,39.7045448371385,29.52364354581637,34.422774538889215,46.28205000000001,36.00188245005651,35.691320000000005
2019-01-28,36.312290000000004,25.60843,42.16231000000001,29.597470000000005,40.79386028391648,29.52364354581637,34.35219985029555,46.28205000000001,35.99026674390806,35.691320000000005
2019-01-29,36.7572,25.748720000000002,41.56512,29.10986,40.79386028391648,29.303508523406506,34.35219985029555,46.7859,36.16843314565401,35.691320000000005
2019-01-30,36.7572,25.748720000000002,41.56512,29.2506,40.701119553145794,28.25926031779488,33.59904523286709,47.03643000000001,36.60962371531997,36.32847
2019-01-31,36.36737,25.748720000000002,41.56512,29.392710000000005,40.32114117671029,28.33052034950155,33.59904523286709,46.98729,36.5157664401542,36.32847
2019-02-01,36.36737,25.748720000000002,41.56512,29.392710000000005,40.32114117671029,28.33052034950155,33.59904523286709,46.98729,36.5157664401542,36.32847
2019-02-02,39.78191000000001,28.30514,42.94701,30.029590000000002,40.74192976704601,29.174638558058252,34.64728728436823,45.89089,38.2213308267691,38.365759999999995
2019-02-03,41.12378,27.885859999999997,42.85714,30.56642,40.39289806956304,32.135763340025306,36.82092314063323,44.989779999999996,36.283115017717094,36.498740000000005
2019-02-04,41.65856000000001,28.23494,44.06964,30.94939,40.13232929920727,32.07054392692707,37.2451830462925,43.56435999999999,36.28877085302607,36.93878
2019-02-05,42.52691,29.07137,44.843140000000005,31.086690000000004,42.287119049211576,31.087659226186837,37.205176634985655,44.54054,34.97412562026801,36.558440000000004
2019-02-06,42.1282,26.83312,43.7668,31.27495000000001,43.26606079384629,31.936457985602303,37.243471590800034,46.07866,34.6275261564542,36.437870000000004
2019-02-07,42.90487,26.588339999999995,43.30212,30.943790000000003,43.65551044117363,32.23247709443479,37.96651957289168,45.63174,34.1448936817269,36.37741
2019-02-08,43.67281,28.63628,43.50705,31.35615,44.02636365567239,30.729187956990234,35.67827236764792,46.53882000000001,33.871311785587835,35.54999
2019-02-09,46.53301,27.906048751300126,43.08943,31.45908,44.127301256431295,29.92215996832584,34.07020093696963,45.80509,32.581510928879574,36.10395
2019-02-10,44.75551999999999,28.885285948570978,43.23005,31.914890000000003,43.44381304181567,32.76277753408288,36.723297731374736,44.48105,32.41308015337815,34.95952
2019-02-11,43.281420000000004,28.634822732807642,43.29587,32.08382000000001,42.65541988209017,33.70263722917353,37.52230594990343,45.76931,31.817295143620292,33.51492999999999
2019-02-12,41.95937,27.314741775051036,44.10703,31.11198,42.024681645331526,34.41673033139552,38.61211747152807,44.644729999999996,30.26965308098876,35.551629999999996
2019-02-13,41.66667,26.71474789601161,44.71888,32.93517,43.56071691385763,33.75620680101316,39.226493764733426,46.52922000000001,32.85278054932885,35.701840000000004
2019-02-14,44.89036,28.87626081247929,43.8809,33.00517,43.284494441815866,34.204796173576,39.779242613682904,46.41756999999999,32.67197427388267,36.297509999999996
2019-02-15,44.90346000000001,28.15031234379642,43.72632,32.94384,44.563403329786794,35.16188955555397,40.43261385064669,46.40000000000001,33.222764679548725,36.90146
2019-02-16,44.90346000000001,27.79816690012917,42.73575,33.27417,42.582523175984726,35.61125816785878,40.250136917890785,46.76185,34.56807054587323,37.59801
2019-02-17,44.90346000000001,27.79816690012917,41.65657,31.68383,42.65018373297481,36.083228590473574,39.877908210218294,46.76185,34.41242605757274,37.59801
2019-02-18,44.90346000000001,29.799313405654715,41.65657,31.68383,41.85837553104139,35.75859008242955,40.04842200608649,46.76185,34.369147681936504,37.87624
2019-02-19,44.09738,30.34599280030511,41.56521999999999,31.605,42.20180728160056,35.97053951382885,40.81636256885352,46.14,33.84363327931817,36.9146
2019-02-20,44.32458,30.811442968281394,41.56521999999999,31.941440000000004,41.98286418862932,35.93056167033121,41.06847199543513,47.06701000000001,33.62676244971661,37.02367000000001
2019-02-21,44.32458,30.72507797005002,40.0,32.40808,42.17533594416787,35.773884252965544,40.611108761748696,46.87127999999999,33.721204997918136,37.3987
2019-02-22,44.32458,30.93111758894984,40.269659999999995,32.554629999999996,42.40163941305229,35.93056167033121,40.86267867431381,43.958940000000005,33.721204997918136,38.49844
2019-02-23,44.63864000000001,29.633016803852897,42.285709999999995,32.462140000000005,40.694334558150594,35.75449117226925,40.38988064832914,43.05964,34.264444391600044,38.71351
2019-02-24,44.63864000000001,31.2753978541114,41.66439,33.433420000000005,40.72663682945196,35.87326712962613,40.61885352455084,42.47739000000001,33.79512043002529,38.54630999999999
2019-02-25,44.63864000000001,30.88006039133645,41.66439,33.433420000000005,41.350057708303495,35.90586038133174,40.60834472979458,42.47739000000001,33.70754418754903,38.54630999999999
2019-02-26,44.63864000000001,31.45267233061573,42.00938,34.5442,42.03858165066658,36.24820997153746,40.36154443389711,42.47739000000001,33.51134780274126,38.54630999999999
2019-02-27,44.16023,31.57486393230228,41.80169999999999,34.5442,39.11368955923285,36.165830587928966,39.59049219032011,41.51574,33.27341759013622,38.85216
2019-02-28,44.16023,31.390614958544425,41.80169999999999,34.5442,38.45521485957622,36.43985564957397,39.967854878211504,41.51574,33.27097340867699,38.85216
2019-03-01,44.16023,30.861845200967498,41.80169999999999,34.5442,38.45521485957622,36.42802410094645,39.967854878211504,41.51574,33.31560229990737,38.85216
