AdminStrata,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe
Indicator,1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Cereals and tubers,Code,FCS,Fatality,Fuel,Lat,Lon,NDVI,NDVI Anomaly,Oil and fats,Population,Pulses and nuts,Rainfall (mm),Ramadan,rCSI,1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Cereals and tubers,Code,FCS,Fatality,Fuel,Lat,Lon,NDVI,NDVI Anomaly,Oil and fats,Population,Pulses and nuts,Rainfall (mm),Ramadan,rCSI,1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Cereals and tubers,Code,FCS,Fatality,Fuel,Lat,Lon,NDVI,NDVI Anomaly,Oil and fats,Population,Pulses and nuts,Rainfall (mm),Ramadan,rCSI
2020-04-17,,,,14.0,27.86904694960544,6.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,12.5283768874916,,,,20.0,27.37863757810689,132.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,5.095542368422038,,,,48.0,42.73040878287257,10.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,15.567790876862226
2020-04-18,,,,14.0,29.271090156479314,6.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,13.040766130069116,,,,20.0,27.927070554028845,122.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,5.4952803833558015,,,,48.0,42.3853383785986,110.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,16.5467798357002
2020-04-19,,,,14.0,28.705055401987252,6.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,12.654456365054937,,,,20.0,27.99271792235232,122.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,5.2651180547205385,,,,48.0,41.70834600374294,110.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,15.164298266870027
2020-04-20,128.770821892733,124.31985925163099,,14.0,27.88359130074571,6.0,,9.323227331978973,12.400240775699976,0.2913598,98.63322055207351,,4946724.0,,5.013,0.0,12.91234042286774,98.73756964524999,98.73765867418899,,20.0,27.66258139765769,122.0,,11.88898010020693,13.153346984526964,0.2108741,104.40071047417251,,5884116.0,,1.284,0.0,5.59383299606942,101.784426820476,101.784426820476,,48.0,41.15512956056335,123.0,,12.298680220936609,11.43706583990847,0.1939807,102.58965508687052,,4340967.0,,0.6,0.0,14.48508289706418
2020-04-21,,,,14.0,28.68271843349659,6.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,12.98137325499664,,,,20.0,27.803408955730987,103.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,6.364465037327613,,,,48.0,39.336356626048975,123.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,14.513805972657707
2020-04-22,,,,14.0,30.344441838986768,6.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,0.0,12.383265174764144,,,,20.0,28.59789156875052,110.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,0.0,6.578763207069676,,,,48.0,38.22876147200842,123.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,0.0,14.517188702381294
2020-04-23,,,,14.0,30.900160291623305,6.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,1.0,12.423223351387708,,,,20.0,28.52783717464612,115.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,1.0,6.688014215715668,,,,48.0,37.94317185076735,123.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,1.0,14.010337003335893
2020-04-24,,,,14.0,30.97399054097621,4.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,2.0,12.68638264617553,,,,20.0,27.84783152696684,113.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,2.0,6.826474928663881,,,,48.0,38.40140282132069,123.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,2.0,13.110411102420269
2020-04-25,,,,14.0,31.398278025754017,4.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,3.0,12.042541036528421,,,,20.0,28.14546838342072,119.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,3.0,6.8548134809867785,,,,48.0,37.16869114255185,123.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,3.0,12.711528752105231
2020-04-26,,,,14.0,31.489462263758806,4.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,4.0,11.874136100971064,,,,20.0,29.096192988221173,122.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,4.0,6.881818649226153,,,,48.0,36.00729872504905,123.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,4.0,12.73052302912462
2020-04-27,,,,14.0,31.913751891197077,5.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,5.0,11.874136100971064,,,,20.0,30.46900241701217,117.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,5.0,6.670671984366046,,,,48.0,35.407248542386974,113.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,5.0,13.050044591527648
2020-04-28,,,,14.0,32.86091542844719,5.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,6.0,11.855448746006449,,,,20.0,30.708926285195602,115.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,6.0,6.7324565960341385,,,,48.0,34.81331624838199,113.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,6.0,13.215626055021842
2020-04-29,,,,14.0,33.44516421258189,5.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,7.0,12.085164104431536,,,,20.0,33.31207738303086,115.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,7.0,6.7644937753215615,,,,48.0,34.05889456138229,113.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,7.0,12.954596729138926
2020-04-30,98.9635043578093,111.96754563894501,0.4651329000556465,14.0,33.49829029274526,5.0,0.8156215888980582,9.323227331978973,12.400240775699976,0.3049507,96.64025284984021,0.3606020673810793,4946724.0,0.2457495209167137,18.79,8.0,12.766435375242288,97.8447315660503,98.400483702523,0.3325130620968363,20.0,34.64698360496122,118.0,0.8323409429776005,11.88898010020693,13.153346984526964,0.2129834,103.694882038734,0.8396247997286723,5884116.0,0.3724787966958109,3.901,8.0,6.81320186027094,99.7057888040712,100.03176620076201,0.32764933413212793,48.0,34.40885536073875,113.0,0.8803028942401632,12.298680220936609,11.43706583990847,0.1950757,102.672311016494,0.17662317807564665,4340967.0,0.12989902708992632,1.3019999999999998,8.0,13.58249810507198
2020-05-01,,,,14.0,34.10007017060381,5.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,9.0,13.203350980970436,,,,20.0,35.98043617336232,151.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,9.0,6.548367039468631,,,,48.0,34.13694252418642,113.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,9.0,13.791441194058836
2020-05-02,,,,14.0,34.64584112566014,5.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,10.0,13.838357852784991,,,,20.0,36.9984911003981,249.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,10.0,6.430428724085318,,,,48.0,32.81976459454771,130.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,10.0,13.7611889656383
2020-05-03,,,,14.0,33.76036298293174,5.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,11.0,14.002159812027113,,,,20.0,36.72421106190293,249.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,11.0,6.343766805232935,,,,48.0,30.889273189333164,130.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,11.0,13.937274545549414
2020-05-04,,,,14.0,34.625540708620484,7.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,12.0,14.165961771269224,,,,20.0,37.28317246014864,247.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,12.0,6.215193175673287,,,,48.0,30.562231235178704,130.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,12.0,13.708494334621758
2020-05-05,,,,14.0,33.869657581641924,7.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,13.0,14.623223424533089,,,,20.0,38.59067216050805,288.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,13.0,6.16696472210609,,,,48.0,29.94467111812184,130.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,13.0,13.521469474432767
2020-05-06,,,,14.0,35.008212471593325,7.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,14.0,15.273361572737837,,,,20.0,38.14426862456485,288.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,14.0,5.983013975176559,,,,48.0,28.227284420980396,130.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,14.0,14.003146279757486
2020-05-07,,,,14.0,35.20697433112097,6.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,15.0,15.457505792688252,,,,20.0,38.88544317564439,281.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,15.0,5.672497804217322,,,,48.0,27.83752350703425,130.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,15.0,14.264049285751307
2020-05-08,,,,14.0,35.612541614244094,6.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,16.0,15.199147380902994,,,,20.0,39.730411574610365,274.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,16.0,5.510181093598425,,,,48.0,27.64733178083593,130.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,16.0,14.11284043032117
2020-05-09,,,,14.0,35.80481525419854,9.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,17.0,15.670555783494287,,,,20.0,41.73008758391575,299.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,17.0,5.487314287765571,,,,48.0,26.989583925185336,130.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,17.0,12.764114893506445
2020-05-10,81.4669827003722,106.431685721192,,14.0,35.95323061657169,9.0,,9.323227331978973,12.400240775699976,0.3214289,94.70327316366124,,4946724.0,,42.15600000000001,18.0,15.60097651867175,83.3280729440645,87.79759931029909,,20.0,43.622818613801975,299.0,,11.88898010020693,13.153346984526964,0.2172375,103.67650079010349,,5884116.0,,8.576,18.0,5.311403141833028,78.099082162999,80.3328454491245,,48.0,26.39588886749657,130.0,,12.298680220936609,11.43706583990847,0.1960354,102.601775335429,,4340967.0,,2.2230000000000003,18.0,11.944203606613458
2020-05-11,,,,14.0,35.49179643670235,9.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,19.0,15.571032838521011,,,,20.0,45.34988326960072,330.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,19.0,5.283853498217916,,,,48.0,26.630986639387032,130.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,19.0,11.318136408486865
2020-05-12,,,,14.0,33.16186135617633,11.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,20.0,14.465430847209186,,,,20.0,48.21984612952736,330.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,20.0,5.170805755132972,,,,48.0,27.45197934405168,130.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,20.0,11.34539566642179
2020-05-13,,,,14.0,33.57700697504045,11.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,21.0,14.220813218020654,,,,20.0,49.8198961594435,350.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,21.0,4.99016382993979,,,,48.0,27.50505435090385,130.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,21.0,11.456125782925787
2020-05-14,,,,14.0,34.04825975720901,25.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,22.0,15.032036549182846,,,,20.0,49.79150821977336,350.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,22.0,4.8270937298720815,,,,48.0,26.843480519554745,130.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,22.0,11.644503185214262
2020-05-15,,,,14.0,34.485127846580895,24.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,23.0,14.36083176735755,,,,20.0,52.2691025567426,355.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,23.0,4.8807243148894415,,,,48.0,25.03232613781445,130.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,23.0,11.755173235256107
2020-05-16,,,,14.0,33.32639138837946,24.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,24.0,13.03073508424363,,,,20.0,53.218162766318684,355.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,24.0,4.498576356470539,,,,48.0,25.051168193103056,130.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,24.0,12.43404200273119
2020-05-17,,,,14.0,32.149468284779985,24.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,25.0,13.471745909656574,,,,20.0,52.71218488396387,385.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,25.0,3.678066106446576,,,,48.0,23.738227727038694,130.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,25.0,12.392233945378992
2020-05-18,,,,14.0,32.28619781069653,24.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,26.0,13.650232393444636,,,,20.0,53.401955392048684,387.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,26.0,3.5544139718812477,,,,48.0,22.974987488612555,141.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,26.0,12.74255259064167
2020-05-19,,,,14.0,31.83130327060697,24.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,27.0,13.336647887820305,,,,20.0,54.122626098707094,387.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,27.0,3.2785987491426067,,,,48.0,22.83757623092505,41.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,27.0,12.135349684655516
2020-05-20,89.9965670509161,100.17585670733801,,14.0,31.67592452574068,24.0,,9.323227331978973,12.400240775699976,0.3420319000000001,93.21647506536742,,4946724.0,,28.673,28.0,13.158664868846536,79.93927010613541,81.6124613120909,,20.0,54.286862628406716,393.0,,11.88898010020693,13.153346984526964,0.2255416,104.88670114030651,,5884116.0,,5.692,28.0,2.9284771400427863,76.4727076202486,78.42918454935621,,48.0,23.24190176426359,41.0,,12.298680220936609,11.43706583990847,0.1985775,103.22107403718452,,4340967.0,,3.455,28.0,12.215105895767007
2020-05-21,,,,14.0,31.854478851179085,24.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,29.0,13.550996658309625,,,,20.0,53.605470105759295,393.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,29.0,2.713288810584292,,,,48.0,22.258453115296653,28.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,29.0,12.729495445639186
2020-05-22,,,,14.0,30.388505824345565,24.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,30.0,14.055808102701905,,,,20.0,54.27835860771779,391.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,30.0,2.210334884876505,,,,48.0,21.96196974277621,28.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,30.0,12.649443561969026
2020-05-23,,,,14.0,29.575044910486213,24.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,31.0,14.756781522019422,,,,20.0,53.69500194609691,384.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,31.0,2.8226794755847773,,,,48.0,21.565182574815697,28.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,31.0,12.568316457319305
2020-05-24,,,,14.0,29.699189558641237,24.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,30.0,14.272581371586526,,,,20.0,53.445815857236674,406.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,30.0,2.596423760360945,,,,48.0,21.545340368606812,28.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,30.0,13.562593100265449
2020-05-25,,,,14.0,30.033010748422594,24.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,29.0,13.520722329602375,,,,20.0,54.31545989586882,410.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,29.0,2.3510889191222613,,,,48.0,20.348565928213688,28.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,29.0,14.002135220364494
2020-05-26,,,,14.0,29.95586582569191,24.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,28.0,13.340665999170366,,,,20.0,55.07663247368848,479.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,28.0,2.637287468889125,,,,48.0,20.45193024524029,28.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,28.0,14.982687713852696
2020-05-27,,,,14.0,30.291142908979765,24.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,27.0,13.541617977418994,,,,20.0,54.839713306272344,476.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,27.0,3.1520090770338323,,,,48.0,20.235472813511368,28.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,27.0,16.07628348756625
2020-05-28,,,,14.0,30.34162952684443,23.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,26.0,13.768444011788409,,,,20.0,55.389309466414325,471.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,26.0,3.108440934859204,,,,48.0,20.323903012579912,28.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,26.0,16.656841056442033
2020-05-29,,,,14.0,29.847327346862286,23.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,25.0,13.799285047916564,,,,20.0,55.62479939680489,468.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,25.0,3.3771317980814795,,,,48.0,20.466856023888226,28.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,25.0,16.22227076712401
2020-05-30,,,,14.0,30.137473719461607,23.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,24.0,13.799285047916564,,,,20.0,55.02006789512986,471.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,24.0,3.617758367652847,,,,48.0,19.6124300599037,28.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,24.0,16.401950194141072
2020-05-31,91.8860010486106,98.6143102819324,0.5260037719549309,14.0,30.17890006401813,23.0,0.8045516486315336,9.323227331978973,12.400240775699976,0.3903852,91.26769727060656,0.3749453458764007,4946724.0,0.34287174529429826,41.848,23.0,12.955597759608176,81.7387827258187,83.90206250336571,0.383026985120144,20.0,55.83392725558606,473.0,0.7892945879892049,11.88898010020693,13.153346984526964,0.23867220000000006,105.328087042902,0.9147936860020174,5884116.0,0.44532427860193735,14.571,23.0,4.085319653565634,85.1683915406182,86.4021853063558,0.3346571819898297,48.0,17.869336846479143,28.0,0.8807641332839942,12.298680220936609,11.43706583990847,0.2006843,103.31364509997951,0.264666654278797,4340967.0,0.14736196746621344,8.927999999999997,23.0,16.06631805528584
2020-06-01,,,,14.0,29.13233144956541,23.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,22.0,12.718437782465728,,,,20.0,56.6674822650794,442.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,22.0,4.630076885289141,,,,48.0,17.363286659331894,28.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,22.0,16.136620575070022
2020-06-02,,,,14.0,30.19750535039553,23.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,21.0,13.350663343867572,,,,20.0,58.03118645922686,368.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,21.0,4.70014791712468,,,,48.0,17.923007667819174,11.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,21.0,16.63673313043845
2020-06-03,,,,14.0,32.23984765932363,23.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,20.0,12.825656291673036,,,,20.0,60.29921512565355,374.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,20.0,4.760361633837606,,,,48.0,19.518753491056255,11.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,20.0,16.416479050324508
2020-06-04,,,,14.0,34.245643134977826,21.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,19.0,12.336633079225766,,,,20.0,60.68688955242386,370.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,19.0,5.266451406323396,,,,48.0,19.90423855642994,11.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,19.0,16.358558208839185
2020-06-05,,,,14.0,35.067809745152545,21.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,18.0,12.202051608967874,,,,20.0,60.803422266549475,326.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,18.0,5.570573814780335,,,,48.0,20.306277862084645,11.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,18.0,16.95931746908926
2020-06-06,,,,14.0,37.243224520130894,21.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,17.0,10.96794265852916,,,,20.0,62.25201255748527,332.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,17.0,5.811839679103879,,,,48.0,22.41100448934996,14.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,17.0,16.39146545937806
2020-06-07,,,,14.0,37.86888733446014,19.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,16.0,10.543609946225017,,,,20.0,62.437480472036896,319.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,16.0,6.174494139595481,,,,48.0,23.4892332429203,14.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,16.0,16.100630899903177
2020-06-08,,,,14.0,39.20140858460873,19.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,15.0,10.150887833972543,,,,20.0,63.86047950907834,324.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,15.0,6.46567484595477,,,,48.0,24.81731198092729,14.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,15.0,15.567745122188215
2020-06-09,,,,14.0,40.57284808411992,39.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,14.0,9.467447021598536,,,,20.0,62.7730505704986,377.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,14.0,6.841805504660343,,,,48.0,25.60599129362421,14.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,14.0,15.482296128166833
2020-06-10,84.6130412604852,94.156002664449,,14.0,42.30362459988368,39.0,,9.323227331978973,12.400240775699976,0.41739775,90.44637496725798,,4946724.0,,38.912,13.0,9.359444906580595,85.83154711463371,84.80601436377441,,20.0,61.94867798648938,387.0,,11.88898010020693,13.153346984526964,0.24889745,104.8340505899095,,5884116.0,,21.393,13.0,7.597114772950599,108.652619764298,99.5047115364436,,48.0,26.153726402902862,14.0,,12.298680220936609,11.43706583990847,0.2016447,102.30110870773748,,4340967.0,,20.211,13.0,15.488404297682981
2020-06-11,,,,14.0,44.03440111564744,39.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,12.0,9.251442791562656,,,,20.0,61.12430540248018,360.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,12.0,8.352424041240857,,,,48.0,26.701461512181506,14.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,12.0,15.49451246719913
2020-06-12,,,,14.0,46.29892754646105,37.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,11.0,9.27839537982107,,,,20.0,59.859368940049784,362.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,11.0,8.352424041240857,,,,48.0,27.19971016963501,14.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,11.0,15.589992639232225
2020-06-13,,,,14.0,47.52216726569947,37.0,,9.323227331978973,12.400240775699976,,,,4946724.0,,,10.0,8.992276957083114,,,,20.0,59.84665637008006,432.0,,11.88898010020693,13.153346984526964,,,,5884116.0,,,10.0,8.352424041240857,,,,48.0,27.973983516419267,14.0,,12.298680220936609,11.43706583990847,,,,4340967.0,,,10.0,15.721069284763047
