AdminStrata,Abyan,Abyan,Abyan,Abyan,Abyan,Abyan,Aden,Aden,Aden,Aden,Aden,Aden,Al Bayda,Al Bayda,Al Bayda,Al Bayda,Al Bayda,Al Bayda,Al Dhale'e,Al Dhale'e,Al Dhale'e,Al Dhale'e,Al Dhale'e,Al Dhale'e,Al Hudaydah,Al Hudaydah,Al Hudaydah,Al Hudaydah,Al Hudaydah,Al Hudaydah,Al Jawf,Al Jawf,Al Jawf,Al Jawf,Al Jawf,Al Maharah,Al Maharah,Al Maharah,Al Maharah,Al Maharah,Al Maharah,Al Mahwit,Al Mahwit,Al Mahwit,Al Mahwit,Al Mahwit,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,Amran,Amran,Amran,Amran,Amran,Dhamar,Dhamar,Dhamar,Dhamar,Dhamar,Hadramaut,Hadramaut,Hadramaut,Hadramaut,Hadramaut,Hadramaut,Hajjah,Hajjah,Hajjah,Hajjah,Hajjah,Ibb,Ibb,Ibb,Ibb,Ibb,Ibb,Lahj,Lahj,Lahj,Lahj,Lahj,Lahj,Marib,Marib,Marib,Marib,Marib,Marib,Raymah,Raymah,Raymah,Raymah,Raymah,Sa'ada,Sa'ada,Sa'ada,Sa'ada,Sa'ada,Sa'ada,Sana'a,Sana'a,Sana'a,Sana'a,Sana'a,Shabwah,Shabwah,Shabwah,Shabwah,Shabwah,Shabwah,Socotra,Socotra,Socotra,Socotra,Taizz,Taizz,Taizz,Taizz,Taizz,Taizz
2018-12-19,21.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,173.0,52.0,0.0,0.0,0.0,0.0,173.0,29.0,0.0,0.0,0.0,1.0,478.0,198.0,0.0,0.0,0.0,4.0,106.0,90.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,66.0,157.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,72.0,16.0,0.0,0.0,0.0,3.0,180.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,373.0,35.0,0.0,0.0,0.0,1.0,260.0,48.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,43.0,0.0,0.0,0.0,10.0
2018-12-20,21.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,173.0,52.0,0.0,0.0,0.0,0.0,173.0,29.0,0.0,0.0,0.0,1.0,463.0,191.0,0.0,0.0,0.0,5.0,106.0,90.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,56.0,137.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,72.0,16.0,0.0,0.0,0.0,3.0,180.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,373.0,35.0,0.0,0.0,0.0,1.0,280.0,48.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,43.0,0.0,0.0,0.0,10.0
2018-12-21,20.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,173.0,42.0,0.0,0.0,0.0,0.0,183.0,29.0,0.0,0.0,0.0,1.0,453.0,178.0,0.0,0.0,0.0,5.0,106.0,95.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,58.0,137.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,72.0,16.0,0.0,0.0,0.0,3.0,275.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,373.0,45.0,0.0,0.0,0.0,1.0,300.0,48.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,43.0,0.0,0.0,0.0,9.0
2018-12-22,20.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,153.0,42.0,0.0,0.0,0.0,0.0,183.0,29.0,0.0,0.0,0.0,1.0,443.0,177.0,0.0,0.0,0.0,5.0,99.0,95.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,58.0,100.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,4.0,72.0,16.0,0.0,0.0,0.0,3.0,274.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,346.0,45.0,0.0,0.0,0.0,1.0,300.0,48.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,43.0,0.0,0.0,0.0,9.0
2018-12-23,20.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,153.0,42.0,0.0,0.0,0.0,0.0,183.0,29.0,0.0,0.0,0.0,1.0,443.0,169.0,0.0,0.0,0.0,5.0,113.0,95.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,58.0,90.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,4.0,72.0,16.0,0.0,0.0,0.0,3.0,306.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,346.0,44.0,0.0,0.0,0.0,1.0,252.0,48.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,47.0,0.0,0.0,0.0,9.0
2018-12-24,15.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,153.0,43.0,0.0,0.0,0.0,0.0,190.0,32.0,0.0,0.0,0.0,1.0,433.0,161.0,0.0,0.0,0.0,5.0,122.0,95.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,58.0,80.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,4.0,72.0,16.0,0.0,0.0,0.0,3.0,316.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,334.0,44.0,0.0,0.0,0.0,1.0,262.0,64.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,47.0,0.0,0.0,0.0,9.0
2018-12-25,15.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,153.0,45.0,0.0,0.0,0.0,0.0,189.0,42.0,0.0,0.0,0.0,1.0,415.0,162.0,0.0,0.0,0.0,5.0,122.0,101.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,48.0,76.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,4.0,62.0,16.0,0.0,0.0,0.0,3.0,296.0,62.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,344.0,52.0,0.0,0.0,0.0,1.0,268.0,64.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,47.0,0.0,0.0,0.0,9.0
2018-12-26,15.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,153.0,49.0,0.0,0.0,0.0,0.0,163.0,42.0,0.0,0.0,0.0,1.0,395.0,167.0,0.0,0.0,0.0,5.0,112.0,101.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,48.0,88.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,40.0,16.0,0.0,0.0,0.0,3.0,296.0,52.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,344.0,63.0,0.0,0.0,0.0,1.0,279.0,58.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,55.0,0.0,0.0,0.0,10.0
2018-12-27,15.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,148.0,49.0,0.0,0.0,0.0,0.0,163.0,42.0,0.0,0.0,0.0,1.0,373.0,168.0,0.0,0.0,0.0,5.0,122.0,101.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,48.0,82.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,30.0,16.0,0.0,0.0,0.0,3.0,291.0,42.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,347.0,63.0,0.0,0.0,0.0,1.0,285.0,58.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,55.0,0.0,0.0,0.0,8.0
2018-12-28,15.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,138.0,49.0,0.0,0.0,0.0,0.0,180.0,42.0,0.0,0.0,0.0,1.0,343.0,171.0,0.0,0.0,0.0,5.0,122.0,101.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,68.0,82.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,30.0,10.0,0.0,0.0,0.0,3.0,290.0,62.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,350.0,63.0,0.0,0.0,0.0,1.0,293.0,68.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,49.0,2.0,0.0,0.0,8.0
2018-12-29,15.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,132.0,29.0,0.0,0.0,0.0,0.0,180.0,42.0,0.0,0.0,0.0,1.0,333.0,161.0,0.0,0.0,0.0,5.0,113.0,101.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,128.0,71.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,5.0,30.0,10.0,0.0,0.0,0.0,3.0,294.0,62.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,372.0,53.0,0.0,0.0,0.0,1.0,293.0,78.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,59.0,2.0,0.0,0.0,8.0
2018-12-30,15.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,132.0,29.0,0.0,0.0,0.0,0.0,162.0,42.0,0.0,0.0,0.0,1.0,333.0,165.0,0.0,0.0,0.0,5.0,143.0,81.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,134.0,70.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,5.0,20.0,10.0,0.0,0.0,0.0,1.0,304.0,62.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,368.0,52.0,0.0,0.0,0.0,1.0,283.0,78.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,53.0,2.0,0.0,0.0,8.0
2018-12-31,15.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,132.0,19.0,0.0,0.0,0.0,0.0,161.0,42.0,0.0,0.0,0.0,1.0,333.0,168.0,0.0,0.0,0.0,5.0,143.0,81.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,134.0,60.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,5.0,20.0,10.0,0.0,0.0,0.0,0.0,304.0,52.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,391.0,62.0,0.0,0.0,0.0,1.0,283.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,54.0,2.0,0.0,0.0,7.0
2019-01-01,15.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,102.0,18.0,0.0,0.0,0.0,0.0,161.0,42.0,0.0,0.0,0.0,1.0,324.0,179.0,0.0,0.0,0.0,5.0,149.0,51.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,150.0,60.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,5.0,20.0,10.0,0.0,0.0,0.0,0.0,308.0,53.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,405.0,62.0,0.0,0.0,0.0,1.0,283.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,57.0,2.0,0.0,0.0,7.0
2019-01-02,15.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,105.0,18.0,0.0,0.0,0.0,0.0,161.0,42.0,0.0,0.0,0.0,1.0,314.0,166.0,0.0,0.0,0.0,5.0,139.0,51.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,159.0,60.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,5.0,20.0,10.0,0.0,0.0,0.0,0.0,313.0,53.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,389.0,58.0,0.0,0.0,0.0,1.0,283.0,68.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,72.0,2.0,0.0,0.0,7.0
2019-01-03,15.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,95.0,18.0,0.0,0.0,0.0,0.0,161.0,42.0,0.0,0.0,0.0,1.0,300.0,159.0,0.0,0.0,0.0,5.0,139.0,51.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,161.0,70.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,5.0,20.0,10.0,0.0,0.0,0.0,0.0,305.0,53.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,375.0,53.0,0.0,0.0,0.0,1.0,276.0,68.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,72.0,2.0,0.0,0.0,6.0
2019-01-04,15.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,86.0,18.0,0.0,0.0,0.0,0.0,161.0,42.0,0.0,0.0,0.0,1.0,269.0,150.0,0.0,0.0,0.0,5.0,139.0,61.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,161.0,70.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,20.0,10.0,0.0,0.0,0.0,0.0,305.0,73.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,365.0,51.0,0.0,0.0,0.0,1.0,254.0,62.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,72.0,2.0,0.0,0.0,6.0
2019-01-05,18.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,86.0,15.0,0.0,0.0,0.0,0.0,112.0,49.0,0.0,0.0,0.0,1.0,219.0,148.0,0.0,0.0,0.0,5.0,159.0,61.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,161.0,63.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,20.0,10.0,0.0,0.0,0.0,0.0,305.0,63.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,385.0,51.0,0.0,0.0,0.0,1.0,244.0,62.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,78.0,2.0,0.0,0.0,5.0
2019-01-06,18.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,86.0,15.0,0.0,0.0,0.0,0.0,109.0,49.0,0.0,0.0,0.0,1.0,219.0,144.0,0.0,0.0,0.0,5.0,149.0,51.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,181.0,60.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,20.0,10.0,0.0,0.0,0.0,0.0,305.0,63.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,363.0,51.0,0.0,0.0,0.0,2.0,249.0,72.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,93.0,2.0,0.0,0.0,5.0
2019-01-07,18.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,86.0,15.0,0.0,0.0,0.0,0.0,113.0,49.0,0.0,0.0,0.0,1.0,204.0,140.0,0.0,0.0,0.0,5.0,181.0,67.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,191.0,60.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,291.0,63.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,367.0,62.0,0.0,0.0,0.0,2.0,247.0,72.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,95.0,2.0,0.0,0.0,5.0
2019-01-08,18.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,95.0,16.0,0.0,0.0,0.0,4.0,106.0,49.0,0.0,0.0,0.0,1.0,199.0,135.0,0.0,0.0,0.0,5.0,203.0,77.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,194.0,60.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,291.0,73.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,351.0,62.0,0.0,0.0,0.0,2.0,238.0,72.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,95.0,2.0,0.0,0.0,4.0
2019-01-09,8.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,81.0,16.0,0.0,0.0,0.0,4.0,109.0,49.0,0.0,0.0,0.0,1.0,174.0,131.0,0.0,0.0,0.0,5.0,203.0,77.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,195.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,285.0,83.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,324.0,62.0,0.0,0.0,15.0,3.0,227.0,72.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,95.0,2.0,0.0,0.0,4.0
2019-01-10,6.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,81.0,16.0,0.0,0.0,0.0,4.0,101.0,50.0,0.0,0.0,0.0,1.0,190.0,131.0,0.0,0.0,0.0,5.0,205.0,79.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,195.0,63.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,0.0,0.0,0.0,0.0,290.0,83.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,316.0,72.0,0.0,0.0,15.0,3.0,245.0,72.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,95.0,2.0,0.0,0.0,4.0
2019-01-11,6.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,60.0,16.0,0.0,0.0,0.0,4.0,101.0,48.0,0.0,0.0,0.0,1.0,190.0,110.0,0.0,0.0,0.0,4.0,211.0,99.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,205.0,71.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,0.0,0.0,0.0,0.0,287.0,83.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,290.0,72.0,0.0,0.0,15.0,3.0,239.0,72.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,94.0,2.0,0.0,0.0,3.0
2019-01-12,6.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,60.0,16.0,0.0,0.0,0.0,4.0,101.0,48.0,0.0,0.0,0.0,1.0,170.0,110.0,0.0,0.0,0.0,4.0,221.0,99.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,195.0,71.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,0.0,0.0,0.0,0.0,287.0,83.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,294.0,73.0,0.0,0.0,15.0,3.0,239.0,62.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,95.0,2.0,0.0,0.0,3.0
2019-01-13,6.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,60.0,16.0,0.0,0.0,0.0,4.0,111.0,41.0,0.0,0.0,0.0,1.0,180.0,100.0,0.0,0.0,0.0,4.0,221.0,109.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,195.0,71.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,0.0,0.0,0.0,0.0,287.0,83.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,326.0,75.0,0.0,0.0,15.0,3.0,241.0,62.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,102.0,2.0,0.0,0.0,5.0
