AdminStrata,Al-Hasekeh,Aleppo,Ar-Raqqa,As-Sweida,Damascus,Dar'a,Deir-ez-Zor,Hama,Homs,Idleb,Lattakia,Quneitra,Rural Damascus,Tartous
2015-06-08,0.0847,0.1981,0.11299999999999999,0.0,0.0,0.0,0.0162,0.1025,0.0785,0.1391,0.2313,0.0077,0.0058,0.09590000000000001
2015-06-09,0.0847,0.1981,0.11299999999999999,0.0,0.0,0.0,0.0162,0.1025,0.0785,0.1391,0.2313,0.0077,0.0058,0.09590000000000001
2015-06-10,0.0847,0.1981,0.11299999999999999,0.0,0.0,0.0,0.0162,0.1025,0.0785,0.1391,0.2313,0.0077,0.0058,0.09590000000000001
2015-06-11,0.0002,0.007400000000000001,0.005,0.0,0.0,0.0,0.0,0.0261,0.0,0.10229999999999999,0.2434,0.0015,0.0,0.03560000000000001
2015-06-12,0.0002,0.007400000000000001,0.005,0.0,0.0,0.0,0.0,0.0261,0.0,0.10229999999999999,0.2434,0.0015,0.0,0.03560000000000001
2015-06-13,0.0002,0.007400000000000001,0.005,0.0,0.0,0.0,0.0,0.0261,0.0,0.10229999999999999,0.2434,0.0015,0.0,0.03560000000000001
2015-06-14,0.0002,0.007400000000000001,0.005,0.0,0.0,0.0,0.0,0.0261,0.0,0.10229999999999999,0.2434,0.0015,0.0,0.03560000000000001
2015-06-15,0.0002,0.007400000000000001,0.005,0.0,0.0,0.0,0.0,0.0261,0.0,0.10229999999999999,0.2434,0.0015,0.0,0.03560000000000001
2015-06-16,0.0002,0.007400000000000001,0.005,0.0,0.0,0.0,0.0,0.0261,0.0,0.10229999999999999,0.2434,0.0015,0.0,0.03560000000000001
2015-06-17,0.0002,0.007400000000000001,0.005,0.0,0.0,0.0,0.0,0.0261,0.0,0.10229999999999999,0.2434,0.0015,0.0,0.03560000000000001
2015-06-18,0.0002,0.007400000000000001,0.005,0.0,0.0,0.0,0.0,0.0261,0.0,0.10229999999999999,0.2434,0.0015,0.0,0.03560000000000001
2015-06-19,0.0002,0.007400000000000001,0.005,0.0,0.0,0.0,0.0,0.0261,0.0,0.10229999999999999,0.2434,0.0015,0.0,0.03560000000000001
2015-06-20,0.0002,0.007400000000000001,0.005,0.0,0.0,0.0,0.0,0.0261,0.0,0.10229999999999999,0.2434,0.0015,0.0,0.03560000000000001
2015-06-21,0.0,0.0025,0.0012000000000000001,0.0,0.0,0.0,0.0,0.0166,0.0,0.0864,0.2162,0.0015,0.0,0.020499999999999997
2015-06-22,0.0,0.0025,0.0012000000000000001,0.0,0.0,0.0,0.0,0.0166,0.0,0.0864,0.2162,0.0015,0.0,0.020499999999999997
2015-06-23,0.0,0.0025,0.0012000000000000001,0.0,0.0,0.0,0.0,0.0166,0.0,0.0864,0.2162,0.0015,0.0,0.020499999999999997
2015-06-24,0.0,0.0025,0.0012000000000000001,0.0,0.0,0.0,0.0,0.0166,0.0,0.0864,0.2162,0.0015,0.0,0.020499999999999997
2015-06-25,0.0,0.0025,0.0012000000000000001,0.0,0.0,0.0,0.0,0.0166,0.0,0.0864,0.2162,0.0015,0.0,0.020499999999999997
2015-06-26,0.0,0.0025,0.0012000000000000001,0.0,0.0,0.0,0.0,0.0166,0.0,0.0864,0.2162,0.0015,0.0,0.020499999999999997
2015-06-27,0.0,0.0025,0.0012000000000000001,0.0,0.0,0.0,0.0,0.0166,0.0,0.0864,0.2162,0.0015,0.0,0.020499999999999997
2015-06-28,0.0,0.0025,0.0012000000000000001,0.0,0.0,0.0,0.0,0.0166,0.0,0.0864,0.2162,0.0015,0.0,0.020499999999999997
2015-06-29,0.0,0.0025,0.0012000000000000001,0.0,0.0,0.0,0.0,0.0166,0.0,0.0864,0.2162,0.0015,0.0,0.020499999999999997
2015-06-30,0.0,0.0025,0.0012000000000000001,0.0,0.0,0.0,0.0,0.0166,0.0,0.0864,0.2162,0.0015,0.0,0.020499999999999997
2015-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0747,0.0,0.0,0.0027
2015-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0747,0.0,0.0,0.0027
2015-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0747,0.0,0.0,0.0027
2015-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0747,0.0,0.0,0.0027
2015-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0747,0.0,0.0,0.0027
2015-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0747,0.0,0.0,0.0027
2015-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0747,0.0,0.0,0.0027
2015-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0747,0.0,0.0,0.0027
2015-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0747,0.0,0.0,0.0027
2015-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0747,0.0,0.0,0.0027
2015-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475,0.0,0.0,0.0
2015-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475,0.0,0.0,0.0
2015-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475,0.0,0.0,0.0
2015-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475,0.0,0.0,0.0
2015-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475,0.0,0.0,0.0
2015-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475,0.0,0.0,0.0
2015-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475,0.0,0.0,0.0
2015-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475,0.0,0.0,0.0
2015-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475,0.0,0.0,0.0
2015-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475,0.0,0.0,0.0
2015-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.0013999999999999998
2015-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.0013999999999999998
2015-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.0013999999999999998
2015-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.0013999999999999998
2015-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.0013999999999999998
2015-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.0013999999999999998
2015-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.0013999999999999998
2015-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.0013999999999999998
2015-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.0013999999999999998
2015-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.0013999999999999998
2015-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.0013999999999999998
2015-08-01,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,0.0
2015-08-02,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,0.0
2015-08-03,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,0.0
2015-08-04,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,0.0
2015-08-05,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,0.0
2015-08-06,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,0.0
2015-08-07,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,0.0
2015-08-08,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,0.0
2015-08-09,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,0.0
2015-08-10,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,0.0
2015-08-11,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,0.0,0.0
2015-08-12,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,0.0,0.0
2015-08-13,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,0.0,0.0
2015-08-14,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,0.0,0.0
2015-08-15,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,0.0,0.0
2015-08-16,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,0.0,0.0
2015-08-17,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,0.0,0.0
2015-08-18,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,0.0,0.0
2015-08-19,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,0.0,0.0
2015-08-20,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,0.0,0.0
2015-08-21,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0009000000000000001,0.0,0.0377,0.07070000000000001,0.0,0.0,0.020499999999999997
2015-08-22,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0009000000000000001,0.0,0.0377,0.07070000000000001,0.0,0.0,0.020499999999999997
2015-08-23,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0009000000000000001,0.0,0.0377,0.07070000000000001,0.0,0.0,0.020499999999999997
2015-08-24,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0009000000000000001,0.0,0.0377,0.07070000000000001,0.0,0.0,0.020499999999999997
2015-08-25,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0009000000000000001,0.0,0.0377,0.07070000000000001,0.0,0.0,0.020499999999999997
2015-08-26,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0009000000000000001,0.0,0.0377,0.07070000000000001,0.0,0.0,0.020499999999999997
2015-08-27,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0009000000000000001,0.0,0.0377,0.07070000000000001,0.0,0.0,0.020499999999999997
2015-08-28,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0009000000000000001,0.0,0.0377,0.07070000000000001,0.0,0.0,0.020499999999999997
2015-08-29,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0009000000000000001,0.0,0.0377,0.07070000000000001,0.0,0.0,0.020499999999999997
2015-08-30,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0009000000000000001,0.0,0.0377,0.07070000000000001,0.0,0.0,0.020499999999999997
2015-08-31,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0009000000000000001,0.0,0.0377,0.07070000000000001,0.0,0.0,0.020499999999999997
2015-09-01,0.0006999999999999999,0.013300000000000001,0.0,0.0,0.0,0.0,0.0,0.023399999999999997,0.0017000000000000001,0.09090000000000001,0.2333,0.0,0.0,0.13840000000000002
2015-09-02,0.0006999999999999999,0.013300000000000001,0.0,0.0,0.0,0.0,0.0,0.023399999999999997,0.0017000000000000001,0.09090000000000001,0.2333,0.0,0.0,0.13840000000000002
2015-09-03,0.0006999999999999999,0.013300000000000001,0.0,0.0,0.0,0.0,0.0,0.023399999999999997,0.0017000000000000001,0.09090000000000001,0.2333,0.0,0.0,0.13840000000000002
2015-09-04,0.0006999999999999999,0.013300000000000001,0.0,0.0,0.0,0.0,0.0,0.023399999999999997,0.0017000000000000001,0.09090000000000001,0.2333,0.0,0.0,0.13840000000000002
2015-09-05,0.0006999999999999999,0.013300000000000001,0.0,0.0,0.0,0.0,0.0,0.023399999999999997,0.0017000000000000001,0.09090000000000001,0.2333,0.0,0.0,0.13840000000000002
2015-09-06,0.0006999999999999999,0.013300000000000001,0.0,0.0,0.0,0.0,0.0,0.023399999999999997,0.0017000000000000001,0.09090000000000001,0.2333,0.0,0.0,0.13840000000000002
2015-09-07,0.0006999999999999999,0.013300000000000001,0.0,0.0,0.0,0.0,0.0,0.023399999999999997,0.0017000000000000001,0.09090000000000001,0.2333,0.0,0.0,0.13840000000000002
2015-09-08,0.0006999999999999999,0.013300000000000001,0.0,0.0,0.0,0.0,0.0,0.023399999999999997,0.0017000000000000001,0.09090000000000001,0.2333,0.0,0.0,0.13840000000000002
2015-09-09,0.0006999999999999999,0.013300000000000001,0.0,0.0,0.0,0.0,0.0,0.023399999999999997,0.0017000000000000001,0.09090000000000001,0.2333,0.0,0.0,0.13840000000000002
2015-09-10,0.0006999999999999999,0.013300000000000001,0.0,0.0,0.0,0.0,0.0,0.023399999999999997,0.0017000000000000001,0.09090000000000001,0.2333,0.0,0.0,0.13840000000000002
2015-09-11,0.0015,0.0119,0.0,0.0,0.0,0.0,0.0002,0.020399999999999998,0.0081,0.0841,0.2061,0.0,0.0024000000000000002,0.13840000000000002
2015-09-12,0.0015,0.0119,0.0,0.0,0.0,0.0,0.0002,0.020399999999999998,0.0081,0.0841,0.2061,0.0,0.0024000000000000002,0.13840000000000002
2015-09-13,0.0015,0.0119,0.0,0.0,0.0,0.0,0.0002,0.020399999999999998,0.0081,0.0841,0.2061,0.0,0.0024000000000000002,0.13840000000000002
2015-09-14,0.0015,0.0119,0.0,0.0,0.0,0.0,0.0002,0.020399999999999998,0.0081,0.0841,0.2061,0.0,0.0024000000000000002,0.13840000000000002
2015-09-15,0.0015,0.0119,0.0,0.0,0.0,0.0,0.0002,0.020399999999999998,0.0081,0.0841,0.2061,0.0,0.0024000000000000002,0.13840000000000002
2015-09-16,0.0015,0.0119,0.0,0.0,0.0,0.0,0.0002,0.020399999999999998,0.0081,0.0841,0.2061,0.0,0.0024000000000000002,0.13840000000000002
2015-09-17,0.0015,0.0119,0.0,0.0,0.0,0.0,0.0002,0.020399999999999998,0.0081,0.0841,0.2061,0.0,0.0024000000000000002,0.13840000000000002
2015-09-18,0.0015,0.0119,0.0,0.0,0.0,0.0,0.0002,0.020399999999999998,0.0081,0.0841,0.2061,0.0,0.0024000000000000002,0.13840000000000002
2015-09-19,0.0015,0.0119,0.0,0.0,0.0,0.0,0.0002,0.020399999999999998,0.0081,0.0841,0.2061,0.0,0.0024000000000000002,0.13840000000000002
2015-09-20,0.0015,0.0119,0.0,0.0,0.0,0.0,0.0002,0.020399999999999998,0.0081,0.0841,0.2061,0.0,0.0024000000000000002,0.13840000000000002
2015-09-21,0.054799999999999995,0.1366,0.0094,0.041100000000000005,0.0,0.0193,0.003,0.0871,0.0040999999999999995,0.4168,1.1242,0.032299999999999995,0.0018000000000000002,0.5425
2015-09-22,0.054799999999999995,0.1366,0.0094,0.041100000000000005,0.0,0.0193,0.003,0.0871,0.0040999999999999995,0.4168,1.1242,0.032299999999999995,0.0018000000000000002,0.5425
2015-09-23,0.054799999999999995,0.1366,0.0094,0.041100000000000005,0.0,0.0193,0.003,0.0871,0.0040999999999999995,0.4168,1.1242,0.032299999999999995,0.0018000000000000002,0.5425
2015-09-24,0.054799999999999995,0.1366,0.0094,0.041100000000000005,0.0,0.0193,0.003,0.0871,0.0040999999999999995,0.4168,1.1242,0.032299999999999995,0.0018000000000000002,0.5425
2015-09-25,0.054799999999999995,0.1366,0.0094,0.041100000000000005,0.0,0.0193,0.003,0.0871,0.0040999999999999995,0.4168,1.1242,0.032299999999999995,0.0018000000000000002,0.5425
2015-09-26,0.054799999999999995,0.1366,0.0094,0.041100000000000005,0.0,0.0193,0.003,0.0871,0.0040999999999999995,0.4168,1.1242,0.032299999999999995,0.0018000000000000002,0.5425
2015-09-27,0.054799999999999995,0.1366,0.0094,0.041100000000000005,0.0,0.0193,0.003,0.0871,0.0040999999999999995,0.4168,1.1242,0.032299999999999995,0.0018000000000000002,0.5425
2015-09-28,0.054799999999999995,0.1366,0.0094,0.041100000000000005,0.0,0.0193,0.003,0.0871,0.0040999999999999995,0.4168,1.1242,0.032299999999999995,0.0018000000000000002,0.5425
2015-09-29,0.054799999999999995,0.1366,0.0094,0.041100000000000005,0.0,0.0193,0.003,0.0871,0.0040999999999999995,0.4168,1.1242,0.032299999999999995,0.0018000000000000002,0.5425
2015-09-30,0.054799999999999995,0.1366,0.0094,0.041100000000000005,0.0,0.0193,0.003,0.0871,0.0040999999999999995,0.4168,1.1242,0.032299999999999995,0.0018000000000000002,0.5425
2015-10-01,1.2413,0.5145,0.5619,0.1835,0.26,0.21309999999999998,0.47919999999999996,0.3592,0.31060000000000004,0.6963999999999999,1.3616,0.3708,0.2122,1.037
2015-10-02,1.2413,0.5145,0.5619,0.1835,0.26,0.21309999999999998,0.47919999999999996,0.3592,0.31060000000000004,0.6963999999999999,1.3616,0.3708,0.2122,1.037
2015-10-03,1.2413,0.5145,0.5619,0.1835,0.26,0.21309999999999998,0.47919999999999996,0.3592,0.31060000000000004,0.6963999999999999,1.3616,0.3708,0.2122,1.037
2015-10-04,1.2413,0.5145,0.5619,0.1835,0.26,0.21309999999999998,0.47919999999999996,0.3592,0.31060000000000004,0.6963999999999999,1.3616,0.3708,0.2122,1.037
2015-10-05,1.2413,0.5145,0.5619,0.1835,0.26,0.21309999999999998,0.47919999999999996,0.3592,0.31060000000000004,0.6963999999999999,1.3616,0.3708,0.2122,1.037
2015-10-06,1.2413,0.5145,0.5619,0.1835,0.26,0.21309999999999998,0.47919999999999996,0.3592,0.31060000000000004,0.6963999999999999,1.3616,0.3708,0.2122,1.037
2015-10-07,1.2413,0.5145,0.5619,0.1835,0.26,0.21309999999999998,0.47919999999999996,0.3592,0.31060000000000004,0.6963999999999999,1.3616,0.3708,0.2122,1.037
2015-10-08,1.2413,0.5145,0.5619,0.1835,0.26,0.21309999999999998,0.47919999999999996,0.3592,0.31060000000000004,0.6963999999999999,1.3616,0.3708,0.2122,1.037
2015-10-09,1.2413,0.5145,0.5619,0.1835,0.26,0.21309999999999998,0.47919999999999996,0.3592,0.31060000000000004,0.6963999999999999,1.3616,0.3708,0.2122,1.037
2015-10-10,1.2413,0.5145,0.5619,0.1835,0.26,0.21309999999999998,0.47919999999999996,0.3592,0.31060000000000004,0.6963999999999999,1.3616,0.3708,0.2122,1.037
2015-10-11,0.316,0.20190000000000002,0.1378,0.1617,0.1,0.1586,0.157,0.15330000000000002,0.09670000000000001,0.27999999999999997,0.7737,0.18919999999999998,0.1044,0.5658
2015-10-12,0.316,0.20190000000000002,0.1378,0.1617,0.1,0.1586,0.157,0.15330000000000002,0.09670000000000001,0.27999999999999997,0.7737,0.18919999999999998,0.1044,0.5658
2015-10-13,0.316,0.20190000000000002,0.1378,0.1617,0.1,0.1586,0.157,0.15330000000000002,0.09670000000000001,0.27999999999999997,0.7737,0.18919999999999998,0.1044,0.5658
2015-10-14,0.316,0.20190000000000002,0.1378,0.1617,0.1,0.1586,0.157,0.15330000000000002,0.09670000000000001,0.27999999999999997,0.7737,0.18919999999999998,0.1044,0.5658
2015-10-15,0.316,0.20190000000000002,0.1378,0.1617,0.1,0.1586,0.157,0.15330000000000002,0.09670000000000001,0.27999999999999997,0.7737,0.18919999999999998,0.1044,0.5658
2015-10-16,0.316,0.20190000000000002,0.1378,0.1617,0.1,0.1586,0.157,0.15330000000000002,0.09670000000000001,0.27999999999999997,0.7737,0.18919999999999998,0.1044,0.5658
2015-10-17,0.316,0.20190000000000002,0.1378,0.1617,0.1,0.1586,0.157,0.15330000000000002,0.09670000000000001,0.27999999999999997,0.7737,0.18919999999999998,0.1044,0.5658
2015-10-18,0.316,0.20190000000000002,0.1378,0.1617,0.1,0.1586,0.157,0.15330000000000002,0.09670000000000001,0.27999999999999997,0.7737,0.18919999999999998,0.1044,0.5658
2015-10-19,0.316,0.20190000000000002,0.1378,0.1617,0.1,0.1586,0.157,0.15330000000000002,0.09670000000000001,0.27999999999999997,0.7737,0.18919999999999998,0.1044,0.5658
2015-10-20,0.316,0.20190000000000002,0.1378,0.1617,0.1,0.1586,0.157,0.15330000000000002,0.09670000000000001,0.27999999999999997,0.7737,0.18919999999999998,0.1044,0.5658
2015-10-21,2.6210999999999998,1.3312000000000002,1.2845999999999997,1.0504000000000002,0.76,0.9461999999999999,1.0524,1.1119999999999999,0.8767999999999999,1.7259,4.1343000000000005,1.3262,0.944,4.1712
2015-10-22,2.6210999999999998,1.3312000000000002,1.2845999999999997,1.0504000000000002,0.76,0.9461999999999999,1.0524,1.1119999999999999,0.8767999999999999,1.7259,4.1343000000000005,1.3262,0.944,4.1712
2015-10-23,2.6210999999999998,1.3312000000000002,1.2845999999999997,1.0504000000000002,0.76,0.9461999999999999,1.0524,1.1119999999999999,0.8767999999999999,1.7259,4.1343000000000005,1.3262,0.944,4.1712
2015-10-24,2.6210999999999998,1.3312000000000002,1.2845999999999997,1.0504000000000002,0.76,0.9461999999999999,1.0524,1.1119999999999999,0.8767999999999999,1.7259,4.1343000000000005,1.3262,0.944,4.1712
2015-10-25,2.6210999999999998,1.3312000000000002,1.2845999999999997,1.0504000000000002,0.76,0.9461999999999999,1.0524,1.1119999999999999,0.8767999999999999,1.7259,4.1343000000000005,1.3262,0.944,4.1712
2015-10-26,2.6210999999999998,1.3312000000000002,1.2845999999999997,1.0504000000000002,0.76,0.9461999999999999,1.0524,1.1119999999999999,0.8767999999999999,1.7259,4.1343000000000005,1.3262,0.944,4.1712
2015-10-27,2.6210999999999998,1.3312000000000002,1.2845999999999997,1.0504000000000002,0.76,0.9461999999999999,1.0524,1.1119999999999999,0.8767999999999999,1.7259,4.1343000000000005,1.3262,0.944,4.1712
2015-10-28,2.6210999999999998,1.3312000000000002,1.2845999999999997,1.0504000000000002,0.76,0.9461999999999999,1.0524,1.1119999999999999,0.8767999999999999,1.7259,4.1343000000000005,1.3262,0.944,4.1712
2015-10-29,2.6210999999999998,1.3312000000000002,1.2845999999999997,1.0504000000000002,0.76,0.9461999999999999,1.0524,1.1119999999999999,0.8767999999999999,1.7259,4.1343000000000005,1.3262,0.944,4.1712
2015-10-30,2.6210999999999998,1.3312000000000002,1.2845999999999997,1.0504000000000002,0.76,0.9461999999999999,1.0524,1.1119999999999999,0.8767999999999999,1.7259,4.1343000000000005,1.3262,0.944,4.1712
2015-10-31,2.6210999999999998,1.3312000000000002,1.2845999999999997,1.0504000000000002,0.76,0.9461999999999999,1.0524,1.1119999999999999,0.8767999999999999,1.7259,4.1343000000000005,1.3262,0.944,4.1712
2015-11-01,0.3835,0.5363,0.27080000000000004,0.7496,0.74,1.0662,0.35019999999999996,0.6672999999999999,0.6292000000000001,0.8491,1.5879,1.48,0.6456000000000001,1.9067999999999998
2015-11-02,0.3835,0.5363,0.27080000000000004,0.7496,0.74,1.0662,0.35019999999999996,0.6672999999999999,0.6292000000000001,0.8491,1.5879,1.48,0.6456000000000001,1.9067999999999998
2015-11-03,0.3835,0.5363,0.27080000000000004,0.7496,0.74,1.0662,0.35019999999999996,0.6672999999999999,0.6292000000000001,0.8491,1.5879,1.48,0.6456000000000001,1.9067999999999998
2015-11-04,0.3835,0.5363,0.27080000000000004,0.7496,0.74,1.0662,0.35019999999999996,0.6672999999999999,0.6292000000000001,0.8491,1.5879,1.48,0.6456000000000001,1.9067999999999998
2015-11-05,0.3835,0.5363,0.27080000000000004,0.7496,0.74,1.0662,0.35019999999999996,0.6672999999999999,0.6292000000000001,0.8491,1.5879,1.48,0.6456000000000001,1.9067999999999998
2015-11-06,0.3835,0.5363,0.27080000000000004,0.7496,0.74,1.0662,0.35019999999999996,0.6672999999999999,0.6292000000000001,0.8491,1.5879,1.48,0.6456000000000001,1.9067999999999998
2015-11-07,0.3835,0.5363,0.27080000000000004,0.7496,0.74,1.0662,0.35019999999999996,0.6672999999999999,0.6292000000000001,0.8491,1.5879,1.48,0.6456000000000001,1.9067999999999998
2015-11-08,0.3835,0.5363,0.27080000000000004,0.7496,0.74,1.0662,0.35019999999999996,0.6672999999999999,0.6292000000000001,0.8491,1.5879,1.48,0.6456000000000001,1.9067999999999998
2015-11-09,0.3835,0.5363,0.27080000000000004,0.7496,0.74,1.0662,0.35019999999999996,0.6672999999999999,0.6292000000000001,0.8491,1.5879,1.48,0.6456000000000001,1.9067999999999998
2015-11-10,0.3835,0.5363,0.27080000000000004,0.7496,0.74,1.0662,0.35019999999999996,0.6672999999999999,0.6292000000000001,0.8491,1.5879,1.48,0.6456000000000001,1.9067999999999998
2015-11-11,1.1705999999999999,0.6026,0.5267999999999999,1.1180999999999999,1.46,0.8234,1.1453,0.7487999999999999,1.1210999999999998,0.8427,1.8212,1.5154,1.5226,2.9616
2015-11-12,1.1705999999999999,0.6026,0.5267999999999999,1.1180999999999999,1.46,0.8234,1.1453,0.7487999999999999,1.1210999999999998,0.8427,1.8212,1.5154,1.5226,2.9616
2015-11-13,1.1705999999999999,0.6026,0.5267999999999999,1.1180999999999999,1.46,0.8234,1.1453,0.7487999999999999,1.1210999999999998,0.8427,1.8212,1.5154,1.5226,2.9616
2015-11-14,1.1705999999999999,0.6026,0.5267999999999999,1.1180999999999999,1.46,0.8234,1.1453,0.7487999999999999,1.1210999999999998,0.8427,1.8212,1.5154,1.5226,2.9616
2015-11-15,1.1705999999999999,0.6026,0.5267999999999999,1.1180999999999999,1.46,0.8234,1.1453,0.7487999999999999,1.1210999999999998,0.8427,1.8212,1.5154,1.5226,2.9616
2015-11-16,1.1705999999999999,0.6026,0.5267999999999999,1.1180999999999999,1.46,0.8234,1.1453,0.7487999999999999,1.1210999999999998,0.8427,1.8212,1.5154,1.5226,2.9616
2015-11-17,1.1705999999999999,0.6026,0.5267999999999999,1.1180999999999999,1.46,0.8234,1.1453,0.7487999999999999,1.1210999999999998,0.8427,1.8212,1.5154,1.5226,2.9616
2015-11-18,1.1705999999999999,0.6026,0.5267999999999999,1.1180999999999999,1.46,0.8234,1.1453,0.7487999999999999,1.1210999999999998,0.8427,1.8212,1.5154,1.5226,2.9616
2015-11-19,1.1705999999999999,0.6026,0.5267999999999999,1.1180999999999999,1.46,0.8234,1.1453,0.7487999999999999,1.1210999999999998,0.8427,1.8212,1.5154,1.5226,2.9616
2015-11-20,1.1705999999999999,0.6026,0.5267999999999999,1.1180999999999999,1.46,0.8234,1.1453,0.7487999999999999,1.1210999999999998,0.8427,1.8212,1.5154,1.5226,2.9616
