AdminStrata,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Cascades,Cascades,Cascades,Cascades,Cascades,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Est,Est,Est,Est,Est,Est,Est,Est,Est,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Nord,Nord,Nord,Nord,Nord,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest
2019-11-30,588.7714285714285,108.0,127.88888888888889,13500.0,384.0,36000.0,290.2,9250.0,104.0,588.7714285714285,90.0,228.5,284.0,129.0,588.7714285714285,146.0,193.5,15500.0,400.0,35000.0,11000.0,184.5,588.7714285714285,110.4,158.8,14000.0,460.0,41000.0,238.0,12500.0,129.0,588.7714285714285,151.66666666666666,161.0,17500.0,,36000.0,314.0,15500.0,147.25,588.7714285714285,125.2,154.8,,313.0,122.0,588.7714285714285,122.5,168.25,275.3333333333333,131.66666666666666,588.7714285714285,115.4,134.66666666666666,17000.0,450.0,38000.0,308.3333333333333,12000.0,128.66666666666666,588.7714285714285,88.16666666666667,156.4,16500.0,354.5,40000.0,300.3333333333333,12000.0,104.16666666666667,588.7714285714285,152.75,170.5,368.0,134.5,588.7714285714285,142.33333333333334,166.66666666666666,,267.0,115.75,588.7714285714285,182.5,200.85714285714286,18500.0,401.0,35000.0,,13500.0,164.85714285714286,588.7714285714285,113.2,175.2,414.0,322.0,135.8
2019-12-31,586.1131818181817,103.375,130.44444444444446,14000.0,388.3333333333333,36000.0,284.6,10000.0,103.0,586.1131818181817,93.0,234.5,258.0,131.5,586.1131818181817,150.5,206.0,16500.0,400.0,35000.0,11500.0,189.0,586.1131818181817,112.0,158.2,15000.0,460.0,41000.0,233.66666666666666,12000.0,128.66666666666666,586.1131818181817,148.66666666666666,150.0,17500.0,,36000.0,316.0,15500.0,137.75,586.1131818181817,120.8,155.0,,317.0,122.0,586.1131818181817,127.25,172.5,269.6666666666667,130.66666666666666,586.1131818181817,131.8,146.0,16000.0,450.0,38000.0,305.3333333333333,11000.0,130.33333333333334,586.1131818181817,93.83333333333333,160.2,16500.0,384.5,40000.0,300.0,12500.0,106.8,586.1131818181817,151.0,165.5,375.0,130.0,586.1131818181817,132.66666666666666,161.33333333333334,,267.0,117.75,586.1131818181817,189.5,196.28571428571428,18500.0,400.0,35000.0,,13000.0,162.0,586.1131818181817,113.6,176.8,418.3333333333333,319.6666666666667,137.6
2020-01-31,586.3939130434784,109.25,133.88888888888889,15000.0,380.0,36000.0,287.6,10250.0,103.88888888888889,586.3939130434784,97.5,228.0,250.0,117.5,586.3939130434784,160.0,213.0,16500.0,400.0,35000.0,12000.0,198.5,586.3939130434784,99.0,159.0,16000.0,460.0,41000.0,241.0,12000.0,130.0,586.3939130434784,152.33333333333334,157.5,17500.0,,36000.0,315.0,15500.0,145.25,586.3939130434784,120.75,158.75,,320.0,121.75,586.3939130434784,134.0,187.5,277.3333333333333,149.66666666666666,586.3939130434784,133.6,157.42857142857142,17000.0,450.0,38000.0,308.6666666666667,12000.0,131.33333333333334,586.3939130434784,96.83333333333333,162.8,16500.0,354.5,40000.0,300.3333333333333,12500.0,111.2,586.3939130434784,152.5,169.5,364.0,133.5,586.3939130434784,138.66666666666666,165.66666666666666,,275.0,122.75,586.3939130434784,194.5,206.42857142857142,19000.0,400.0,35000.0,,14000.0,169.42857142857142,586.3939130434784,114.2,173.2,423.3333333333333,316.6666666666667,137.8
2020-02-29,596.8575,115.625,138.22222222222223,15000.0,378.0,36000.0,276.8,10500.0,108.55555555555556,596.8575,96.5,225.0,261.0,119.0,596.8575,155.5,213.0,16500.0,400.0,35000.0,12000.0,193.0,596.8575,109.8,160.6,15000.0,457.0,41000.0,238.33333333333334,11500.0,129.0,596.8575,155.66666666666666,191.5,17500.0,,36000.0,315.0,15500.0,145.0,596.8575,121.25,157.5,,323.0,121.5,596.8575,126.0,174.0,274.6666666666667,131.0,596.8575,136.0,158.57142857142858,17000.0,450.0,38000.0,308.6666666666667,12000.0,134.0,596.8575,98.33333333333333,162.6,16500.0,429.5,40000.0,297.3333333333333,12500.0,114.2,596.8575,153.0,168.25,375.0,140.75,596.8575,148.33333333333334,167.0,,283.0,124.75,596.8575,194.5,215.28571428571428,19500.0,401.0,35000.0,,14500.0,180.42857142857142,596.8575,121.0,180.4,412.0,321.3333333333333,147.4
2020-03-31,586.0100000000001,114.375,145.77777777777777,15000.0,378.0,36000.0,281.0,10500.0,110.55555555555556,586.0100000000001,100.0,223.5,276.0,148.0,586.0100000000001,154.5,211.5,16500.0,420.0,35000.0,12000.0,187.5,586.0100000000001,113.4,165.2,15500.0,422.0,41000.0,275.3333333333333,12000.0,133.33333333333334,586.0100000000001,157.0,169.5,17500.0,,36000.0,315.0,15500.0,146.25,586.0100000000001,124.2,160.2,,326.0,125.2,586.0100000000001,130.25,180.25,275.3333333333333,132.33333333333334,586.0100000000001,132.4,160.57142857142858,17000.0,450.0,38000.0,308.3333333333333,12000.0,147.0,586.0100000000001,100.66666666666667,167.6,16500.0,444.5,40000.0,295.0,12500.0,119.6,586.0100000000001,153.0,172.75,349.5,145.5,586.0100000000001,147.33333333333334,176.33333333333334,,283.0,123.5,586.0100000000001,187.0,219.0,19500.0,400.0,35000.0,,14500.0,184.28571428571428,586.0100000000001,122.2,188.8,417.0,317.0,151.6
2020-04-30,599.2177272727272,118.85714285714286,150.125,15000.0,393.75,36000.0,280.57142857142856,11000.0,117.375,599.2177272727272,114.5,232.5,281.0,148.5,599.2177272727272,157.5,216.0,16500.0,404.5,35000.0,13000.0,188.5,599.2177272727272,121.6,168.2,17000.0,460.0,41000.0,290.8,12500.0,135.0,599.2177272727272,157.0,175.5,16500.0,386.5,36000.0,316.0,15000.0,149.5,599.2177272727272,128.8,167.8,387.5,274.0,129.2,599.2177272727272,132.5,190.5,293.5,146.75,599.2177272727272,138.75,162.0,17000.0,450.0,38000.0,310.0,12000.0,146.66666666666666,599.2177272727272,106.8,179.75,17500.0,363.0,40000.0,311.3333333333333,13000.0,124.0,599.2177272727272,153.25,171.25,382.5,139.25,599.2177272727272,145.33333333333334,172.5,414.0,357.0,123.0,599.2177272727272,197.0,225.57142857142858,19500.0,398.0,35000.0,347.0,14000.0,185.14285714285714,599.2177272727272,134.25,219.75,438.6666666666667,325.3333333333333,160.5
2020-05-31,598.2514285714284,119.75,158.0,16500.0,390.25,36000.0,282.7142857142857,12000.0,117.0,598.2514285714284,114.5,244.5,277.0,157.5,598.2514285714284,155.0,216.5,18500.0,400.0,35000.0,13500.0,190.5,598.2514285714284,122.0,170.0,17000.0,460.0,42000.0,291.2,12500.0,136.0,598.2514285714284,158.33333333333334,179.25,16500.0,386.5,38000.0,315.0,13500.0,153.5,598.2514285714284,131.0,172.4,387.5,274.0,132.0,598.2514285714284,133.0,204.25,304.0,152.5,598.2514285714284,152.0,166.57142857142858,18000.0,450.0,38000.0,314.0,13500.0,148.42857142857142,598.2514285714284,110.0,173.6,22500.0,363.0,40000.0,304.75,13000.0,125.2,598.2514285714284,152.5,171.25,379.5,138.0,598.2514285714284,148.0,174.5,414.0,357.0,128.0,598.2514285714284,197.0,223.0,20000.0,398.0,35000.0,347.0,14000.0,184.0,598.2514285714284,131.0,208.6,428.0,333.75,156.2
2020-06-30,578.9640909090908,122.125,163.22222222222223,17500.0,389.0,36000.0,282.57142857142856,12500.0,120.11111111111111,578.9640909090908,113.0,224.0,305.0,128.5,578.9640909090908,164.0,220.5,18500.0,406.5,35000.0,13500.0,196.0,578.9640909090908,124.4,178.6,19000.0,460.0,42000.0,292.4,12500.0,145.0,578.9640909090908,162.66666666666666,183.25,16500.0,417.0,36000.0,352.0,15000.0,158.0,578.9640909090908,135.4,180.0,375.0,302.5,131.2,578.9640909090908,133.25,201.75,295.75,158.25,578.9640909090908,143.8,191.71428571428572,18000.0,450.0,38000.0,310.3333333333333,13500.0,141.85714285714286,578.9640909090908,110.33333333333333,179.0,17500.0,389.6666666666667,40000.0,306.25,13000.0,127.4,578.9640909090908,156.0,184.25,380.25,144.0,578.9640909090908,150.33333333333334,201.66666666666666,414.0,317.5,126.25,578.9640909090908,212.0,230.14285714285714,21000.0,399.6,36000.0,361.0,16000.0,193.14285714285714,578.9640909090908,131.2,201.2,424.25,328.0,157.8
2020-07-31,570.2021739130435,128.5,167.88888888888889,18000.0,383.5,36000.0,288.625,13250.0,128.33333333333334,570.2021739130435,109.0,242.0,295.5,138.5,570.2021739130435,170.0,233.0,19500.0,419.0,35000.0,14500.0,208.0,570.2021739130435,136.6,184.8,19000.0,358.0,42000.0,293.4,12500.0,149.33333333333334,570.2021739130435,173.33333333333334,183.5,16500.0,354.5,36000.0,353.0,15000.0,177.25,570.2021739130435,139.4,188.6,381.5,318.0,140.6,570.2021739130435,143.0,210.5,312.0,160.25,570.2021739130435,149.2,199.71428571428572,18000.0,450.0,38000.0,303.0,13500.0,148.0,570.2021739130435,122.66666666666667,184.4,20000.0,368.0,40000.0,310.75,13000.0,133.8,570.2021739130435,163.75,192.25,372.3333333333333,148.25,570.2021739130435,146.66666666666666,225.33333333333334,414.0,321.0,134.5,570.2021739130435,211.0,242.57142857142858,21000.0,402.4,35000.0,358.0,17000.0,199.85714285714286,570.2021739130435,135.0,205.0,426.25,326.75,159.8
2020-08-31,551.2680952380952,142.375,193.0,20000.0,390.75,36000.0,304.25,16500.0,141.11111111111111,551.2680952380952,113.0,269.5,304.0,155.5,551.2680952380952,183.5,263.5,23500.0,419.0,42000.0,17000.0,220.0,551.2680952380952,142.4,210.2,22000.0,458.0,42000.0,293.8,14000.0,172.66666666666666,551.2680952380952,191.0,198.25,16500.0,431.5,36000.0,353.5,15000.0,194.75,551.2680952380952,152.6,216.4,375.0,310.0,150.2,551.2680952380952,155.75,223.5,324.0,164.25,551.2680952380952,178.2,209.71428571428572,18000.0,450.0,38000.0,339.3333333333333,13500.0,169.71428571428572,551.2680952380952,128.16666666666666,199.8,22500.0,389.6666666666667,40000.0,303.6666666666667,13000.0,141.6,551.2680952380952,174.75,214.5,372.0,162.75,551.2680952380952,164.0,209.0,414.0,335.0,153.25,551.2680952380952,227.0,254.0,25000.0,391.8,35000.0,347.0,20000.0,209.28571428571428,551.2680952380952,135.6,213.8,415.25,335.5,170.0
2020-09-30,552.7709090909091,143.5,199.44444444444446,21000.0,387.75,36000.0,306.375,15500.0,143.44444444444446,552.7709090909091,117.0,272.5,310.5,157.0,552.7709090909091,183.5,271.0,23500.0,402.5,40000.0,17000.0,216.0,552.7709090909091,150.4,224.4,24000.0,398.0,40000.0,308.2,14000.0,172.66666666666666,552.7709090909091,185.33333333333334,206.75,16500.0,417.5,36000.0,360.0,16000.0,194.0,552.7709090909091,160.8,229.0,378.0,311.5,153.2,552.7709090909091,153.25,237.5,325.0,163.0,552.7709090909091,182.4,218.57142857142858,21000.0,450.0,38000.0,346.3333333333333,16500.0,191.33333333333334,552.7709090909091,140.33333333333334,221.6,22500.0,371.3333333333333,40000.0,313.0,13500.0,146.6,552.7709090909091,181.75,223.0,382.75,166.75,552.7709090909091,167.66666666666666,212.66666666666666,414.0,337.5,146.25,552.7709090909091,201.33333333333334,256.85714285714283,25000.0,400.4,35000.0,347.0,20000.0,207.57142857142858,552.7709090909091,142.6,230.0,421.0,345.0,180.8
2020-10-31,553.5427272727273,143.875,198.66666666666666,20500.0,390.75,36000.0,309.125,15000.0,136.33333333333334,553.5427272727273,134.0,277.0,317.5,179.0,553.5427272727273,187.5,265.5,22000.0,400.0,40000.0,16000.0,220.5,553.5427272727273,149.4,218.2,22000.0,480.0,40000.0,305.8,14000.0,174.0,553.5427272727273,191.66666666666666,207.75,17500.0,408.5,40000.0,365.5,16000.0,179.25,553.5427272727273,164.2,236.2,375.0,311.5,160.2,553.5427272727273,159.5,248.75,331.3333333333333,162.75,553.5427272727273,141.2,174.33333333333334,21000.0,450.0,38000.0,340.0,16500.0,158.66666666666666,553.5427272727273,130.83333333333334,227.8,22500.0,371.3333333333333,40000.0,318.5,13500.0,146.2,553.5427272727273,180.5,213.5,381.5,152.0,553.5427272727273,174.0,223.0,414.0,329.0,127.75,553.5427272727273,196.5,236.71428571428572,25000.0,397.4,36000.0,347.0,14000.0,192.0,553.5427272727273,148.6,253.8,421.75,343.25,189.4
2020-11-30,552.9695238095238,135.75,201.44444444444446,19500.0,395.75,36000.0,307.75,12250.0,130.77777777777777,552.9695238095238,110.0,266.5,322.5,185.5,552.9695238095238,170.0,258.5,22000.0,400.0,40000.0,14500.0,214.0,552.9695238095238,139.2,230.4,19000.0,495.0,40000.0,310.0,12500.0,170.66666666666666,552.9695238095238,187.0,199.75,17500.0,387.5,40000.0,365.5,16000.0,171.5,552.9695238095238,148.2,219.2,375.0,314.0,148.8,552.9695238095238,149.0,263.5,306.75,156.75,552.9695238095238,127.2,156.83333333333334,20000.0,450.0,38000.0,304.3333333333333,13000.0,126.66666666666667,552.9695238095238,114.5,218.6,20000.0,369.6666666666667,40000.0,307.25,14000.0,136.2,552.9695238095238,175.75,215.0,377.75,145.75,552.9695238095238,171.33333333333334,215.66666666666666,414.0,324.5,130.5,552.9695238095238,190.5,218.85714285714286,23500.0,397.4,36000.0,347.0,18000.0,179.28571428571428,552.9695238095238,136.4,246.6,430.75,335.75,182.8
2020-12-31,536.8447826086957,135.625,191.55555555555554,18250.0,413.25,36000.0,306.375,12500.0,124.22222222222223,536.8447826086957,108.0,239.5,310.5,155.0,536.8447826086957,169.5,247.5,21000.0,400.0,40000.0,14000.0,212.5,536.8447826086957,134.0,236.2,19000.0,480.0,40000.0,297.2,12500.0,159.33333333333334,536.8447826086957,176.33333333333334,182.5,17500.0,395.5,36000.0,350.0,16000.0,169.5,536.8447826086957,149.4,197.8,375.0,318.0,143.8,536.8447826086957,154.25,253.25,309.0,164.0,536.8447826086957,135.6,163.14285714285714,20000.0,450.0,38000.0,321.0,13000.0,131.57142857142858,536.8447826086957,118.5,204.2,20000.0,386.3333333333333,40000.0,308.0,14000.0,137.0,536.8447826086957,171.5,202.5,377.5,144.25,536.8447826086957,162.33333333333334,204.0,571.0,323.0,131.25,536.8447826086957,193.0,221.28571428571428,18500.0,396.2,36000.0,347.0,17000.0,179.57142857142858,536.8447826086957,133.0,244.6,429.75,331.5,173.0
2021-01-31,537.0780952380952,,,,,,,,,537.0780952380952,,,,,537.0780952380952,,,,,,,,537.0780952380952,,,,,,,,,537.0780952380952,,,,,,,,,537.0780952380952,,,,,,537.0780952380952,,,,,537.0780952380952,,,,,,,,,537.0780952380952,,,,,,,,,537.0780952380952,,,,,537.0780952380952,,,,,,537.0780952380952,,,,,,,,,537.0780952380952,,,,,
2021-02-28,543.6083333333333,,,,,,,,,543.6083333333333,,,,,543.6083333333333,,,,,,,,543.6083333333333,,,,,,,,,543.6083333333333,,,,,,,,,543.6083333333333,,,,,,543.6083333333333,,,,,543.6083333333333,,,,,,,,,543.6083333333333,,,,,,,,,543.6083333333333,,,,,543.6083333333333,,,,,,543.6083333333333,,,,,,,,,543.6083333333333,,,,,
