AdminStrata,Abyan,Abyan,Abyan,Abyan,Abyan,Abyan,Aden,Aden,Aden,Aden,Aden,Aden,Al Bayda,Al Bayda,Al Bayda,Al Bayda,Al Bayda,Al Bayda,Al Dhale'e,Al Dhale'e,Al Dhale'e,Al Dhale'e,Al Dhale'e,Al Dhale'e,Al Hudaydah,Al Hudaydah,Al Hudaydah,Al Hudaydah,Al Hudaydah,Al Hudaydah,Al Jawf,Al Jawf,Al Jawf,Al Jawf,Al Jawf,Al Maharah,Al Maharah,Al Maharah,Al Maharah,Al Maharah,Al Maharah,Al Mahwit,Al Mahwit,Al Mahwit,Al Mahwit,Al Mahwit,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,Amran,Amran,Amran,Amran,Amran,Dhamar,Dhamar,Dhamar,Dhamar,Dhamar,Hadramaut,Hadramaut,Hadramaut,Hadramaut,Hadramaut,Hadramaut,Hajjah,Hajjah,Hajjah,Hajjah,Hajjah,Hajjah,Ibb,Ibb,Ibb,Ibb,Ibb,Ibb,Lahj,Lahj,Lahj,Lahj,Lahj,Lahj,Marib,Marib,Marib,Marib,Marib,Marib,Raymah,Raymah,Raymah,Raymah,Raymah,Sa'ada,Sa'ada,Sa'ada,Sa'ada,Sa'ada,Sa'ada,Sana'a,Sana'a,Sana'a,Sana'a,Sana'a,Shabwah,Shabwah,Shabwah,Shabwah,Shabwah,Shabwah,Socotra,Socotra,Socotra,Taizz,Taizz,Taizz,Taizz,Taizz,Taizz
2016-11-30,1.0,7.5,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,42.0,19.5,0.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,99.33333333333334,20.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,21.0,4.0,0.0,0.0,0.0,1.0,139.0,87.5,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,8.285714285714285,73.0,0.0,0.0,0.0,0.0,76.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,41.3797619047619,0.0,0.0,10.0,1.0,35.8,21.0,0.0,0.0,1.0,29.0,45.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,187.23333333333335,75.33333333333334,0.0,0.0,0.0,2.0
2016-12-31,0.0,5.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,1.0,39.0,3.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,74.0,49.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,56.5,30.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,42.0,66.33333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,32.11071428571429,0.0,0.0,0.0,1.0,185.0,38.458333333333336,0.0,0.0,0.0,47.66666666666667,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,97.16666666666666,55.166666666666664,0.0,0.0,0.0,0.0
2017-01-31,16.5,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,49.0,15.0,0.0,0.0,2.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,5.0,110.78333333333333,0.0,0.0,0.0,0.0,141.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.75,2.333333333333333,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,44.0,22.5,0.0,0.0,0.0,0.0,39.0,24.666666666666664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.33333333333333,16.966666666666665,0.0,0.0,0.0,1.0,92.0,41.25,0.0,0.0,0.0,72.16666666666666,17.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,300.4666666666667,157.4666666666667,0.0,0.0,0.0,1.0
2017-02-28,24.5,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,78.75,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.201515151515152,0.0,0.0,0.0,0.0,93.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,5.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,39.5,39.976190476190474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,16.992857142857144,0.0,0.0,0.0,0.0,37.333333333333336,30.333333333333332,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,66.03333333333333,0.0,0.0,0.0,2.0
2017-03-31,6.0,11.833333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.5,2.5,0.0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,16.0,39.666666666666664,0.0,0.0,0.0,42.0,74.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,41.45,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,37.0,10.0,0.0,0.0,0.0,0.0,44.5,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,24.25,0.0,0.0,0.0,0.0,88.83333333333334,33.666666666666664,0.0,0.0,0.0,58.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.5,43.095238095238095,0.0,0.0,0.0,18.0
2017-04-30,1.5,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,79.0,56.0,0.0,0.0,0.5,0.0,0.0,21.0,0.0,0.0,0.0,0.0,15.0,18.958333333333332,0.0,0.0,0.0,0.0,55.0,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,2.05,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,55.0,47.666666666666664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,25.632575757575758,0.0,0.0,0.0,0.5,20.0,20.0,0.0,0.0,0.0,10.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.83333333333334,131.35833333333332,0.0,0.0,0.0,0.0
2017-05-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,14.5,5.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,47.0,25.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,77.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.5,0.0,0.0,0.0,2.0,24.0,62.66666666666667,0.0,0.0,0.0,33.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.58333333333334,85.9961038961039,0.0,0.0,0.0,3.0
2017-06-30,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,47.0,12.0,0.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,2.5,15.5,0.0,0.0,0.0,0.0,85.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,2.0,63.0,7.333333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,0.0,0.0,0.0,0.0,65.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.26666666666667,0.0,0.0,0.0,3.0,43.0,21.333333333333332,0.0,0.0,0.0,68.5,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.58333333333334,43.300000000000004,0.0,0.0,0.0,1.0
2017-07-31,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,38.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,87.0,67.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,8.0,88.33333333333333,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,41.666666666666664,1.0,0.0,0.0,0.0,0.0,72.25,45.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,30.5,28.95,0.0,0.0,0.0,1.0,53.0,10.0,0.0,0.0,0.0,54.0,35.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,213.66666666666666,87.58333333333333,0.0,0.0,0.0,7.0
2017-08-31,17.0,13.0,0.0,0.0,0.0,1.0,4.5,0.0,0.0,0.0,0.0,0.0,52.25,0.0,0.0,0.0,0.0,1.0,32.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,92.58333333333334,15.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,107.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,43.0,55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,5.0,58.583333333333336,22.875,0.0,0.0,0.0,54.6,59.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,138.83333333333331,90.83333333333333,0.0,0.0,0.0,0.0
2017-09-30,9.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,30.0,0.0,0.0,0.0,12.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.16666666666666,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,30.0,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.5,0.0,0.0,0.0,0.0,64.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,42.93333333333333,0.0,0.0,0.0,0.0,74.5,70.0,0.0,0.0,0.0,48.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,115.76666666666667,47.833333333333336,0.0,0.0,0.0,0.0
2017-10-31,19.0,10.0,0.0,0.0,1.0,0.0,4.0,0.5,0.0,0.0,0.0,4.0,68.0,38.666666666666664,0.0,0.0,0.0,2.0,14.0,3.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,99.75,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,1.0,71.0,61.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,23.23333333333333,0.0,0.0,0.0,3.0,86.66666666666667,41.0,0.0,0.0,0.0,72.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.58333333333334,37.11904761904761,0.0,0.0,0.0,0.0
2017-11-30,0.0,6.0,0.0,0.0,0.0,0.0,23.0,13.0,0.0,0.0,0.0,1.0,73.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,109.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,70.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,29.0,57.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,81.33333333333334,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,16.864285714285717,0.0,0.0,0.0,1.0,114.2,37.75,0.0,0.0,0.0,20.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.88095238095238,22.5,0.0,0.0,0.0,0.0
2017-12-31,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,69.5,25.333333333333336,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,171.0,90.41666666666667,0.0,0.0,0.0,0.0,100.3,56.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,140.16666666666669,26.0,0.0,0.0,0.0,1.0,10.0,4.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,47.5,24.5,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,28.333333333333332,72.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,52.84285714285714,0.0,0.0,0.0,0.0,113.91666666666666,50.75000000000001,0.0,0.0,1.0,75.9,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,155.26666666666668,111.96666666666667,0.0,0.0,0.0,1.0
2018-01-31,0.0,0.0,0.0,0.0,0.0,0.0,15.416666666666666,1.0,0.0,0.0,1.0,3.0,201.33333333333334,67.83333333333333,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,39.333333333333336,84.66666666666666,0.0,0.0,0.0,0.0,153.03333333333333,84.33333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,1.0,72.0,24.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,22.5,0.0,0.0,0.0,0.0,49.666666666666664,52.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.166666666666664,42.99682539682539,0.0,0.0,0.0,2.0,70.83333333333334,42.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125.52261904761905,106.83333333333333,0.0,0.0,15.0,0.0
2018-02-28,0.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,3.0,57.8,51.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,233.25,48.733333333333334,0.0,0.0,0.0,1.0,110.83333333333334,144.33333333333334,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,111.0,13.333333333333334,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,89.0,30.0,0.0,0.0,0.0,0.0,69.0,46.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,21.608333333333334,0.0,0.0,0.0,0.0,107.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.45,76.45,0.0,0.0,0.0,1.0
2018-03-31,5.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,4.0,193.16666666666666,76.0,0.0,0.0,0.0,2.0,50.5,13.0,0.0,0.0,0.0,1.0,88.0,126.66666666666667,0.0,0.0,0.0,1.0,169.16666666666669,135.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,1.0,14.0,11.0,0.0,0.0,0.0,2.0,48.0,62.333333333333336,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,4.0,64.5,23.5,0.0,0.0,0.0,0.0,114.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,176.0,28.660209235209233,0.0,0.0,0.0,1.5,106.5,45.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,287.9333333333333,46.16666666666667,0.0,0.0,0.0,6.0
2018-04-30,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,75.66666666666666,94.5,0.0,0.0,0.0,1.0,8.0,10.0,0.0,0.0,4.0,0.0,47.0,35.416666666666664,0.0,0.0,0.0,2.0,125.16666666666667,59.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,10.833333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.5,27.0,43.6,0.0,0.0,0.0,1.0,1.0,4.333333333333334,0.0,0.0,0.0,0.0,106.16666666666667,28.0,0.0,0.0,0.0,1.0,83.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,42.07121212121213,0.0,0.0,0.0,1.0,86.0,34.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.28333333333333,163.83333333333334,0.0,0.0,0.0,4.0
2018-05-31,23.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,118.7,45.0,0.0,0.0,0.0,1.0,13.5,0.0,0.0,0.0,0.0,1.0,260.8333333333333,76.11666666666667,0.0,0.0,0.0,1.0,83.0,41.666666666666664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.99999999999999,49.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,25.0,14.0,0.0,0.0,0.0,0.0,59.5,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,139.0,34.09841269841271,0.0,0.0,0.0,2.0,2.5,30.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.50000000000006,96.00000000000001,0.0,0.0,0.0,24.0
2018-06-30,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,143.75,10.0,0.0,0.0,0.0,1.0,33.0,12.0,0.0,0.0,0.0,1.0,270.3547619047619,165.07857142857142,0.0,1.0,0.0,10.0,201.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,7.0,40.0,50.666666666666664,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,72.0,15.0,0.0,0.0,0.0,0.0,67.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.09999999999997,77.28939393939395,0.0,0.0,0.0,1.0,72.33333333333333,33.6,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.83333333333331,88.33333333333334,0.0,0.0,0.0,8.5
2018-07-31,1.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,5.5,94.5952380952381,27.0,0.0,0.0,0.0,1.0,8.0,11.0,0.0,0.0,0.0,0.0,292.0,155.29166666666666,0.0,0.0,0.0,2.0,125.16666666666666,115.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,62.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,66.0,14.0,0.0,0.0,0.0,3.0,39.5,36.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,167.66666666666669,52.30909090909091,0.0,0.0,0.0,1.0,112.16666666666666,12.5,0.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,133.0151515151515,44.5,0.0,0.0,0.0,6.0
2018-08-31,13.0,0.0,0.0,0.0,0.0,2.0,4.0,13.0,0.0,0.0,2.0,2.5,156.0,11.0,0.0,0.0,0.0,1.0,11.0,12.0,0.0,0.0,0.0,1.0,207.0,260.5833333333333,0.0,0.0,10.0,10.0,127.33333333333334,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,203.0,106.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,60.0,2.0,0.0,0.0,0.0,1.0,48.666666666666664,56.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.1,38.842857142857135,0.0,0.0,0.0,0.0,46.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.3,66.0,0.0,0.0,0.0,2.5
2018-09-30,6.5,4.0,0.0,0.0,1.0,0.0,10.0,8.0,0.0,0.0,0.0,6.0,177.5,66.0,0.0,0.0,0.0,3.0,16.0,4.0,1.0,0.0,0.0,0.0,233.98333333333332,168.15,0.0,0.0,0.0,22.0,78.33333333333333,165.16666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.5,0.0,3.0,127.83333333333334,97.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,11.0,10.0,15.666666666666668,0.0,0.0,0.0,2.0,55.5,81.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,210.41666666666666,51.48809523809524,0.0,0.0,0.0,0.0,97.0,50.333333333333336,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,129.37380952380954,78.83333333333333,0.0,0.0,0.0,7.0
2018-10-31,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,5.0,59.66666666666667,93.0,1.0,0.0,0.0,3.0,9.0,4.0,0.0,0.0,0.0,3.0,244.33333333333334,191.45,0.0,1.0,0.5,10.5,91.5,137.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,73.33333333333334,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.5,36.0,19.0,0.0,0.0,0.0,5.0,108.5,42.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,154.56666666666666,51.333333333333336,0.0,0.0,0.0,2.0,120.5,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,136.98333333333335,165.66666666666669,0.0,0.0,0.0,7.5
2018-11-30,6.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,4.0,157.16666666666666,67.0,0.0,0.0,0.0,0.0,186.5,23.666666666666664,0.0,0.0,0.0,0.0,460.8666666666667,182.81006493506496,0.0,0.0,0.0,1.0,72.5,86.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,124.2,98.83333333333333,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,61.0,16.0,0.0,0.0,0.0,4.0,123.66666666666666,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.25,19.083333333333332,0.0,0.0,0.0,0.0,113.5,21.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,37.0,0.0,0.0,0.0,6.0
