AdminStrata,Adamawa,Central,East,Far-North,Littoral,North,North-West,South-West,West
2020-10-19,0.0010018032786885248,,0.16755906010928961,0.1266298907103825,,,,0.11748633879781419,
2020-10-20,0.0009540983606557378,,0.1663629456154046,0.1266541764246682,,,,0.11527452511059065,
2020-10-21,0.0009107302533532043,,0.16527556880278188,0.12667625434674612,,,,0.1132637853949329,
2020-10-22,0.0008711332858161085,,0.16428274649560462,0.1266964124495129,,,,0.11142789261107147,
2020-10-23,0.0008348360655737706,,0.16337265938069218,0.12671489071038253,,,,0.10974499089253188,
2020-10-24,0.0008014426229508198,,0.1625353792349727,0.12673189071038252,,,,0.10819672131147541,
2020-10-25,0.0007706179066834806,,0.16176250525430855,0.12674758301807482,,,,0.1067675493905002,
2020-10-26,0.0007420765027322405,,0.16104688119813804,0.12676211293260473,,,,0.1054442420562639,
2020-10-27,0.0007155737704918034,,0.1603823731459797,0.1267756049960968,,,,0.10421545667447306,
2020-10-28,0.0006908988128886378,,0.15976369323534953,0.12678816657245148,,,,0.10307141511211605,
2020-10-29,0.0006678688524590165,,0.1591862586520947,0.1267998907103825,,,,0.10200364298724952,
2020-10-30,0.0006463246959280804,,0.15864607791292082,0.126810858452318,,,,0.07103825136612023,
2020-10-31,0.000626127049180328,,0.15813965846994538,0.1268211407103825,,,,0.07103825136612023,
