Country,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria
10,0.1814220782627345,-0.05731934992805843,0.15644068784021858,0.20507779144002813,0.6856624544794614,0.7126574763509581,0.5520191373495669,0.2521729286075848,0.12712614242143516,0.21562679637233073,0.4101853063022971,-0.13056743258937953,0.7666807499623299,0.8903620324098356
11,0.045915608809593556,-0.19502918915524825,0.1391411127376988,0.1631611247260295,0.5655852940043343,0.6323238148260777,0.5084932952545136,0.11119460243527035,0.027001003886144126,0.1451146295392597,0.30762533538498593,-0.35023399757971063,0.7592242375724579,0.881249116827966
12,0.061062806284256976,-0.19502918915524825,0.27727063485531456,0.3293370875233693,0.5762058984061907,0.6826812873367557,0.5501364111800251,0.18443319537189107,-0.04680218095069488,0.022545164671764928,0.5269882474759231,-0.05856429413203257,0.7401777180720264,0.8665418420908486
13,0.07907798809222544,-0.19502918915524825,0.16315171586348398,0.18944129760083317,0.4710145976755372,0.5178821357805639,0.5333625815689187,0.11984416710805468,-0.05985456205728479,-0.01662670040132408,0.5285013957512659,-0.13782520493070805,0.7309537592706654,0.8643556860357376
14,0.1058850388409629,-0.19502918915524825,0.18323485244466686,0.22106823978347756,0.3844283207960003,0.4683672816994754,0.5655807473923924,0.14536067261579888,-0.26257923296328567,-0.2305271701693914,0.32458108267968977,-0.32637949349267004,0.7204722396663478,0.8434530289330233
15,0.10235311552418991,-0.19502918915524825,0.19411631185011557,0.24100373867678293,0.2935717441189605,0.35612845467821885,0.4609847898835209,-0.046656531750081776,-0.1520252939026523,-0.19950722573844937,0.22003969901490328,-0.6111405435740234,0.6854184694763494,0.8173441487250193
16,0.10406959113697478,-0.19502918915524825,0.23119344993192348,0.2676584495322757,0.28843570134811736,0.3071710189807473,0.4026064132030186,-0.023722247748379832,-0.10506244925555741,-0.28450790029315387,-0.09084671580857995,-1.0445841879467976,0.6916089559529535,0.830806535238605
17,0.07747535525852123,-0.19502918915524825,0.28216593555380154,0.3184483616626004,0.29185723756869697,0.4254895465538314,0.4304950287455146,-0.04776013957569658,-0.21195568998761471,-0.5293171856012873,-0.1997169569200865,-1.1488926638388106,0.6870676202321054,0.8195166900731519
18,0.04939498360795025,-0.19502918915524825,0.226367184984947,0.2679490102637675,0.35358244926290616,0.49511145246070754,0.3973117767346267,-0.10794481585598281,-0.0638510104674066,-0.4410394397390791,0.11969739347709107,-0.5461164050611611,0.6890228151764966,0.8249361542415274
19,0.05613719323176403,-0.19502918915524825,0.21693346706675432,0.2728103230542144,0.24246693812085618,0.4270764245029828,0.42315364432506664,-0.06923108692718083,-0.32427415751645383,-0.8338596824029572,0.11910898614627208,-0.5801236711151405,0.6921756820779652,0.8123903822734315
20,0.04650682563294839,-0.19502918915524825,0.17682739960382032,0.2728103230542144,0.2792427474606872,0.4938493741644854,0.5426783716274903,0.0179103920745608,-0.17676803194746893,-0.600245600138607,0.03540806369017746,-0.5708440007963913,0.6556155930858727,0.7822203391268437
21,-0.0038224706253053853,-0.19502918915524825,0.13979866439201372,0.265708132674482,0.3284807561647388,0.49102089135186977,0.3966435815342485,-0.18396052630683135,-0.1660301992600044,-0.6066609331792825,-0.05158274416384323,-0.5179385710579221,0.6648613521018436,0.7710324406545317
22,-0.006698588405535277,-0.19502918915524825,0.08529518319611362,0.2658603496530929,0.393568421622952,0.5709579394846123,0.3558600777122466,-0.27658699464926273,-0.27434271081481376,-0.741792201540983,-0.26598323073445784,-0.6738931384035609,0.6537731738431592,0.7832536107714535
23,0.002733508923661865,-0.19502918915524825,0.11434883141337338,0.313179268392226,0.4287004373021748,0.614257474748765,0.3959911092107098,-0.12871643849615522,-0.22973197555369484,-0.7302771724407173,-0.25236121208314843,-0.7575158664124404,0.6157074959257494,0.7568990840741662
24,0.009892601135272128,-0.19502918915524825,0.10418329950595917,0.3276824753353912,0.4291077758962467,0.616715624921255,0.3256800208383692,-0.3050867554223964,-0.2570642093690174,-0.8109109575370963,-0.3971034849704351,-0.7827895699652576,0.5906425317042153,0.7629339518050996
25,0.030520973827884768,-0.19502918915524825,0.09383378818164989,0.32281460001060214,0.44492700175668753,0.6307698426553833,0.32140213559687947,-0.3050867554223964,-0.23578782131379583,-0.8180568858505266,-0.7058206461761287,-0.8614874295362027,0.532726780275311,0.7677884574528949
26,0.06615606363433746,-0.19502918915524825,0.08645021710842427,0.3181292136096894,0.43994219734263995,0.625993638253465,0.33324387580902726,-0.2243443076340672,-0.2272709917278939,-0.8396860351621311,-1.0898336482498006,-1.2332362889868946,0.49279421328442097,0.7579154970695406
27,0.11403247147011608,-0.19502918915524825,0.09465322276654353,0.3181292136096894,0.4637065238258602,0.6615587430420288,0.32428678899512775,-0.18243579641586916,-0.25012001699443154,-0.9606898053576092,-1.1437838321496452,-1.2259216308927132,0.4185442532086414,0.7424883963423584
28,0.1636185319499891,-0.19502918915524825,0.10971461152938122,0.31640971704954923,0.5004256658454942,0.6790121224706362,0.34609130232823226,-0.17704515450527225,-0.24821763647855621,-1.0495705560529163,-1.0893222490428665,-1.060276822903338,0.3825554959751325,0.7224447425862477
29,0.19224851638384577,-0.19502918915524825,0.13615797109533267,0.31755751427609846,0.4142031496767241,0.5652068128996706,0.36023172593026365,-0.15756514422681067,-0.24644142755548648,-1.2026145847366254,-1.333928365911031,-1.2761190448723574,0.32754590136156037,0.7227684886355957
30,0.19014304127868664,0.0813609742874416,0.16202737825232227,0.31999785579224405,0.4525816637593306,0.5710465690584616,0.32442271732709305,-0.03735164497395527,-0.31995045507503694,-1.5233097342920194,-1.3004101496225902,-1.1906632194531577,0.28921395837444885,0.7192436581513433
