AdminStrata,Bamako,Kayes,Koulikoro,Mopti,Segou,Sikasso,Tombouctou-Taoudeni
2021-12-21,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2021-12-22,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2021-12-23,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2021-12-24,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2021-12-25,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2021-12-26,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2021-12-27,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2021-12-28,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2021-12-29,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2021-12-30,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2021-12-31,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-01,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-02,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-03,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-04,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-05,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-06,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-07,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-08,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-09,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-10,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-11,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-12,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-13,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-14,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-15,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-16,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-17,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-18,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-19,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-20,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-21,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-22,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-23,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-24,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-25,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-26,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-27,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-28,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-29,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-30,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-01-31,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-01,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-02,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-03,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-04,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-05,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-06,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-07,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-08,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-09,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-10,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-11,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-12,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-13,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-14,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-15,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-16,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-17,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-18,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-19,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-20,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-21,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-22,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-23,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-24,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-25,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-26,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-27,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-02-28,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-01,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-02,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-03,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-04,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-05,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-06,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-07,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-08,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-09,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-10,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-11,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-12,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-13,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-14,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-15,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-16,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-17,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-18,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-19,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-20,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-21,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-22,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-23,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-24,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-25,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-26,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-27,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-28,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-29,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-30,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-03-31,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-04-01,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-04-02,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-04-03,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-04-04,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-04-05,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-04-06,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-04-07,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-04-08,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-04-09,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-04-10,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-04-11,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-04-12,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-04-13,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-04-14,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-04-15,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-04-16,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-04-17,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-04-18,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2022-04-19,30.0,30.0,30.0,30.0,30.0,30.0,30.0
