AdminStrata,Al-Hasakeh,Aleppo,Ar-Raqqa,As-Sweida,Damascus,Dar'a,Deir-ez-Zor,Hama,Homs,Idleb,Lattakia,Quneitra,Rural Damascus,Tartous
2018-02-03,10.0,35.0,1.0,0.0,0.0,0.0,13.0,7.0,16.0,61.0,0.0,0.0,18.0,0.0
2018-02-04,0.0,17.0,0.0,0.0,2.0,7.0,44.0,4.0,4.0,54.0,0.0,0.0,46.0,0.0
2018-02-05,0.0,17.0,1.0,0.0,36.0,2.0,8.0,0.0,1.0,12.0,0.0,0.0,77.0,0.0
2018-02-06,0.0,13.0,0.0,0.0,5.0,11.0,3.0,1.0,5.0,17.0,0.0,0.0,95.0,0.0
2018-02-07,0.0,12.0,2.0,0.0,2.0,0.0,21.0,7.0,0.0,36.0,0.0,0.0,70.0,0.0
2018-02-08,0.0,14.0,2.0,1.0,2.0,37.0,45.0,1.0,0.0,18.0,0.0,0.0,125.0,0.0
2018-02-09,0.0,22.0,0.0,0.0,4.0,14.0,29.0,0.0,0.0,58.0,0.0,0.0,27.0,0.0
2018-02-10,0.0,17.0,0.0,0.0,0.0,2.0,6.0,1.0,2.0,64.0,0.0,0.0,8.0,0.0
2018-02-11,0.0,8.0,0.0,0.0,3.0,2.0,12.0,0.0,10.0,14.0,0.0,11.0,21.0,0.0
2018-02-12,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,54.0,0.0,0.0,10.0,0.0
2018-02-13,0.0,28.0,0.0,0.0,0.0,1.0,30.0,0.0,2.0,4.0,0.0,0.0,9.0,0.0
2018-02-14,1.0,22.0,1.0,0.0,20.0,0.0,47.0,1.0,0.0,7.0,0.0,0.0,5.0,0.0
2018-02-15,2.0,11.0,2.0,0.0,10.0,10.0,25.0,0.0,11.0,7.0,0.0,0.0,15.0,0.0
2018-02-16,0.0,18.0,1.0,0.0,10.0,2.0,1.0,0.0,1.0,13.0,0.0,0.0,2.0,0.0
2018-02-17,0.0,18.0,3.0,0.0,12.0,22.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0
2018-02-18,8.0,32.0,2.0,0.0,11.0,0.0,11.0,6.0,6.0,4.0,0.0,0.0,24.0,0.0
2018-02-19,0.0,17.0,1.0,0.0,0.0,6.0,12.0,2.0,19.0,5.0,0.0,0.0,122.0,0.0
2018-02-20,0.0,12.0,0.0,0.0,12.0,0.0,10.0,2.0,5.0,0.0,0.0,0.0,178.0,0.0
2018-02-21,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,2.0,14.0,0.0,0.0,68.0,0.0
2018-02-22,11.0,15.0,0.0,0.0,6.0,1.0,2.0,10.0,0.0,10.0,0.0,0.0,147.0,0.0
2018-02-23,0.0,4.0,0.0,0.0,3.0,0.0,1.0,7.0,1.0,2.0,0.0,0.0,75.0,0.0
2018-02-24,0.0,45.0,4.0,0.0,1.0,0.0,17.0,12.0,0.0,26.0,0.0,0.0,120.0,0.0
2018-02-25,2.0,32.0,0.0,0.0,3.0,5.0,25.0,1.0,0.0,11.0,0.0,0.0,221.0,0.0
2018-02-26,0.0,31.0,0.0,0.0,0.0,8.0,16.0,13.0,4.0,30.0,0.0,0.0,46.0,0.0
2018-02-27,0.0,4.0,0.0,0.0,2.0,0.0,11.0,4.0,1.0,10.0,0.0,0.0,67.0,0.0
2018-02-28,4.0,3.0,2.0,0.0,1.0,4.0,32.0,2.0,1.0,15.0,0.0,5.0,71.0,0.0
2018-03-01,3.0,57.0,0.0,0.0,0.0,2.0,14.0,2.0,12.0,13.0,1.0,0.0,58.0,0.0
2018-03-02,2.0,43.0,2.0,0.0,1.0,13.0,4.0,18.0,10.0,15.0,0.0,0.0,54.0,0.0
2018-03-03,0.0,57.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,18.0,0.0,0.0,79.0,0.0
2018-03-04,0.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,85.0,0.0
2018-03-05,0.0,65.0,1.0,0.0,10.0,0.0,7.0,0.0,0.0,14.0,0.0,0.0,111.0,0.0
2018-03-06,0.0,61.0,0.0,0.0,25.0,0.0,15.0,0.0,1.0,30.0,0.0,0.0,58.0,0.0
2018-03-07,1.0,74.0,0.0,0.0,9.0,0.0,11.0,1.0,11.0,20.0,24.0,0.0,191.0,0.0
2018-03-08,0.0,46.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,2.0,0.0,0.0,97.0,0.0
2018-03-09,0.0,15.0,0.0,0.0,2.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0
2018-03-10,0.0,7.0,2.0,0.0,0.0,10.0,0.0,3.0,1.0,9.0,0.0,0.0,126.0,0.0
2018-03-11,0.0,3.0,0.0,0.0,7.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,151.0,0.0
2018-03-12,0.0,138.0,0.0,0.0,4.0,2.0,2.0,10.0,2.0,33.0,0.0,0.0,85.0,0.0
2018-03-13,1.0,34.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,70.0,0.0
2018-03-14,0.0,23.0,1.0,0.0,7.0,4.0,0.0,23.0,3.0,5.0,0.0,0.0,62.0,0.0
2018-03-15,0.0,21.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,21.0,0.0,2.0,51.0,0.0
2018-03-16,1.0,57.0,1.0,10.0,21.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,310.0,0.0
2018-03-17,0.0,89.0,0.0,0.0,29.0,1.0,14.0,0.0,1.0,26.0,0.0,0.0,109.0,0.0
2018-03-18,2.0,42.0,0.0,1.0,11.0,4.0,1.0,1.0,10.0,11.0,0.0,0.0,41.0,0.0
2018-03-19,3.0,12.0,0.0,0.0,48.0,5.0,25.0,3.0,3.0,2.0,0.0,0.0,77.0,0.0
2018-03-20,0.0,10.0,1.0,0.0,2.0,0.0,200.0,5.0,1.0,16.0,0.0,0.0,154.0,0.0
2018-03-21,0.0,22.0,1.0,0.0,26.0,0.0,1.0,2.0,0.0,21.0,0.0,0.0,155.0,0.0
2018-03-22,0.0,6.0,0.0,0.0,8.0,0.0,3.0,1.0,2.0,42.0,0.0,0.0,43.0,0.0
2018-03-23,0.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,55.0,0.0,0.0,80.0,0.0
2018-03-24,3.0,5.0,0.0,0.0,3.0,4.0,45.0,1.0,0.0,10.0,0.0,2.0,22.0,0.0
2018-03-25,0.0,46.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0
2018-03-26,2.0,22.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,2.0,0.0,0.0,2.0,0.0
2018-03-27,1.0,24.0,0.0,0.0,0.0,1.0,13.0,4.0,0.0,26.0,0.0,0.0,1.0,0.0
2018-03-28,0.0,28.0,0.0,0.0,0.0,0.0,33.0,1.0,1.0,6.0,0.0,0.0,11.0,0.0
2018-03-29,10.0,13.0,1.0,0.0,0.0,3.0,26.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0
2018-03-30,0.0,27.0,1.0,0.0,0.0,1.0,12.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
2018-03-31,0.0,3.0,1.0,10.0,0.0,5.0,1.0,0.0,1.0,16.0,0.0,0.0,10.0,0.0
2018-04-01,2.0,11.0,0.0,0.0,0.0,1.0,19.0,0.0,2.0,23.0,0.0,0.0,7.0,0.0
2018-04-02,1.0,14.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
2018-04-03,0.0,6.0,2.0,0.0,0.0,10.0,16.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0
2018-04-04,0.0,17.0,0.0,0.0,0.0,3.0,0.0,10.0,2.0,6.0,0.0,0.0,3.0,0.0
2018-04-05,0.0,13.0,3.0,0.0,0.0,1.0,0.0,0.0,20.0,3.0,0.0,0.0,1.0,0.0
2018-04-06,0.0,0.0,3.0,0.0,6.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,50.0,0.0
2018-04-07,0.0,32.0,0.0,0.0,17.0,2.0,0.0,2.0,3.0,4.0,0.0,0.0,139.0,0.0
2018-04-08,0.0,2.0,0.0,0.0,9.0,0.0,2.0,10.0,21.0,2.0,0.0,0.0,8.0,0.0
2018-04-09,2.0,21.0,2.0,0.0,0.0,11.0,0.0,20.0,48.0,68.0,0.0,0.0,0.0,0.0
2018-04-10,1.0,1.0,3.0,0.0,0.0,6.0,4.0,12.0,0.0,4.0,0.0,0.0,3.0,0.0
2018-04-11,0.0,12.0,0.0,0.0,0.0,1.0,9.0,16.0,0.0,2.0,1.0,0.0,0.0,0.0
2018-04-12,1.0,16.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0
2018-04-13,0.0,1.0,0.0,0.0,0.0,1.0,10.0,5.0,30.0,2.0,0.0,1.0,1.0,0.0
2018-04-14,2.0,23.0,2.0,0.0,0.0,2.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-04-15,0.0,1.0,2.0,0.0,4.0,2.0,7.0,5.0,8.0,14.0,0.0,0.0,0.0,0.0
2018-04-16,0.0,0.0,4.0,0.0,0.0,0.0,5.0,3.0,16.0,6.0,0.0,0.0,10.0,0.0
2018-04-17,7.0,2.0,0.0,0.0,4.0,0.0,28.0,5.0,10.0,14.0,20.0,0.0,3.0,0.0
2018-04-18,7.0,3.0,2.0,0.0,0.0,13.0,38.0,2.0,11.0,19.0,10.0,0.0,37.0,0.0
2018-04-19,0.0,4.0,0.0,0.0,20.0,44.0,6.0,22.0,10.0,4.0,0.0,0.0,3.0,0.0
2018-04-20,0.0,3.0,2.0,0.0,42.0,20.0,0.0,0.0,30.0,5.0,11.0,0.0,3.0,0.0
2018-04-21,0.0,0.0,2.0,0.0,20.0,0.0,1.0,10.0,18.0,2.0,0.0,0.0,3.0,0.0
2018-04-22,1.0,41.0,0.0,0.0,14.0,1.0,4.0,16.0,7.0,3.0,0.0,0.0,5.0,0.0
2018-04-23,0.0,30.0,0.0,0.0,39.0,3.0,0.0,9.0,4.0,2.0,0.0,0.0,9.0,0.0
2018-04-24,0.0,13.0,0.0,0.0,38.0,11.0,10.0,4.0,0.0,5.0,0.0,1.0,24.0,0.0
2018-04-25,0.0,3.0,0.0,0.0,18.0,4.0,0.0,1.0,6.0,4.0,0.0,0.0,8.0,0.0
2018-04-26,0.0,2.0,1.0,0.0,142.0,0.0,1.0,12.0,12.0,22.0,0.0,0.0,2.0,0.0
2018-04-27,0.0,0.0,0.0,0.0,53.0,1.0,4.0,0.0,10.0,16.0,0.0,0.0,3.0,0.0
2018-04-28,0.0,1.0,0.0,0.0,26.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,10.0,0.0
2018-04-29,0.0,3.0,0.0,0.0,7.0,1.0,28.0,27.0,7.0,10.0,0.0,0.0,3.0,0.0
2018-04-30,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,12.0,3.0,0.0,0.0,1.0,0.0
2018-05-01,56.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2018-05-02,5.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,16.0,0.0,0.0,3.0,0.0
2018-05-03,0.0,5.0,0.0,0.0,5.0,5.0,10.0,1.0,0.0,28.0,0.0,0.0,5.0,0.0
2018-05-04,0.0,5.0,0.0,0.0,85.0,0.0,21.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0
2018-05-05,0.0,3.0,0.0,0.0,27.0,1.0,20.0,4.0,3.0,2.0,0.0,0.0,10.0,0.0
2018-05-06,1.0,9.0,0.0,8.0,30.0,1.0,13.0,0.0,0.0,18.0,0.0,0.0,15.0,0.0
2018-05-07,0.0,12.0,0.0,0.0,46.0,2.0,21.0,0.0,0.0,2.0,0.0,0.0,55.0,0.0
2018-05-08,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,19.0,0.0
2018-05-09,0.0,2.0,0.0,0.0,17.0,7.0,46.0,1.0,0.0,12.0,1.0,1.0,11.0,0.0
2018-05-10,0.0,1.0,0.0,0.0,13.0,0.0,12.0,0.0,3.0,11.0,0.0,6.0,24.0,0.0
2018-05-11,9.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0
2018-05-12,10.0,2.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0
2018-05-13,0.0,4.0,2.0,0.0,7.0,1.0,12.0,2.0,0.0,6.0,0.0,0.0,4.0,0.0
2018-05-14,0.0,3.0,0.0,0.0,7.0,1.0,18.0,10.0,0.0,12.0,0.0,0.0,3.0,0.0
2018-05-15,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0
2018-05-16,1.0,1.0,0.0,0.0,32.0,1.0,15.0,16.0,4.0,4.0,0.0,0.0,0.0,0.0
2018-05-17,0.0,0.0,2.0,0.0,10.0,1.0,4.0,6.0,4.0,4.0,0.0,0.0,5.0,0.0
2018-05-18,0.0,1.0,0.0,0.0,21.0,1.0,14.0,28.0,0.0,3.0,0.0,0.0,10.0,0.0
2018-05-19,0.0,2.0,0.0,0.0,6.0,1.0,10.0,1.0,5.0,18.0,1.0,1.0,0.0,0.0
2018-05-20,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-21,0.0,3.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0
2018-05-22,0.0,14.0,0.0,0.0,0.0,0.0,10.0,3.0,32.0,1.0,0.0,0.0,1.0,0.0
2018-05-23,0.0,2.0,0.0,0.0,0.0,1.0,12.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
2018-05-24,2.0,0.0,0.0,0.0,0.0,2.0,42.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0
2018-05-25,2.0,10.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
2018-05-26,1.0,22.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0
2018-05-27,1.0,11.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
2018-05-28,0.0,0.0,1.0,0.0,0.0,7.0,61.0,10.0,0.0,7.0,5.0,0.0,0.0,0.0
2018-05-29,0.0,1.0,0.0,0.0,0.0,5.0,19.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
2018-05-30,0.0,11.0,0.0,0.0,0.0,2.0,20.0,2.0,0.0,0.0,0.0,4.0,5.0,0.0
2018-05-31,12.0,16.0,0.0,0.0,0.0,15.0,18.0,4.0,8.0,5.0,0.0,1.0,0.0,0.0
2018-06-01,0.0,4.0,1.0,0.0,2.0,4.0,39.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0
2018-06-02,2.0,1.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0
2018-06-03,10.0,13.0,0.0,0.0,0.0,4.0,51.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2018-06-04,47.0,2.0,12.0,0.0,0.0,0.0,32.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0
2018-06-05,22.0,13.0,0.0,0.0,1.0,12.0,22.0,6.0,20.0,12.0,0.0,0.0,1.0,0.0
2018-06-06,45.0,0.0,0.0,0.0,0.0,4.0,69.0,1.0,0.0,10.0,1.0,1.0,0.0,0.0
2018-06-07,12.0,0.0,0.0,10.0,1.0,13.0,35.0,0.0,14.0,54.0,4.0,0.0,0.0,0.0
2018-06-08,0.0,1.0,0.0,22.0,0.0,10.0,43.0,1.0,1.0,11.0,2.0,0.0,0.0,0.0
2018-06-09,10.0,17.0,0.0,14.0,1.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2018-06-10,10.0,22.0,3.0,10.0,0.0,2.0,28.0,25.0,0.0,53.0,0.0,0.0,0.0,0.0
2018-06-11,11.0,0.0,1.0,10.0,2.0,1.0,20.0,1.0,0.0,5.0,0.0,0.0,11.0,0.0
2018-06-12,25.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,21.0,0.0,0.0,1.0,0.0
2018-06-13,14.0,6.0,0.0,0.0,1.0,1.0,34.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0
2018-06-14,4.0,8.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2018-06-15,2.0,1.0,0.0,0.0,0.0,6.0,14.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0
2018-06-16,11.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0
2018-06-17,54.0,1.0,5.0,0.0,0.0,1.0,83.0,1.0,6.0,10.0,1.0,0.0,0.0,0.0
2018-06-18,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,6.0,0.0,10.0,0.0,0.0
2018-06-19,0.0,2.0,0.0,14.0,0.0,26.0,23.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
2018-06-20,0.0,1.0,8.0,20.0,0.0,50.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0
2018-06-21,0.0,2.0,0.0,3.0,1.0,9.0,27.0,0.0,18.0,12.0,0.0,0.0,2.0,0.0
2018-06-22,0.0,1.0,4.0,0.0,1.0,5.0,21.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0
2018-06-23,10.0,0.0,0.0,10.0,0.0,36.0,14.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
2018-06-24,0.0,1.0,5.0,11.0,0.0,54.0,62.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-06-25,0.0,0.0,0.0,1.0,0.0,18.0,20.0,0.0,0.0,4.0,0.0,0.0,40.0,0.0
2018-06-26,10.0,0.0,0.0,0.0,0.0,13.0,10.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0
2018-06-27,0.0,23.0,0.0,10.0,0.0,68.0,37.0,1.0,10.0,1.0,1.0,0.0,4.0,0.0
2018-06-28,0.0,2.0,0.0,18.0,0.0,51.0,0.0,1.0,0.0,3.0,0.0,0.0,11.0,0.0
2018-06-29,0.0,3.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
2018-06-30,1.0,12.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
2018-07-01,1.0,2.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,1.0,10.0,10.0,4.0,0.0
2018-07-02,3.0,21.0,0.0,0.0,0.0,10.0,2.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0
2018-07-03,10.0,4.0,0.0,13.0,2.0,13.0,20.0,0.0,0.0,24.0,0.0,4.0,0.0,0.0
2018-07-04,1.0,2.0,0.0,0.0,1.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2018-07-05,1.0,31.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
2018-07-06,0.0,5.0,0.0,0.0,0.0,11.0,33.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
2018-07-07,1.0,1.0,0.0,9.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
2018-07-08,2.0,14.0,0.0,0.0,0.0,16.0,22.0,2.0,10.0,11.0,0.0,0.0,3.0,0.0
2018-07-09,2.0,19.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,24.0,1.0,6.0,0.0
2018-07-10,0.0,1.0,0.0,13.0,0.0,38.0,15.0,1.0,0.0,29.0,10.0,0.0,7.0,0.0
2018-07-11,5.0,7.0,5.0,10.0,4.0,36.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0
2018-07-12,1.0,13.0,8.0,0.0,0.0,0.0,56.0,1.0,0.0,10.0,0.0,10.0,67.0,0.0
2018-07-13,1.0,2.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0
2018-07-14,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0
2018-07-15,0.0,23.0,0.0,0.0,3.0,19.0,2.0,0.0,0.0,4.0,0.0,19.0,0.0,0.0
2018-07-16,0.0,0.0,0.0,4.0,0.0,27.0,23.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0
2018-07-17,11.0,11.0,1.0,25.0,0.0,147.0,16.0,0.0,0.0,17.0,10.0,14.0,9.0,0.0
2018-07-18,2.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
2018-07-19,0.0,2.0,10.0,0.0,1.0,31.0,29.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
2018-07-20,2.0,0.0,1.0,0.0,0.0,27.0,1.0,0.0,0.0,1.0,0.0,5.0,32.0,0.0
2018-07-21,7.0,1.0,3.0,0.0,0.0,62.0,27.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0
2018-07-22,0.0,2.0,0.0,0.0,0.0,146.0,1.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0
2018-07-23,0.0,8.0,0.0,0.0,0.0,23.0,10.0,2.0,0.0,11.0,0.0,0.0,8.0,0.0
2018-07-24,0.0,2.0,0.0,15.0,1.0,76.0,20.0,0.0,0.0,22.0,0.0,1.0,2.0,0.0
2018-07-25,1.0,1.0,0.0,165.0,0.0,34.0,2.0,0.0,0.0,6.0,0.0,0.0,78.0,0.0
2018-07-26,0.0,6.0,2.0,14.0,0.0,0.0,30.0,0.0,0.0,6.0,3.0,0.0,8.0,0.0
2018-07-27,0.0,7.0,0.0,1.0,0.0,20.0,4.0,25.0,0.0,1.0,0.0,0.0,3.0,0.0
2018-07-28,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,0.0,5.0,0.0,0.0,109.0,0.0
2018-07-29,0.0,2.0,0.0,4.0,0.0,26.0,12.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0
2018-07-30,0.0,5.0,0.0,10.0,0.0,47.0,0.0,0.0,0.0,2.0,0.0,0.0,56.0,0.0
2018-07-31,0.0,4.0,0.0,10.0,0.0,94.0,3.0,2.0,0.0,2.0,0.0,0.0,9.0,0.0
2018-08-01,3.0,10.0,0.0,17.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,7.0,39.0,0.0
2018-08-02,42.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0
2018-08-03,0.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,8.0,0.0
2018-08-04,0.0,1.0,0.0,1.0,0.0,4.0,1.0,5.0,0.0,3.0,0.0,0.0,6.0,0.0
2018-08-05,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0
2018-08-06,0.0,7.0,5.0,10.0,0.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
2018-08-07,0.0,5.0,0.0,16.0,0.0,1.0,4.0,0.0,0.0,1.0,18.0,0.0,6.0,0.0
2018-08-08,3.0,6.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0
2018-08-09,0.0,9.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,5.0,0.0
2018-08-10,10.0,39.0,0.0,23.0,0.0,21.0,0.0,11.0,0.0,16.0,0.0,0.0,2.0,0.0
2018-08-11,3.0,0.0,2.0,0.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0
2018-08-12,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,44.0,0.0,0.0,25.0,0.0
2018-08-13,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,14.0,0.0,10.0,0.0
2018-08-14,0.0,0.0,4.0,0.0,0.0,2.0,9.0,0.0,0.0,13.0,0.0,0.0,38.0,0.0
2018-08-15,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,5.0,0.0,0.0,21.0,0.0
2018-08-16,3.0,10.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0
2018-08-17,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0
2018-08-18,14.0,0.0,1.0,2.0,0.0,2.0,29.0,1.0,0.0,12.0,0.0,1.0,10.0,0.0
2018-08-19,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0
2018-08-20,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
2018-08-21,0.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,10.0,0.0
2018-08-22,0.0,14.0,0.0,0.0,0.0,0.0,5.0,1.0,20.0,1.0,0.0,0.0,10.0,0.0
2018-08-23,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
2018-08-24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,34.0,0.0
2018-08-25,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0
2018-08-26,0.0,3.0,4.0,0.0,0.0,0.0,30.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
2018-08-27,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
2018-08-28,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
2018-08-29,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0
2018-08-30,10.0,1.0,0.0,1.0,0.0,0.0,31.0,10.0,0.0,0.0,0.0,0.0,7.0,0.0
2018-08-31,2.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
2018-09-01,3.0,11.0,3.0,0.0,1.0,0.0,13.0,0.0,2.0,8.0,0.0,0.0,17.0,0.0
2018-09-02,12.0,0.0,4.0,0.0,3.0,0.0,42.0,20.0,10.0,3.0,1.0,0.0,18.0,0.0
2018-09-03,10.0,20.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0
2018-09-04,0.0,1.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,13.0,3.0,0.0,6.0,1.0
2018-09-05,0.0,17.0,3.0,0.0,1.0,0.0,7.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0
2018-09-06,0.0,1.0,1.0,0.0,0.0,0.0,23.0,10.0,0.0,4.0,2.0,0.0,11.0,0.0
2018-09-07,6.0,4.0,3.0,0.0,2.0,0.0,4.0,13.0,0.0,8.0,0.0,0.0,0.0,6.0
2018-09-08,18.0,3.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,8.0,0.0,0.0,26.0,0.0
2018-09-09,1.0,3.0,0.0,0.0,0.0,0.0,21.0,27.0,0.0,4.0,0.0,0.0,17.0,0.0
2018-09-10,0.0,8.0,0.0,1.0,0.0,1.0,27.0,11.0,10.0,5.0,0.0,0.0,1.0,0.0
