AdminStrata,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe
9,0.06913173987824375,0.101765252023181,-0.032633512144937246,-0.013490845892944449,0.09132211884680151,0.10175464392306056,-0.010432525076259053,-0.004312854450143036,0.11510975450103487,0.10001546349649997,0.01509429100453491,0.006162558382400576,0.08907917344894745,0.09695931769539777,-0.007880144246450324,-0.0032172328575021014,0.06670004187780905,0.1038821692593011,-0.037182127381492056,-0.015615022971609258,0.10736024264553999,0.1008712190584935,0.006489023587046491,0.002725133269955981
10,0.06460811048922104,0.1028537200948034,-0.03824560960558236,-0.015833717193265463,0.10755337597735953,0.10262083744743884,0.004932538529920691,0.0020420754416802392,0.09930995938552026,0.09909908700741413,0.00021087237810613058,8.631370967028727e-05,0.08489697891367946,0.10077460239888168,-0.01587762348520222,-0.006498985766007428,0.057988196253148765,0.10250336682788626,-0.04451517057473749,-0.018577799275441703,0.10132011699593221,0.10158577341646506,-0.00026565642053284766,-0.00011086808369307651
11,0.058715612089371,0.10153813766971705,-0.04282252558034605,-0.017708699907007283,0.09808216849065692,0.10095262949165927,-0.0028704610010023557,-0.001187041907795567,0.09097126086458282,0.10290675590463508,-0.011935495040052257,-0.00490397735812735,0.09619741127325072,0.10332049790744444,-0.007123086634193712,-0.002926686782311509,0.05978159804305074,0.1038228448272611,-0.04404124678421036,-0.018371523032863456,0.101833280835238,0.10208291636092946,-0.00024963552569146064,-0.00010413385507755156
12,0.05083979464688038,0.10278103544496302,-0.051941240798082634,-0.021489701847329106,0.11727503999881027,0.09949576891289315,0.01777927108591712,0.007355835725689901,0.09294512338318466,0.10267518776116616,-0.009730064377981504,-0.003977009459792628,0.07187011717599436,0.0981497059281678,-0.02627958875217344,-0.010741365011249301,0.058950159105014575,0.1015925069217954,-0.04264234781678083,-0.017728555810124644,0.09108507318050359,0.10294184759269649,-0.011856774412192905,-0.004929453879926832
13,0.06087025703475821,0.09968316231326918,-0.03881290527851097,-0.016052378093376767,0.09971312224470895,0.09863882846494038,0.001074293779768573,0.0004443102059086456,0.0888902307845529,0.09892610048720112,-0.01003586970264822,-0.0040985278471916495,0.07878728691847867,0.10242289365287387,-0.0236356067343952,-0.009652496022405243,0.0699131339244027,0.10124752612394256,-0.03133439219953986,-0.013039503160551228,0.11802162869475728,0.10195631407405185,0.01606531462070543,0.006685424738349146
14,0.05208225395682754,0.09846649815180429,-0.04638424419497675,-0.019260921552757947,0.09468109436110315,0.09988252982986312,-0.005201435468759966,-0.0021598808445469526,0.09162345108536195,0.09884663168071571,-0.007223180595353762,-0.002951003949269116,0.08427103669000921,0.10129113779817402,-0.017020101108164806,-0.006953499905493379,0.062297701242000424,0.10400824673297603,-0.0417105454909756,-0.017391011938407093,0.10921319293874387,0.10102323192547044,0.008189961013273434,0.003414764973230646
15,0.06028633845162318,0.1021390818092112,-0.041852743357588026,-0.017366348449420282,0.08396220199372767,0.10322465324442423,-0.01926245125069656,-0.007992748230419615,0.13074916506575385,0.10293432508565233,0.02781483998010152,0.011341823614312779,0.10429901119187779,0.10022385401872692,0.0040751571731508646,0.0016616926033564722,0.06498256173559062,0.10217784169869337,-0.03719527996310275,-0.01549893585928063,0.11263456288759724,0.10465834071334594,0.007976222174251299,0.0033236194485086598
16,0.0704323187210617,0.10381675143429492,-0.033384432713233214,-0.013842334649981193,0.09951604006115092,0.09766400313849802,0.0018520369226528999,0.0007679182416456264,0.10949074554207451,0.10105769615014294,0.008433049391931569,0.0034486070668970294,0.10193652879885283,0.09906963332787783,0.0028668954709750033,0.0011723868225791262,0.06340870617727956,0.10546892926748477,-0.04206022309020521,-0.017521785869107298,0.12757443679514305,0.10196856378491814,0.025605873010224905,0.010667100431552317
17,0.06085315234253019,0.10129859217971612,-0.04044543983718593,-0.016774565081283048,0.08761247366287371,0.10052130568219901,-0.0129088320193253,-0.005353880281762536,0.10849369584647664,0.09798314744770428,0.010510548398772357,0.004296206416504743,0.10720063110565112,0.09972586340189364,0.007474767703757476,0.0030553253505322467,0.05454695111210345,0.10308989749118952,-0.04854294637908607,-0.02020077486974618,0.10702510301189558,0.10353787353226006,0.00348722947963552,0.0014511838051018925
18,0.0582689083494937,0.10150010312379451,-0.04323119477430081,-0.01792687376731621,0.11802009848068201,0.1021002123187352,0.01591988616194681,0.006601570720060682,0.09255208184219764,0.10043762647408284,-0.007885544631885205,-0.003232329035315247,0.1271901912997141,0.10061676449698459,0.026573426802729505,0.010892596901293832,0.060827076019552666,0.10150672609965486,-0.04067965008010219,-0.016919208368776608,0.10255577382636803,0.10195290588952893,0.0006028679368390993,0.0002507408058365863
19,0.06794929341913845,0.09989098888803268,-0.03194169546889422,-0.013248251949324953,0.10162803532837353,0.10339918736242365,-0.001771152034050122,-0.0007346093575560502,0.09940227879774745,0.10069573755859726,-0.001293458760849811,-0.0005295413540128481,0.10699069090071585,0.09855016596090663,0.008440524939809221,0.0034555465860150246,0.07624749307934546,0.10426549122692373,-0.02801799814757827,-0.011652935369997508,0.10919349010499041,0.10150268096083312,0.00769080914415729,0.0031986761305285143
20,0.06442773832859248,0.10095452048345738,-0.03652678215486489,-0.015135500401240351,0.10424038808989126,0.10384012061909374,0.0004002674707975218,0.00016585771062925322,0.08907612217334886,0.09974597782777446,-0.010669855654425603,-0.004393190118059537,0.09218507719477706,0.10251561085694046,-0.010330533662163396,-0.00425347819771802,0.05569367654471945,0.09993474753829118,-0.04424107099357173,-0.01838165750479273,0.11064615552800823,0.10255823640851609,0.008087919119492137,0.003360437616950346
