Country,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria
10,-0.056891521233537024,-0.05731934992805843,0.17821543517223004,0.20507779144002813,0.7131206137162183,0.7126574763509581,0.529137718552182,0.252172928607585,0.125239422244948,0.21562679637233073,0.515944805517667,-0.13056743258937953,0.7953698580913853,0.8903620324098356
11,-0.18328673067263956,-0.19502918915524825,0.15275741914078833,0.1631611247260295,0.5972310854479514,0.6323238148260777,0.45156201361278225,0.11119460243527035,0.06352891228586244,0.1451146295392597,0.4631208299637144,-0.35023399757971063,0.7743482212794097,0.881249116827966
12,-0.15254057367009022,-0.19502918915524825,0.2852669228007507,0.3293370875233693,0.6364538292266477,0.6826812873367558,0.4712899769753124,0.18443319537189107,-0.029908253587079603,0.022545164671764928,0.6470601428686771,-0.05856429413203257,0.7402116750986292,0.8665418420908486
13,-0.14660062372557636,-0.19502918915524825,0.16115663918391598,0.18944129760083317,0.5370146341579067,0.5178821357805639,0.43444814691824507,0.11984416710805468,-0.067441449372591,-0.01662670040132408,0.6607305450845891,-0.13782520493070827,0.7243995545213517,0.8643556860357376
14,-0.12530268793200916,-0.19502918915524825,0.14196839590219168,0.22106823978347756,0.46558735470752866,0.4683672816994754,0.5050019291219157,0.145360672615799,-0.3562606405097051,-0.2305271701693914,0.5255430494267965,-0.32637949349267004,0.7009723606164124,0.8434530289330233
15,-0.11792551649312433,-0.19502918915524825,0.12537971188206365,0.24100373867678293,0.3978191575833995,0.35612845467821885,0.4361618770306944,-0.046656531750081776,-0.2828951021277406,-0.19950722573844937,0.4997270223013429,-0.6111405435740251,0.6707938179989181,0.8173441487250193
16,-0.06023456633811941,-0.19502918915524825,0.15951941858554697,0.2676584495322757,0.3763788241744387,0.3071710189807473,0.4393463102887253,-0.023722247748379832,-0.30778547233540654,-0.28450790029315387,0.34384970314725793,-1.0445841879467976,0.6928171066363127,0.830806535238605
17,-0.08991412387985576,-0.19502918915524825,0.21022234190314204,0.3184483616626004,0.399581848674995,0.4254895465538314,0.45901767770325586,-0.04776013957569658,-0.5024453024883568,-0.5293171856012873,0.4453354644750045,-1.1488926638388106,0.6778714142157138,0.8195166900731519
18,-0.07589220463678203,-0.19502918915524825,0.16949551818631448,0.2679490102637675,0.4681102761592443,0.49511145246070754,0.4114453445453403,-0.10794481585598281,-0.5067708288289603,-0.4410394397390791,0.5321272668586481,-0.5461164050611611,0.6813321046651293,0.8249361542415274
19,-0.08408233745683069,-0.19502918915524825,0.16117222356746352,0.2728103230542144,0.36972449856689193,0.4270764245029828,0.36517912441136524,-0.06923108692718083,-0.9949633107120892,-0.8338596824029572,0.5780266586224926,-0.5801236711151405,0.6703798822870819,0.8123903822734315
20,-0.05414885356001453,-0.19502918915524825,0.1534244377254299,0.2728103230542144,0.4238930231419009,0.4938493741644855,0.444576981439465,0.0179103920745608,-0.7887922417294233,-0.600245600138607,0.5020236623076273,-0.5708440007963913,0.6323647767625222,0.7822203391268437
21,-0.027442365446083583,-0.19502918915524825,0.14853467600865777,0.265708132674482,0.4154511333583937,0.49102089135186977,0.25972252940021345,-0.18396052630683135,-0.8677982964632109,-0.6066609331792825,0.4012581202273846,-0.5179385710579221,0.6215333203234394,0.7710324406545317
22,0.00727730480328137,-0.19502918915524825,0.14706777666152082,0.2658603496530929,0.4800935436370235,0.5709579394846123,0.2616790972911025,-0.27658699464926273,-1.0401724145932474,-0.741792201540983,0.29814527976685723,-0.6738931384035609,0.6484175848046227,0.7832536107714535
23,0.0019588889644315266,-0.19502918915524825,0.19834086380719274,0.313179268392226,0.4904526129324136,0.614257474748765,0.31343173200615904,-0.12871643849615477,-0.9415263668795935,-0.7302771724407173,0.3413437036471687,-0.7575158664124404,0.5999777971305738,0.7568990840741662
24,0.04103015386163811,-0.19502918915524825,0.19156550925280835,0.3276824753353912,0.48075793352367513,0.616715624921255,0.2718645523792965,-0.3050867554223964,-0.9699707868652634,-0.8109109575370963,0.2535092547045341,-0.7827895699652576,0.6026200590553943,0.7629339518050996
25,0.09156351737815294,-0.19502918915524825,0.17018123934396978,0.32281460001060214,0.49016200717946734,0.6307698426553833,0.30454547721691816,-0.3050867554223964,-0.9321409655515742,-0.8180568858505266,0.0903828914182998,-0.8614874295362027,0.6040047930811767,0.7677884574528949
26,0.1513357239293045,-0.19502918915524825,0.14712046759689212,0.3181292136096894,0.4792082291301589,0.625993638253465,0.3536534225455725,-0.2243443076340672,-0.9019819279554304,-0.8396860351621318,-0.1307791410624517,-1.2332362889868946,0.598126474252967,0.7579154970695406
27,0.20999901561476209,-0.19502918915524825,0.1365929826847836,0.3181292136096894,0.5034244365589347,0.6615587430420288,0.3754114091524293,-0.18243579641586916,-0.959620038702186,-0.9606898053576092,-0.07867083980648149,-1.2259216308927132,0.5918259009897091,0.7424883963423584
28,0.24252419353523602,-0.19502918915524825,0.13383242843971122,0.31640971704954923,0.5199983349257553,0.6790121224706362,0.3863361596793219,-0.17704515450527225,-0.9639966483450175,-1.0495705560529163,-0.02500288688724317,-1.060276822903338,0.5959960621944405,0.7224447425862477
29,0.20090634499739457,-0.19502918915524825,0.14164448816924313,0.31755751427609846,0.41676396761873447,0.5652068128996706,0.37946788587984137,-0.15756514422681067,-1.0516451501065327,-1.2026145847366254,-0.0986200495383307,-1.2761190448723574,0.6144902455923344,0.7227684886355957
30,0.1306916259935984,0.0813609742874416,0.14353338890498324,0.31999785579224405,0.38158256818189906,0.5710465690584616,0.4323498518735114,-0.037351644973955045,-1.228497123763976,-1.5233097342920194,-0.08485485826655625,-1.1906632194531577,0.6331241382369467,0.7192436581513433
