AdminStrata,Adamawa,Borno,Gombe,Jigawa,Kaduna,Kano,Katsina,Kebbi,Lagos,Oyo,Sokoto,Yobe,Zamfara
Food Group,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers
2020-02-20,-0.15185432025724782,-0.13815624110435193,0.3781188053344201,-1.2122861901015358,0.007904538583728363,-0.5058535544107218,0.08183716232386969,-0.3272334918318903,0.8090383486298827,0.6428141268057526,,-0.736016855948998,-0.11367780802153898
2020-02-21,-0.14781506676714365,-0.1371527594499122,0.3781932622231378,-1.2079572991652592,0.015228752685046308,-0.4983604019002616,0.08186505864762729,-0.32590392226597165,0.8112618497417995,0.6403752897841493,,-0.7365992861627086,-0.10793101609087392
2020-02-22,-0.14377581327703948,-0.13614927779547248,0.3782677191118556,-1.2036284082289825,0.022552966786364252,-0.49086724938980136,0.0818929549713849,-0.3245743527000529,0.8134853508537163,0.637936452762546,,-0.7371817163764193,-0.10218422416020888
2020-02-23,-0.1397365597869353,-0.13514579614103275,0.37834217600057335,-1.1992995172927061,0.0298771808876822,-0.4833740968793412,0.0819208512951425,-0.32324478313413424,0.8157088519656331,0.6354976157409427,,-0.7377641465901299,-0.09643743222954383
2020-02-24,-0.13569730629683113,-0.13414231448659303,0.37841663288929106,-1.1949706263564295,0.037201394989000144,-0.475880944368881,0.0819487476189001,-0.32191521356821556,0.8179323530775499,0.6330587787193394,,-0.7383465768038405,-0.09069064029887877
2020-02-25,-0.13165805280672696,-0.1331388328321533,0.3784910897780088,-1.1906417354201528,0.04452560909031809,-0.4683877918584208,0.0819766439426577,-0.32058564400229683,0.8201558541894667,0.6306199416977362,,-0.738929007017551,-0.08494384836821373
2020-02-26,-0.12761879931662282,-0.13213535117771358,0.37856554666672654,-1.1863128444838764,0.05184982319163603,-0.4608946393479606,0.0820045402664153,-0.31925607443637816,0.8223793553013835,0.6281811046761329,,-0.7395114372312617,-0.07919705643754867
2020-02-27,-0.12357954582651863,-0.13113186952327385,0.3786400035554443,-1.1819839535475998,0.05917403729295397,-0.45340148683750037,0.0820324365901729,-0.3179265048704595,0.8246028564133003,0.6257422676545296,,-0.7400938674449723,-0.07345026450688362
2020-02-28,-0.11954029233641447,-0.13012838786883413,0.378714460444162,-1.1776550626113231,0.06649825139427192,-0.4459083343270402,0.0820603329139305,-0.31659693530454075,0.8268263575252172,0.6233034306329263,,-0.7406762976586829,-0.06770347257621856
2020-02-29,-0.11550103884631031,-0.1291249062143944,0.3787889173328798,-1.1733261716750465,0.07382246549558986,-0.43841518181658,0.0820882292376881,-0.3152673657386221,0.829049858637134,0.620864593611323,,-0.7412587278723934,-0.061956680645553514
2020-03-01,-0.10534508573966751,-0.1263758113666967,0.37902986611287626,-1.16899728073877,0.08471946696340436,-0.4285839715383633,0.09201074580571594,-0.3150437850245956,0.8390298301025065,0.6304772137353597,,-0.7289955031437942,-0.052139990317309294
