AdminStrata,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Central,Central,Central,Central,Central,Central,Central,Central,Central,Central,Central,Central,Central,Central,East,East,East,East,East,East,East,East,East,East,East,East,East,East,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,North,North,North,North,North,North,North,North,North,North,North,North,North,North,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,West,West,West,West,West,West,West,West,West,West,West,West,West,West
Indicator,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI
2020-06-23,,,13,3.4305800000000004,0.0,6.84854237002071,13.139483661093431,,,1295480,,,31.0,40.81577999999999,,,14,10.64915,1.0,4.663677774212565,11.822515850165402,,,4672234,,,31.0,31.2022,,,15,2.6485,0.0,3.7971828883688867,14.22083036504301,,,1108419,,,31.0,43.30162,,,16,5.33969,96.0,11.080113976498957,14.532204325581569,,,4545866,,,31.0,20.834330000000005,,,17,4.93727,8.0,4.257462441611278,10.11535985420615,,,3845583,,,31.0,15.216510000000001,,,18,3.92736,0.0,8.487080600476824,13.940344601551207,,,2825922,,,31.0,26.309120000000004,,,19,31.464230000000004,59.0,6.365679567736153,10.369355005546211,,,2221973,,,0.0,53.7177,,,21,18.59305,26.0,5.200998269973184,9.29272843176402,,,1837059,,,0.0,34.28317,,,22,11.49425,1.0,5.4980258531877855,10.649170376993524,,,2066677,,,31.0,22.66284
2020-06-24,,,13,3.3350800000000005,0.0,6.84854237002071,13.139483661093431,,,1295480,,,31.0,39.67962000000001,,,14,11.30383,1.0,4.663677774212565,11.822515850165402,,,4672234,,,31.0,30.940990000000006,,,15,2.27159,0.0,3.7971828883688867,14.22083036504301,,,1108419,,,31.0,42.13679000000001,,,16,5.77835,95.0,11.080113976498957,14.532204325581569,,,4545866,,,31.0,19.27555,,,17,4.8173699999999995,8.0,4.257462441611278,10.11535985420615,,,3845583,,,31.0,14.313920000000001,,,18,3.9967699999999997,0.0,8.487080600476824,13.940344601551207,,,2825922,,,31.0,26.90755,,,19,32.25244,58.0,6.365679567736153,10.369355005546211,,,2221973,,,0.0,53.88773000000001,,,21,18.753410000000002,25.0,5.200998269973184,9.29272843176402,,,1837059,,,0.0,32.90932,,,22,11.619519999999998,1.0,5.4980258531877855,10.649170376993524,,,2066677,,,31.0,22.68844
2020-06-25,,,13,3.26143,0.0,6.84854237002071,13.139483661093431,,,1295480,,,31.0,39.93323,,,14,11.656080000000001,1.0,4.663677774212565,11.822515850165402,,,4672234,,,31.0,31.21525,,,15,2.1728700000000005,0.0,3.7971828883688867,14.22083036504301,,,1108419,,,31.0,42.574020000000004,,,16,5.84585,97.0,11.080113976498957,14.532204325581569,,,4545866,,,31.0,18.4985,,,17,4.7378599999999995,8.0,4.257462441611278,10.11535985420615,,,3845583,,,31.0,14.077669999999998,,,18,3.9967699999999997,0.0,8.487080600476824,13.940344601551207,,,2825922,,,31.0,26.90755,,,19,34.41037,58.0,6.365679567736153,10.369355005546211,,,2221973,,,0.0,53.87003000000001,,,21,18.753410000000002,25.0,5.200998269973184,9.29272843176402,,,1837059,,,0.0,32.90932,,,22,10.997580000000001,1.0,5.4980258531877855,10.649170376993524,,,2066677,,,31.0,26.305029999999995
2020-06-26,,,13,2.9254599999999997,0.0,6.84854237002071,13.139483661093431,,,1295480,,,31.0,38.94683,,,14,13.7348,1.0,4.663677774212565,11.822515850165402,,,4672234,,,31.0,32.5038,,,15,2.13065,0.0,3.7971828883688867,14.22083036504301,,,1108419,,,31.0,41.55935,,,16,5.88354,98.0,11.080113976498957,14.532204325581569,,,4545866,,,31.0,18.617770000000004,,,17,4.71954,8.0,4.257462441611278,10.11535985420615,,,3845583,,,31.0,14.02321,,,18,4.0170400000000015,0.0,8.487080600476824,13.940344601551207,,,2825922,,,31.0,25.46155,,,19,36.24879,58.0,6.365679567736153,10.369355005546211,,,2221973,,,0.0,54.75219,,,21,18.26549,27.0,5.200998269973184,9.29272843176402,,,1837059,,,0.0,32.90265,,,22,11.12299,1.0,5.4980258531877855,10.649170376993524,,,2066677,,,31.0,26.345810000000004
2020-06-27,,,13,2.9033099999999994,0.0,6.84854237002071,13.139483661093431,,,1295480,,,31.0,38.65186,,,14,13.7348,1.0,4.663677774212565,11.822515850165402,,,4672234,,,31.0,32.5038,,,15,2.13065,0.0,3.7971828883688867,14.22083036504301,,,1108419,,,31.0,41.55935,,,16,7.1482199999999985,97.0,11.080113976498957,14.532204325581569,,,4545866,,,31.0,18.46154,,,17,4.47296,8.0,4.257462441611278,10.11535985420615,,,3845583,,,31.0,13.290560000000001,,,18,4.07422,0.0,8.487080600476824,13.940344601551207,,,2825922,,,31.0,24.77047,,,19,37.34827,58.0,6.365679567736153,10.369355005546211,,,2221973,,,0.0,54.56582999999999,,,21,17.650570000000005,23.0,5.200998269973184,9.29272843176402,,,1837059,,,0.0,33.074940000000005,,,22,11.12299,1.0,5.4980258531877855,10.649170376993524,,,2066677,,,31.0,26.345810000000004
2020-06-28,,,13,2.74136,0.0,6.84854237002071,13.139483661093431,,,1295480,,,31.0,38.56973,,,14,15.286509999999998,1.0,4.663677774212565,11.822515850165402,,,4672234,,,31.0,32.55083,,,15,2.07101,0.0,3.7971828883688867,14.22083036504301,,,1108419,,,31.0,41.21529,,,16,7.1482199999999985,96.0,11.080113976498957,14.532204325581569,,,4545866,,,31.0,18.46154,,,17,4.20327,8.0,4.257462441611278,10.11535985420615,,,3845583,,,31.0,12.489230000000001,,,18,3.94518,0.0,8.487080600476824,13.940344601551207,,,2825922,,,31.0,24.70828,,,19,37.34827,58.0,6.365679567736153,10.369355005546211,,,2221973,,,0.0,54.56582999999999,,,21,17.40494,24.0,5.200998269973184,9.29272843176402,,,1837059,,,0.0,32.84986,,,22,11.242079999999998,1.0,5.4980258531877855,10.649170376993524,,,2066677,,,31.0,27.304710000000004
2020-06-29,,,13,2.7206099999999998,0.0,6.84854237002071,13.139483661093431,,,1295480,,,31.0,38.56163,,,14,15.753679999999996,1.0,4.663677774212565,11.822515850165402,,,4672234,,,31.0,32.371320000000004,,,15,2.02267,0.0,3.7971828883688867,14.22083036504301,,,1108419,,,31.0,41.05357,,,16,7.3509600000000015,96.0,11.080113976498957,14.532204325581569,,,4545866,,,31.0,17.53811,,,17,3.54286,8.0,4.257462441611278,10.11535985420615,,,3845583,,,31.0,10.0898,,,18,4.47888,0.0,8.487080600476824,13.940344601551207,,,2825922,,,31.0,24.02929,,,19,38.21153000000001,66.0,6.365679567736153,10.369355005546211,,,2221973,,,0.0,53.65395000000001,,,21,17.92491,24.0,5.200998269973184,9.29272843176402,,,1837059,,,0.0,33.528459999999995,,,22,11.393499999999998,1.0,5.4980258531877855,10.649170376993524,,,2066677,,,31.0,28.04288
2020-06-30,116.097630331754,111.39929907535101,13,2.64368,0.0,6.84854237002071,13.139483661093431,0.7887446,102.71562889434,1295480,,84.921,31.0,39.03448,110.511296487395,105.98587783179899,14,16.092589999999998,1.0,4.663677774212565,11.822515850165402,0.8397867,100.69988484641,4672234,0.10710819672131147,55.304,31.0,31.2037,120.860719571385,97.519007435876,15,1.7784799999999998,0.0,3.7971828883688867,14.22083036504301,0.8473383,100.842022481203,1108419,,56.257,31.0,40.31968,93.37391008378971,85.1217948717949,16,7.3509600000000015,95.0,11.080113976498957,14.532204325581569,0.3087021,99.3548481807533,4545866,,25.823,31.0,17.53811,127.88107108737101,106.878430593146,17,3.3774300000000004,8.0,4.257462441611278,10.11535985420615,0.8281021000000001,100.48411002257099,3845583,0.08295081967213115,101.805,31.0,9.61868,104.53583636264999,96.5208179623287,18,4.47888,0.0,8.487080600476824,13.940344601551207,0.6148784,96.45290148573342,2825922,0.020603278688524587,53.565,31.0,24.02929,105.04704120816601,107.384879958364,19,38.68406,66.0,6.365679567736153,10.369355005546211,0.8263719,103.532198553811,2221973,0.07229726775956284,110.292,0.0,56.45680000000001,103.491256937754,100.572698278025,21,17.605079999999994,23.0,5.200998269973184,9.29272843176402,0.8329030999999999,101.37079144488199,1837059,,119.901,0.0,33.16812,114.76987974857799,107.929569945114,22,11.393499999999998,1.0,5.4980258531877855,10.649170376993524,0.81688,103.441795196271,2066677,0.07787973770491803,82.323,31.0,28.04288
2020-07-01,,,13,2.4816573154941626,0.0,6.84854237002071,13.139483661093431,,,1295480,,,31.0,39.29650410012931,,,14,15.656124410274305,1.0,4.663677774212565,11.822515850165402,,,4672234,,,31.0,30.910361698409858,,,15,1.7784781629896378,0.0,3.7971828883688867,14.22083036504301,,,1108419,,,31.0,40.31967582170178,,,16,7.350955045340514,96.0,11.080113976498957,14.532204325581569,,,4545866,,,31.0,17.53810534439509,,,17,3.258258258258266,8.0,4.257462441611278,10.11535985420615,,,3845583,,,31.0,9.2792792792793,,,18,4.770433083686091,0.0,8.487080600476824,13.940344601551207,,,2825922,,,31.0,23.461413220449337,,,19,39.4684505514373,85.0,6.365679567736153,10.369355005546211,,,2221973,,,0.0,58.50659916832391,,,21,17.225994180407294,22.0,5.200998269973184,9.29272843176402,,,1837059,,,0.0,32.4539282250241,,,22,11.393499308437063,1.0,5.4980258531877855,10.649170376993524,,,2066677,,,31.0,28.042876901798053
2020-07-02,,,13,2.796300279630016,0.0,6.84854237002071,13.139483661093431,,,1295480,,,31.0,39.169713916971226,,,14,17.448996516835262,1.0,4.663677774212565,11.822515850165402,,,4672234,,,31.0,30.535743904461704,,,15,2.083333333333326,0.0,3.7971828883688867,14.22083036504301,,,1108419,,,31.0,40.44612794612781,,,16,7.350955045340514,98.0,11.080113976498957,14.532204325581569,,,4545866,,,31.0,17.53810534439509,,,17,3.193524650478301,8.0,4.257462441611278,10.11535985420615,,,3845583,,,31.0,9.094922737306867,,,18,4.591037292384828,0.0,8.487080600476824,13.940344601551207,,,2825922,,,31.0,22.892510184894988,,,19,41.76693021656922,85.0,6.365679567736153,10.369355005546211,,,2221973,,,0.0,58.97215537985555,,,21,17.2182896498947,22.0,5.200998269973184,9.29272843176402,,,1837059,,,0.0,32.00688731585981,,,22,11.715555555555556,1.0,5.4980258531877855,10.649170376993524,,,2066677,,,31.0,27.51999999999999
2020-07-03,,,13,3.05064063453324,0.0,6.84854237002071,13.139483661093431,,,1295480,,,31.0,41.22432377465918,,,14,18.488464598249763,1.0,4.663677774212565,11.822515850165402,,,4672234,,,31.0,29.482895783611717,,,15,2.0780856423173732,0.0,3.7971828883688867,14.22083036504301,,,1108419,,,31.0,40.59613769941212,,,16,7.312859884836831,98.0,11.080113976498957,14.532204325581569,,,4545866,,,31.0,17.447216890594962,,,17,3.1044349070100226,8.0,4.257462441611278,10.11535985420615,,,3845583,,,31.0,8.84120171673822,,,18,4.36791890280262,0.0,8.487080600476824,13.940344601551207,,,2825922,,,31.0,22.257006559332122,,,19,41.76693021656922,85.0,6.365679567736153,10.369355005546211,,,2221973,,,0.0,58.97215537985555,,,21,13.934592728011316,22.0,5.200998269973184,9.29272843176402,,,1837059,,,0.0,29.02701604712561,,,22,11.531929347826084,1.0,5.4980258531877855,10.649170376993524,,,2066677,,,31.0,28.60054347826086
2020-07-04,,,13,3.0321406913280664,0.0,6.84854237002071,13.139483661093431,,,1295480,,,31.0,40.48918536486745,,,14,18.40937896070972,1.0,4.663677774212565,11.822515850165402,,,4672234,,,31.0,29.35678073510767,,,15,2.2551808208045427,0.0,3.7971828883688867,14.22083036504301,,,1108419,,,31.0,40.51198699715549,,,16,6.943685073810808,82.0,11.080113976498957,14.532204325581569,,,4545866,,,31.0,15.017313650446468,,,17,3.0413454800280384,8.0,4.257462441611278,10.11535985420615,,,3845583,,,31.0,8.661527680448518,,,18,4.375746714456389,0.0,8.487080600476824,13.940344601551207,,,2825922,,,31.0,20.60931899641575,,,19,45.189229900207074,85.0,6.365679567736153,10.369355005546211,,,2221973,,,0.0,60.478252683110455,,,21,13.934592728011316,24.0,5.200998269973184,9.29272843176402,,,1837059,,,0.0,29.02701604712561,,,22,11.739269698910954,1.0,5.4980258531877855,10.649170376993524,,,2066677,,,31.0,31.374119154388215
2020-07-05,,,13,2.9773719730051496,0.0,6.84854237002071,13.139483661093431,,,1295480,,,31.0,39.99603017070251,,,14,18.40937896070972,1.0,4.663677774212565,11.822515850165402,,,4672234,,,31.0,29.35678073510767,,,15,2.1654311353882094,0.0,3.7971828883688867,14.22083036504301,,,1108419,,,31.0,40.75302380023397,,,16,6.947368421052612,87.0,11.080113976498957,14.532204325581569,,,4545866,,,31.0,14.45614035087715,,,17,2.98815753236024,8.0,4.257462441611278,10.11535985420615,,,3845583,,,31.0,8.510052327182617,,,18,4.375746714456389,0.0,8.487080600476824,13.940344601551207,,,2825922,,,31.0,20.60931899641575,,,19,44.93882091212453,85.0,6.365679567736153,10.369355005546211,,,2221973,,,0.0,60.58583611420089,,,21,11.1342351716961,24.0,5.200998269973184,9.29272843176402,,,1837059,,,0.0,26.40998959417261,,,22,12.180360114994702,1.0,5.4980258531877855,10.649170376993524,,,2066677,,,31.0,32.531396580420626
2020-07-06,,,13,2.9773719730051496,0.0,6.84854237002071,13.139483661093431,,,1295480,,,31.0,39.99603017070251,,,14,21.18326568841707,1.0,4.663677774212565,11.822515850165402,,,4672234,,,31.0,27.474242897283744,,,15,2.1637426900584718,0.0,3.7971828883688867,14.22083036504301,,,1108419,,,31.0,40.565302144249365,,,16,6.590114827758344,86.0,11.080113976498957,14.532204325581569,,,4545866,,,31.0,13.712764187052715,,,17,2.977905859750249,8.0,4.257462441611278,10.11535985420615,,,3845583,,,31.0,7.5065184575271235,,,18,4.294298695588448,0.0,8.487080600476824,13.940344601551207,,,2825922,,,31.0,20.5188333577605,,,19,45.253863134657784,86.0,6.365679567736153,10.369355005546211,,,2221973,,,0.0,63.3554083885209,,,21,6.258660508083116,24.0,5.200998269973184,9.29272843176402,,,1837059,,,0.0,22.748267898383283,,,22,12.260591990713868,1.0,5.4980258531877855,10.649170376993524,,,2066677,,,31.0,34.83749274521184
2020-07-07,,,13,3.1690140845070305,0.0,6.84854237002071,13.139483661093431,,,1295480,,,31.0,40.17996870109532,,,14,22.707747000444336,1.0,4.663677774212565,11.822515850165402,,,4672234,,,31.0,26.070211820470995,,,15,1.7591339648173143,0.0,3.7971828883688867,14.22083036504301,,,1108419,,,31.0,40.59539918809188,,,16,6.500328299409043,86.0,11.080113976498957,14.532204325581569,,,4545866,,,31.0,13.082731451083353,,,17,2.977905859750249,8.0,4.257462441611278,10.11535985420615,,,3845583,,,31.0,7.5065184575271235,,,18,4.294298695588448,0.0,8.487080600476824,13.940344601551207,,,2825922,,,31.0,20.5188333577605,,,19,49.440025969810044,86.0,6.365679567736153,10.369355005546211,,,2221973,,,0.0,67.63512416815446,,,21,6.484804977267263,24.0,5.200998269973184,9.29272843176402,,,1837059,,,0.0,23.57023211294559,,,22,12.038073908174693,1.0,5.4980258531877855,10.649170376993524,,,2066677,,,31.0,35.722284434490476
2020-07-08,,,13,3.0880670987418872,0.0,6.84854237002071,13.139483661093431,,,1295480,,,31.0,39.611132291269385,,,14,22.707747000444336,0.0,4.663677774212565,11.822515850165402,,,4672234,,,31.0,26.070211820470995,,,15,1.7591339648173143,0.0,3.7971828883688867,14.22083036504301,,,1108419,,,31.0,40.59539918809188,,,16,6.500328299409043,85.0,11.080113976498957,14.532204325581569,,,4545866,,,31.0,13.082731451083353,,,17,2.9237402317434737,8.0,4.257462441611278,10.11535985420615,,,3845583,,,31.0,7.369981137159816,,,18,4.195904339109261,0.0,8.487080600476824,13.940344601551207,,,2825922,,,31.0,20.048689674924802,,,19,50.70209874679144,87.0,6.365679567736153,10.369355005546211,,,2221973,,,0.0,68.08093009210323,,,21,6.907978587815419,24.0,5.200998269973184,9.29272843176402,,,1837059,,,0.0,25.108335457557892,,,22,12.825994014536116,1.0,5.4980258531877855,10.649170376993524,,,2066677,,,31.0,36.88185834402165
2020-07-09,,,13,2.667457024303487,0.0,6.84854237002071,13.139483661093431,,,1295480,,,31.0,38.33234538628715,,,14,22.85671686297893,0.0,4.663677774212565,11.822515850165402,,,4672234,,,31.0,25.88340539734601,,,15,1.7379679144384963,0.0,3.7971828883688867,14.22083036504301,,,1108419,,,31.0,40.33613445378136,,,16,6.693711967545623,87.0,11.080113976498957,14.532204325581569,,,4545866,,,31.0,10.835023664638241,,,17,2.8696112139645686,8.0,4.257462441611278,10.11535985420615,,,3845583,,,31.0,7.233536101560455,,,18,4.12153608102405,0.0,8.487080600476824,13.940344601551207,,,2825922,,,31.0,19.862146574764367,,,19,51.12299465240639,88.0,6.365679567736153,10.369355005546211,,,2221973,,,0.0,67.97555385790675,,,21,6.886912325285869,24.0,5.200998269973184,9.29272843176402,,,1837059,,,0.0,23.506988564167642,,,22,13.26771107722168,1.0,5.4980258531877855,10.649170376993524,,,2066677,,,31.0,37.848329405240534
2020-07-10,124.643380882549,106.262361293278,13,2.667457024303487,0.0,6.84854237002071,13.139483661093431,0.7969736999999999,101.613216894808,1295480,,94.625,31.0,38.33234538628715,129.30300320397,108.257413286895,14,24.4358092960693,0.0,4.663677774212565,11.822515850165402,0.8407117000000001,100.33251111393,4672234,,83.18700000000003,31.0,24.18173666118663,125.806185453595,98.96791218070507,15,1.7379679144384963,0.0,3.7971828883688867,14.22083036504301,0.8467783999999999,100.69591672040501,1108419,,61.327,31.0,40.33613445378136,88.29074287945092,85.0423823440883,16,6.693711967545623,84.0,11.080113976498957,14.532204325581569,0.4174551,107.270740409017,4545866,,45.523,31.0,10.835023664638241,134.194181780602,112.07272648541,17,2.814526588845664,8.0,4.257462441611278,10.11535985420615,0.8280501,100.42925911569401,3845583,,164.046,31.0,6.93904020752272,102.818705957719,88.97572677019501,18,4.143099547511309,0.0,8.487080600476824,13.940344601551207,0.6708791000000001,96.9836523522951,2825922,,65.877,31.0,18.42477375565609,124.90320315171199,111.619966287594,19,53.9083994173814,88.0,6.365679567736153,10.369355005546211,0.828257,102.895388120771,2221973,,180.292,0.0,68.65188541835239,113.66206832045299,104.83510170786501,21,6.886912325285869,21.0,5.200998269973184,9.29272843176402,0.8358767,101.076385133177,1837059,,191.893,0.0,23.506988564167642,128.191445658613,109.89649368719601,22,13.974495217853345,1.0,5.4980258531877855,10.649170376993524,0.8134022,102.451824685606,2066677,,118.02,31.0,39.17375132837406
2020-07-11,,,13,2.667457024303487,0.0,6.84854237002071,13.139483661093431,,,1295480,,,31.0,38.33234538628715,,,14,24.42680776014105,0.0,4.663677774212565,11.822515850165402,,,4672234,,,31.0,23.78012933568485,,,15,1.7815191855912225,0.0,3.7971828883688867,14.22083036504301,,,1108419,,,31.0,39.83946750195757,,,16,6.551952349437442,83.0,11.080113976498957,14.532204325581569,,,4545866,,,31.0,10.936465916611485,,,17,2.8021694214876116,8.0,4.257462441611278,10.11535985420615,,,3845583,,,31.0,5.798037190082662,,,18,4.143099547511309,0.0,8.487080600476824,13.940344601551207,,,2825922,,,31.0,18.42477375565609,,,19,58.18490245971157,88.0,6.365679567736153,10.369355005546211,,,2221973,,,0.0,70.80576759966067,,,21,6.871849296895702,21.0,5.200998269973184,9.29272843176402,,,1837059,,,0.0,20.137967630671188,,,22,13.697219361483006,1.0,5.4980258531877855,10.649170376993524,,,2066677,,,31.0,39.90731204943357
2020-07-12,,,13,2.667457024303487,0.0,6.84854237002071,13.139483661093431,,,1295480,,,31.0,38.33234538628715,,,14,24.72679586186795,0.0,4.663677774212565,11.822515850165402,,,4672234,,,31.0,23.57569575987173,,,15,1.8077075883988798,0.0,3.7971828883688867,14.22083036504301,,,1108419,,,31.0,39.352403655144855,,,16,6.441119063109935,83.0,11.080113976498957,14.532204325581569,,,4545866,,,31.0,10.751463890696128,,,17,2.7281870756851965,5.0,4.257462441611278,10.11535985420615,,,3845583,,,31.0,5.644958511440799,,,18,4.143099547511309,0.0,8.487080600476824,13.940344601551207,,,2825922,,,31.0,18.42477375565609,,,19,60.42467508694848,75.0,6.365679567736153,10.369355005546211,,,2221973,,,0.0,71.84697052901326,,,21,6.558622436059734,15.0,5.200998269973184,9.29272843176402,,,1837059,,,0.0,20.13167890605208,,,22,13.768394113883556,1.0,5.4980258531877855,10.649170376993524,,,2066677,,,31.0,40.115163147792686
2020-07-13,,,13,2.599653379549383,0.0,6.84854237002071,13.139483661093431,,,1295480,,,31.0,38.10899287502392,,,14,25.54278416347377,0.0,4.663677774212565,11.822515850165402,,,4672234,,,31.0,23.24393358876113,,,15,1.7598143492554557,0.0,3.7971828883688867,14.22083036504301,,,1108419,,,31.0,39.528137690968705,,,16,6.441119063109935,85.0,11.080113976498957,14.532204325581569,,,4545866,,,31.0,10.751463890696128,,,17,2.6909722222222285,5.0,4.257462441611278,10.11535985420615,,,3845583,,,31.0,5.567956349206362,,,18,4.253873335145415,0.0,8.487080600476824,13.940344601551207,,,2825922,,,31.0,18.75509649361237,,,19,60.86408640864079,51.0,6.365679567736153,10.369355005546211,,,2221973,,,0.0,72.097209720972,,,21,3.8397790055248464,20.0,5.200998269973184,9.29272843176402,,,1837059,,,0.0,15.745856353591096,,,22,14.37461866992068,1.0,5.4980258531877855,10.649170376993524,,,2066677,,,31.0,42.05003050640634
2020-07-14,,,13,2.4958402662229515,0.0,6.84854237002071,13.139483661093431,,,1295480,,,31.0,38.19559992604902,,,14,25.54278416347377,0.0,4.663677774212565,11.822515850165402,,,4672234,,,31.0,23.24393358876113,,,15,1.727738750711973,0.0,3.7971828883688867,14.22083036504301,,,1108419,,,31.0,39.26333776343253,,,16,6.375996249413952,85.0,11.080113976498957,14.532204325581569,,,4545866,,,31.0,11.314267854352204,,,17,2.6809982703237027,5.0,4.257462441611278,10.11535985420615,,,3845583,,,31.0,5.547319001729688,,,18,4.099004714510212,0.0,8.487080600476824,13.940344601551207,,,2825922,,,31.0,19.11995809324252,,,19,61.53187114461952,51.0,6.365679567736153,10.369355005546211,,,2221973,,,0.0,72.56682659355712,,,21,2.131336405529944,20.0,5.200998269973184,9.29272843176402,,,1837059,,,0.0,11.635944700460778,,,22,14.840019102196756,1.0,5.4980258531877855,10.649170376993524,,,2066677,,,31.0,42.97994269340975
2020-07-15,,,13,2.463054187192108,0.0,6.84854237002071,13.139483661093431,,,1295480,,,31.0,38.569604086845295,,,14,27.4589022011702,0.0,4.663677774212565,11.822515850165402,,,4672234,,,31.0,23.46057397603785,,,15,1.7567567567567497,0.0,3.7971828883688867,14.22083036504301,,,1108419,,,31.0,39.71042471042456,,,16,6.034610264753715,88.0,11.080113976498957,14.532204325581569,,,4545866,,,31.0,11.891731992308793,,,17,2.4329998764974743,5.0,4.257462441611278,10.11535985420615,,,3845583,,,31.0,4.446091144868481,,,18,4.099004714510212,0.0,8.487080600476824,13.940344601551207,,,2825922,,,31.0,19.11995809324252,,,19,61.28188358404178,52.0,6.365679567736153,10.369355005546211,,,2221973,,,0.0,73.25049051667746,,,21,0.4083021435862525,17.0,5.200998269973184,9.29272843176402,,,1837059,,,0.0,8.370193943518176,,,22,14.840019102196756,1.0,5.4980258531877855,10.649170376993524,,,2066677,,,31.0,42.97994269340975
2020-07-16,,,13,2.48024986220833,0.0,6.84854237002071,13.139483661093431,,,1295480,,,31.0,38.78375895645768,,,14,27.990692581439863,0.0,4.663677774212565,11.822515850165402,,,4672234,,,31.0,24.103476594579764,,,15,1.7567567567567497,0.0,3.7971828883688867,14.22083036504301,,,1108419,,,31.0,39.71042471042456,,,16,5.848623853210992,87.0,11.080113976498957,14.532204325581569,,,4545866,,,31.0,10.722477064220149,,,17,2.599736432251113,5.0,4.257462441611278,10.11535985420615,,,3845583,,,31.0,4.312926800047928,,,18,4.159468438538202,0.0,8.487080600476824,13.940344601551207,,,2825922,,,31.0,18.72425249169433,,,19,61.02368726188496,36.0,6.365679567736153,10.369355005546211,,,2221973,,,0.0,73.14891502401845,,,21,0.4455997029335301,17.0,5.200998269973184,9.29272843176402,,,1837059,,,0.0,9.134793910137367,,,22,14.737895658701367,1.0,5.4980258531877855,10.649170376993524,,,2066677,,,31.0,43.738270987113744
2020-07-17,,,13,2.454545454545444,0.0,6.84854237002071,13.139483661093431,,,1295480,,,31.0,38.61818181818165,,,14,28.310940499040257,0.0,4.663677774212565,11.822515850165402,,,4672234,,,31.0,23.81409377570602,,,15,1.7409603979337984,0.0,3.7971828883688867,14.22083036504301,,,1108419,,,31.0,39.35335756648158,,,16,5.838580423583268,87.0,11.080113976498957,14.532204325581569,,,4545866,,,31.0,10.704064109902653,,,17,2.3480333730631737,5.0,4.257462441611278,10.11535985420615,,,3845583,,,31.0,3.4922526817640103,,,18,4.203854611305132,0.0,8.487080600476824,13.940344601551207,,,2825922,,,31.0,18.65217953692924,,,19,60.688164893616936,38.0,6.365679567736153,10.369355005546211,,,2221973,,,0.0,73.55385638297861,,,21,0.4604758250191856,17.0,5.200998269973184,9.29272843176402,,,1837059,,,0.0,13.468917881811178,,,22,14.737895658701367,1.0,5.4980258531877855,10.649170376993524,,,2066677,,,31.0,43.738270987113744
