AdminStrata,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Central,Central,Central,Central,Central,Central,Central,Central,Central,Central,Central,Central,Central,East,East,East,East,East,East,East,East,East,East,East,East,East,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,North,North,North,North,North,North,North,North,North,North,North,North,North,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,South,South,South,South,South,South,South,South,South,South,South,South,South,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,West,West,West,West,West,West,West,West,West,West,West,West,West
2020-03-30,92.00241873631431,104.55356900327196,13,7.53495,1.0,6.84854237002071,13.139483661093431,0.4970960688888889,104.9897857565037,1295480,67.64699999999999,0.0,45.85748000000001,76.60834705991664,93.949527966779,14,7.717329999999999,2.0,4.663677774212565,11.822515850165402,0.6840083283333332,101.28642411119787,4672234,100.9311,0.0,23.684210000000004,63.8498129761055,92.86826806732564,15,8.51746,0.0,3.7971828883688867,14.22083036504301,0.7304090688888891,102.7667496051956,1108419,121.07799999999999,0.0,28.97363,100.23276381130465,122.07103384600711,16,7.699249999999997,238.0,11.080113976498957,14.532204325581569,0.2880801755555555,110.4406370875182,4545866,0.6880000000000001,0.0,31.548869999999994,66.10251204726443,82.93717358292919,17,9.953789999999998,1.0,4.257462441611278,10.11535985420615,0.7211502966666666,102.05507211222515,3845583,130.204,0.0,30.46569,102.84330645000946,132.43284111010905,18,5.46398,0.0,8.487080600476824,13.940344601551207,0.3425804972222223,104.96895484061865,2825922,14.6546,0.0,53.17459999999999,64.14133770070089,60.45735163035386,19,52.69176000000001,62.0,6.365679567736153,10.369355005546211,0.5007949383333333,97.45719182653751,2221973,134.485,0.0,50.211999999999996,63.96916006933702,79.57592922868888,20,11.68563,0.0,2.755915510083881,11.57576316445932,0.7685074683333334,101.70747257661269,797019,131.7923,0.0,36.15994,66.56756327739943,55.90167358715368,21,34.798120000000004,73.0,5.200998269973184,9.29272843176402,0.7309994333333333,99.40456706029526,1837059,158.405,0.0,33.93871,78.59960357272394,90.49307348422032,22,13.779129999999999,15.0,5.4980258531877855,10.649170376993524,0.5306295277777776,102.41927084215513,2066677,111.6372,0.0,23.37048
2020-03-31,92.46308903057646,104.40614759859696,13,7.53495,1.0,6.84854237002071,13.139483661093431,0.4968039580555556,104.92905444980927,1295480,73.031,0.0,45.85748000000001,76.77620431909824,93.58689765833049,14,7.717329999999999,2.0,4.663677774212565,11.822515850165402,0.6836796316666667,101.23729731746208,4672234,105.96230000000004,0.0,23.684210000000004,63.98734153843361,92.18629777880098,15,8.51746,0.0,3.7971828883688867,14.22083036504301,0.7302338232222222,102.71262056054199,1108419,124.7343,0.0,28.97363,100.26353304207387,120.97530751454056,16,7.37327,238.0,11.080113976498957,14.532204325581569,0.2867131063333333,110.39276682395,4545866,0.7463000000000001,0.0,32.373270000000005,66.33352056215678,82.60810419780154,17,10.35413,1.0,4.257462441611278,10.11535985420615,0.7212413695555554,102.00483333864435,3845583,136.71859999999998,0.0,32.51265,103.42848962841532,132.14793523300835,18,5.46398,0.0,8.487080600476824,13.940344601551207,0.3409636190555556,104.8295320827224,2825922,15.8681,0.0,53.17459999999999,66.56553104120465,62.295649098156154,19,52.873419999999996,62.0,6.365679567736153,10.369355005546211,0.5032036520000001,97.43948657417107,2221973,142.6751,0.0,50.40317,63.865719265542715,79.12112525568386,20,11.68563,0.0,2.755915510083881,11.57576316445932,0.7686310095555556,101.67509043127063,797019,134.5765,0.0,36.15994,68.80625300873926,57.248382668680584,21,35.71309,77.0,5.200998269973184,9.29272843176402,0.7322621109999999,99.40882961728157,1837059,163.2386,0.0,35.83013,78.7884944833533,90.22338603047329,22,13.779129999999999,15.0,5.4980258531877855,10.649170376993524,0.5299183838888888,102.36704752680868,2066677,119.1195,0.0,23.37048
2020-04-01,92.96733686324316,104.28392665233005,13,7.53495,1.0,6.84854237002071,13.139483661093431,0.4965808200555555,104.86951602669922,1295480,78.8996,0.0,45.85748000000001,76.9348023401472,93.2375768340277,14,7.3833100000000025,2.0,4.663677774212565,11.822515850165402,0.6833975073333333,101.1885472318514,4672234,112.6493,0.0,24.80905,64.11342986704103,91.51594821473292,15,8.47687,0.0,3.7971828883688867,14.22083036504301,0.7300946768888887,102.65832094887413,1108419,130.3501,0.0,30.66532,100.31319085735666,119.90837248611084,16,7.37327,239.0,11.080113976498957,14.532204325581569,0.2853658123333333,110.34531854253079,4545866,1.0604,0.0,32.373270000000005,66.54918148508379,82.29744812325252,17,10.35413,1.0,4.257462441611278,10.11535985420615,0.7213694117777777,101.955524437478,3845583,143.28519999999997,0.0,32.51265,104.1034681547673,131.92966014567577,18,5.46398,0.0,8.487080600476824,13.940344601551207,0.3394107986111111,104.69207246525104,2825922,19.2816,0.0,53.17459999999999,69.04409193143115,64.15756534792057,19,52.873419999999996,62.0,6.365679567736153,10.369355005546211,0.505674819,97.43057785671695,2221973,147.64200000000002,0.0,50.40317,63.74530478588086,78.67859350132161,20,11.68563,0.0,2.755915510083881,11.57576316445932,0.7687798722222223,101.643055117322,797019,142.0587,0.0,36.15994,70.92072626596487,58.54180601075098,21,35.71309,77.0,5.200998269973184,9.29272843176402,0.7334993749999998,99.41427688236824,1837059,164.67369999999997,0.0,35.83013,78.98514033012157,89.96581093487455,22,13.779129999999999,15.0,5.4980258531877855,10.649170376993524,0.52929328,102.31608103028164,2066677,125.1965,0.0,23.37048
2020-04-02,93.51516223431436,104.18690616447128,13,7.53495,1.0,6.84854237002071,13.139483661093431,0.4964266548888889,104.81117048717363,1295480,84.76820000000002,0.0,45.85748000000001,77.08414112306355,92.90156549387069,14,7.446499999999999,2.0,4.663677774212565,11.822515850165402,0.6831619553333333,101.14017385436584,4672234,119.33630000000002,0.0,25.021400000000003,64.22807796192775,90.85721937512147,15,8.47687,0.0,3.7971828883688867,14.22083036504301,0.7299916298888889,102.60385077019205,1108419,135.96589999999998,0.0,30.66532,100.38173725715292,118.87022876071804,16,7.37327,237.0,11.080113976498957,14.532204325581569,0.28403829355555554,110.29829224326052,4545866,1.3745,0.0,32.373270000000005,66.74949481604547,82.00520535928204,17,10.66713,1.0,4.257462441611278,10.11535985420615,0.7215344233333332,101.90714540872612,3845583,149.85180000000003,0.0,33.49548,104.86824202906544,131.77801584811118,18,5.6060099999999995,0.0,8.487080600476824,13.940344601551207,0.3379220358888889,104.55657598820456,2825922,22.6951,0.0,54.55684000000001,71.5770203713804,66.04310037964707,19,52.873419999999996,62.0,6.365679567736153,10.369355005546211,0.5082084393333334,97.43046567417518,2221973,152.60890000000003,0.0,50.40317,63.6079166303515,78.24833396560214,20,12.29597,0.0,2.755915510083881,11.57576316445932,0.7689540563333334,101.61136663476671,797019,149.54090000000005,0.0,38.0486,72.91098304907622,59.78194361336487,21,35.58559,77.0,5.200998269973184,9.29272843176402,0.7347112253333333,99.42090885555523,1837059,166.10879999999997,0.0,37.24759,79.18954111302874,89.72034819742407,22,13.96304,14.0,5.4980258531877855,10.649170376993524,0.5287542161111112,102.26637135257394,2066677,131.27349999999998,0.0,23.68241
2020-04-03,94.10656514379008,104.11508613502056,13,7.53495,1.0,6.84854237002071,13.139483661093431,0.4963414625555556,104.75401783123243,1295480,90.6368,0.0,45.85748000000001,77.22422066784726,92.5788636378594,14,7.446499999999999,2.0,4.663677774212565,11.822515850165402,0.6829729756666666,101.09217718500533,4672234,126.0233,0.0,25.021400000000003,64.33128582309382,90.2101112599667,15,8.47687,0.0,3.7971828883688867,14.22083036504301,0.7299246822222222,102.54921002449564,1108419,141.58169999999996,0.0,30.66532,100.46917224146273,117.86087633836209,16,7.37327,237.0,11.080113976498957,14.532204325581569,0.28273055,110.25168792613918,4545866,1.6886,0.0,32.373270000000005,66.93446055504185,81.7313759058902,17,10.66713,1.0,4.257462441611278,10.11535985420615,0.7217364042222221,101.85969625238869,3845583,156.41840000000005,0.0,33.49548,105.7228112513097,131.69300234031462,18,5.6060099999999995,0.0,8.487080600476824,13.940344601551207,0.3364973308888889,104.423042651583,2825922,26.1086,0.0,54.55684000000001,74.16431636105241,67.9522541933357,19,53.932140000000004,62.0,6.365679567736153,10.369355005546211,0.510804513,97.43915002654578,2221973,157.57580000000004,0.0,51.78853,63.45355479895459,77.83034664852542,20,11.89891,0.0,2.755915510083881,11.57576316445932,0.7691535618888891,101.58002498360477,797019,157.0231,0.0,38.29414000000001,74.77702335807334,60.968795476522246,21,35.58559,77.0,5.200998269973184,9.29272843176402,0.7358976620000001,99.42872553684255,1837059,167.54389999999995,0.0,37.24759,79.40169683207479,89.48699781812185,22,13.63636,14.0,5.4980258531877855,10.649170376993524,0.5283011922222223,102.21791849368564,2066677,137.35049999999998,0.0,24.03075
2020-04-04,94.7415455916703,104.06846656397792,13,7.6391300000000015,1.0,6.84854237002071,13.139483661093431,0.4963252430555555,104.69805805887563,1295480,96.5054,0.0,45.10887999999999,77.35504097449835,92.26947126599389,14,7.556460000000001,2.0,4.663677774212565,11.822515850165402,0.6828305683333332,101.04455722376993,4672234,132.71030000000002,0.0,25.043429999999997,64.42305345053913,89.5746238692685,15,8.47687,0.0,3.7971828883688867,14.22083036504301,0.7298938338888886,102.49439871178501,1108419,147.1975,0.0,30.66532,100.57549581028613,116.88031521904298,16,7.37327,237.0,11.080113976498957,14.532204325581569,0.28144258166666664,110.20550559116684,4545866,2.0027,0.0,32.373270000000005,67.10407870207285,81.47595976307693,17,10.8711,1.0,4.257462441611278,10.11535985420615,0.7219753544444446,101.81317696846571,3845583,162.985,0.0,33.71105,106.66717582150012,131.67461962228614,18,5.686149999999999,0.0,8.487080600476824,13.940344601551207,0.3351366836111111,104.29147245538627,2825922,29.5221,0.0,54.86023,76.80597990044718,69.88502678898645,19,54.88805,64.0,6.365679567736153,10.369355005546211,0.51346304,97.45663091382865,2221973,162.54270000000002,0.0,51.91484000000001,63.28221929169016,77.42463155009146,20,11.89891,0.0,2.755915510083881,11.57576316445932,0.7693783888888889,101.5490301638362,797019,164.50530000000003,0.0,38.29414000000001,76.5188471929562,62.10236160022314,21,32.7171,77.0,5.200998269973184,9.29272843176402,0.7370586849999999,99.4377269262302,1837059,168.9789999999999,0.0,33.913309999999996,79.62160748725974,89.26575979696791,22,13.728129999999998,14.0,5.4980258531877855,10.649170376993524,0.5279342083333333,102.17072245361669,2066677,143.42749999999995,0.0,23.51952
2020-04-05,95.42010357795513,104.04704745134342,13,6.9806300000000014,1.0,6.84854237002071,13.139483661093431,0.4963779963888889,104.64329117010328,1295480,102.374,0.0,47.29459,77.47660204301683,91.97338837827408,14,7.622659999999999,2.0,4.663677774212565,11.822515850165402,0.6827347333333332,100.99731397065966,4672234,139.3973,0.0,25.26285,64.50338084426377,88.95075720302702,15,8.694149999999999,0.0,3.7971828883688867,14.22083036504301,0.7298990848888887,102.43941683206016,1108419,152.81329999999997,0.0,31.035679999999992,100.700707963623,115.92854540276078,16,7.276860000000001,234.0,11.080113976498957,14.532204325581569,0.2801743885555555,110.15974523834343,4545866,2.3168,0.0,34.36612,67.25834925713856,81.23895693084229,17,10.9957,1.0,4.257462441611278,10.11535985420615,0.7222512740000001,101.76758755695722,3845583,169.5516,0.0,33.38109,107.70133573963669,131.7228676940257,18,5.40296,0.0,8.487080600476824,13.940344601551207,0.3338400940555556,104.16186539961451,2825922,32.9356,0.0,56.50467999999999,79.50201098956471,71.84141816659934,19,55.4992,64.0,6.365679567736153,10.369355005546211,0.5161840203333333,97.48290833602388,2221973,167.50960000000006,0.0,52.49289,63.093910108558205,77.03118867030021,20,11.00358,0.0,2.755915510083881,11.57576316445932,0.7696285373333335,101.51838217546104,797019,171.9875,0.0,38.3871,78.13645455372485,63.18264198446751,21,27.4808,79.0,5.200998269973184,9.29272843176402,0.7381942943333333,99.4479130237182,1837059,170.4140999999999,0.0,29.001540000000002,79.84927307858358,89.0566341339622,22,14.122529999999998,14.0,5.4980258531877855,10.649170376993524,0.5276532644444443,102.12478323236714,2066677,149.50449999999995,0.0,23.087570000000003
2020-04-06,96.14223910264444,104.050828797117,13,7.051280000000001,1.0,6.84854237002071,13.139483661093431,0.4964997225555555,104.58971716491536,1295480,108.2426,0.0,46.76113000000001,77.58890387340267,91.6906149747,14,7.717329999999999,2.0,4.663677774212565,11.822515850165402,0.6826854706666666,100.95044742567451,4672234,146.0843,0.0,25.57658,64.57226800426773,88.33851126124212,15,8.694149999999999,0.0,3.7971828883688867,14.22083036504301,0.7299404352222221,102.38426438532105,1108419,158.42909999999995,0.0,31.035679999999992,100.84480870147341,115.00556688951546,16,7.276860000000001,233.0,11.080113976498957,14.532204325581569,0.27892597066666663,110.11440686766899,4545866,2.6309,0.0,34.36612,67.39727222023889,81.02036740918622,17,11.47664,1.0,4.257462441611278,10.11535985420615,0.7225641628888889,101.72292801786324,3845583,176.1182,0.0,34.841120000000004,108.82529100571941,131.8377465555333,18,5.40296,0.0,8.487080600476824,13.940344601551207,0.3326075622222222,104.03422148426758,2825922,36.3491,0.0,56.50467999999999,82.25240962840498,73.82142832617431,19,54.12262,65.0,6.365679567736153,10.369355005546211,0.518967454,97.51798229313142,2221973,172.47650000000007,0.0,52.61922,62.88862724955871,76.65001800915174,20,11.00358,0.0,2.755915510083881,11.57576316445932,0.7699040072222222,101.48808101847924,797019,179.4697,0.0,38.3871,79.62984544037924,64.20963662925537,21,24.43329,79.0,5.200998269973184,9.29272843176402,0.73930449,99.4592838293065,1837059,171.8491999999999,0.0,26.32772000000001,80.08469360604633,88.8596208291048,22,15.417810000000001,14.0,5.4980258531877855,10.649170376993524,0.5274583605555555,102.08010082993687,2066677,155.58149999999995,0.0,24.166339999999998
2020-04-07,96.90795216573824,104.07981060129869,13,7.282229999999997,1.0,6.84854237002071,13.139483661093431,0.4966904215555555,104.53733604331181,1295480,114.1112,0.0,46.65505,77.6919464656559,91.42115105527172,14,7.9314399999999985,2.0,4.663677774212565,11.822515850165402,0.6826827803333333,100.90395758881444,4672234,152.7713,0.0,27.832660000000004,64.62971493055099,87.73788604391386,15,8.7183,0.0,3.7971828883688867,14.22083036504301,0.7300178848888887,102.32894137156771,1108419,164.04489999999996,0.0,32.65023,101.00779802383734,114.111379679307,16,7.276860000000001,233.0,11.080113976498957,14.532204325581569,0.277697328,110.06949047914348,4545866,2.9449999999999994,0.0,34.36612,67.52084759137395,80.82019119810873,17,10.964289999999998,1.0,4.257462441611278,10.11535985420615,0.7229140211111109,101.67919835118366,3845583,182.6848,0.0,35.82143,110.03904161974828,132.01925620680902,18,5.67713,0.0,8.487080600476824,13.940344601551207,0.3314390881111111,103.90854070934554,2825922,39.7626,0.0,56.359019999999994,85.05717581696801,75.82505726771141,19,55.09536000000001,64.0,6.365679567736153,10.369355005546211,0.521813341,97.56185278515132,2221973,177.44340000000008,0.0,54.20615000000001,62.666370714691666,76.28111956664605,20,10.82129,0.0,2.755915510083881,11.57576316445932,0.7702047985555557,101.4581266928908,797019,186.9519,0.0,38.45612,80.99901985291939,65.18334553458672,21,25.798010000000005,79.0,5.200998269973184,9.29272843176402,0.7403892719999999,99.47183934299515,1837059,173.28429999999992,0.0,27.22833,80.32786906964795,88.67471988239565,22,15.417810000000001,14.0,5.4980258531877855,10.649170376993524,0.5273494966666666,102.03667524632601,2066677,161.65849999999998,0.0,24.166339999999998
2020-04-08,97.7172427672366,104.1339928638885,13,7.282229999999997,1.0,6.84854237002071,13.139483661093431,0.4969500933888889,104.4861478052927,1295480,119.9798,0.0,46.65505,77.78572981977649,91.16499661998915,14,8.034139999999999,2.0,4.663677774212565,11.822515850165402,0.6827266623333332,100.85784446007946,4672234,159.4583,0.0,27.60447000000001,64.67572162311355,87.14888155104224,15,9.435930000000004,0.0,3.7971828883688867,14.22083036504301,0.7301314338888887,102.27344779080008,1108419,169.6607,0.0,33.42618,101.1896759307148,113.24598377213543,16,6.73901,233.0,11.080113976498957,14.532204325581569,0.27648846055555554,110.02499607276695,4545866,3.2591,0.0,33.72359,67.62907537054367,80.63842829760988,17,10.4821,1.0,4.257462441611278,10.11535985420615,0.7233008486666667,101.63639855691855,3845583,189.2514,0.0,35.35427,111.3425875817233,132.2673966478527,18,5.67713,0.0,8.487080600476824,13.940344601551207,0.33033467172222225,103.78482307484842,2825922,43.17610000000001,0.0,56.359019999999994,87.91630955525379,77.85230499121062,19,54.013169999999995,56.0,6.365679567736153,10.369355005546211,0.5247216813333333,97.61451981208354,2221973,182.41030000000006,0.0,53.3087,62.4271405039571,75.92449334278308,20,9.675059999999998,0.0,2.755915510083881,11.57576316445932,0.7705309113333333,101.4285191986957,797019,194.4341,0.0,41.00036999999999,82.2439777913453,66.1037687004616,21,25.798010000000005,74.0,5.200998269973184,9.29272843176402,0.7414486403333332,99.48557956478413,1837059,174.71939999999992,0.0,27.22833,80.57879946938849,88.5019312938348,22,15.417810000000001,14.0,5.4980258531877855,10.649170376993524,0.5273266727777777,101.99450648153451,2066677,167.73549999999997,0.0,24.166339999999998
2020-04-09,98.5701109071395,104.21337558488636,13,7.09064,1.0,6.84854237002071,13.139483661093431,0.4972787380555555,104.436152450858,1295480,125.8484,0.0,46.56433,77.87025393576447,90.92215166885231,14,8.183450000000002,3.0,4.663677774212565,11.822515850165402,0.6828171166666667,100.81210803946965,4672234,166.14530000000005,0.0,27.21823,64.7102880819554,86.57149778262726,15,9.29648,0.0,3.7971828883688867,14.22083036504301,0.7302810822222221,102.21778364301821,1108419,175.2765,0.0,33.05814999999999,101.3904424221058,112.40937916800071,16,6.777710000000001,234.0,11.080113976498957,14.532204325581569,0.27529936833333324,109.98092364853942,4545866,3.5732,0.0,33.342909999999996,67.72195555774806,80.47507870768963,17,10.77732,1.0,4.257462441611278,10.11535985420615,0.7237246455555556,101.5945286350679,3845583,195.818,0.0,36.34998,112.73592889164443,132.5821678786645,18,5.67713,0.0,8.487080600476824,13.940344601551207,0.3292943130555555,103.66306858077616,2825922,46.5896,0.0,56.359019999999994,90.82981084326236,79.90317149667197,19,54.013169999999995,55.0,6.365679567736153,10.369355005546211,0.5276924749999999,97.67598337392809,2221973,187.37720000000007,0.0,53.3087,62.170936617355004,75.58013933756287,20,9.78943,0.0,2.755915510083881,11.57576316445932,0.7708823455555556,101.39925853589399,797019,201.91630000000004,0.0,40.30292,83.36471925565698,66.97090612687992,21,24.6299,64.0,5.200998269973184,9.29272843176402,0.742482595,99.50050449467342,1837059,176.15449999999993,0.0,26.972509999999996,80.8374848052679,88.34125506342217,22,16.28385,14.0,5.4980258531877855,10.649170376993524,0.5273898888888888,101.9535945355624,2066677,173.81249999999997,0.0,23.92869
2020-04-10,99.47064199844465,104.28149696230363,13,7.5659,1.0,6.84854237002071,13.139483661093431,0.4976763555555555,104.38734998000773,1295480,131.7182,0.0,48.33961000000001,77.98643880711353,90.67460246806276,14,8.07692,3.0,4.663677774212565,11.822515850165402,0.6829541433333333,100.76674832698492,4672234,172.84320000000002,0.0,27.573960000000003,64.79611877127796,86.00574999534331,15,9.29648,0.0,3.7971828883688867,14.22083036504301,0.7304668298888891,102.16194892822209,1108419,180.9747,0.0,33.05814999999999,101.61009749801036,111.63604035012959,16,6.45161,234.0,11.080113976498957,14.532204325581569,0.2741300513333333,109.9372732064608,4545866,3.8873,0.0,36.00328,67.83860127920745,80.30729603934998,17,10.77732,1.0,4.257462441611278,10.11535985420615,0.7241854117777777,101.55358858563173,3845583,202.3985,0.0,36.34998,114.21897670504507,132.93220046940598,18,5.67713,0.0,8.487080600476824,13.940344601551207,0.3283180121111111,103.5432772271288,2825922,50.0031,0.0,56.359019999999994,93.80780216666521,81.982731926422,19,53.91566,54.0,6.365679567736153,10.369355005546211,0.5307058370000001,97.73894172505459,2221973,192.10230000000007,0.0,53.72289,61.9681558413177,75.24758085697661,20,9.78943,0.0,2.755915510083881,11.57576316445932,0.7712591012222221,101.37034470448565,797019,209.5322,0.0,40.30292,84.4839261715724,67.86721382525403,21,23.50469,61.0,5.200998269973184,9.29272843176402,0.7435221206666666,99.51616550810692,1837059,179.38759999999994,0.0,26.802459999999996,81.11714679814773,88.17379386605135,22,16.28385,14.0,5.4980258531877855,10.649170376993524,0.527539145,101.91393940840963,2066677,179.91409999999996,0.0,23.92869
2020-04-11,100.34430616611681,104.27986518905618,13,7.636490000000001,1.0,6.84854237002071,13.139483661093431,0.4981840944444445,104.3398333869562,1295480,134.3613,0.0,48.7906,78.1408135089958,90.41327085048323,14,7.705329999999999,3.0,4.663677774212565,11.822515850165402,0.6831651981111109,100.7227357647962,4672234,179.50960000000003,0.0,29.6359,64.92876432999972,85.43905379880886,15,9.29648,0.0,3.7971828883688867,14.22083036504301,0.7307063494444445,102.10638557338764,1108419,184.8897,0.0,33.05814999999999,101.81693551968641,110.89424108288199,16,6.45161,237.0,11.080113976498957,14.532204325581569,0.27298234144444444,109.89312923355492,4545866,4.0253,0.0,36.00328,68.00583956407415,80.13759129672745,17,10.59041,1.0,4.257462441611278,10.11535985420615,0.7246954566666667,101.51378142241354,3845583,211.0796,0.0,36.16236,115.61814947875654,133.1503058530752,18,5.4706600000000005,0.0,8.487080600476824,13.940344601551207,0.32743790822222224,103.42575795816113,2825922,50.7278,0.0,57.64059,96.77614152262848,84.04000064079419,19,55.46533,59.0,6.365679567736153,10.369355005546211,0.533928226,97.80901182624115,2221973,195.24050000000003,0.0,54.39101000000001,61.85229441964482,74.93048030656433,20,9.760589999999999,0.0,2.755915510083881,11.57576316445932,0.7716706828888888,101.34189753948256,797019,219.8698,0.0,40.920809999999996,85.654199880054,68.78848226119537,21,24.17397,65.0,5.200998269973184,9.29272843176402,0.7446013456666667,99.53305608730277,1837059,183.58909999999992,0.0,27.9501,81.41639463213001,87.99022074557291,22,16.28385,14.0,5.4980258531877855,10.649170376993524,0.5278242639999999,101.87665067204858,2066677,186.1697,0.0,23.92869
2020-04-12,101.19110341015595,104.20848026514393,13,7.636490000000001,1.0,6.84854237002071,13.139483661093431,0.4988019547222223,104.29360267170344,1295480,137.00439999999998,0.0,48.7906,78.33337804141131,90.13815681611366,14,7.8856199999999985,3.0,4.663677774212565,11.822515850165402,0.6834502809999999,100.68007035290357,4672234,186.176,0.0,29.20277,65.1082247581207,84.87140919302394,15,8.247069999999999,0.0,3.7971828883688867,14.22083036504301,0.7309996408888888,102.05109357851481,1108419,188.8047,0.0,33.643890000000006,102.01095648713405,110.18398136625791,16,6.50974,236.0,11.080113976498957,14.532204325581569,0.2718562386666667,109.84849172982176,4545866,4.1633,0.0,38.27376,68.22367041234816,79.96596447982199,17,10.18092,1.0,4.257462441611278,10.11535985420615,0.7252547802222223,101.4751071454133,3845583,219.7607,0.0,37.81483,116.93344721277893,133.23648402967225,18,5.7042699999999975,0.0,8.487080600476824,13.940344601551207,0.3266540013888889,103.31051077387316,2825922,51.4525,0.0,59.14595,99.73482891115219,86.07497763978846,19,55.69210999999999,52.0,6.365679567736153,10.369355005546211,0.5373596420000001,97.88619367748785,2221973,198.37870000000004,0.0,54.32083000000001,61.82335235233636,74.62883768632607,20,9.85863,0.0,2.755915510083881,11.57576316445932,0.7721170905555557,101.3139170408848,797019,230.2074,0.0,40.88542,86.87554038110174,69.73471143470397,21,22.77529,65.0,5.200998269973184,9.29272843176402,0.74572027,99.55117623226091,1837059,187.79059999999993,0.0,24.422560000000004,81.7352283072147,87.79053570198684,22,16.28385,14.0,5.4980258531877855,10.649170376993524,0.5282452458888888,101.84172832647938,2066677,192.4253,0.0,23.92869
2020-04-13,102.01103373056203,104.06734219056679,13,7.636490000000001,1.0,6.84854237002071,13.139483661093431,0.4995299363888888,104.24865783424947,1295480,139.64749999999998,0.0,48.7906,78.56413240436005,89.84926036495413,14,7.8856199999999985,3.0,4.663677774212565,11.822515850165402,0.6838093919999999,100.63875209130705,4672234,192.84240000000003,0.0,29.20277,65.33450005564093,84.30281617798853,15,8.041720000000002,0.0,3.7971828883688867,14.22083036504301,0.7313467042222223,101.99607294360365,1108419,192.7197,0.0,34.62315,102.1921604003532,109.50526120025734,16,6.50974,236.0,11.080113976498957,14.532204325581569,0.270751743,109.80336069526139,4545866,4.3013,0.0,38.27376,68.49209382402945,79.79241558863359,17,10.18092,4.0,4.257462441611278,10.11535985420615,0.7258633824444445,101.43756575463101,3845583,228.4418,0.0,37.81483,118.1648699071121,133.19073499919708,18,5.7042699999999975,0.0,8.487080600476824,13.940344601551207,0.3259662916111111,103.19753567426487,2825922,52.1772,0.0,59.14595,102.68386433223631,88.08766292340488,19,55.69210999999999,52.0,6.365679567736153,10.369355005546211,0.5410000850000001,97.97048727879469,2221973,201.5169,0.0,54.32083000000001,61.88132963939231,74.34265299626176,20,9.25603,0.0,2.755915510083881,11.57576316445932,0.7725983242222223,101.28640320869232,797019,240.545,0.0,42.15857000000001,88.14794767471561,70.70590134577985,21,22.77529,64.0,5.200998269973184,9.29272843176402,0.7468788936666667,99.57052594298142,1837059,191.99209999999994,0.0,24.422560000000004,82.07364782340187,87.57473873529322,22,16.28385,14.0,5.4980258531877855,10.649170376993524,0.5288020906666667,101.8091723717019,2066677,198.6809,0.0,23.92869
2020-04-14,102.80409712733507,103.85645096532494,13,7.636490000000001,1.0,6.84854237002071,13.139483661093431,0.5003680394444444,104.20499887459431,1295480,142.29059999999996,0.0,48.7906,78.83307659784197,89.54658149700458,14,7.8856199999999985,3.0,4.663677774212565,11.822515850165402,0.6842425311111111,100.59878098000657,4672234,199.50880000000004,0.0,29.20277,65.60759022256032,83.73327475370266,15,8.041720000000002,0.0,3.7971828883688867,14.22083036504301,0.7317475394444444,101.94132366865415,1108419,196.6347,0.0,34.62315,102.36054725934393,108.85808058488027,16,6.50974,236.0,11.080113976498957,14.532204325581569,0.26966885444444444,109.75773612987369,4545866,4.4393,0.0,38.27376,68.81110979911806,79.6169446231623,17,10.18092,4.0,4.257462441611278,10.11535985420615,0.7265212633333332,101.40115725006667,3845583,237.1229,0.0,37.81483,119.31241756175615,133.01305876164977,18,5.7042699999999975,0.0,8.487080600476824,13.940344601551207,0.3253747788888889,103.08683265933624,2825922,52.9019,0.0,59.14595,105.62324778588088,90.07805649164342,19,58.36621000000001,54.0,6.365679567736153,10.369355005546211,0.5448495550000001,98.0618926301616,2221973,204.6551,0.0,56.85774,62.026226280812686,74.07192623637144,20,9.25603,0.0,2.755915510083881,11.57576316445932,0.7731143838888888,101.25935604290513,797019,250.8826,0.0,42.15857000000001,89.47142176089565,71.70205199442294,21,24.42334,63.0,5.200998269973184,9.29272843176402,0.7480772166666668,99.59110521946423,1837059,196.19359999999992,0.0,26.43923,82.43165318069148,87.34282984549196,22,15.13388,14.0,5.4980258531877855,10.649170376993524,0.5294947983333333,101.77898280771622,2066677,204.9365,0.0,27.08576
