Country,Admin 1,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2005,07,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2005,08,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2005,09,165.214,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2005,10,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2005,11,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2005,12,123.8742,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2006,01,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2006,02,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2006,03,113.4141,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2006,04,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2006,05,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2006,06,124.9137,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2006,07,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2006,08,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2006,09,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2006,10,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2006,11,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2006,12,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2007,01,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2007,02,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2007,03,90.8846,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2007,04,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2007,05,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2007,06,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2007,07,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2007,08,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2007,09,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2007,10,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2007,11,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2007,12,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2008,01,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2008,02,152.1561,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2008,03,159.2591,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2008,04,147.6965,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2008,05,190.6875,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2008,06,202.262,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2008,07,203.9882,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2008,08,194.1248,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2008,09,175.6211,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2008,10,146.6165,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2008,11,124,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2008,12,120,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2009,01,127.7133,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2009,02,129.3707,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2009,03,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2009,04,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2009,05,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2009,06,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2009,07,184,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2009,08,170.9052,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2009,09,142.045,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2009,10,130.2798,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2009,11,127.2638,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2009,12,150.6024,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2010,01,135.8933,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2010,02,137.0283,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2010,03,142.2466,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2010,04,161.3976,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2010,05,167.7852,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2010,06,178.6758,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2010,07,179.8644,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2010,08,171.2083,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2010,09,145.1613,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2010,10,140.2525,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2010,11,144.4844,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2010,12,151.6438,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2011,01,141.1257,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2011,02,136.0326,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2011,03,140.3478,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2011,04,155.2422,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2011,05,161.9595,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2011,06,162.8716,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2011,07,160.385,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2011,08,158.5139,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2011,09,162.6713,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2011,10,152.2057,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2011,11,152.8283,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2011,12,149.5342,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2012,01,157.1828,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2012,02,160.819,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2012,03,169.919,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2012,04,182.5185,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2012,05,190.7354,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2012,06,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2012,07,216.5649,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2012,08,220.3947,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2012,09,208.0034,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2012,10,194.8793,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2012,11,185.1353,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2012,12,177.5388,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2013,01,185.7386,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2013,02,192.6267,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2013,03,200.0039,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2013,04,208.3325,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2013,05,213.6721,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2013,06,235.6021,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2013,07,249.2272,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2013,08,241.9254,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2013,09,228.8074,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2013,10,202.4806,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2013,11,173.9852,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2013,12,162.4807,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2014,01,154.9601,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2014,02,155.7072,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2014,03,163.323,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2014,04,155.5391,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2014,05,154.1371,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2014,06,157.7206,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2014,07,156.106,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2014,08,144.2077,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2014,09,144.8132,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2014,10,147.4153,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2014,11,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2014,12,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2015,01,120.7864,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2015,02,116.5458,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2015,03,111.4869,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2015,04,124,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2015,05,122,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2015,06,122,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2015,07,115,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2015,08,126,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2015,09,133,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2015,10,121,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2015,11,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2015,12,106,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2016,01,125,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2016,02,113,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2016,03,113,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2016,04,132,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2016,05,136,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2016,06,149,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2016,07,150,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2016,08,170,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2016,09,146,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2016,10,146,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2016,11,226,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2016,12,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2017,01,186,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2017,02,184,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Sorghum,Wholesale,2017,03,231,KG,NGN,SIMA NIGER
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2002,01,150.1844,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2002,02,148.5422,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2002,03,175,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2002,04,187.5,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2002,05,195.1234,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2002,06,216.9653,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2002,07,233.4235,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2002,08,219.8112,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2002,09,141.6832,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2002,10,120,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2002,11,130,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2002,12,125.9192,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2003,01,120.3547,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2003,02,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2003,03,116.8909,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2003,04,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2003,05,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2003,06,118.6472,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2003,07,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2003,08,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2003,09,91.7138,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2003,10,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2003,11,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2003,12,86.5385,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2004,01,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2004,02,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2004,03,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2004,04,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2004,05,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2004,06,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2004,07,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2004,08,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2004,09,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2004,10,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2004,11,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2004,12,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2005,01,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2005,02,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2005,03,168.6531,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2005,04,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2005,05,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2005,06,230.7353,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2005,07,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2005,08,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2005,09,153.7508,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2005,10,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2005,11,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2005,12,149.387,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2006,01,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2006,02,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2006,03,136.0626,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2006,04,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2006,05,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2006,06,142.4324,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2006,07,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2006,08,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2006,09,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2006,10,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2006,11,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2006,12,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2007,01,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2007,02,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2007,03,112.9231,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2007,04,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2007,05,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2007,06,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2007,07,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2007,08,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2007,09,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2007,10,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2007,11,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2007,12,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2008,01,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2008,02,156.7281,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2008,03,164.206,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2008,04,148.5645,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2008,05,173.9993,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2008,06,179.0026,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2008,07,205.0269,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2008,08,223.8597,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2008,09,169.5915,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2008,10,150.3759,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2008,11,152,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2008,12,155,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2009,01,149.4625,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2009,02,145.9181,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2009,03,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2009,04,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2009,05,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2009,06,,KG,NGN,
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2009,07,194,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2009,08,173.9125,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2009,09,134.5913,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2009,10,128.7396,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2009,11,125.7665,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2009,12,180.7229,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2010,01,160.9545,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2010,02,162.1331,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2010,03,167.9274,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2010,04,189.6781,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2010,05,184.5638,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2010,06,198.466,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2010,07,194.8739,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2010,08,181.2017,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2010,09,137.2581,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2010,10,136.0188,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2010,11,153.2948,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2010,12,176.6673,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2011,01,164.0238,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2011,02,155.7663,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2011,03,164.0495,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2011,04,184.8419,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2011,05,181.2738,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2011,06,180.1916,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2011,07,182.5487,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2011,08,173.2141,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2011,09,156.2354,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2011,10,137.1115,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2011,11,171.007,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2011,12,199.3595,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2012,01,197.8237,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2012,02,192.807,KG,NGN,SIMA - Niger
Nigeria,Katsina,Jibia (CBM),Millet,Wholesale,2012,03,199.541,KG,NGN,SIMA - Niger
