AdminStrata,Abyan,Abyan,Abyan,Aden,Aden,Aden,Al Bayda,Al Bayda,Al Bayda,Al Dhale'e,Al Dhale'e,Al Dhale'e,Al Hudaydah,Al Hudaydah,Al Hudaydah,Al Jawf,Al Jawf,Al Jawf,Al Maharah,Al Maharah,Al Maharah,Al Mahwit,Al Mahwit,Al Mahwit,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,Amran,Amran,Amran,Dhamar,Dhamar,Dhamar,Hadramaut,Hadramaut,Hadramaut,Hajjah,Hajjah,Hajjah,Ibb,Ibb,Ibb,Lahj,Lahj,Lahj,Marib,Marib,Marib,Raymah,Raymah,Raymah,Sa'ada,Sa'ada,Sa'ada,Sana'a,Sana'a,Sana'a,Shabwah,Shabwah,Shabwah,Socotra,Socotra,Socotra,Taizz,Taizz,Taizz
2017-03-07,116.5955759968367,126.6262459043284,3.228,132.0120976572736,143.4760858210247,1.5,109.3751888751916,124.2323534569031,2.7680000000000002,130.1202684227051,140.564574180599,2.9419999999999997,175.3482822114047,161.36079297687348,3.3289999999999997,112.6599023877977,110.7049519622067,3.404,108.8912943438246,110.7833533217469,2.668,169.1109942669574,163.8879553733384,2.603,142.6756666666669,162.7869807243893,3.214,132.0490401264713,132.3342063619835,2.075,130.9781132075468,147.5364050304806,1.9140000000000001,113.3159031570995,116.9382320635308,4.173,174.92063649501068,152.3590164914706,2.589,142.199905516773,165.5405551756507,3.123,135.0872896854643,140.7246022382794,3.3289999999999997,113.8839038796908,114.9158473669215,2.182,169.2989703205787,180.39829065869577,2.1430000000000002,141.2732070088278,133.9812903376048,3.0589999999999997,138.69975818412212,144.8031323490373,1.7409999999999999,110.2349257410807,113.15028614828191,3.572,101.1738627619786,82.59740242560841,0.135,157.40791612169,160.97442146793338,5.252999999999999
2017-03-08,117.30680594125381,127.15318523576059,3.228,132.3722097634264,144.4752813973608,1.5,109.7301126849054,124.4571943278244,2.7680000000000002,129.8677867046004,140.868403297523,2.9419999999999997,176.4020026721598,162.238135948991,3.3289999999999997,111.7387321146708,110.2064695019568,3.404,109.0821189345304,110.9523593484186,2.668,168.9359342982286,164.2771712754106,2.603,142.1393333333336,162.79137474964722,3.214,130.8636865127862,131.803164107135,2.075,131.15773584905622,147.6484269792414,1.9140000000000001,113.765261602941,117.1706633519642,4.173,173.32029988322577,152.5131235350814,2.589,141.57125510985998,164.82644397755078,3.123,135.3016493578112,141.4150356457696,3.3289999999999997,114.20777323695421,115.120650296753,2.182,169.5388159118478,180.8067829217362,2.1430000000000002,136.5034181388862,131.7209339277062,3.0589999999999997,138.9568304211034,145.0035369917462,1.7409999999999999,110.7133867136658,113.4533875377126,3.572,101.14894743503841,82.96701017738354,0.135,158.00609541037,161.39108737176758,5.252999999999999
2017-03-09,118.01803588567091,127.68012456719279,3.228,132.7323218695792,145.4744769736969,1.5,110.0850364946192,124.6820351987457,2.7680000000000002,129.6153049864957,141.17223241444702,2.9419999999999997,177.4557231329149,163.1154789211085,3.3289999999999997,110.8175618415439,109.70798704170691,3.404,109.2729435252362,111.1213653750903,2.668,168.76087432949979,164.6663871774828,2.603,141.6030000000003,162.7957687749051,3.214,129.6783328991011,131.2721218522865,2.075,131.3373584905656,147.7604489280022,1.9140000000000001,114.2146200487825,117.4030946403976,4.173,171.7199632714409,152.66723057869223,2.589,140.942604702947,164.1123327794509,3.123,135.5160090301581,142.1054690532598,3.3289999999999997,114.5316425942176,115.3254532265845,2.182,169.7786615031169,181.2152751847766,2.1430000000000002,131.73362926894458,129.4605775178076,3.0589999999999997,139.2139026580847,145.2039416344551,1.7409999999999999,111.19184768625091,113.7564889271433,3.572,101.1240321080982,83.33661792915866,0.135,158.60427469905,161.80775327560178,5.252999999999999
2017-03-10,118.72926583008801,128.207063898625,3.228,133.092433975732,146.473672550033,1.5,110.439960304333,124.90687606966699,2.7680000000000002,129.362823268391,141.47606153137102,2.9419999999999997,178.50944359367,163.992821893226,3.3289999999999997,109.896391568417,109.20950458145701,3.404,109.463768115942,111.290371401762,2.668,168.585814360771,165.055603079555,2.603,141.066666666667,162.800162800163,3.214,128.492979285416,130.741079597438,2.075,131.51698113207502,147.872470876763,1.9140000000000001,114.663978494624,117.635525928831,4.173,170.11962665965598,152.82133762230302,2.589,140.31395429603398,163.39822158135098,3.123,135.730368702505,142.79590246075,3.3289999999999997,114.855511951481,115.530256156416,2.182,170.018507094386,181.623767447817,2.1430000000000002,126.96384039900299,127.20022110790899,3.0589999999999997,139.470974895066,145.404346277164,1.7409999999999999,111.670308658836,114.059590316574,3.572,101.099116781158,83.7062256809338,0.135,159.20245398773,162.22441917943598,5.252999999999999
2017-03-11,118.27458365327541,128.01591705885178,2.064,132.0597444022677,146.4628490316953,1.208,109.5911535483476,124.0105840931919,1.16,126.5701697164107,140.1194849399057,1.54,173.3694878667522,164.2680086346988,2.2430000000000003,107.61072457742047,108.3143096178168,2.9210000000000003,108.99179494948321,111.1714290541501,1.858,163.4831832160651,164.9458240932482,2.346,138.3232185533482,161.2962139437032,1.857,125.25012697199679,129.8587269939242,1.669,128.8112380498677,147.1373564905085,1.07,113.64290616375041,117.1019569445723,2.8089999999999997,164.51638673512338,152.7481234473499,2.479,136.82575974138499,161.5295679374028,2.229,133.70979790309198,142.43852573594882,2.231,113.48857073066881,115.0207589351244,0.997,164.6248874890234,181.02515607094767,1.254,122.46214520888674,125.4126043741798,3.185,136.1855503144233,144.7343797540828,0.8909999999999999,110.77611854668241,113.6037395707913,2.5580000000000003,101.004772334021,85.0634128190984,0.135,155.7767010478623,161.3112623246517,3.6519999999999997
2017-03-12,117.8199014764628,127.8247702190786,2.064,131.02705482880341,146.4520255133576,1.208,108.7423467923622,123.1142921167168,1.16,123.7775161644304,138.76290834844042,1.54,168.2295321398344,164.5431953761716,2.2430000000000003,105.32505758642394,107.41911465417661,2.9210000000000003,108.5198217830244,111.0524867065382,1.858,158.3805520713592,164.8360451069414,2.346,135.5797704400294,159.7922650872434,1.857,122.0072746585776,128.9763743904104,1.669,126.10549496766042,146.40224210425401,1.07,112.6218338328768,116.5683879603136,2.8089999999999997,158.91314681059077,152.6749092723968,2.479,133.337565186736,159.6609142934546,2.229,131.689227103679,142.0811490111476,2.231,112.1216295098566,114.51126171383281,0.997,159.2312678836608,180.4265446940784,1.254,117.96045001877047,123.6249876404506,3.185,132.9001257337806,144.0644132310016,0.8909999999999999,109.8819284345288,113.14788882500861,2.5580000000000003,100.91042788688401,86.420599957263,0.135,152.3509481079946,160.39810546986737,3.6519999999999997
2017-03-13,117.3652192996502,127.63362337930539,2.064,129.99436525533912,146.4412019950199,1.208,107.8935400363768,122.2180001402417,1.16,120.9848626124501,137.4063317569751,1.54,163.08957641291659,164.8183821176444,2.2430000000000003,103.03939059542742,106.52391969053642,2.9210000000000003,108.0478486165656,110.9335443589263,1.858,153.2779209266533,164.7262661206346,2.346,132.83632232671062,158.2883162307836,1.857,118.76442234515841,128.0940217868966,1.669,123.39975188545311,145.6671277179995,1.07,111.60076150200321,116.0348189760549,2.8089999999999997,153.30990688605817,152.60169509744372,2.479,129.849370632087,157.79226064950637,2.229,129.668656304266,141.7237722863464,2.231,110.7546882890444,114.0017644925412,0.997,153.8376482782982,179.8279333172091,1.254,113.45875482865421,121.83737090672139,3.185,129.6147011531379,143.3944467079204,0.8909999999999999,108.98773832237521,112.69203807922591,2.5580000000000003,100.816083439747,87.7777870954276,0.135,148.9251951681269,159.48494861508308,3.6519999999999997
2017-03-14,116.9105371228376,127.4424765395322,2.064,128.9616756818748,146.4303784766822,1.208,107.0447332803914,121.3217081637666,1.16,118.1922090604698,136.04975516550982,1.54,157.9496206859988,165.0935688591172,2.2430000000000003,100.75372360443089,105.62872472689621,2.9210000000000003,107.5758754501068,110.8146020113144,1.858,148.1752897819474,164.6164871343278,2.346,130.0928742133918,156.7843673743238,1.857,115.5215700317392,127.2116691833828,1.669,120.69400880324581,144.932013331745,1.07,110.5796891711296,115.5012499917962,2.8089999999999997,147.7066669615256,152.52848092249062,2.479,126.36117607743799,155.92360700555818,2.229,127.64808550485299,141.3663955615452,2.231,109.3877470682322,113.4922672712496,0.997,148.4440286729356,179.2293219403398,1.254,108.95705963853796,120.0497541729922,3.185,126.3292765724952,142.7244801848392,0.8909999999999999,108.0935482102216,112.23618733344321,2.5580000000000003,100.72173899261,89.1349742335922,0.135,145.4994422282592,158.5717917602988,3.6519999999999997
2017-03-15,116.455854946025,127.251329699759,2.064,127.9289861084105,146.41955495834452,1.208,106.195926524406,120.42541618729149,1.16,115.3995555084895,134.6931785740445,1.54,152.809664959081,165.36875560059002,2.2430000000000003,98.46805661343436,104.733529763256,2.9210000000000003,107.10390228364801,110.6956596637025,1.858,143.0726586372415,164.506708148021,2.346,127.349426100073,155.280418517864,1.857,112.27871771832,126.32931657986899,1.669,117.98826572103852,144.1968989454905,1.07,109.55861684025601,114.9676810075375,2.8089999999999997,142.103427036993,152.4552667475375,2.479,122.87298152278899,154.05495336161,2.229,125.62751470543999,141.00901883674402,2.231,108.02080584742001,112.982770049958,0.997,143.050409067573,178.63071056347047,1.254,104.4553644484217,118.262137439263,3.185,123.0438519918525,142.054513661758,0.8909999999999999,107.199358098068,111.78033658766051,2.5580000000000003,100.62739454547301,90.4921613717568,0.135,142.0736892883915,157.65863490551448,3.6519999999999997
2017-03-16,116.0011727692124,127.0601828599858,2.064,126.8962965349462,146.40873144000682,1.208,105.34711976842061,119.52912421081639,1.16,112.6069019565092,133.3366019825792,1.54,147.6697092321632,165.64394234206281,2.2430000000000003,96.18238962243782,103.83833479961581,2.9210000000000003,106.6319291171892,110.5767173160906,1.858,137.97002749253562,164.3969291617142,2.346,124.6059779867542,153.7764696614042,1.857,109.0358654049008,125.44696397635519,1.669,115.28252263883121,143.461784559236,1.07,108.53754450938241,114.43411202327879,2.8089999999999997,136.5001871124604,152.3820525725844,2.479,119.38478696813999,152.1862997176618,2.229,123.606943906027,140.6516421119428,2.231,106.6538646266078,112.47327282866641,0.997,137.65678946221038,178.0320991866012,1.254,99.95366925830544,116.4745207055338,3.185,119.7584274112098,141.3845471386768,0.8909999999999999,106.30516798591441,111.3244858418778,2.5580000000000003,100.533050098336,91.8493485099214,0.135,138.64793634852379,156.74547805073018,3.6519999999999997
2017-03-17,115.54649059239979,126.8690360202126,2.064,125.8636069614819,146.39790792166912,1.208,104.4983130124352,118.6328322343413,1.16,109.81424840452891,131.9800253911139,1.54,142.5297535052454,165.9191290835356,2.2430000000000003,93.89672263144129,102.94313983597561,2.9210000000000003,106.1599559507304,110.4577749684787,1.858,132.8673963478297,164.28715017540742,2.346,121.8625298734354,152.2725208049444,1.857,105.79301309148161,124.5646113728414,1.669,112.5767795566239,142.7266701729815,1.07,107.5164721785088,113.90054303902009,2.8089999999999997,130.8969471879278,152.3088383976313,2.479,115.89659241349099,150.3176460737136,2.229,121.58637310661399,140.2942653871416,2.231,105.28692340579559,111.96377560737481,0.997,132.2631698568478,177.4334878097319,1.254,95.45197406818917,114.68690397180461,3.185,116.4730028305671,140.7145806155956,0.8909999999999999,105.4109778737608,110.8686350960951,2.5580000000000003,100.438705651199,93.206535648086,0.135,135.2221834086561,155.8323211959459,3.6519999999999997
2017-03-18,115.0918084155872,126.6778891804394,2.064,124.83091738801761,146.38708440333141,1.208,103.64950625644981,117.7365402578662,1.16,107.02159485254862,130.6234487996486,1.54,137.3897977783276,166.1943158250084,2.2430000000000003,91.61105564044476,102.0479448723354,2.9210000000000003,105.68798278427161,110.3388326208668,1.858,127.7647652031238,164.1773711891006,2.346,119.1190817601166,150.7685719484846,1.857,102.5501607780624,123.6822587693276,1.669,109.8710364744166,141.991555786727,1.07,106.49539984763521,113.36697405476139,2.8089999999999997,125.29370726339519,152.2356242226782,2.479,112.408397858842,148.44899242976538,2.229,119.565802307201,139.9368886623404,2.231,103.9199821849834,111.4542783860832,0.997,126.86955025148521,176.8348764328626,1.254,90.95027887807292,112.8992872380754,3.185,113.1875782499244,140.0446140925144,0.8909999999999999,104.5167877616072,110.4127843503124,2.5580000000000003,100.344361204062,94.56372278625061,0.135,131.7964304687884,154.9191643411616,3.6519999999999997
2017-03-19,114.63712623877458,126.4867423406662,2.064,123.7982278145533,146.3762608849937,1.208,102.8006995004644,116.8402482813911,1.16,104.22894130056831,129.26687220818332,1.54,132.24984205140981,166.46950256648122,2.2430000000000003,89.32538864944824,101.1527499086952,2.9210000000000003,105.2160096178128,110.2198902732549,1.858,122.6621340584179,164.0675922027938,2.346,116.37563364679781,149.2646230920248,1.857,99.3073084646432,122.7999061658138,1.669,107.1652933922093,141.2564414004725,1.07,105.4743275167616,112.83340507050269,2.8089999999999997,119.6904673388626,152.1624100477251,2.479,108.920203304193,146.5803387858172,2.229,117.54523150778799,139.57951193753922,2.231,102.5530409641712,110.9447811647916,0.997,121.4759306461226,176.23626505599327,1.254,86.44858368795667,111.11167050434621,3.185,109.90215366928169,139.3746475694332,0.8909999999999999,103.6225976494536,109.95693360452971,2.5580000000000003,100.250016756925,95.9209099244152,0.135,128.3706775289207,154.00600748637729,3.6519999999999997
2017-03-20,114.18244406196199,126.295595500893,2.064,122.765538241089,146.365437366656,1.208,101.95189274447901,115.943956304916,1.16,101.43628774858801,127.910295616718,1.54,127.109886324492,166.74468930795402,2.2430000000000003,87.03972165845171,100.257554945055,2.9210000000000003,104.744036451354,110.100947925643,1.858,117.55950291371201,163.957813216487,2.346,113.632185533479,147.760674235565,1.857,96.06445615122401,121.9175535623,1.669,104.459550310002,140.521327014218,1.07,104.45325518588801,112.29983608624399,2.8089999999999997,114.08722741433,152.089195872772,2.479,105.432008749544,144.711685141869,2.229,115.524660708375,139.222135212738,2.231,101.186099743359,110.43528394350001,0.997,116.08231104076,175.63765367912399,1.254,81.9468884978404,109.32405377061701,3.185,106.61672908863899,138.704681046352,0.8909999999999999,102.7284075373,109.50108285874701,2.5580000000000003,100.155672309788,97.2780970625798,0.135,124.944924589053,153.092850631593,3.6519999999999997
2017-03-21,114.49426279999271,126.32690500081182,3.299,122.31144659998955,145.9325039483523,1.375,104.6415732246421,117.66421919084436,10.304,102.14724280883038,128.18257057742863,7.672000000000001,127.234056364447,167.00708918045856,3.612,90.04357255529138,102.4160358779111,13.812000000000001,104.39130927613228,109.9123985148451,1.817,117.93028125130337,163.72268597224965,6.244,113.53285187400282,146.8601583959682,7.357,95.39227403662514,121.16909733386545,4.523,104.98605860477555,140.15780281579472,6.332000000000001,106.47578211250683,113.43335138052153,8.566,113.16092032778782,152.01562865043044,4.257,106.01217301784763,144.50820383583263,9.559,115.62691770410746,139.15984493969066,3.679,104.40655961950281,112.48350321177246,9.299,115.89288403692855,174.65484525402334,4.698,81.13875563559616,108.90296613717638,6.528,106.70750963000944,138.30438290864464,5.216,104.55134763964564,110.73879659181655,7.978,100.15552110417381,97.83973015983055,0.135,124.16129102427782,152.56665599828608,5.207999999999999
2017-03-22,114.80608153802345,126.35821450073064,3.299,121.8573549588901,145.49957053004854,1.375,107.33125370480519,119.38448207677273,10.304,102.85819786907274,128.45484553813927,7.672000000000001,127.35822640440199,167.2694890529631,3.612,93.04742345213103,104.57451681076718,13.812000000000001,104.03858210091055,109.72384910404718,1.817,118.30105958889473,163.4875587280123,6.244,113.43351821452664,145.95964255637136,7.357,94.72009192202626,120.4206411054309,4.523,105.51256689954909,139.79427861737145,6.332000000000001,108.49830903912564,114.56686667479909,8.566,112.23461324124564,151.94206142808892,4.257,106.59233728615126,144.30472252979627,9.559,115.7291746998399,139.09755466664328,3.679,107.62701949564664,114.53172248004492,9.299,115.7034570330971,173.67203682892273,4.698,80.33062277335192,108.48187850373574,6.528,106.7982901713799,137.90408477093726,5.216,106.37428774199127,111.9765103248861,7.978,100.15536989855964,98.4013632570813,0.135,123.37765745950264,152.04046136497917,5.207999999999999
2017-03-23,115.11790027605417,126.38952400064946,3.299,121.40326331779063,145.06663711174483,1.375,110.02093418496828,121.10474496270109,10.304,103.56915292931511,128.72712049884993,7.672000000000001,127.482396444357,167.53188892546765,3.612,96.0512743489707,106.73299774362327,13.812000000000001,103.68585492568883,109.53529969324927,1.817,118.6718379264861,163.25243148377493,6.244,113.33418455505046,145.05912671677456,7.357,94.04790980742739,119.67218487699637,4.523,106.03907519432263,139.4307544189482,6.332000000000001,110.52083596574447,115.70038196907663,8.566,111.30830615470346,151.86849420574737,4.257,107.17250155445491,144.1012412237599,9.559,115.83143169557236,139.03526439359592,3.679,110.84747937179046,116.57994174831737,9.299,115.51403002926564,172.68922840382209,4.698,79.52248991110767,108.0607908702951,6.528,106.88907071275035,137.5037866332299,5.216,108.19722784433691,113.21422405795565,7.978,100.15521869294545,98.96299635433203,0.135,122.59402389472746,151.51426673167228,5.207999999999999
2017-03-24,115.4297190140849,126.42083350056828,3.299,120.94917167669118,144.6337036934411,1.375,112.71061466513137,122.82500784862945,10.304,104.28010798955746,128.99939545956056,7.672000000000001,127.606566484312,167.7942887979722,3.612,99.05512524581036,108.89147867647937,13.812000000000001,103.3331277504671,109.34675028245137,1.817,119.04261626407747,163.01730423953757,6.244,113.23485089557428,144.15861087717772,7.357,93.37572769282852,118.92372864856182,4.523,106.56558348909618,139.06723022052492,6.332000000000001,112.54336289236328,116.83389726335417,8.566,110.38199906816128,151.79492698340582,4.257,107.75266582275854,143.89775991772353,9.559,115.93368869130482,138.97297412054854,3.679,114.06793924793428,118.62816101658983,9.299,115.32460302543419,171.70641997872144,4.698,78.71435704886342,107.63970323685446,6.528,106.97985125412082,137.10348849552256,5.216,110.02016794668255,114.45193779102519,7.978,100.15506748733127,99.52462945158278,0.135,121.81039032995227,150.98807209836536,5.207999999999999
2017-03-25,115.74153775211563,126.4521430004871,3.299,120.49508003559173,144.20077027513736,1.375,115.40029514529445,124.54527073455782,10.304,104.99106304979983,129.2716704202712,7.672000000000001,127.730736524267,168.05668867047675,3.612,102.05897614265002,111.04995960933546,13.812000000000001,102.98040057524537,109.15820087165345,1.817,119.41339460166883,162.7821769953002,6.244,113.1355172360981,143.25809503758092,7.357,92.70354557822965,118.17527242012727,4.523,107.09209178386973,138.70370602210164,6.332000000000001,114.5658898189821,117.96741255763172,8.566,109.4556919816191,151.72135976106426,4.257,108.33283009106218,143.69427861168717,9.559,116.03594568703727,138.9106838475012,3.679,117.2883991240781,120.67638028486228,9.299,115.13517602160273,170.7236115536208,4.698,77.90622418661917,107.21861560341382,6.528,107.07063179549127,136.70319035781517,5.216,111.84310804902819,115.68965152409473,7.978,100.15491628171709,100.08626254883353,0.135,121.02675676517708,150.46187746505845,5.207999999999999
2017-03-26,116.05335649014636,126.4834525004059,3.299,120.04098839449227,143.76783685683364,1.375,118.08997562545755,126.26553362048618,10.304,105.70201811004219,129.54394538098182,7.672000000000001,127.85490656422199,168.31908854298126,3.612,105.06282703948968,113.20844054219154,13.812000000000001,102.62767340002364,108.96965146085554,1.817,119.78417293926019,162.54704975106281,6.244,113.03618357662192,142.35757919798408,7.357,92.03136346363077,117.42681619169272,4.523,107.61860007864327,138.34018182367836,6.332000000000001,116.58841674560091,119.10092785190928,8.566,108.52938489507692,151.64779253872274,4.257,108.91299435936581,143.49079730565083,9.559,116.13820268276973,138.8483935744538,3.679,120.50885900022192,122.72459955313474,9.299,114.94574901777128,169.74080312852018,4.698,77.09809132437493,106.79752796997319,6.528,107.16141233686173,136.30289222010782,5.216,113.66604815137381,116.92736525716428,7.978,100.1547650761029,100.64789564608428,0.135,120.24312320040191,149.93568283175154,5.207999999999999
2017-03-27,116.3651752281771,126.51476200032472,3.299,119.58689675339282,143.3349034385299,1.375,120.77965610562063,127.98579650641454,10.304,106.41297317028456,129.81622034169246,7.672000000000001,127.979076604177,168.5814884154858,3.612,108.06667793632934,115.36692147504763,13.812000000000001,102.27494622480191,108.78110205005763,1.817,120.15495127685155,162.31192250682545,6.244,112.93684991714574,141.45706335838727,7.357,91.3591813490319,116.67835996325817,4.523,108.14510837341682,137.9766576252551,6.332000000000001,118.61094367221973,120.23444314618682,8.566,107.60307780853474,151.5742253163812,4.257,109.49315862766944,143.28731599961446,9.559,116.24045967850218,138.78610330140646,3.679,123.72931887636574,124.77281882140718,9.299,114.75632201393982,168.75799470341954,4.698,76.28995846213068,106.37644033653255,6.528,107.25219287823218,135.90259408240044,5.216,115.48898825371946,118.16507899023382,7.978,100.15461387048873,101.20952874333503,0.135,119.45948963562672,149.40948819844462,5.207999999999999
2017-03-28,116.67699396620782,126.54607150024354,3.299,119.13280511229337,142.90197002022617,1.375,123.46933658578372,129.70605939234292,10.304,107.12392823052691,130.0884953024031,7.672000000000001,128.10324664413199,168.84388828799035,3.612,111.070528833169,117.52540240790373,13.812000000000001,101.92221904958018,108.59255263925972,1.817,120.52572961444291,162.0767952625881,6.244,112.83751625766956,140.55654751879044,7.357,90.68699923443303,115.92990373482363,4.523,108.67161666819037,137.6131334268318,6.332000000000001,120.63347059883854,121.36795844046436,8.566,106.67677072199255,151.50065809403964,4.257,110.07332289597308,143.0838346935781,9.559,116.34271667423464,138.72381302835907,3.679,126.94977875250956,126.82103808967965,9.299,114.56689501010837,167.7751862783189,4.698,75.48182559988643,105.95535270309192,6.528,107.34297341960264,135.5022959446931,5.216,117.3119283560651,119.40279272330336,7.978,100.15446266487454,101.77116184058578,0.135,118.67585607085154,148.8832935651377,5.207999999999999
2017-03-29,116.98881270423854,126.57738100016236,3.299,118.6787134711939,142.46903660192245,1.375,126.15901706594681,131.42632227827127,10.304,107.83488329076928,130.36077026311375,7.672000000000001,128.227416684087,169.1062881604949,3.612,114.07437973000867,119.68388334075982,13.812000000000001,101.56949187435846,108.40400322846182,1.817,120.89650795203428,161.84166801835073,6.244,112.73818259819338,139.65603167919363,7.357,90.01481711983416,115.18144750638909,4.523,109.19812496296392,137.24960922840856,6.332000000000001,122.65599752545737,122.50147373474191,8.566,105.75046363545037,151.42709087169808,4.257,110.65348716427673,142.88035338754173,9.559,116.4449736699671,138.66152275531172,3.679,130.17023862865338,128.8692573579521,9.299,114.37746800627691,166.79237785321826,4.698,74.67369273764218,105.53426506965127,6.528,107.43375396097309,135.10199780698574,5.216,119.13486845841072,120.6405064563729,7.978,100.15431145926036,102.33279493783651,0.135,117.89222250607635,148.35709893183082,5.207999999999999
2017-03-30,117.30063144226928,126.60869050008118,3.299,118.22462183009445,142.0361031836187,1.375,128.84869754610992,133.14658516419962,10.304,108.54583835101164,130.63304522382438,7.672000000000001,128.351586724042,169.36868803299944,3.612,117.07823062684832,121.8423642736159,13.812000000000001,101.21676469913673,108.2154538176639,1.817,121.26728628962564,161.60654077411337,6.244,112.6388489387172,138.7555158395968,7.357,89.34263500523528,114.43299127795454,4.523,109.72463325773745,136.88608502998528,6.332000000000001,124.67852445207618,123.63498902901947,8.566,104.82415654890819,151.35352364935656,4.257,111.23365143258036,142.67687208150537,9.559,116.54723066569954,138.59923248226434,3.679,133.3906985047972,130.91747662622456,9.299,114.18804100244546,165.80956942811764,4.698,73.86555987539795,105.11317743621063,6.528,107.52453450234356,134.70169966927836,5.216,120.95780856075636,121.87822018944246,7.978,100.15416025364618,102.89442803508726,0.135,117.10858894130118,147.8309042985239,5.207999999999999
2017-03-31,117.6124501803,126.64,3.299,117.770530188995,141.603169765315,1.375,131.538378026273,134.866848050128,10.304,109.25679341125401,130.90532018453501,7.672000000000001,128.475756763997,169.631087905504,3.612,120.08208152368799,124.000845206472,13.812000000000001,100.864037523915,108.026904406866,1.817,121.638064627217,161.371413529876,6.244,112.53951527924102,137.855,7.357,88.67045289063641,113.68453504952,4.523,110.251141552511,136.522560831562,6.332000000000001,126.701051378695,124.76850432329701,8.566,103.89784946236601,151.279956427015,4.257,111.81381570088399,142.473390775469,9.559,116.649487661432,138.536942209217,3.679,136.61115838094102,132.965695894497,9.299,113.998613998614,164.826761003017,4.698,73.0574270131537,104.69208980277,6.528,107.615315043714,134.301401531571,5.216,122.780748663102,123.115933922512,7.978,100.154009048032,103.45606113233801,0.135,116.32495537652599,147.304709665217,5.207999999999999
2017-04-01,116.33971658501011,126.1457884903925,0.568,117.100969026773,141.7981189355239,0.375,129.5288065615002,133.2269662311587,1.131,107.41271004424794,129.2432565045264,1.0,126.5294833494205,168.26716339378189,3.2310000000000003,118.70445945887099,122.6025954491943,1.218,100.21437772313641,107.8470227927416,1.3030000000000002,118.45236543538738,157.54554046539772,7.205,108.69375842990667,133.75305077153658,1.0,86.16609275345454,110.7284893352595,3.267,106.71915072519238,132.57232108327054,2.484,125.8955376805142,124.5363641025588,1.494,102.064266066517,148.7248680619572,5.3389999999999995,108.9782192773176,139.159893864641,2.676,115.1899555364822,137.7479682269286,0.7829999999999999,134.3839511936573,131.6292138826648,1.433,110.66972233793688,160.3421027421603,4.905,71.62771383371233,102.52667625833588,2.261,104.07465877285746,130.57707482598576,2.06,121.8506132855764,122.6424929216047,1.218,100.39172523331969,103.50593004899481,0.667,113.94966901662538,145.5602915171882,1.8780000000000001
2017-04-02,115.0669829897202,125.651576980785,0.568,116.43140786455099,141.9930681057328,0.375,127.5192350967274,131.5870844121894,1.131,105.5686266772419,127.58119282451781,1.0,124.58320993484399,166.90323888205978,3.2310000000000003,117.326837394054,121.20434569191659,1.218,99.5647179223578,107.6671411786172,1.3030000000000002,115.26666624355775,153.7196674009194,7.205,104.84800158057232,129.6511015430732,1.0,83.66173261627267,107.772443620999,3.267,103.18715989787376,128.62208133497907,2.484,125.09002398233339,124.3042238818206,1.494,100.230682670668,146.1697796968994,5.3389999999999995,106.14262285375123,135.846396953813,2.676,113.7304234115324,136.9589942446402,0.7829999999999999,132.15674400637363,130.2927318708326,1.433,107.34083067725975,155.8574444813036,4.905,70.19800065427096,100.36126271390175,2.261,100.5340025020009,126.85274812040055,2.06,120.9204779080508,122.1690519206974,1.218,100.6294414186074,103.5557989656516,0.667,111.57438265672478,143.8158733691594,1.8780000000000001
2017-04-03,113.7942493944303,125.1573654711775,0.568,115.761846702329,142.1880172759417,0.375,125.5096636319546,129.9472025932201,1.131,103.72454331023583,125.91912914450921,1.0,122.6369365202675,165.5393143703377,3.2310000000000003,115.94921532923699,119.80609593463889,1.218,98.9150581215792,107.4872595644928,1.3030000000000002,112.08096705172812,149.89379433644112,7.205,101.00224473123797,125.5491523146098,1.0,81.1573724790908,104.8163979067385,3.267,99.65516907055513,124.67184158668759,2.484,124.2845102841526,124.0720836610824,1.494,98.39709927481901,143.6146913318416,5.3389999999999995,103.30702643018486,132.532900042985,2.676,112.2708912865826,136.17002026235178,0.7829999999999999,129.92953681908992,128.9562498590004,1.433,104.01193901658262,151.3727862204469,4.905,68.76828747482959,98.19584916946764,2.261,96.99334623114436,123.1284214148153,2.06,119.9903425305252,121.6956109197901,1.218,100.8671576038951,103.60566788230841,0.667,109.19909629682417,142.07145522113058,1.8780000000000001
2017-04-04,112.5215157991404,124.66315396157,0.568,115.092285540107,142.3829664461506,0.375,123.50009216718179,128.3073207742508,1.131,101.88045994322977,124.25706546450061,1.0,120.690663105691,164.1753898586156,3.2310000000000003,114.57159326441999,118.4078461773612,1.218,98.2653983208006,107.3073779503684,1.3030000000000002,108.89526785989848,146.0679212719628,7.205,97.15648788190362,121.4472030861464,1.0,78.65301234190893,101.86035219247799,3.267,96.12317824323652,120.72160183839611,2.484,123.4789965859718,123.8399434403442,1.494,96.56351587897001,141.0596029667838,5.3389999999999995,100.47143000661848,129.219403132157,2.676,110.8113591616328,135.3810462800634,0.7829999999999999,127.70232963180621,127.6197678471682,1.433,100.68304735590549,146.8881279595902,4.905,67.33857429538823,96.03043562503352,2.261,93.4526899602878,119.40409470923008,2.06,119.0602071529996,121.2221699188828,1.218,101.1048737891828,103.6555367989652,0.667,106.82380993692357,140.3270370731018,1.8780000000000001
