AdminStrata,Agadez,Agadez,Agadez,Agadez,Agadez,Agadez,Agadez,Agadez,Agadez,Agadez,Agadez,Agadez,Agadez,Agadez,Diffa,Diffa,Diffa,Diffa,Diffa,Diffa,Diffa,Diffa,Diffa,Diffa,Diffa,Diffa,Diffa,Diffa,Dosso,Dosso,Dosso,Dosso,Dosso,Dosso,Dosso,Dosso,Dosso,Dosso,Dosso,Dosso,Dosso,Dosso,Maradi,Maradi,Maradi,Maradi,Maradi,Maradi,Maradi,Maradi,Maradi,Maradi,Maradi,Maradi,Maradi,Maradi,Niamey,Niamey,Niamey,Niamey,Niamey,Niamey,Niamey,Niamey,Niamey,Niamey,Niamey,Niamey,Niamey,Niamey,Tahoua,Tahoua,Tahoua,Tahoua,Tahoua,Tahoua,Tahoua,Tahoua,Tahoua,Tahoua,Tahoua,Tahoua,Tahoua,Tahoua,Tillaberi,Tillaberi,Tillaberi,Tillaberi,Tillaberi,Tillaberi,Tillaberi,Tillaberi,Tillaberi,Tillaberi,Tillaberi,Tillaberi,Tillaberi,Tillaberi,Zinder,Zinder,Zinder,Zinder,Zinder,Zinder,Zinder,Zinder,Zinder,Zinder,Zinder,Zinder,Zinder,Zinder
Indicator,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI
2018-01-28,,,32,,,19.494389980863577,10.523129973762938,,,510554,,,,,,,33,,,15.865876830098081,13.217074555052465,,,765478,,,,,,,34,,,13.195701407046213,3.542856740001413,,,2446823,,,,,,,35,,,14.112154687379766,7.3072445145775875,,,4373921,,,,,,,36,,,13.52834035677645,2.1060504265393947,,,897588,,,,,,,37,,,15.77085293821082,5.2475524756137055,,,4634664,,,,,,,38,,,14.18701717470973,2.1916183554430124,,,3924865,,,,,,,39,,,14.993623038774476,10.039600500601788,,,4889058,,,,
2018-01-29,,,32,,,19.494389980863577,10.523129973762938,,,510554,,,,,,,33,,,15.865876830098081,13.217074555052465,,,765478,,,,,,,34,,,13.195701407046213,3.542856740001413,,,2446823,,,,,,,35,,,14.112154687379766,7.3072445145775875,,,4373921,,,,,,,36,,,13.52834035677645,2.1060504265393947,,,897588,,,,,,,37,,,15.77085293821082,5.2475524756137055,,,4634664,,,,,,,38,,,14.18701717470973,2.1916183554430124,,,3924865,,,,,,,39,,,14.993623038774476,10.039600500601788,,,4889058,,,,
2018-01-30,,,32,,,19.494389980863577,10.523129973762938,,,510554,,,,,,,33,,,15.865876830098081,13.217074555052465,,,765478,,,,,,,34,,,13.195701407046213,3.542856740001413,,,2446823,,,,,,,35,,,14.112154687379766,7.3072445145775875,,,4373921,,,,,,,36,,,13.52834035677645,2.1060504265393947,,,897588,,,,,,,37,,,15.77085293821082,5.2475524756137055,,,4634664,,,,,,,38,,,14.18701717470973,2.1916183554430124,,,3924865,,,,,,,39,,,14.993623038774476,10.039600500601788,,,4889058,,,,
2018-01-31,100.01,100.69923084606899,32,,,19.494389980863577,10.523129973762938,0.1029757,99.7279536875868,510554,0.6092464747221242,0.001,,,100.0,100.0,33,,,15.865876830098081,13.217074555052465,0.1046721,96.7132207747707,765478,0.47248653192541207,0.0,,,100.0,100.04,34,,,13.195701407046213,3.542856740001413,0.1921034,95.04027083545151,2446823,0.36332287164923815,0.0,,,100.0,100.0,35,,,14.112154687379766,7.3072445145775875,0.17722420000000005,98.87971467189092,4373921,0.22289908245128506,0.0,,,100.0,100.0,36,,,13.52834035677645,2.1060504265393947,0.1716714,99.1121676888416,897588,0.4188059427656637,0.0,,,100.0,100.0,37,,,15.77085293821082,5.2475524756137055,0.1413407,97.93514929502199,4634664,0.4551870655005242,0.0,,,100.0,100.0199980002,38,,,14.18701717470973,2.1916183554430124,0.157041,98.88076720101057,3924865,0.3865093374552875,0.0,,,100.0,100.0,39,,,14.993623038774476,10.039600500601788,0.13345420000000002,97.2476033215565,4889058,0.30503530663079664,0.0,,
2018-02-01,,,32,,,19.494389980863577,10.523129973762938,,,510554,,,,,,,33,,,15.865876830098081,13.217074555052465,,,765478,,,,,,,34,,,13.195701407046213,3.542856740001413,,,2446823,,,,,,,35,,,14.112154687379766,7.3072445145775875,,,4373921,,,,,,,36,,,13.52834035677645,2.1060504265393947,,,897588,,,,,,,37,,,15.77085293821082,5.2475524756137055,,,4634664,,,,,,,38,,,14.18701717470973,2.1916183554430124,,,3924865,,,,,,,39,,,14.993623038774476,10.039600500601788,,,4889058,,,,
2018-02-02,,,32,,,19.494389980863577,10.523129973762938,,,510554,,,,,,,33,,,15.865876830098081,13.217074555052465,,,765478,,,,,,,34,,,13.195701407046213,3.542856740001413,,,2446823,,,,,,,35,,,14.112154687379766,7.3072445145775875,,,4373921,,,,,,,36,,,13.52834035677645,2.1060504265393947,,,897588,,,,,,,37,,,15.77085293821082,5.2475524756137055,,,4634664,,,,,,,38,,,14.18701717470973,2.1916183554430124,,,3924865,,,,,,,39,,,14.993623038774476,10.039600500601788,,,4889058,,,,
2018-02-03,,,32,,,19.494389980863577,10.523129973762938,,,510554,,,,,,,33,,,15.865876830098081,13.217074555052465,,,765478,,,,,,,34,,,13.195701407046213,3.542856740001413,,,2446823,,,,,,,35,,,14.112154687379766,7.3072445145775875,,,4373921,,,,,,,36,,,13.52834035677645,2.1060504265393947,,,897588,,,,,,,37,,,15.77085293821082,5.2475524756137055,,,4634664,,,,,,,38,,,14.18701717470973,2.1916183554430124,,,3924865,,,,,,,39,,,14.993623038774476,10.039600500601788,,,4889058,,,,
2018-02-04,,,32,,,19.494389980863577,10.523129973762938,,,510554,,,,,,,33,,,15.865876830098081,13.217074555052465,,,765478,,,,,,,34,,,13.195701407046213,3.542856740001413,,,2446823,,,,,,,35,,,14.112154687379766,7.3072445145775875,,,4373921,,,,,,,36,,,13.52834035677645,2.1060504265393947,,,897588,,,,,,,37,,,15.77085293821082,5.2475524756137055,,,4634664,,,,,,,38,,,14.18701717470973,2.1916183554430124,,,3924865,,,,,,,39,,,14.993623038774476,10.039600500601788,,,4889058,,,,
2018-02-05,,,32,,,19.494389980863577,10.523129973762938,,,510554,,,,,,,33,,,15.865876830098081,13.217074555052465,,,765478,,,,,,,34,,,13.195701407046213,3.542856740001413,,,2446823,,,,,,,35,,,14.112154687379766,7.3072445145775875,,,4373921,,,,,,,36,,,13.52834035677645,2.1060504265393947,,,897588,,,,,,,37,,,15.77085293821082,5.2475524756137055,,,4634664,,,,,,,38,,,14.18701717470973,2.1916183554430124,,,3924865,,,,,,,39,,,14.993623038774476,10.039600500601788,,,4889058,,,,
2018-02-06,,,32,,,19.494389980863577,10.523129973762938,,,510554,,,,,,,33,,,15.865876830098081,13.217074555052465,,,765478,,,,,,,34,,,13.195701407046213,3.542856740001413,,,2446823,,,,,,,35,,,14.112154687379766,7.3072445145775875,,,4373921,,,,,,,36,,,13.52834035677645,2.1060504265393947,,,897588,,,,,,,37,,,15.77085293821082,5.2475524756137055,,,4634664,,,,,,,38,,,14.18701717470973,2.1916183554430124,,,3924865,,,,,,,39,,,14.993623038774476,10.039600500601788,,,4889058,,,,
2018-02-07,,,32,,,19.494389980863577,10.523129973762938,,,510554,,,,,,,33,,,15.865876830098081,13.217074555052465,,,765478,,,,,,,34,,,13.195701407046213,3.542856740001413,,,2446823,,,,,,,35,,,14.112154687379766,7.3072445145775875,,,4373921,,,,,,,36,,,13.52834035677645,2.1060504265393947,,,897588,,,,,,,37,,,15.77085293821082,5.2475524756137055,,,4634664,,,,,,,38,,,14.18701717470973,2.1916183554430124,,,3924865,,,,,,,39,,,14.993623038774476,10.039600500601788,,,4889058,,,,
2018-02-08,,,32,,,19.494389980863577,10.523129973762938,,,510554,,,,,,,33,,,15.865876830098081,13.217074555052465,,,765478,,,,,,,34,,,13.195701407046213,3.542856740001413,,,2446823,,,,,,,35,,,14.112154687379766,7.3072445145775875,,,4373921,,,,,,,36,,,13.52834035677645,2.1060504265393947,,,897588,,,,,,,37,,,15.77085293821082,5.2475524756137055,,,4634664,,,,,,,38,,,14.18701717470973,2.1916183554430124,,,3924865,,,,,,,39,,,14.993623038774476,10.039600500601788,,,4889058,,,,
