batch_size,dropout,n_epochs,n_input,n_nodes,optimizer,shuffle,loss
36,0.4586215322960095,31,119,615,adam,False,0.27607017264377937
50,0.604966898651102,24,10,309,adam,False,0.5167829332110359
44,0.29219133050804136,41,98,402,rmsprop,False,0.767109751241101
56,0.5228852737368026,60,22,581,adam,False,0.46427413937404916
23,0.48890155506618044,16,76,382,adam,True,1.0133624122531129
9,0.8800749985717088,43,36,638,adam,False,0.504302234405479
12,0.2236310779817144,3,48,784,adam,False,0.8443283300084907
61,0.5715691075877017,85,73,406,rmsprop,False,0.7612938241298217
63,0.6777986329609462,79,97,220,adam,False,0.43744955870793223
1,0.7139091654122232,63,118,568,adam,True,1.3454287808765817
21,0.40947285386641225,86,32,935,adam,False,0.45348059841131194
13,0.3539203471232984,20,9,406,adam,False,0.48286649197493103
37,0.3324103208736373,10,96,984,rmsprop,False,0.7043080008126752
17,0.3787489901341776,77,37,880,adam,False,0.6299392695726448
3,0.4558227173214345,92,100,647,adam,True,1.3849186781122014
41,0.7421116902089095,19,57,300,adam,False,0.793751362458913
42,0.7963017878905629,75,60,234,adam,False,0.5971601512038859
60,0.9930189864012307,54,90,730,rmsprop,False,1.5033895054378945
34,0.2546390450386368,11,11,386,adam,False,0.5422718129582731
6,0.20279679803749773,53,55,71,adam,True,1.2362890123575476
52,0.1388927795259961,46,86,29,adam,False,1.2417623433209855
16,0.5387433510494172,35,17,828,adam,False,0.47029602726622954
8,0.7637838593272551,51,65,675,adam,False,0.5864618875859736
28,0.6279675603960735,25,62,528,rmsprop,False,0.632054965696777
24,0.8513404211934399,17,21,358,adam,True,0.6690534815336433
43,0.5126887617466576,62,85,48,adam,False,0.8536407944357756
30,0.08403165909888172,91,15,32,adam,False,0.501157092391599
20,0.6928681351584802,81,27,867,adam,False,0.5057860288004226
40,0.475214540950982,70,104,79,rmsprop,False,0.595462007371662
62,0.4309149026022787,39,119,40,adam,True,1.2293019240447598
22,0.010860271711482572,48,28,686,adam,False,0.3570580614715788
35,0.39874159447353996,13,58,398,adam,False,0.8549228115132793
39,0.6599286552975889,37,40,958,adam,False,0.5449442435856742
18,0.6094658498313756,8,8,239,rmsprop,False,0.5797318862549186
58,0.5550825928798016,69,43,336,adam,True,1.0861604048252935
54,0.3050634549855111,88,80,579,adam,False,0.6959781521794944
33,0.1750421142918855,98,54,26,adam,False,0.4466989579159705
12,0.5951168116101557,9,105,342,adam,False,0.6647876951966845
11,0.35916018178994824,67,61,444,rmsprop,False,0.6621882149599164
14,0.273618629925944,64,95,705,adam,True,0.9366349653771726
31,0.8277440739758802,52,44,777,adam,False,0.5434372351594792
53,0.6441049834429405,99,24,523,adam,False,0.4869782023467937
29,0.5755431492424785,7,31,252,adam,False,0.9043477815396794
10,0.495414539359588,36,99,191,rmsprop,False,0.7252252876504145
57,0.526827805276688,55,30,497,adam,False,0.47410126813994974
55,0.4659304488249006,38,119,482,adam,True,1.3385579378317884
51,0.7340360406912372,87,20,112,adam,False,0.519893630597427
25,0.44486141285523595,77,83,86,adam,False,0.6326486120309063
48,0.3787883204714658,61,42,801,rmsprop,False,0.528620741311953
7,0.41218946586213334,1,72,173,adam,False,1.7063511155963376
8,0.6777760783542927,75,119,593,adam,False,0.3610293792893712
49,0.7114617233058047,77,107,510,adam,False,0.4925267940516238
8,0.6351604823847766,45,116,407,adam,False,0.20133897529798817
45,0.5031013621390739,89,103,270,adam,False,0.45236568533565114
8,0.616068761477937,74,34,310,adam,False,0.41363880115928675
17,0.7779141779108135,72,94,315,adam,False,0.5662915630735259
47,0.5857548940390451,26,91,744,adam,False,0.6629762528280629
38,0.5242299368005927,77,119,722,adam,False,0.15632090148187955
32,0.5448546321292473,96,12,797,adam,False,0.5419743004736184
5,0.6919435361367943,23,106,101,adam,False,0.8330558076265703
50,0.6641261117488099,65,82,340,adam,False,0.6898372626915341
26,0.8077712731744331,14,119,941,adam,False,0.31139717476130196
4,0.442369424790627,94,115,728,adam,False,0.4731289293825946
2,0.8869784054681007,97,68,712,adam,False,0.819689330757905
46,0.5607952604836375,33,38,20,adam,False,1.1882543223734028
36,0.3329605835689422,71,113,746,adam,True,1.8693139548123767
27,0.48261334079819085,49,46,933,adam,False,0.7114250768704197
15,0.9300260711687636,30,5,194,adam,False,0.5902028566109216
59,0.6253659971627645,40,101,559,adam,False,0.41859648355489937
12,0.7157370129963625,66,51,33,adam,False,0.6832935354746749
19,0.759645136206506,6,14,42,rmsprop,False,1.0964078074658377
56,0.6001060770882514,73,33,461,adam,True,1.315787847773154
23,0.4136192404600352,21,56,228,adam,False,0.7026837784861908
61,0.5067565289013689,80,78,551,adam,False,0.6014480911936593
44,0.3674931930844222,98,67,862,adam,False,0.9103912589355334
8,0.5794915667082821,50,87,267,rmsprop,False,1.0990581219313091
13,0.5387190256356693,82,26,401,adam,True,0.7215409904686408
9,0.3929142663336066,4,71,954,adam,False,1.0502625736355324
21,0.6492224139268759,44,102,771,adam,False,0.4299522895738832
63,0.24616483856834362,76,59,176,adam,False,0.6385817246729729
41,0.2918647214005107,28,75,839,rmsprop,False,0.8413224223382298
1,0.43718056294158436,42,23,741,adam,False,0.6342006667293341
17,0.46403131201127806,68,114,226,adam,True,1.022774122865958
37,0.20783939201203216,34,47,650,adam,False,0.7167174339337714
52,0.8604114969171337,32,109,708,adam,False,0.4578328737445435
60,0.7286251534394865,56,69,669,adam,False,0.8078350256208633
34,0.6842258682420568,57,13,899,rmsprop,False,0.5207597983086995
6,0.564284200568631,27,6,997,adam,False,0.4374796957745522
3,0.4871230797802011,47,84,272,adam,True,1.7166398444088897
42,0.9528134255054228,29,88,942,adam,False,0.7939591956069469
16,0.6108368753672958,15,63,570,adam,False,0.7943440691915054
24,0.31617597526969254,2,110,363,adam,False,1.486627306649276
28,0.3463914179786941,84,119,111,rmsprop,False,0.16974067160836978
43,0.7760284359413261,22,108,832,adam,False,0.5394965674626662
20,0.9003481138409117,58,89,406,adam,True,1.1157191077257749
30,0.5281804717705306,77,39,82,adam,False,0.5185152914787794
39,0.41919337911318233,95,49,617,adam,False,1.1480852746654338
62,0.6316430190801037,83,81,548,adam,False,0.753568534842784
35,0.6621278176789002,90,19,701,rmsprop,False,0.46591912338071034
40,0.45222723556044647,5,53,485,adam,False,1.2478561888493334
8,0.8036164530377847,75,52,797,adam,True,1.2181302474650246
12,0.5917230965907716,41,93,606,adam,False,0.7507506055051563
31,0.04523380600354132,18,92,538,adam,False,1.1639147949826727
22,0.5542540613084455,59,74,193,adam,False,0.6995577970717616
18,0.7512595641247959,93,16,448,rmsprop,False,0.4942021152943569
