batch_size,dropout,n_epochs,n_input,n_nodes,optimizer,shuffle,loss
62,0.7852537727945462,14,8,687,adam,False,0.41201690137232044
31,0.729343111554426,67,50,120,adam,True,1.04369753252953
32,0.8778912088894512,38,44,442,adam,False,0.453400569379686
42,0.749591192844324,91,21,449,adam,False,0.425480320715865
60,0.9999808394655892,75,105,454,adam,False,0.8394513923101122
57,0.9133691259818788,44,64,582,adam,False,0.46656712274468237
16,0.954005224744673,59,74,712,adam,False,0.7449203614785309
40,0.8512108035845856,94,23,433,adam,True,0.8894718960628916
52,0.6316730281184244,12,35,791,adam,False,0.5944612879462348
44,0.8181232651715409,93,37,495,adam,False,0.4467195216716626
45,0.7175878012925697,30,36,129,adam,False,0.48552849554057403
50,0.8021157504653371,89,52,367,adam,False,0.5204654444704319
6,0.9344113255024054,46,70,674,adam,False,0.5870446656443684
39,0.6619090622090309,47,41,413,adam,True,1.0077159992922595
15,0.8661200599145286,54,109,152,adam,False,0.9602886067442912
8,0.6004727650119301,41,89,993,adam,False,0.8131585089497619
26,0.8958334441130119,82,92,510,adam,False,1.0651806212051285
56,0.6971760291828476,17,6,81,adam,False,0.5337317079384878
41,0.8322413915912434,76,100,686,adam,False,1.1907993940762835
43,0.9772422532659379,57,62,844,adam,True,1.1027638612864377
34,0.9544602156702835,63,72,630,adam,False,0.5904551043299253
49,0.9181911446780532,96,10,482,adam,False,0.3889556872931994
