AdminStrata,Al-Hasakeh,Al-Hasakeh,Al-Hasakeh,Aleppo,Aleppo,Aleppo,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,As-Sweida,As-Sweida,As-Sweida,Damascus,Damascus,Damascus,Dar'a,Dar'a,Dar'a,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,Hama,Hama,Hama,Homs,Homs,Homs,Lattakia,Lattakia,Lattakia,Rural Damascus,Rural Damascus,Rural Damascus,Tartous,Tartous,Tartous
2018-09-25,99.99717111055378,107.93092312244666,0.08599999999988567,105.25003844398876,145.0955482501203,1.6878000000001883,100.01645161290335,106.73884514105886,0.016999999999966237,100.61377959352012,103.06920925386808,0.641000000000023,100.48387096774196,110.22894124785101,0.5000000000000295,100.63048387096761,102.41489499548747,0.6515000000000908,100.00580036541545,103.54916592711388,0.014000000000049407,108.02600966781262,148.5638116132315,2.1874999999999445,100.75636461794574,107.41027118302938,0.29350000000009724,129.80460064784478,257.2804384892015,13.982599999999978,100.34347969115868,105.63758436188631,0.35599999999995546,113.82602214104722,204.15473779126123,7.199199999999743
2018-09-26,99.98237424796096,106.4911806914434,0.09879999999988567,105.45101646067741,142.09103486955112,1.7635000000001884,100.02303225806465,105.53911931551245,0.020399999999966237,100.85929143092815,102.71721227976224,0.769200000000023,100.67741935483873,108.94832642329848,0.6000000000000295,100.88267741935472,102.07228483570134,0.7818000000000909,100.0070884599275,102.89169105071151,0.016200000000049408,108.29391443458147,146.03638337790466,2.2538999999999443,100.8206462852039,106.41175535434805,0.3234000000000972,130.10055323685773,250.38547345373786,14.181599999999978,100.48087156762209,104.69387683197809,0.4271999999999555,113.94606982538943,198.19318987539882,7.392299999999743
2018-09-27,99.96473546118725,105.23635823756925,0.11159999999988568,105.64191168282856,139.14902993852462,1.8392000000001885,100.03070967741948,104.50208438452982,0.023799999999966237,101.14572190790417,102.5079582881723,0.897400000000023,100.90322580645164,107.85286682172097,0.7000000000000295,101.17690322580633,101.89066767561435,0.912100000000091,100.00853748416789,102.32434098758158,0.018400000000049408,108.54065279354683,143.54954897528006,2.320299999999944,100.89034282734009,105.54239672111038,0.3533000000000972,130.27510928501877,243.26539620511602,14.380599999999978,100.64116209016274,103.93477170038915,0.49839999999995555,113.98663455612525,192.10982376161303,7.585399999999743
2018-09-28,99.94425475023267,104.1664557608242,0.12439999999988569,105.8227241104422,136.26953345704078,1.9149000000001886,100.03948387096787,103.62774034811096,0.027199999999966237,101.47307102444819,102.44144727909831,1.025600000000023,101.16129032258067,106.94256244311848,0.8000000000000295,101.51316129032246,101.87004351522654,1.042400000000091,100.01014743813664,101.84711573772405,0.02060000000004941,108.7662247447087,141.10330840535778,2.386699999999944,100.96545424435429,104.80219528331635,0.3832000000000972,130.32826879232786,235.92020674333602,14.579599999999978,100.82435125878062,103.36026896711954,0.5695999999999556,113.94771633325465,185.90463944990387,7.7784999999997435
2018-09-29,99.92093211509722,103.28147326120828,0.1371999999998857,105.99345374351833,133.45254542509966,1.9906000000001887,100.0493548387098,102.91608720625591,0.030599999999966238,101.84133878056022,102.51767925254028,1.153800000000023,101.45161290322584,106.21741328749103,0.9000000000000294,101.8914516129031,102.01041235453789,1.1727000000000911,100.01191832183375,101.46001530113895,0.02280000000004941,108.97063028806707,138.69766166813775,2.4530999999999437,101.04598053624653,104.19115104096595,0.41310000000009717,130.26003175878506,228.34990506839785,14.778599999999978,101.03043907347575,102.97036863216921,0.6407999999999556,113.82931515677765,179.57763694027133,7.971599999999744
2018-09-30,99.89476755578092,102.58141073872146,0.1499999999998857,106.15410058205696,130.6980658427012,2.0663000000001883,100.06032258064529,102.36712495896465,0.03399999999996624,102.25052517624026,102.73665420849818,1.2820000000000231,101.77419354838713,105.67741935483858,1.0000000000000295,102.31177419354827,102.31177419354842,1.3030000000000912,100.0138501352592,101.16303967782629,0.02500000000004941,109.15386942362196,136.33260876362002,2.5194999999999435,101.13192170301679,103.70926399405921,0.44300000000009715,130.07039818439034,220.5544911803015,14.977599999999978,101.25942553424811,102.76507069553821,0.7119999999999557,113.63143102669426,173.12881623271545,8.164699999999744
2018-10-01,99.93685894984162,102.13747399809466,0.7875999999998857,106.3106947527693,128.03034996756907,2.475500000000188,100.16916747064498,102.07763398010782,0.5502999999999663,102.72185310638135,103.11959504186508,1.634000000000023,102.09970674486806,105.29325513196467,1.1200000000000294,102.76692437845097,102.76692437845112,1.5920000000000911,100.07079020416418,101.01103619353721,0.3098000000000495,109.339717196941,134.07674531261543,3.023799999999943,101.25553300157557,103.3918317369435,0.6899000000000971,129.86601568208982,212.73771805528523,17.12609999999998,101.51357223866566,102.74663675479448,0.9055999999999557,113.46298073567192,166.72720146871092,10.049599999999744
2018-10-02,100.0470450392084,101.81022453770588,1.4244999999998857,106.44367800944691,125.55964909931973,2.8083000000001883,100.37588950870888,101.92469418520479,1.0665999999999662,103.25532257098351,103.57351611937048,1.9860000000000229,102.42815249266864,104.9829912023459,1.2400000000000295,103.25690216761123,103.25690216761137,1.8810000000000913,100.18273852854873,100.9349353200471,0.5946000000000495,109.48668066032977,131.93875918603186,3.370599999999943,101.41340122086407,103.15474867331464,0.9244000000000971,129.48119390155028,205.17540009360235,18.35039999999998,101.7928791867284,102.78055660608302,1.0991999999999558,113.2417318233897,160.7128970365466,11.505699999999743
2018-10-03,100.2253258238812,101.59966235755513,2.0613999999998858,106.55305035208983,123.28596323795317,3.141100000000188,100.680488694837,101.90830557425551,1.5828999999999662,103.85093357004673,104.09841744101433,2.3380000000000227,102.75953079178889,104.74662756598227,1.3600000000000296,103.78170756102902,103.78170756102917,2.1700000000000914,100.3496951084128,100.93473705735592,0.8794000000000496,109.59475981378823,129.91865038386925,3.717399999999943,101.60552636088228,102.99801480317262,1.158900000000097,128.91593284277187,197.86753729525284,19.57469999999998,102.09734637843634,102.86683024940388,1.2927999999999558,112.96768428984757,155.08590293622242,12.961799999999743
2018-10-04,100.4717013038601,101.50578745764241,2.6982999999998856,106.63881178069805,121.2092923834694,3.473900000000188,101.08296502902931,102.02846814726,2.099199999999966,104.50868610357102,104.6942990067967,2.6900000000000226,103.09384164222877,104.58416422287377,1.4800000000000297,104.34134055870436,104.3413405587045,2.4590000000000916,100.57165994375642,101.01044140546368,1.1642000000000496,109.66395465731641,128.01641890612763,4.064199999999943,101.8319084216302,102.92163012651744,1.393400000000097,128.17023250575443,190.81412966023674,20.798999999999978,102.42697381378949,103.00545768475702,1.4863999999999558,112.64083813504553,149.84621916773838,14.417899999999742
2018-10-05,100.78617147914504,101.52859983796773,3.3351999999998854,106.70096229527155,119.32963653586842,3.8067000000001876,101.58331851128585,102.28518190421829,2.615499999999966,105.22858017155639,105.36116081671754,3.0420000000000225,103.4310850439883,104.4956011730204,1.6000000000000298,104.93580116063725,104.9358011606374,2.7480000000000917,100.84863303457958,101.16204836437042,1.4490000000000496,109.6942651909143,126.23206475280702,4.410999999999943,102.09254740310786,102.92559464334911,1.627900000000097,127.24409289049805,184.015177188554,22.023299999999978,102.78176149278782,103.19643891214247,1.6799999999999558,112.26119335898359,144.99384573109452,15.873999999999741
2018-10-06,101.16873634973602,101.66809949853108,3.972099999999885,106.73950189581036,117.64699569515022,4.139500000000188,102.18154914160658,102.67844684513032,3.1317999999999664,106.0106157740028,106.09900287077687,3.3940000000000223,103.77126099706749,104.48093841642216,1.72000000000003,105.56508936682768,105.56508936682783,3.037000000000092,101.18061438088228,101.38955793407608,1.7338000000000497,109.68569141458191,124.5655879239074,4.757799999999943,102.38744330531524,103.00990835366763,1.8624000000000969,126.13751399700273,177.47067988020464,23.247599999999977,103.16170941543136,103.43977393156018,1.8735999999999557,111.82874996166174,140.5287826262908,17.330099999999742
2018-10-07,101.61939591563308,101.92428643933245,4.608999999999885,106.75443058231447,116.16136986131484,4.472300000000189,102.87765691999155,103.20826296999616,3.6480999999999666,106.85479291091029,106.90782516897468,3.746000000000022,104.1143695014663,104.54017595307904,1.84000000000003,106.22920517727566,106.2292051772758,3.326000000000092,101.56760398266452,101.69297011458069,2.01860000000005,109.63823332831923,123.01698841942877,5.104599999999943,102.71659612825235,103.17457125747298,2.096900000000097,124.85049582526842,171.1806377351887,24.471899999999977,103.56681758172009,103.73546274301022,2.0671999999999557,111.34350794308,136.45102985332719,18.78619999999974
2018-10-08,102.13815017683619,102.29716066037187,5.245899999999885,106.74574835478387,114.87275903436222,4.8051000000001896,103.6716418464407,103.87463027881576,4.164399999999967,107.76111158227883,107.78762771131096,4.098000000000022,104.46041055718479,104.67331378299107,1.9600000000000302,106.92814859198117,106.92814859198133,3.615000000000092,102.00960183992632,102.07228490588427,2.30340000000005,109.55189093212627,121.58626623937114,5.451399999999943,103.08000587191917,103.41958335476518,2.331400000000097,123.38303837529517,165.14505075350613,25.696199999999976,103.99708599165402,104.08350534649253,2.2607999999999557,110.80546730323836,132.7605874122038,20.24229999999974
2018-10-09,102.72499913334538,102.78672216164932,5.882799999999885,106.71345521321857,113.78116321429239,5.13790000000019,104.56350392095408,104.67754877158912,4.680699999999967,108.72957178810844,108.73841049778575,4.450000000000022,104.80938416422292,104.88035190615823,2.0800000000000303,107.66191961094424,107.6619196109444,3.9040000000000923,102.50660795266765,102.52750230798678,2.5882000000000502,109.42666422600303,120.27342138373449,5.798199999999943,103.47767253631571,103.74494464554422,2.5659000000000973,121.73514164708295,159.36391893515693,26.920499999999976,104.45251464523315,104.48390174200713,2.4543999999999557,110.21462804213681,129.45745530292055,21.69839999999974
2018-10-10,103.3799427851606,103.39297094316481,6.519699999999885,106.65755115761857,112.88658240110534,5.470700000000191,105.55324314353166,105.61701844831626,5.196999999999967,109.76017352839912,109.760173528399,4.802000000000023,105.16129032258068,105.16129032258053,2.2000000000000304,108.43051823416486,108.430518234165,4.193000000000092,103.05862232088852,103.05862232088826,2.8730000000000504,109.26255320994949,119.07845385251885,6.144999999999943,103.90959612144196,104.15065512981012,2.8004000000000975,119.90680564063179,153.83724228014114,28.144799999999975,104.93310354245747,104.93665192955405,2.6479999999999557,109.57099015977538,126.54163352547747,23.15449999999974
2018-10-11,104.14406267369581,104.15675355188458,7.8204999999998845,106.6110323083061,112.20542243478111,6.046000000000191,106.72396874022682,106.77614853505057,6.342199999999967,110.84492879594511,110.844928795945,5.322600000000023,105.59214978569823,105.59214978569806,2.7400000000000304,109.22709804703422,109.22709804703436,4.598500000000092,103.75885045743573,103.75884389797072,3.6800000000000503,109.12995972714083,118.03490323047177,6.913999999999942,104.44996172448859,104.70685057617943,3.4441000000000974,117.98674616914671,148.57669964147212,30.443799999999975,105.50150359654845,105.5044068223547,3.1947999999999555,108.94185647558359,124.03163884452569,25.90789999999974
2018-10-12,105.01745584684373,105.02981132636943,9.120499999999884,106.59258216011727,111.6218081546931,6.668900000000192,108.0756807110396,108.11742454689855,7.487399999999967,111.9838375907464,111.98383759074628,5.843200000000023,106.1019625535755,106.10196255357535,3.2800000000000304,110.05165904955231,110.05165904955247,5.004000000000092,104.6072601106951,104.6072404323006,4.4867000000000505,109.0728338970615,117.15754261192338,7.813999999999941,105.10241652577417,105.37528777960958,4.098200000000098,116.1996909752251,143.73457278010463,33.47409999999997,106.15771480750607,106.16003738815103,3.7415999999999556,108.43568397579814,121.80518389417577,28.937999999999736
2018-10-13,106.00012230460433,106.01214426661939,10.420499999999885,106.60220071305217,111.13573956084129,7.291800000000192,109.60837905596995,109.64084648386019,8.632599999999968,113.176899912803,113.17689991280288,6.3638000000000225,106.69072862621255,106.69072862621239,3.8200000000000305,110.90420124171916,110.90420124171932,5.409500000000092,105.6038512806666,105.60381192387788,5.293400000000051,109.09117571971152,116.44637199687362,8.713999999999942,105.86696052529877,106.15596674010052,4.752300000000099,114.5456400588669,139.3108616960387,36.50439999999997,106.90173717533033,106.90354362694303,4.288399999999956,108.05247266041907,119.86226867442772,31.968099999999733
2018-10-14,107.09206204697763,107.10375237263442,11.720499999999886,106.63988796711075,110.74721665322569,7.914700000000193,111.32206377501788,111.34641434593551,9.777799999999967,114.4241157621149,114.42411576211478,6.8844000000000225,107.35844800360934,107.35844800360918,4.3600000000000305,111.78472462353476,111.78472462353491,5.815000000000092,106.74862396735026,106.74855837270258,6.100100000000051,109.18498519509089,115.90139138532253,9.613999999999942,106.74359372306233,107.04888745765227,5.406400000000099,113.02459342007212,135.3055663892743,39.534699999999965,107.73357070002123,107.7349255387307,4.835199999999956,107.79222252944636,118.20289318528152,34.998199999999734
2018-10-15,108.29327507396361,108.30463564441455,13.020499999999886,106.70564392229304,110.4562394318463,8.537600000000191,113.21673486818341,113.23412813312453,10.922999999999966,115.7254851386821,115.72548513868199,7.4050000000000225,108.1051206857659,108.10512068576573,4.9000000000000306,112.6932291949991,112.69322919499925,6.220500000000092,108.04157817074606,108.04147977877469,6.906800000000051,109.35426232319958,115.52260077727011,10.513999999999943,107.73231611906486,108.05404993226485,6.0605000000001,111.6365510588408,131.71868685981147,42.56499999999996,108.65321538157879,108.65418312351406,5.381999999999956,107.65493358288,116.82705742673718,38.02829999999974
2018-10-16,109.60376138556228,109.61479408195976,14.320499999999887,106.799468578599,110.26280789670311,9.16050000000019,115.29239233546653,115.30398784542722,12.068199999999965,117.08100804250462,117.08100804250451,7.925600000000022,108.9307466726822,108.93074667268203,5.440000000000031,113.6297149561122,113.62971495611234,6.626000000000092,109.48271389085403,109.48257614209419,7.713500000000051,109.59900710403761,115.31000017271633,11.413999999999943,108.83312771330638,109.17145416393824,6.7146000000001,110.3815129751729,128.55022310765017,45.59529999999996,109.66067122000298,109.6613163812931,5.928799999999956,107.64060582072001,115.73476139879469,41.05839999999974
2018-10-17,111.02352098177364,111.03422768527007,15.620499999999888,106.92136193602866,110.16692204779612,9.78340000000019,117.54903617686723,117.55599348284356,13.213399999999965,118.49068447358245,118.49068447358233,8.446200000000022,109.83532596435826,109.8353259643581,5.980000000000031,114.59418190687401,114.59418190687417,7.031500000000092,111.07203112767414,111.0718474626611,8.520200000000052,109.91921953760499,115.26358957166123,12.313999999999943,110.04602850578686,110.40110015267244,7.368700000000101,109.25947916906844,125.80017513279044,48.625599999999956,110.75593821529384,110.75632531206783,6.4755999999999565,107.74923924296638,114.92600510145407,44.08849999999975
2018-10-18,112.55255386259768,112.56293645434548,16.920499999999887,107.07132399458203,110.16858188512533,10.40630000000019,119.98666639238553,119.9901450453736,14.358599999999964,119.95451443191557,119.95451443191546,8.966800000000022,110.81885856079408,110.81885856079393,6.520000000000031,115.58663004728459,115.58663004728474,7.437000000000092,112.80952988120639,112.80929374047541,9.326900000000053,110.3148996239017,115.3833689741048,13.213999999999944,111.37101849650632,111.74298789846748,8.0228000000001,108.2704496405274,123.46854293523225,51.65589999999995,111.93901636745132,111.93920991583822,7.022399999999957,107.98083384961912,114.4007885347153,47.11859999999975
2018-10-19,114.19086002803442,114.20092038918595,18.220499999999888,107.24935475425907,110.26778740869077,11.02920000000019,122.60528298202144,122.60644253301733,15.503799999999963,121.472497917504,121.47249791750389,9.487400000000022,111.88134446198966,111.88134446198949,7.060000000000031,116.60705937734392,116.60705937734407,7.842500000000092,114.69521015145078,114.69491497553715,10.133600000000055,110.78604736292775,115.66933838004701,14.113999999999944,112.80809768546477,113.19711740132331,8.6769000000001,107.41442438954982,121.55532651497562,54.68619999999995,113.20990567647546,113.2099701926043,7.569199999999957,108.33538964067822,114.15911169857837,50.14869999999976
2018-10-20,115.93843947808385,115.94817948979154,19.52049999999989,107.45545421505983,110.4645386184924,11.652100000000189,125.40488594577492,125.40488594577474,16.648999999999962,123.04463493034775,123.04463493034763,10.008000000000022,113.02278366794498,113.0227836679448,7.600000000000031,117.65546989705199,117.65546989705213,8.248000000000092,116.72907193840733,116.72871116784626,10.940300000000056,111.33266275468313,116.12149778948789,15.013999999999944,114.35726607266218,114.76348866123998,9.331000000000099,106.69140341613566,120.06052587202053,57.71649999999995,114.56860614236624,114.56860614236605,8.115999999999957,108.81290661614366,114.2009745930433,53.17879999999976
2018-10-21,117.8500066351852,117.85612460897042,22.60399999999989,107.70662220540065,110.76947262062568,12.982400000000188,128.2674597765676,128.26797359643274,18.02879999999996,124.61314658425262,124.63499212180513,10.637000000000022,114.17646869259772,114.19258161193629,8.48000000000003,118.73829786879158,118.75990806203627,9.103900000000092,118.82288287597892,118.8222880419947,11.889000000000056,111.9309859917722,116.70711739910091,16.281999999999943,115.90780714406945,116.33399885578223,9.888200000000099,106.10554987416518,118.97743312043993,62.145799999999944,115.91395086404255,115.9264585806059,8.662899999999958,109.39229051482559,114.49278563583495,57.51979999999976
2018-10-22,119.92846763369757,119.92753293265469,25.67619999999989,108.01381627119129,111.12570482655812,14.265800000000189,131.1919077002059,131.19344915980167,19.40519999999996,126.13711423965061,126.20265085230837,11.137800000000022,115.31014147143179,115.35848022944779,9.260000000000032,119.8135110344982,119.878341614232,9.829500000000092,120.97651428605143,120.9755169198683,12.835800000000056,112.59972631020845,117.36214241094585,17.51009999999994,117.4540720555487,117.9018395908532,10.4175000000001,105.71922291222609,118.10306431218388,66.56899999999995,117.22304119542717,117.2605643451176,9.13859999999996,110.12679976441464,114.93854600247735,61.81979999999976
2018-10-23,122.17382247362099,122.16240446084431,28.748399999999894,108.3770364124317,111.5332352362897,15.549200000000189,134.1782297166898,134.1813126358816,20.781599999999962,127.61653789654171,127.74761112185733,11.638600000000022,116.42380200444715,116.52047952047934,10.040000000000033,120.88110939417184,121.0107705536393,10.555100000000092,123.18996616862482,123.18839780146705,13.782600000000055,113.33888370999185,118.0865728250227,18.73819999999994,118.99606080709998,119.46701086645288,10.946800000000101,105.53242253031839,117.43741944725235,70.99219999999995,118.49587713652011,118.57092343590115,9.61429999999996,111.01643436491082,115.53825569297052,66.11979999999976
2018-10-24,124.58607115495545,124.5607391935393,31.820599999999896,108.79628262912193,111.99206384982041,16.83260000000019,137.22642582601932,137.23156402467248,22.157999999999962,129.05141755492596,129.26987293045204,12.139400000000022,117.51745029164383,117.6785794850309,10.820000000000034,121.9410929478125,122.15719488025816,11.280700000000092,125.4632385236991,125.46093068679095,14.729400000000055,114.1484581911224,118.88040864133147,19.966299999999936,120.53377339872324,121.02951268258133,11.476100000000102,105.5451487284421,116.98049852564537,75.41539999999996,119.73245868732135,119.85753585295654,10.089999999999959,112.06119431631411,116.29191470731446,70.41979999999975
2018-10-25,127.16521367770096,127.12253713073969,34.892799999999895,109.27155492126197,112.50219066715026,18.11600000000019,140.33649602819446,140.34420332617432,23.534399999999962,130.44175321480333,130.7694362780925,12.640200000000021,118.5910863330218,118.8327801231025,11.600000000000035,122.99346169542018,123.31761459408861,12.006300000000092,127.79633135127428,127.79311557583999,15.676200000000055,115.02844975360013,119.74364985987215,21.194399999999934,122.06720983041853,122.5893450392385,12.005400000000103,105.75740150659719,116.73230154736292,79.83859999999997,120.9327858478309,121.1204015962838,10.565699999999959,113.26107961862455,117.19952304550917,74.71979999999975
2018-10-26,129.9112500418575,129.84779827244546,37.9649999999999,109.80285328885176,113.06361568827924,19.399400000000192,143.50844032321524,143.51923054038713,24.910799999999963,131.78754487617383,132.2463011647787,13.141000000000021,119.6447101285811,119.98308143469413,12.380000000000036,124.03821563699488,124.49202969513061,12.731900000000092,130.18924465135035,130.18495246861417,16.623000000000058,115.97885839742503,120.67629648064477,22.422499999999932,123.59637010218583,124.14650793642437,12.534700000000104,106.1691808647837,116.69282851240501,84.26179999999998,122.09685861804876,122.35952066588288,11.041399999999959,114.6160902718421,118.26108070755463,79.01979999999975
2018-10-27,132.8241802474251,132.73652261865658,41.0371999999999,110.3901777318914,113.67633891320736,20.682800000000192,146.74225871108166,146.75664566731092,26.287199999999963,133.0887925390374,133.70046759051067,13.641800000000021,120.67832167832167,121.12948341980578,13.160000000000037,125.0753547725366,125.68044018338419,13.457500000000092,132.6419784239273,132.6364413651135,17.56980000000006,116.99968412259709,121.67834850364929,23.65059999999993,125.12125421402511,125.70100137413898,13.064000000000105,106.7804868030016,116.86207942077165,88.68499999999999,123.22467699797491,123.57489306175381,11.517099999999958,116.12622627596677,119.47658769345084,83.31979999999974
2018-10-28,135.90400429440373,135.78871016937308,44.1093999999999,111.0335282503808,114.34036034193463,21.966200000000192,150.0379511917937,150.05644870694564,27.663599999999963,134.34549620339413,135.13193555528838,14.142600000000021,121.69192098224356,122.27198607843746,13.940000000000039,126.10487910204533,126.88284605884934,14.183100000000092,135.15453266900514,135.14758226533803,18.516600000000064,118.09092692911632,122.74980592888572,24.878699999999927,126.64186216593642,127.2528253523823,13.593300000000106,107.5913193212509,117.24005427246281,93.1082,124.31624098760938,124.7665187838966,11.992799999999958,117.79148763099856,120.84604400319782,87.61979999999974
2018-10-29,139.15072218279343,139.00436092459495,47.181599999999904,111.73290484432,115.05567997446101,23.249600000000193,153.3955177653514,153.41863965929133,29.039999999999964,135.557655869244,136.54070505911181,14.643400000000021,122.68550804034675,123.41058941058918,14.72000000000004,127.12678862552109,128.09924732152606,14.908700000000092,137.7269073865839,137.71837516928767,19.463400000000068,119.2525868169827,123.89066875635409,26.106799999999925,128.15819395791974,128.80197987115437,14.122600000000107,108.60167841953158,117.82675306747852,97.5314,125.37155058695215,125.93439783231123,12.468499999999958,119.61187433693748,122.36944963679558,91.91979999999974
2018-10-30,142.56433391259418,142.38347488432217,50.253799999999906,112.48830751370902,115.82229781078657,24.533000000000193,156.81495843175472,156.843218524348,30.416399999999964,136.72527153658697,137.92677610198098,15.144200000000021,123.65908285263126,124.54529341626092,15.50000000000004,128.14108334296387,129.32964397141436,15.634300000000092,140.35910257666356,140.3488200769625,20.41020000000007,120.48466378619624,125.10093698605436,27.334899999999923,129.67024958997504,130.34846493045515,14.651900000000108,109.81156409784367,118.62217580581877,101.95460000000001,126.39060579600324,127.07853020699771,12.944199999999958,121.58738639378352,124.04680459424408,96.21979999999974
2018-10-31,146.14483948380595,145.9260520485548,53.32599999999991,113.29973625854782,116.64021385091124,25.816400000000193,160.29627319100368,160.3301853021156,31.792799999999964,137.84834320542308,139.29014868389592,15.645000000000021,124.61264541909706,125.6760980954527,16.28000000000004,129.14776325437367,130.57403600851424,16.359900000000092,143.05111823924412,143.0389169883625,21.357000000000074,121.78715783675696,126.38061061798655,28.56299999999992,131.17802906210235,131.8922805302847,15.181200000000109,111.22097635618717,119.62632248748356,106.37780000000002,127.37340661476262,128.19891590795604,13.419899999999958,123.71802380153667,125.87810887554335,100.51979999999973
2018-11-01,149.66583221540253,149.40081750800178,54.59269999999991,114.05660483278066,117.3937012966517,26.165300000000194,163.64505427963576,163.70931952577993,32.42139999999996,138.84247175759393,140.54429761350488,16.03450000000002,125.41443870221464,126.65041307572618,16.58000000000004,129.97558651558856,131.64741965220367,16.44470000000009,145.7637468766454,145.76244552632403,22.44640000000007,122.99097548873495,127.54835030143617,28.70169999999992,132.6273410974582,133.3881199114487,15.77130000000011,112.51520670978972,120.50517546610754,105.13430000000002,128.2475982230182,129.2167307273377,13.790299999999958,125.65171443658477,127.51931843285908,99.97869999999973
2018-11-02,153.12731210738394,152.80777126266315,55.85939999999991,114.75891323640757,118.08276014800794,26.514200000000194,166.86130169765107,166.98062119534097,33.04999999999996,139.70765719309958,141.68922289080788,16.424000000000017,126.06446270198397,127.46823835708135,16.88000000000004,130.62455312660848,132.54979490248266,16.529500000000088,148.49698848886743,148.51940569084712,23.53580000000007,124.09611674213023,128.60415603640323,28.84039999999992,134.01818569604262,134.8359830739473,16.36140000000011,113.69425515865133,121.25873474169074,103.89080000000003,129.01318062076996,130.1319746651427,14.160699999999958,127.38845829892777,128.97043326619124,99.43759999999973
2018-11-03,156.52927915975022,156.14691331253897,57.12609999999991,115.40666146942853,118.70739040497996,26.863100000000195,169.9450154450495,170.14409031079873,33.67859999999996,140.44389951194,142.72492451580487,16.813500000000015,126.56271741840509,128.12957393951822,17.180000000000042,131.09466308743347,133.2811617593512,16.614300000000085,151.25084307591015,151.30979748193184,24.625200000000067,125.10258159694283,129.54802782288772,28.97909999999992,135.35056285785555,136.23587001778037,16.95150000000011,114.75812170277202,121.88700031423316,102.64730000000003,129.6701538080179,130.94464772137107,14.531099999999958,128.92825538856573,130.23145337553987,98.89649999999973
2018-11-04,159.87173337250132,159.41824365762915,58.39279999999991,115.99984953184354,119.26759206756776,27.212000000000195,172.89619552183112,173.1997268721532,34.30719999999996,141.0511987141152,143.6514024884959,17.203000000000014,126.90920285147796,128.6344198230368,17.480000000000043,131.38591639806356,133.84152022280924,16.699100000000083,154.02531063777363,154.1336208995781,25.714600000000065,126.01037005317271,130.37996566088967,29.11779999999992,136.624472582897,137.58778074294796,17.54160000000011,115.70680634215175,122.38997218373478,101.40380000000003,130.218517784762,131.65474989602276,14.901499999999958,130.2711057054986,131.30237876090493,98.35539999999973
2018-11-05,163.1546747456372,162.6217622979337,59.65949999999991,116.5384774236526,119.76336513577135,27.560900000000196,175.7148419279959,176.1475308794044,34.93579999999996,141.52955479962512,144.46865680888098,17.592500000000012,127.1039190012026,128.98277600763709,17.780000000000044,131.4983130584987,134.23087029285688,16.78390000000008,156.82039117445782,156.9908759437859,26.804000000000062,126.81948211081989,131.099969550409,29.25649999999992,137.83991487116697,138.8917152494501,18.13170000000011,116.54030907679056,122.76765035019562,100.16030000000003,130.6582725510023,132.26228118909782,15.271899999999958,131.41700924972642,132.18320942228644,97.81429999999973
2018-11-06,166.37810327915795,165.75746923345267,60.92619999999991,117.02254514485573,120.1947096095907,27.909800000000196,178.4009546635439,178.9875023325523,35.56439999999996,141.87896776846986,145.17668747696007,17.98200000000001,127.14686586757901,129.17464249331906,18.080000000000044,131.4318530687389,134.44921196949406,16.86870000000008,159.63608468596277,159.88156261455532,27.89340000000006,127.52991776988435,131.70803949144582,29.39519999999992,138.9968897226655,140.14767353728675,18.72180000000011,117.25862990668843,123.02003481361568,98.91680000000004,130.9894181067388,132.7672416005962,15.642299999999958,132.36596602124914,132.8739453596844,97.27319999999973
2018-11-07,169.5420189730636,168.825364464186,62.19289999999991,117.45205269545288,120.56162548902584,28.258700000000196,180.954533728475,181.71964123159694,36.192999999999955,142.09943762064935,145.77549449273317,18.371500000000008,127.0380434506072,129.21001928008275,18.380000000000045,131.18653642878414,134.49654525272078,16.953500000000076,162.47239117228847,162.80568091188633,28.982800000000058,128.1416770303661,132.20417548400005,29.53389999999992,140.09539713739255,141.3556556064579,19.311900000000108,117.86176883184537,123.14712557399494,97.67330000000004,131.2119544519715,133.16963113051793,16.012699999999956,133.1179760200668,133.3745865730988,96.73209999999973
2018-11-08,172.64642182735403,171.8254479901337,63.45959999999992,117.8270000754441,120.86411277407676,28.607600000000197,183.37557912278933,184.34394757653828,36.821599999999954,142.19096435616362,146.26507785620032,18.761000000000006,126.77745175028714,129.0889063679281,18.680000000000046,130.7623631386345,134.37287014253707,17.038300000000074,165.32931063343486,165.76323083577887,30.072200000000056,128.65475989226516,132.58837752807173,29.67259999999992,141.1354371153481,142.5156614569636,19.902000000000108,118.34972585226134,123.14892263133342,96.42980000000004,131.32588158670038,133.46944977886304,16.383099999999956,133.6730392461794,133.68513306252967,96.19099999999973
2018-11-09,175.69131184202928,174.75771981129583,64.72629999999991,118.14738728482938,121.10217146474346,28.956500000000197,185.6640908464868,186.86042136737635,37.45019999999995,142.15354797501266,146.64543756736148,19.150500000000005,126.36509076661885,128.8113037568552,18.980000000000047,130.1593331982899,134.0781866389429,17.123100000000072,168.206843069402,168.754212386233,31.161600000000053,129.06916635558153,132.86064562366087,29.81129999999992,142.11700965653222,143.62769108880383,20.492100000000107,118.72250096793641,123.02542598563112,95.18630000000005,131.33119951092542,133.66669754563148,16.753499999999956,134.03115569958692,133.805584827977,95.64989999999973
