AdminStrata,Al-Hasakeh,Aleppo,Ar-Raqqa,As-Sweida,Damascus,Dar'a,Deir-ez-Zor,Hama,Homs,Lattakia,Quneitra,Rural Damascus,Tartous
2019-03-24,41.2395,38.5846,50.8952,52.7211,34.4171,42.0805,45.9127,39.6836,40.8264,47.5125,58.1181,45.6483,45.0361
2019-03-25,41.2395,38.5846,51.3433,52.7211,34.4171,42.0348,45.38,39.7421,40.6152,47.5125,58.1181,45.6483,45.0361
2019-03-26,41.2395,38.3973,53.7798,52.7211,34.4171,42.321999999999996,45.4443,39.6427,40.6817,47.5125,56.926,45.2749,45.0361
2019-03-27,41.2395,37.821,56.6762,52.7211,34.4171,42.1784,44.9504,39.6046,40.5981,47.5125,,45.6498,45.4463
2019-03-28,41.2395,38.1347,55.6897,52.7211,34.4171,41.481,44.8521,39.6,40.5794,47.5125,,45.7706,45.4463
2019-03-29,41.2395,38.1347,56.6743,52.7211,34.4171,40.8213,42.7384,39.5976,40.3049,47.5125,,45.8957,45.4463
2019-03-30,41.2395,38.3378,56.0534,53.1082,34.4171,40.6012,42.7943,39.5976,40.5404,47.5125,,45.7936,45.4463
2019-03-31,41.2395,38.518,58.9801,53.1082,34.4171,42.3942,49.0529,39.3095,40.258,47.5125,,45.7936,45.4463
2019-04-01,40.9393,38.5274,57.4069,52.4436,36.0375,42.2344,47.1299,40.7649,41.8876,47.7426,60.0522,46.6146,47.3877
2019-04-02,43.5108,35.7058,51.9443,49.1996,34.0057,44.2861,46.1746,36.2443,37.8493,48.9479,63.3609,47.3853,43.6199
2019-04-03,41.5615,32.3335,52.7941,49.306999999999995,36.0342,42.6842,44.4025,33.4294,35.4621,48.3903,,47.1759,42.9162
2019-04-04,42.1257,28.8203,52.6317,50.6128,35.7482,41.8609,45.5457,33.838,36.8652,45.0173,62.6703,47.0476,44.5837
2019-04-05,41.4584,28.5384,52.4211,50.603,35.9137,42.1362,45.1012,31.3089,35.0344,44.6684,62.6703,46.8428,44.5837
2019-04-06,39.059,23.2641,50.6065,47.8999,35.273,41.7558,44.6091,33.1575,37.2826,42.4718,62.5543,45.5855,39.7587
2019-04-07,42.9998,23.4015,52.037,51.1544,35.6595,41.488,46.1734,30.0648,34.0772,40.4231,61.4859,44.1639,39.161
2019-04-08,44.0022,25.0142,51.8133,50.6713,36.6762,43.9711,47.6035,33.4823,36.8809,38.9145,61.4859,43.6067,37.964
2019-04-09,43.8059,24.0859,53.4016,51.6129,37.0,44.2291,49.6377,32.4837,36.4068,41.2741,62.3501,44.1803,40.1934
2019-04-10,44.4852,24.503,51.224,52.2946,37.486999999999995,47.0609,48.9911,33.2735,36.9233,43.2789,62.95399999999999,42.7072,39.5589
2019-04-11,43.95399999999999,24.766,50.4558,52.2655,36.9374,47.6587,48.9143,33.077,37.1261,42.1136,65.3266,42.0861,40.8936
2019-04-12,43.5978,24.766,50.5065,52.2702,37.3316,48.099,49.6513,34.1032,37.9454,41.541000000000004,65.3266,41.839,41.4971
2019-04-13,42.9315,24.0201,50.9175,51.0083,35.5182,48.8602,51.1249,34.2268,37.7417,37.7103,65.3266,40.373000000000005,42.0098
2019-04-14,44.3747,23.5937,51.2524,50.2304,36.2591,47.5391,51.7824,34.2006,38.1688,36.1163,67.0103,41.0589,43.0257
2019-04-15,44.3747,23.5937,51.1713,51.3216,36.5251,48.6557,51.6113,34.4984,38.0619,38.169000000000004,62.5,41.1008,44.6699
2019-04-16,44.8961,22.6624,51.215,52.2634,35.9279,48.9352,52.3755,34.8045,39.3713,38.6203,62.5,41.3158,45.1866
2019-04-17,44.8961,23.682,49.4708,49.7238,34.8863,48.9564,52.6398,34.6188,40.0313,37.8558,60.7685,41.2656,43.8151
2019-04-18,44.8961,22.7176,48.1019,48.6556,36.0988,48.0682,52.6834,34.4526,41.102,37.8558,,40.6182,44.0172
2019-04-19,44.8961,22.0062,47.2052,48.6556,33.9996,47.1424,52.5774,34.5387,42.1034,37.8558,,40.8183,43.4958
2019-04-20,44.8961,22.081,45.708999999999996,47.8544,34.3264,47.5225,52.2913,34.0806,41.645,37.8558,,40.8539,43.4958
2019-04-21,44.8961,22.1497,45.6903,47.8544,33.4772,47.8496,51.494,34.005,42.553000000000004,37.8558,,41.14,43.4958
2019-04-22,44.8961,22.9025,45.602,47.8544,33.1697,47.8496,51.3077,33.8957,42.2058,37.8558,,41.2277,43.4958
2019-04-23,44.8961,22.9025,44.9612,47.8544,33.1697,47.8038,50.9424,33.9444,42.553000000000004,37.8558,,41.2131,43.4958
2019-04-24,44.8961,23.0887,44.0388,47.8544,33.1697,48.5438,50.013000000000005,34.0184,42.6927,37.8558,,41.3012,43.4958
2019-04-25,44.8961,23.0887,43.2629,47.8544,33.1697,48.6237,50.5047,33.9544,43.122,37.8558,,41.3012,43.4958
2019-04-26,44.8961,23.1655,43.2629,47.8544,33.1697,48.9738,50.5047,34.1835,43.122,37.8558,,41.3236,43.4958
2019-04-27,44.8961,23.1655,42.6045,47.8544,33.1697,49.163000000000004,50.2307,34.1936,43.2055,37.8558,,41.3236,43.4958
2019-04-28,44.8961,23.1655,42.6045,47.8544,33.1697,49.163000000000004,50.2307,34.1936,43.2055,37.8558,,41.3236,43.4958
2019-04-29,44.8961,23.1655,42.3141,47.8544,33.1697,49.163000000000004,49.618,34.1936,43.2055,37.8558,,41.3236,43.4958
2019-04-30,44.8961,23.1655,42.3141,47.8544,33.1697,49.163000000000004,49.618,34.1936,43.2055,37.8558,,41.3236,43.4958
2019-05-01,43.805,24.3321,38.7816,46.9388,33.1379,47.766999999999996,44.9085,33.3811,42.6383,35.2908,,40.7615,42.5766
2019-05-02,43.4177,22.0442,39.0755,46.2173,31.0772,48.504,47.3292,30.3242,40.0222,32.0946,,37.5558,40.0409
2019-05-03,42.3273,23.3358,42.6445,46.4839,32.1929,47.0131,49.6217,30.6799,40.5454,33.5849,,37.9465,42.006
2019-05-04,42.3468,22.5758,44.698,47.9656,30.8912,47.2843,53.1877,30.8003,41.617,36.9257,,37.9445,42.4765
2019-05-05,40.3533,25.3417,42.7333,46.2997,31.695,48.6758,52.7367,32.3504,42.0999,37.7081,,36.7912,42.4544
2019-05-06,40.7383,27.0638,42.5229,45.3086,31.7934,49.3575,52.2928,32.063,41.8774,38.3123,,37.2676,42.4544
2019-05-07,42.1771,31.0578,42.9997,48.3573,30.4418,52.2633,51.8264,30.6474,38.6193,41.8502,,37.2502,49.8408
2019-05-08,40.6998,33.7395,42.5075,51.1457,28.5554,56.6377,52.4988,34.0276,40.9907,46.7836,,38.0481,52.0756
2019-05-09,41.0101,32.6594,41.8148,52.8211,24.5306,53.0421,49.2049,29.1444,35.5567,48.5849,,38.3773,54.3333
2019-05-10,41.2027,34.2578,38.9188,53.4662,23.9601,54.2831,47.5739,29.2829,35.3782,46.1942,,37.2538,55.1787
2019-05-11,46.8657,31.8343,48.7805,54.7056,22.5352,51.8799,48.7805,31.7251,37.1616,41.1609,,39.8823,57.2383
2019-05-12,47.0752,31.3589,47.9549,51.7068,23.5849,50.1722,47.9549,31.705,35.2697,41.9195,,37.8201,51.0588
2019-05-13,44.1253,31.9421,50.7343,50.6391,23.4347,49.3561,50.7343,34.0512,37.2907,40.7252,,32.9834,50.9677
2019-05-14,45.1372,29.8661,51.0856,51.3183,23.8944,46.1463,51.0856,31.7954,36.0617,44.513999999999996,,31.4121,50.4834
2019-05-15,42.7896,26.4438,49.8262,49.543,26.0748,47.2687,49.8262,37.2367,40.4076,46.4318,,30.866999999999997,43.3251
2019-05-16,45.7906,26.7088,48.8677,45.6685,25.0605,44.6494,48.8677,37.7693,40.1102,46.1985,,32.7051,41.5003
2019-05-17,45.1143,26.7088,43.5414,41.1833,25.8743,45.1363,43.5414,37.5652,37.6332,43.6221,,32.8572,37.6614
2019-05-18,44.6894,26.3742,43.8048,39.1389,23.8154,43.9453,43.8048,35.2199,36.2137,40.2238,,30.8833,38.2199
2019-05-19,41.9962,26.3742,43.4597,39.3773,22.7246,43.8822,43.4597,35.1747,36.5946,39.7273,,29.7981,39.4095
2019-05-20,40.4635,26.3742,46.3858,37.571,23.6886,42.0919,46.3858,33.6036,34.7463,38.1146,,28.662,38.7356
2019-05-21,42.1397,26.3742,44.8263,37.0849,23.8935,42.5454,44.8263,34.2181,35.219,38.1146,,28.6411,41.5707
2019-05-22,44.7459,26.3742,42.8265,35.4055,24.9477,40.3865,42.8265,34.8427,34.9722,39.5015,,27.0861,43.1219
2019-05-23,43.6242,26.3742,41.8895,35.8409,24.9027,38.9464,41.8541,35.9474,36.1729,40.5299,,28.5049,41.3664
2019-05-24,43.6242,26.3742,42.3434,35.8409,24.9027,38.9464,42.8118,35.9474,36.1729,40.5299,,28.393,41.3664
2019-05-25,43.5427,26.3742,43.5929,36.8962,24.0021,37.6932,45.4481,36.7883,36.2345,39.8264,,27.1454,41.9732
2019-05-26,42.4888,26.3742,41.9738,38.5295,22.5807,37.2082,45.4225,36.9803,36.4124,39.4833,,26.4507,39.9841
2019-05-27,44.1139,26.3742,41.8269,37.7293,22.405,37.2082,45.1126,36.0884,35.3688,40.8752,,26.0937,36.7318
2019-05-28,44.4857,22.8918,41.8269,38.6036,22.6917,37.266,45.1126,36.0288,35.5341,40.1376,,26.0487,35.8157
2019-05-29,44.4857,23.436,43.9171,39.8157,23.8925,37.7932,46.379,36.0077,35.0522,42.6812,,25.9937,33.9502
2019-05-30,44.4857,23.1951,44.5317,40.5743,24.5,40.3217,47.8715,36.196999999999996,35.1107,42.6812,,25.9122,33.9502
2019-05-31,44.4857,23.1951,44.5317,40.5743,24.5,40.3217,47.8715,36.196999999999996,35.1107,42.6812,,25.9122,33.9502
2019-06-01,44.5665,23.7129,45.3155,43.504,24.0283,39.8852,48.8785,37.357,36.6797,43.7841,,26.1247,35.158
2019-06-02,43.4833,23.2424,45.4733,42.6234,24.0324,39.9478,46.8748,38.4703,38.0637,47.7124,,26.006,35.8376
2019-06-03,41.3328,24.226999999999997,44.5255,44.168,24.2747,40.1371,44.1544,36.4341,36.6162,45.7918,,25.4512,35.0146
2019-06-04,42.306000000000004,23.6313,43.5105,42.7204,23.6406,39.1544,43.8071,36.8564,36.264,45.4755,,23.5556,34.6273
2019-06-05,42.8698,23.3345,43.857,42.5213,23.7739,39.7274,44.5382,36.2324,36.228,45.4755,,23.7888,34.6273
2019-06-06,42.6746,22.3871,44.035,43.1175,23.6437,38.7505,44.9137,36.4299,36.3809,45.2232,,23.355999999999998,34.6273
2019-06-07,42.2602,21.9868,44.2109,43.9465,23.5784,37.4926,44.4042,36.2249,36.4893,43.7947,,22.9501,33.565
2019-06-08,40.4706,20.9118,42.9743,41.7777,23.8853,35.2145,44.1613,35.7527,37.4512,43.8,,23.0204,31.5518
2019-06-09,36.6305,22.0413,44.1479,39.7408,24.7661,34.9531,45.1519,33.8631,36.7644,41.3657,,22.8733,30.6466
2019-06-10,36.0516,21.8382,45.0644,41.3849,24.5292,35.3694,44.8946,34.0638,37.0575,40.7383,,23.3119,30.2028
2019-06-11,35.8924,24.3289,45.6324,41.7921,24.9928,35.211999999999996,45.2048,34.8763,37.8378,43.12,59.4595,23.5036,29.3863
2019-06-12,34.6868,25.2449,48.1204,41.1791,25.0719,38.2895,46.493,36.5741,39.1814,46.3762,57.1429,23.8357,30.6111
2019-06-13,37.2909,26.2321,45.6749,40.7666,26.6203,38.5516,44.138999999999996,35.0049,37.8912,47.6983,57.1429,24.2289,30.8843
2019-06-14,36.7481,26.7986,46.6881,40.2634,26.2978,39.666,44.5682,35.9925,38.3672,46.4146,55.0,24.421999999999997,30.7001
2019-06-15,37.9147,29.3906,46.5769,41.2538,25.5964,39.3764,45.3233,36.082,37.9259,45.6747,56.7568,25.2596,33.3157
2019-06-16,37.5907,29.3966,48.7531,40.5287,25.7568,39.2669,45.1897,36.8421,39.5963,43.5076,54.2857,25.1147,32.328
2019-06-17,37.5907,30.1086,47.1857,40.5287,26.2342,38.6752,41.8828,37.1288,39.2582,43.5076,56.7568,25.0931,33.4716
2019-06-18,37.4575,31.3318,51.3399,42.979,28.4936,38.6009,43.7703,37.9133,39.5002,44.6828,55.0,25.7485,33.485
2019-06-19,38.7298,31.4534,51.1719,42.9772,29.3388,40.137,44.0179,37.7592,38.8537,45.1037,55.0,26.1983,33.0279
2019-06-20,39.4488,31.5609,47.9145,43.9718,29.1037,40.1898,42.3002,38.3756,39.7688,45.9049,52.8926,26.799,33.0306
2019-06-21,38.4911,31.5609,48.446999999999996,44.2645,29.2306,39.5521,43.4238,38.4798,39.5724,45.9049,52.1008,26.8518,31.44
2019-06-22,36.5605,32.1256,48.6526,45.3718,29.2361,40.652,42.8885,38.8738,39.595,45.4749,53.4483,27.8117,30.253
2019-06-23,36.9974,32.4472,49.1725,45.3697,29.5258,41.1103,43.1493,38.1524,39.1615,45.1314,50.8197,26.6713,30.948
2019-06-24,36.9974,32.5294,48.308,45.3697,29.5258,40.9633,43.409,38.0024,39.0011,45.1314,50.8197,26.5663,30.948
2019-06-25,36.6409,32.5294,46.2512,44.913000000000004,30.0135,41.2933,41.0145,36.9504,38.8686,45.6526,50.8197,27.4392,29.7848
2019-06-26,37.4244,32.6761,45.5293,44.1581,30.901999999999997,41.6434,40.4162,36.5588,38.8464,45.9877,45.4546,28.0263,30.8233
2019-06-27,35.7314,32.721,45.4871,44.8311,31.171999999999997,41.6434,40.3272,37.425,39.7948,45.3413,45.4546,28.421999999999997,32.8723
2019-06-28,35.1524,32.7525,45.5717,44.3203,31.1062,41.7446,40.5057,37.4632,39.7689,45.983000000000004,,28.4582,33.6516
2019-06-29,35.1524,32.1342,44.6324,43.4381,30.8434,42.0385,40.3946,37.5818,40.4991,44.3546,,28.5265,35.5556
2019-06-30,35.1524,32.6417,44.3063,42.9321,31.1405,39.9246,39.8312,37.178000000000004,40.2276,44.3546,,28.5916,35.5556
2019-07-01,36.1579,30.5242,43.8713,40.5405,31.5889,41.9522,40.7905,35.6547,39.8305,44.8406,,28.5091,34.9747
2019-07-02,36.6356,29.4915,42.8939,38.3509,30.8068,42.958,39.0608,37.3166,40.4932,44.8058,48.6577,27.3935,32.8165
2019-07-03,36.9464,29.291,42.3083,38.4615,31.0828,42.7264,39.3344,37.0796,39.4373,42.1947,,28.29,33.01
2019-07-04,38.6513,30.0032,43.7869,34.9003,30.6857,42.5174,42.9911,40.5034,41.9474,41.6923,,28.8403,32.9077
2019-07-05,38.6513,30.9148,44.7039,35.7143,30.8495,43.0157,43.2838,40.9302,42.2272,42.0458,,29.2796,33.2878
2019-07-06,39.6095,30.9273,44.4295,36.2717,30.8824,43.0745,42.7049,39.6659,40.7311,41.6918,,30.2031,31.7486
2019-07-07,40.3498,31.1931,43.3385,35.8311,31.896,42.1172,42.0449,39.3505,39.888000000000005,41.1842,,29.676,33.3719
2019-07-08,41.1625,31.3115,42.9525,34.4511,33.1534,41.0112,41.2304,39.9664,40.3292,42.1291,,30.7336,33.7511
2019-07-09,42.8623,31.9735,42.1379,33.3513,33.9005,40.3924,39.8277,39.7784,39.2698,40.7028,46.589,28.8342,32.4915
2019-07-10,43.3536,31.8925,39.008,32.6799,32.9255,41.3244,39.2339,38.8389,38.5731,40.0498,46.1997,27.7057,32.0114
2019-07-11,44.4709,32.9315,37.5723,31.2535,33.4755,40.9607,39.0642,38.2675,38.4191,40.4584,50.6706,27.6228,31.4375
2019-07-12,44.7541,31.7369,36.718,30.0797,33.7016,41.5304,38.9632,37.652,37.7935,38.6768,51.8293,27.4991,32.2797
2019-07-13,46.2088,32.2079,34.8289,30.391,33.2214,39.5424,40.7834,37.1428,37.9947,34.9443,49.5427,27.6715,34.7948
2019-07-14,43.2568,31.8031,36.2869,29.1927,31.3068,39.8779,40.8169,37.8308,39.7292,34.8765,47.3761,29.296,36.7273
2019-07-15,43.2568,32.239000000000004,37.5568,30.0163,30.8827,39.2386,43.7866,38.7166,39.3912,34.3867,45.7103,29.2211,36.3946
2019-07-16,43.2073,31.5168,38.1163,31.2534,29.7304,39.5776,42.5906,37.0935,38.4329,34.7044,43.6006,29.0018,35.1041
2019-07-17,42.1573,30.9271,40.7661,33.2677,29.7718,40.428000000000004,42.8773,35.7431,37.5362,35.4959,44.0986,29.4372,36.1179
2019-07-18,42.1573,31.3614,44.2754,33.0495,29.6687,40.6085,46.4533,35.449,36.8081,35.4959,39.8202,29.7845,35.2885
2019-07-19,42.4573,30.9035,41.5264,30.2643,27.5708,40.9864,44.4813,35.9714,36.8595,35.4959,40.2181,29.7056,35.1562
2019-07-20,42.2518,30.2094,44.3756,29.4463,27.6368,41.0303,48.8615,35.6242,36.3471,35.4959,36.4873,29.7253,35.1562
2019-07-21,42.2518,29.6817,46.7912,29.4463,27.6368,41.1013,49.4953,36.0222,37.1953,35.4959,35.4994,29.8088,35.1562
2019-07-22,42.2518,29.7598,47.0999,29.4463,27.6368,41.1013,50.5836,35.586999999999996,37.2025,35.4959,35.4994,29.715,35.1562
2019-07-23,42.2518,29.4634,48.3148,29.4463,27.6368,41.0224,53.147,35.164,37.5556,35.4959,31.8893,29.3736,35.1562
2019-07-24,42.2518,29.1847,48.4159,29.4463,27.6368,41.2251,53.3603,35.3922,37.2472,35.4959,31.5101,29.3914,35.1562
2019-07-25,42.2518,29.0296,50.9521,29.4463,27.6368,41.8801,53.4063,35.3646,37.1817,35.1941,29.9097,29.3326,35.1562
2019-07-26,42.2518,29.0393,51.9323,29.4463,27.6368,42.2296,54.123000000000005,35.7876,37.0472,35.1941,29.9097,29.3766,35.1562
2019-07-27,42.2518,28.7578,51.5821,29.4463,27.6368,41.3807,54.6706,36.2055,36.6456,35.1941,27.7197,29.3559,35.1562
2019-07-28,42.2518,28.6753,49.9898,29.4463,27.6368,40.7821,55.0572,36.2286,36.4474,35.1941,30.9229,29.2067,35.1562
2019-07-29,42.2518,29.0554,50.3673,29.4463,27.6368,41.483000000000004,55.1018,36.5684,37.2165,35.1941,33.2286,29.1691,35.1562
2019-07-30,42.2518,29.1833,50.7386,29.4463,27.6368,41.0541,54.6301,36.5125,37.0689,35.1941,33.8229,29.2692,35.1562
2019-07-31,42.2518,29.0702,52.0035,29.4463,27.6368,41.6343,54.7797,36.6686,37.3163,35.1941,33.8229,29.2692,35.1562
2019-08-01,42.7955,31.5162,51.3868,31.3869,26.0988,39.6728,51.0888,38.3039,38.0124,34.1875,31.1814,28.9606,37.5804
2019-08-02,43.518,31.3416,52.9613,31.1806,27.2897,38.4306,53.1995,36.32,36.336,35.3988,30.303,30.1112,39.1425
2019-08-03,44.7355,31.5476,52.1251,29.4286,27.2988,37.6087,50.1528,35.9776,36.2849,35.2504,29.6296,30.4277,36.7611
2019-08-04,43.4046,32.1142,51.05,29.9499,27.9851,38.0985,48.4721,33.7884,34.8832,37.3704,27.7405,30.7826,38.9462
2019-08-05,43.7151,31.9032,51.2102,30.299,27.5823,38.3083,48.8102,33.2945,34.6204,37.1504,27.7405,30.3964,38.6232
2019-08-06,40.7567,32.4236,50.7341,27.3488,27.4385,38.7867,50.5788,35.1642,36.579,37.4827,30.4251,30.6821,39.7111
2019-08-07,40.9901,32.5754,51.2751,27.8673,24.9475,38.4766,50.6428,35.1894,37.2598,35.1084,30.1552,29.989,37.0465
2019-08-08,40.2084,31.4983,50.5022,29.6296,22.8128,38.8273,51.1276,35.372,38.0623,32.5772,28.6374,29.6495,39.111
2019-08-09,36.0472,30.8921,51.4967,30.4622,21.8115,39.8073,53.0214,36.0404,38.836999999999996,32.4535,27.3839,30.6847,41.2694
2019-08-10,36.3578,29.9211,51.8081,32.9018,21.0284,38.4592,54.1294,40.2703,42.6695,36.352,34.141,32.3321,45.6838
2019-08-11,36.5341,29.7487,52.1793,31.6734,21.0417,38.9486,54.4827,41.3499,43.1005,36.6343,32.3529,32.4511,47.3042
2019-08-12,36.5341,29.7487,52.1793,31.6734,21.0417,38.9486,54.4827,41.3499,43.1005,36.6343,32.3529,32.4511,47.3042
2019-08-13,37.7716,27.2819,50.3082,32.82,23.1857,37.8205,50.9553,43.1122,43.5553,32.5726,31.1364,32.4331,45.163999999999994
2019-08-14,41.2488,28.0664,49.9928,36.1601,23.7282,38.0168,52.2186,43.3005,43.3195,32.2432,36.3445,32.4125,41.6149
2019-08-15,39.1744,27.9902,49.24,33.8332,25.7178,37.2674,49.278,43.0055,42.2997,31.9669,34.879,32.5709,41.3164
2019-08-16,39.8458,28.0875,49.7703,31.298000000000002,26.8032,36.8704,50.42100000000001,42.9094,42.0245,31.9669,35.3061,32.2122,42.2009
2019-08-17,46.0089,28.9683,49.4548,28.0241,25.0218,35.5522,51.0328,43.0464,41.581,32.7353,34.6473,31.3114,39.512
2019-08-18,46.7177,28.8905,48.9792,27.9101,24.2309,35.439,50.6746,43.1689,43.0723,32.5752,36.1169,30.9007,38.9931
2019-08-19,46.7177,28.9743,47.7381,27.9101,24.534000000000002,35.8254,49.0772,43.2197,43.2179,32.5752,35.8178,30.6128,38.9931
2019-08-20,46.7177,29.3725,46.6028,27.9101,25.021,34.5414,46.8916,42.9735,43.5611,32.5752,38.4615,30.5854,38.9931
2019-08-21,46.7177,29.7215,46.4356,27.9101,25.021,34.4094,46.6526,42.9325,43.1415,32.5752,42.1371,30.6847,38.9931
2019-08-22,46.7177,29.4963,45.7575,27.9101,25.021,34.1758,44.7226,43.0508,43.0761,32.5752,42.3441,30.7467,38.9931
2019-08-23,46.7177,29.6301,44.8475,27.9101,25.021,34.2544,43.591,42.941,43.0013,32.5752,43.3269,30.7476,38.9931
2019-08-24,46.7177,29.6935,45.0258,27.9101,25.021,35.3942,43.0846,42.848,43.2151,32.5752,44.3564,30.6897,38.9931
2019-08-25,46.7177,29.9345,44.2307,27.9101,25.021,35.0646,42.9906,42.6832,43.335,32.816,45.4361,30.8167,38.9931
2019-08-26,46.7177,30.0773,44.2307,27.9101,25.021,34.9069,42.9906,42.6832,43.335,32.816,45.4361,30.8167,38.9931
2019-08-27,46.7177,30.66,45.0554,27.9101,25.021,35.3079,43.117,42.1567,43.6405,32.816,46.9602,30.8836,38.9931
2019-08-28,46.7177,31.0965,47.5205,27.9101,25.021,35.5351,43.0549,41.8411,43.812,32.816,45.5581,31.0211,38.9931
2019-08-29,46.7177,30.8203,47.438,27.9101,25.021,34.885,43.0452,41.5333,43.0494,32.816,41.5525,31.0587,38.9931
2019-08-30,46.7177,31.3321,46.9771,27.9101,25.021,34.7714,42.9907,41.5333,43.0494,32.816,42.1801,30.9332,38.9931
2019-08-31,46.7177,31.5206,46.1151,27.9101,25.021,34.4681,42.8887,41.5333,43.0494,32.816,42.1801,30.9332,38.9931
2019-09-01,47.452,30.7505,45.7626,24.8472,26.7738,33.5711,46.0132,45.1596,46.5622,36.9718,46.2264,30.9305,38.9264
2019-09-02,49.5406,30.5991,47.181000000000004,27.0184,26.7189,34.1398,46.5888,43.4981,45.4809,37.5539,50.9317,31.3029,38.3695
2019-09-03,51.1322,34.4286,49.9864,29.6249,26.9128,34.2743,50.2688,43.1469,45.7029,36.1689,54.1936,30.2097,38.9237
2019-09-04,54.4705,34.4377,50.5276,30.177,29.0286,33.5964,51.0533,43.373999999999995,45.961999999999996,35.9914,54.1936,30.1214,37.6223
2019-09-05,54.6641,34.0815,50.3388,28.7993,29.3218,33.4278,50.2985,43.3974,45.7003,36.7351,54.1936,30.8006,37.0885
2019-09-06,56.5797,33.6539,50.7683,31.0916,29.3282,32.8526,49.3473,43.2966,45.4857,36.6241,52.9801,29.6708,37.4474
2019-09-07,54.1396,33.2866,51.3257,30.6436,30.1752,34.0796,50.172,44.1284,45.9946,38.9756,53.0974,31.575,39.9296
2019-09-08,56.0825,33.2549,51.8122,28.5838,30.0503,35.1607,50.0747,45.8157,46.2362,39.0992,53.2359,30.6697,36.2046
2019-09-09,54.1452,33.5053,53.1405,29.0296,30.6711,37.3127,50.8936,44.196000000000005,44.4642,40.3169,49.8047,30.6161,35.7211
2019-09-10,55.253,33.8122,55.4566,30.8434,31.7813,39.1154,50.3877,42.2084,42.2894,39.3041,46.1894,30.4079,34.4745
2019-09-11,54.7649,35.9442,54.7944,30.2302,31.8012,39.3489,49.4463,41.0905,42.5513,40.6355,47.3573,30.4921,36.3549
2019-09-12,53.8039,36.6402,53.0712,30.5569,31.1126,39.091,47.7997,39.4247,40.9506,40.6256,46.7641,30.529,36.1185
2019-09-13,53.9827,38.7704,53.9775,29.9361,29.779,39.3827,48.6138,36.9398,40.03,42.55,49.6674,30.7431,36.3546
2019-09-14,55.8551,40.1366,54.2631,28.0309,29.8987,39.5039,47.3861,38.0598,40.5685,41.2254,47.4328,30.0322,39.8391
2019-09-15,58.463,40.3196,53.5889,29.5695,29.0375,40.187,46.7797,37.639,41.2282,43.935,51.1873,30.2246,40.9042
2019-09-16,58.463,40.2297,54.2781,28.6693,29.965999999999998,39.6438,46.8293,41.2744,44.3833,43.935,50.3896,31.1559,42.5762
2019-09-17,56.4408,40.1611,54.0521,29.6982,31.6419,40.0552,47.3179,39.6608,43.2228,46.6512,49.3438,31.3228,48.0864
2019-09-18,55.8462,39.3208,53.5068,29.9032,32.8978,40.1033,46.4143,39.4345,41.5456,46.9233,50.9186,31.581999999999997,47.6847
2019-09-19,55.8462,39.4115,56.06100000000001,29.9032,32.8165,39.9337,47.9806,39.5148,40.9979,46.9233,52.9563,31.872,47.7328
2019-09-20,55.8462,39.5563,54.8661,29.9032,33.2945,39.731,45.766000000000005,39.9941,40.9979,46.9233,53.7396,31.8529,47.7328
2019-09-21,55.8462,39.7562,53.8982,29.9032,33.2945,40.3672,45.3972,39.8306,41.0787,46.9233,51.3595,31.5202,47.7328
2019-09-22,55.8462,40.056999999999995,54.1894,29.9032,33.2945,41.0372,45.9437,39.8041,41.4767,46.9233,52.0134,31.5668,47.7328
2019-09-23,55.8462,40.056999999999995,53.8275,29.9032,33.2945,41.0372,45.901,40.3112,41.5095,46.9233,52.9605,31.5668,47.7328
2019-09-24,55.8462,40.1261,54.6196,29.9032,33.2945,40.1836,46.5204,40.3112,41.5095,46.9233,55.4487,31.6273,47.7328
2019-09-25,55.8462,40.1093,55.6238,29.9032,33.2945,40.1836,46.6391,40.3112,41.5095,46.9233,53.7378,31.6273,47.7328
2019-09-26,55.8462,39.9916,55.0782,29.9032,33.2945,40.4418,46.5746,40.3112,41.5095,46.9233,53.7378,31.6273,47.7328
2019-09-27,55.8462,39.7884,55.4648,29.9032,33.2945,40.4418,46.6203,40.3112,41.5095,46.9233,55.7888,31.6273,47.7328
2019-09-28,55.8462,39.7884,53.2983,29.9032,33.2945,40.4418,46.3641,40.3112,41.5095,46.9233,55.7888,31.6273,47.7328
2019-09-29,55.8462,39.8645,53.0346,29.9032,33.2945,40.4418,46.333,40.3112,41.5095,46.9233,59.1768,31.6273,47.7328
2019-09-30,55.8462,39.8645,52.7706,29.9032,33.2945,40.4418,45.776,40.3112,41.5095,46.9233,61.513999999999996,31.6273,47.7328
2019-10-01,56.4803,40.1542,52.5135,29.8383,33.455999999999996,41.5753,45.2335,40.537,41.0486,46.5562,60.7412,31.991999999999997,49.3254
2019-10-02,56.5141,39.8863,53.7391,31.8078,31.9909,43.0104,45.6668,35.249,36.5463,43.5036,57.5408,32.6986,48.5423
2019-10-03,54.7814,37.8597,53.2285,31.2108,33.0592,43.4551,45.9419,38.7364,37.9487,45.3112,50.8258,30.2573,49.0969
2019-10-04,53.7335,36.3737,51.1003,30.3822,33.1364,43.7874,43.9501,40.8977,39.1332,47.528999999999996,48.5063,31.7356,50.6024
2019-10-05,53.8352,32.6798,51.2834,30.3481,29.868000000000002,42.1476,43.2017,39.418,38.5098,46.968999999999994,55.5027,31.0796,51.8585
