AdminStrata,Al-Hasakeh,Al-Hasakeh,Aleppo,Aleppo,Ar-Raqqa,Ar-Raqqa,As-Sweida,As-Sweida,Damascus,Damascus,Dar'a,Dar'a,Deir-ez-Zor,Hama,Hama,Homs,Homs,Idleb,Idleb,Lattakia,Lattakia,Quneitra,Quneitra,Rural Damascus,Rural Damascus,Tartous,Tartous
2018-07-18,-0.7472067484974891,-0.618026349619182,-0.23242733594380818,-0.6153922171689035,-0.608369562388882,-0.6137669014017106,-0.7637478097078942,-0.621986889189815,-0.3441594655947278,-0.607415092656356,-0.23299600843013,-0.6497231207111878,-0.17599344132062023,-0.4759197573605523,-0.625947428760445,-0.45931050258901324,-0.6259474287604476,-0.769492407535458,-0.609133817375689,-0.5422913743873014,-0.6214637990578443,-0.30483705355246526,-0.6183750763738312,-0.372347826344916,-0.6104041791247593,-0.5038175927848839,-0.6080876371117447
2018-07-19,-0.7476286352507289,-0.6178768952957618,-0.23415136994253624,-0.6155790350731786,-0.6088738551751675,-0.6137669014017106,-0.7628721467654045,-0.6218000712855399,-0.3437515751168739,-0.6071909111712259,-0.23463695661398992,-0.6510557550950168,-0.1763826559717676,-0.4758188415049619,-0.6257232472753148,-0.45867327599914987,-0.6257232472753175,-0.769492407535458,-0.609133817375689,-0.5418227744569796,-0.6217627077046844,-0.30088216263320267,-0.6186739850206713,-0.3723507878674258,-0.6102173612204842,-0.5013992010561499,-0.6079008192074696
2018-07-20,-0.7480505220039687,-0.6177274409723417,-0.23587540394126433,-0.6157658529774537,-0.609378147961453,-0.6137669014017106,-0.7619964838229148,-0.6216132533812648,-0.34334368463901993,-0.6069667296860959,-0.23627790479784988,-0.6523883894788459,-0.17677187062291497,-0.4757179256493715,-0.6254990657901847,-0.4580360494092865,-0.6254990657901873,-0.769492407535458,-0.609133817375689,-0.5413541745266578,-0.6220616163515247,-0.29692727171394007,-0.6189728936675114,-0.37235374938993565,-0.6100305433162091,-0.49898080932741573,-0.6077140013031945
2018-07-21,-0.7484724087572086,-0.6175779866489215,-0.2375994379399924,-0.6159526708817288,-0.6098824407477385,-0.6137669014017106,-0.7611208208804251,-0.6214264354769897,-0.342935794161166,-0.6067425482009658,-0.2379188529817098,-0.6537210238626749,-0.17716108527406235,-0.4756170097937811,-0.6252748843050545,-0.45739882281942307,-0.6252748843050572,-0.769492407535458,-0.609133817375689,-0.540885574596336,-0.6223605249983649,-0.29297238079467747,-0.6192718023143515,-0.3723567109124455,-0.609843725411934,-0.49656241759868164,-0.6075271833989194
2018-07-22,-0.7488942955104484,-0.6174285323255013,-0.23932347193872047,-0.6161394887860039,-0.610386733534024,-0.6137669014017106,-0.7602451579379353,-0.6212396175727146,-0.34252790368331204,-0.6065183667158358,-0.23955980116556977,-0.655053658246504,-0.17755029992520974,-0.47551609393819066,-0.6250507028199244,-0.4567615962295597,-0.625050702819927,-0.769492407535458,-0.609133817375689,-0.5404169746660143,-0.6226594336452052,-0.2890174898754148,-0.6195707109611917,-0.3723596724349553,-0.6096569075076589,-0.49414402586994755,-0.6073403654946443
2018-07-23,-0.7493161822636881,-0.6172790780020811,-0.24104750593744853,-0.616326306690279,-0.6108910263203094,-0.6137669014017106,-0.7593694949954457,-0.6210527996684395,-0.3421200132054581,-0.6062941852307058,-0.2412007493494297,-0.656386292630333,-0.1779395145763571,-0.47541517808260025,-0.6248265213347942,-0.45612436963969627,-0.6248265213347969,-0.769492407535458,-0.609133817375689,-0.5399483747356926,-0.6229583422920454,-0.2850625989561522,-0.6198696196080318,-0.37236263395746516,-0.6094700896033838,-0.4917256341412134,-0.6071535475903692
2018-07-24,-0.749738069016928,-0.617129623678661,-0.24277153993617662,-0.6165131245945541,-0.611395319106595,-0.6137669014017106,-0.758493832052956,-0.6208659817641644,-0.34171212272760415,-0.6060700037455757,-0.24284169753328963,-0.657718927014162,-0.17832872922750448,-0.4753142622270098,-0.6246023398496641,-0.4554871430498329,-0.6246023398496667,-0.769492407535458,-0.609133817375689,-0.5394797748053708,-0.6232572509388856,-0.2811077080368896,-0.6201685282548719,-0.372365595479975,-0.6092832716991087,-0.4893072424124793,-0.6069667296860941
2018-07-25,-0.7501599557701678,-0.6169801693552408,-0.24449557393490468,-0.6166999424988292,-0.6118996118928804,-0.6137669014017106,-0.7576181691104662,-0.6206791638598893,-0.34130423224975026,-0.6058458222604457,-0.2444826457171496,-0.659051561397991,-0.17871794387865184,-0.4752133463714194,-0.6243781583645339,-0.45484991645996947,-0.6243781583645366,-0.769492407535458,-0.609133817375689,-0.539011174875049,-0.6235561595857259,-0.277152817117627,-0.620467436901712,-0.37236855700248483,-0.6090964537948336,-0.48688885068374516,-0.606779911781819
2018-07-26,-0.7505818425234075,-0.6168307150318206,-0.24621960793363276,-0.6168867604031043,-0.612403904679166,-0.6137669014017106,-0.7567425061679766,-0.6204923459556142,-0.3408963417718963,-0.6056216407753157,-0.24612359390100952,-0.6603841957818201,-0.17910715852979922,-0.47511243051582897,-0.6241539768794039,-0.4542126898701061,-0.6241539768794064,-0.769492407535458,-0.609133817375689,-0.5385425749447272,-0.6238550682325661,-0.27319792619836436,-0.6207663455485521,-0.37237151852499467,-0.6089096358905585,-0.48447045895501106,-0.6065930938775439
2018-07-27,-0.7510037292766474,-0.6166812607084005,-0.24794364193236082,-0.6170735783073794,-0.6129081974654514,-0.6137669014017106,-0.7558668432254868,-0.6203055280513391,-0.34048845129404237,-0.6053974592901856,-0.24776454208486948,-0.6617168301656491,-0.1794963731809466,-0.47501151466023855,-0.6239297953942737,-0.45357546328024273,-0.6239297953942763,-0.769492407535458,-0.609133817375689,-0.5380739750144055,-0.6241539768794063,-0.26924303527910176,-0.6210652541953923,-0.3723744800475045,-0.6087228179862834,-0.48205206722627697,-0.6064062759732688
2018-07-28,-0.7514256160298872,-0.6165318063849803,-0.24966767593108888,-0.6172603962116545,-0.6134124902517369,-0.6137669014017106,-0.754991180282997,-0.620118710147064,-0.3400805608161884,-0.6051732778050556,-0.2494054902687294,-0.6630494645494781,-0.17988558783209396,-0.47491059880464814,-0.6237056139091436,-0.4529382366903793,-0.6237056139091461,-0.769492407535458,-0.609133817375689,-0.5376053750840837,-0.6244528855262466,-0.26528814435983916,-0.6213641628422324,-0.37237744157001434,-0.6085360000820083,-0.4796336754975428,-0.6062194580689938
2018-07-29,-0.7518475027831271,-0.6163823520615601,-0.25139170992981696,-0.6174472141159296,-0.6139167830380224,-0.6137669014017106,-0.7541155173405074,-0.6199318922427889,-0.3396726703383345,-0.6049490963199255,-0.25104643845258934,-0.6643820989333071,-0.18027480248324135,-0.47480968294905773,-0.6234814324240134,-0.45230101010051593,-0.623481432424016,-0.769492407535458,-0.609133817375689,-0.5371367751537619,-0.6247517941730868,-0.2613332534405765,-0.6216630714890725,-0.3723804030925242,-0.6083491821777331,-0.47721528376880873,-0.6060326401647187
2018-07-30,-0.7522693895363668,-0.6162328977381399,-0.253115743928545,-0.6176340320202047,-0.6144210758243079,-0.6137669014017106,-0.7532398543980177,-0.6197450743385138,-0.33926477986048054,-0.6047249148347956,-0.2526873866364493,-0.6657147333171362,-0.1806640171343887,-0.4747087670934673,-0.6232572509388833,-0.4516637835106525,-0.6232572509388858,-0.769492407535458,-0.609133817375689,-0.5366681752234401,-0.625050702819927,-0.2573783625213139,-0.6219619801359125,-0.372383364615034,-0.608162364273458,-0.47479689204007464,-0.6058458222604436
2018-07-31,-0.7526912762896066,-0.6160834434147198,-0.25483977792727314,-0.6178208499244798,-0.6149253686105934,-0.6137669014017106,-0.7523641914555279,-0.6195582564342387,-0.3388568893826266,-0.6045007333496656,-0.25432833482030925,-0.6670473677009653,-0.1810532317855361,-0.4746078512378769,-0.6230330694537531,-0.45102655692078913,-0.6230330694537557,-0.769492407535458,-0.609133817375689,-0.5361995752931183,-0.6253496114667673,-0.2534234716020513,-0.6222608887827527,-0.37238632613754385,-0.6079755463691829,-0.4723785003113405,-0.6056590043561685
2018-08-01,-0.7525107663356337,-0.6157098076061697,-0.25355231728408184,-0.6176402592836806,-0.6142878680640408,-0.6133185384314505,-0.7514885285130383,-0.6197824379193687,-0.33790398525516496,-0.6045754605113756,-0.2572302761971473,-0.6658517331136047,-0.18181747533970596,-0.47406811518615666,-0.622734160806913,-0.4517533646637156,-0.6228836151303356,-0.7694311111294837,-0.6085360000820086,-0.5339023705198961,-0.6253122478859122,-0.25915830810721213,-0.6218623439202992,-0.371136281273932,-0.6079755463691829,-0.46934084719550945,-0.6056590043561685
2018-08-02,-0.752330256381661,-0.6153361717976196,-0.2522648566408906,-0.6174596686428812,-0.6136503675174881,-0.6128701754611903,-0.7506128655705485,-0.6200066194044987,-0.3369510811277033,-0.6046501876730855,-0.26013221757398536,-0.6646560985262441,-0.18258171889387584,-0.4735283791344364,-0.6224352521600729,-0.4524801724066419,-0.6227341608069156,-0.7693698147235094,-0.6079381827883282,-0.5316051657466737,-0.6252748843050572,-0.26489314461237295,-0.6214637990578457,-0.36988623641032015,-0.6079755463691829,-0.4663031940796784,-0.6056590043561685
2018-08-03,-0.7521497464276881,-0.6149625359890695,-0.25097739599769936,-0.6172790780020818,-0.6130128669709356,-0.6124218124909301,-0.7497372026280588,-0.6202308008896288,-0.33599817700024165,-0.6047249148347954,-0.2630341589508234,-0.6634604639388835,-0.1833459624480457,-0.4729886430827162,-0.6221363435132328,-0.4532069801495683,-0.6225847064834956,-0.769308518317535,-0.6073403654946479,-0.5293079609734515,-0.6252375207242021,-0.2706279811175338,-0.6210652541953922,-0.3686361915467083,-0.6079755463691829,-0.46326554096384737,-0.6056590043561685
2018-08-04,-0.7519692364737153,-0.6145889001805194,-0.24968993535450804,-0.6170984873612825,-0.612375366424383,-0.6119734495206699,-0.7488615396855691,-0.6204549823747588,-0.33504527287277996,-0.6047996419965054,-0.2659361003276614,-0.6622648293515229,-0.1841102060022156,-0.47244890703099596,-0.6218374348663926,-0.45393378789249467,-0.6224352521600756,-0.7692472219115607,-0.6067425482009675,-0.5270107562002292,-0.6252001571433471,-0.2763628176226946,-0.6206667093329385,-0.36738614668309644,-0.6079755463691829,-0.4602278878480163,-0.6056590043561685
2018-08-05,-0.7517887265197424,-0.6142152643719693,-0.24840247471131677,-0.6169178967204831,-0.6117378658778303,-0.6115250865504097,-0.7479858767430794,-0.6206791638598889,-0.33409236874531834,-0.6048743691582154,-0.2688380417044995,-0.6610691947641624,-0.18487444955638546,-0.4719091709792757,-0.6215385262195525,-0.454660595635421,-0.6222857978366555,-0.7691859255055864,-0.6061447309072873,-0.5247135514270068,-0.625162793562492,-0.2820976541278555,-0.620268164470485,-0.36613610181948464,-0.6079755463691829,-0.45719023473218523,-0.6056590043561685
2018-08-06,-0.7516082165657696,-0.6138416285634193,-0.24711501406812547,-0.6167373060796838,-0.6111003653312777,-0.6110767235801496,-0.7471102138005896,-0.6209033453450189,-0.33313946461785665,-0.6049490963199253,-0.2717399830813375,-0.6598735601768018,-0.18563869311055534,-0.4713694349275555,-0.6212396175727124,-0.4553874033783474,-0.6221363435132354,-0.7691246290996121,-0.6055469136136069,-0.5224163466537846,-0.625125429981637,-0.2878324906330163,-0.6198696196080316,-0.3648860569558728,-0.6079755463691829,-0.4541525816163542,-0.6056590043561685
2018-08-07,-0.7514277066117967,-0.6134679927548692,-0.2458275534249342,-0.6165567154388845,-0.610462864784725,-0.6106283606098895,-0.7462345508581,-0.6211275268301489,-0.332186560490395,-0.6050238234816353,-0.27464192445817553,-0.6586779255894412,-0.1864029366647252,-0.47082969887583526,-0.6209407089258723,-0.45611421112127376,-0.6219868891898154,-0.7690633326936378,-0.6049490963199265,-0.5201191418805623,-0.625088066400782,-0.2935673271381771,-0.619471074745578,-0.36363601209226093,-0.6079755463691829,-0.45111492850052315,-0.6056590043561685
2018-08-08,-0.7512471966578239,-0.6130943569463191,-0.2445400927817429,-0.616376124798085,-0.6098253642381724,-0.6101799976396293,-0.7453588879156102,-0.6213517083152789,-0.33123365636293334,-0.6050985506433453,-0.2775438658350136,-0.6574822910020806,-0.18716718021889509,-0.470289962824115,-0.6206418002790322,-0.4568410188642001,-0.6218374348663953,-0.7690020362876635,-0.6043512790262462,-0.5178219371073399,-0.6250507028199269,-0.29930216364333795,-0.6190725298831244,-0.3623859672286491,-0.6079755463691829,-0.4480772753846921,-0.6056590043561685
2018-08-09,-0.751066686703851,-0.612720721137769,-0.2432526321385516,-0.6161955341572857,-0.6091878636916197,-0.6097316346693691,-0.7444832249731205,-0.6215758898004089,-0.3302807522354717,-0.6051732778050553,-0.28044580721185164,-0.6562866564147201,-0.18793142377306496,-0.46975022677239475,-0.620342891632192,-0.45756782660712647,-0.6216879805429752,-0.7689407398816892,-0.6037534617325658,-0.5155247323341176,-0.6250133392390719,-0.30503700014849877,-0.618673985020671,-0.3611359223650372,-0.6079755463691829,-0.44503962226886107,-0.6056590043561685
2018-08-10,-0.7508861767498781,-0.6123470853292189,-0.24196517149536034,-0.6160149435164863,-0.608550363145067,-0.6092832716991089,-0.7436075620306307,-0.6218000712855389,-0.32932784810801,-0.6052480049667652,-0.28334774858868966,-0.6550910218273595,-0.1886956673272348,-0.46921049072067456,-0.6200439829853519,-0.4582946343500528,-0.6215385262195552,-0.7688794434757149,-0.6031556444388855,-0.5132275275608952,-0.6249759756582168,-0.3107718366536596,-0.6182754401582174,-0.35988587750142537,-0.6079755463691829,-0.44200196915302997,-0.6056590043561685
2018-08-11,-0.7507056667959053,-0.6119734495206688,-0.24067771085216905,-0.615834352875687,-0.6079128625985144,-0.6088349087288487,-0.7427318990881411,-0.622024252770669,-0.3283749439805484,-0.6053227321284752,-0.28624968996552774,-0.6538953872399988,-0.18945991088140468,-0.4686707546689543,-0.6197450743385118,-0.4590214420929792,-0.6213890718961351,-0.7688181470697406,-0.6025578271452051,-0.5109303227876728,-0.6249386120773618,-0.3165066731588204,-0.617876895295764,-0.35863583263781357,-0.6079755463691829,-0.43896431603719893,-0.6056590043561685
2018-08-12,-0.7505251568419324,-0.6115998137121187,-0.23939025020897778,-0.6156537622348877,-0.6072753620519618,-0.6083865457585885,-0.7418562361456513,-0.622248434255799,-0.3274220398530867,-0.6053974592901852,-0.28915163134236577,-0.6526997526526382,-0.19022415443557456,-0.46813101861723405,-0.6194461656916717,-0.45974824983590556,-0.6212396175727151,-0.7687568506637663,-0.6019600098515248,-0.5086331180144503,-0.6249012484965067,-0.3222415096639813,-0.6174783504333103,-0.3573857877742017,-0.6079755463691829,-0.4359266629213679,-0.6056590043561685
2018-08-13,-0.7503446468879597,-0.6112261779035686,-0.23810278956578648,-0.6154731715940883,-0.6066378615054091,-0.6079381827883283,-0.7409805732031616,-0.622472615740929,-0.3264691357256251,-0.6054721864518952,-0.29205357271920385,-0.6515041180652777,-0.19098839798974443,-0.46759128256551385,-0.6191472570448316,-0.4604750575788319,-0.621090163249295,-0.768695554257792,-0.6013621925578444,-0.506335913241228,-0.6248638849156517,-0.3279763461691421,-0.6170798055708568,-0.35613574291058986,-0.6079755463691829,-0.43288900980553685,-0.6056590043561685
2018-08-14,-0.7501641369339868,-0.6108525420950185,-0.2368153289225952,-0.6152925809532889,-0.6060003609588565,-0.6074898198180682,-0.7401049102606719,-0.6226967972260591,-0.3255162315981634,-0.6055469136136051,-0.29495551409604187,-0.6503084834779171,-0.1917526415439143,-0.4670515465137936,-0.6188483483979915,-0.4612018653217583,-0.6209407089258749,-0.7686342578518177,-0.600764375264164,-0.5040387084680055,-0.6248265213347967,-0.33371118267430294,-0.6166812607084033,-0.354885698046978,-0.6079755463691829,-0.4298513566897058,-0.6056590043561685
2018-08-15,-0.749983626980014,-0.6104789062864684,-0.23552786827940392,-0.6151119903124895,-0.6053628604123038,-0.607041456847808,-0.7392292473181822,-0.6229209787111891,-0.32456332747070177,-0.6056216407753151,-0.2978574554728799,-0.6491128488905565,-0.19251688509808418,-0.46651181046207335,-0.6185494397511514,-0.46192867306468466,-0.6207912546024549,-0.7685729614458434,-0.6001665579704837,-0.5017415036947831,-0.6247891577539416,-0.33944601917946376,-0.6162827158459498,-0.35363565318336615,-0.6079755463691829,-0.4268137035738747,-0.6056590043561685
2018-08-16,-0.7498031170260411,-0.6101052704779184,-0.23424040763621262,-0.6149313996716902,-0.6047253598657512,-0.6065930938775479,-0.7383535843756924,-0.6231451601963192,-0.3236104233432401,-0.6056963679370251,-0.300759396849718,-0.6479172143031959,-0.19328112865225405,-0.4659720744103531,-0.6182505311043113,-0.462655480807611,-0.6206418002790348,-0.7685116650398691,-0.5995687406768034,-0.49944429892156067,-0.6247517941730866,-0.3451808556846246,-0.6158841709834962,-0.3523856083197543,-0.6079755463691829,-0.4237760504580437,-0.6056590043561685
2018-08-17,-0.7496226070720683,-0.6097316346693683,-0.23295294699302133,-0.6147508090308909,-0.6040878593191985,-0.6061447309072877,-0.7374779214332028,-0.6233693416814492,-0.32265751921577845,-0.6057710950987351,-0.303661338226556,-0.6467215797158353,-0.19404537220642393,-0.4654323383586329,-0.6179516224574712,-0.46338228855053737,-0.6204923459556148,-0.7684503686338948,-0.5989709233831231,-0.49714709414833835,-0.6247144305922315,-0.3509156921897854,-0.6154856261210427,-0.3511355634561425,-0.6079755463691829,-0.42073839734221263,-0.6056590043561685
2018-08-18,-0.7494420971180954,-0.6093579988608182,-0.23166548634983006,-0.6145702183900915,-0.603450358772646,-0.6056963679370275,-0.736602258490713,-0.6235935231665792,-0.32170461508831677,-0.605845822260445,-0.306563279603394,-0.6455259451284748,-0.1948096157605938,-0.46489260230691265,-0.617652713810631,-0.46410909629346375,-0.6203428916321947,-0.7683890722279204,-0.5983731060894427,-0.494849889375116,-0.6246770670113765,-0.35665052869494623,-0.6150870812585892,-0.34988551859253064,-0.6079755463691829,-0.4177007442263816,-0.6056590043561685
2018-08-19,-0.7492615871641226,-0.6089843630522681,-0.23037802570663876,-0.6143896277492922,-0.6028128582260933,-0.6052480049667673,-0.7357265955482233,-0.6238177046517093,-0.32075171096085514,-0.605920549422155,-0.3094652209802321,-0.6443303105411142,-0.19557385931476368,-0.4643528662551924,-0.6173538051637909,-0.4648359040363901,-0.6201934373087746,-0.7683277758219461,-0.5977752887957624,-0.4925526846018936,-0.6246397034305214,-0.36238536520010706,-0.6146885363961357,-0.3486354737289188,-0.6079755463691829,-0.41466309111055055,-0.6056590043561685
2018-08-20,-0.7490810772101497,-0.608610727243718,-0.2290905650634475,-0.6142090371084927,-0.6021753576795407,-0.6047996419965072,-0.7348509326057336,-0.6240418861368393,-0.31979880683339346,-0.605995276583865,-0.3123671623570701,-0.6431346759537536,-0.19633810286893355,-0.4638131302034722,-0.6170548965169508,-0.46556271177931646,-0.6200439829853546,-0.7682664794159718,-0.597177471502082,-0.49025547982867124,-0.6246023398496664,-0.36812020170526794,-0.6142899915336821,-0.34738542886530693,-0.6079755463691829,-0.41162543799471946,-0.6056590043561685
2018-08-21,-0.7489005672561768,-0.6082370914351679,-0.2278031044202562,-0.6140284464676934,-0.601537857132988,-0.604351279026247,-0.7339752696632439,-0.6242660676219693,-0.31884590270593177,-0.606070003745575,-0.31526910373390815,-0.641939041366393,-0.19710234642310343,-0.46327339415175195,-0.6167559878701107,-0.46628951952224285,-0.6198945286619345,-0.7682051830099975,-0.5965796542084016,-0.4879582750554489,-0.6245649762688114,-0.37385503821042876,-0.6138914466712286,-0.3461353840016951,-0.6079755463691829,-0.4085877848788884,-0.6056590043561685
2018-08-22,-0.748720057302204,-0.6078634556266178,-0.2265156437770649,-0.613847855826894,-0.6009003565864354,-0.6039029160559868,-0.7330996067207541,-0.6244902491070994,-0.31789299857847014,-0.6061447309072849,-0.31817104511074623,-0.6407434067790325,-0.1978665899772733,-0.4627336581000317,-0.6164570792232705,-0.4670163272651692,-0.6197450743385144,-0.7681438866040232,-0.5959818369147213,-0.48566107028222655,-0.6245276126879563,-0.3795898747155896,-0.6134929018087751,-0.3448853391380832,-0.6079755463691829,-0.4055501317630574,-0.6056590043561685
2018-08-23,-0.7485395473482311,-0.6074898198180677,-0.22522818313387363,-0.6136672651860947,-0.6002628560398827,-0.6034545530857266,-0.7322239437782645,-0.6247144305922293,-0.31694009445100846,-0.6062194580689949,-0.32107298648758426,-0.6395477721916719,-0.19863083353144317,-0.46219392204831145,-0.6161581705764304,-0.46774313500809556,-0.6195956200150944,-0.7680825901980489,-0.5953840196210409,-0.4833638655090042,-0.6244902491071013,-0.3853247112207504,-0.6130943569463215,-0.3436352942744714,-0.6079755463691829,-0.40251247864722633,-0.6056590043561685
2018-08-24,-0.7483590373942584,-0.6071161840095176,-0.22394072249068234,-0.6134866745452954,-0.5996253554933301,-0.6030061901154664,-0.7313482808357747,-0.6249386120773593,-0.31598719032354683,-0.6062941852307049,-0.3239749278644223,-0.6383521376043113,-0.19939507708561305,-0.46165418599659125,-0.6158592619295903,-0.4684699427510219,-0.6194461656916743,-0.7680212937920746,-0.5947862023273606,-0.4810666607357818,-0.6244528855262462,-0.3910595477259112,-0.612695812083868,-0.34238524941085957,-0.6079755463691829,-0.3994748255313953,-0.6056590043561685
2018-08-25,-0.7481785274402855,-0.6067425482009675,-0.22265326184749107,-0.613306083904496,-0.5989878549467774,-0.6025578271452062,-0.730472617893285,-0.6251627935624894,-0.31503428619608514,-0.6063689123924149,-0.32687686924126036,-0.6371565030169507,-0.2001593206397829,-0.461114449944871,-0.6155603532827502,-0.46919675049394827,-0.6192967113682543,-0.7679599973861003,-0.5941883850336802,-0.4787694559625595,-0.6244155219453912,-0.39679438423107205,-0.6122972672214145,-0.3411352045472477,-0.6079755463691829,-0.39643717241556425,-0.6056590043561685
2018-08-26,-0.7479980174863127,-0.6063689123924175,-0.22136580120429977,-0.6131254932636966,-0.5983503544002248,-0.6021094641749462,-0.7295969549507954,-0.6253869750476194,-0.3140813820686235,-0.6064436395541248,-0.3297788106180984,-0.6359608684295901,-0.20092356419395277,-0.46057471389315074,-0.61526144463591,-0.46992355823687465,-0.6191472570448342,-0.767898700980126,-0.59359056774,-0.4764722511893371,-0.6243781583645361,-0.4025292207362329,-0.611898722358961,-0.33988515968363586,-0.6079755463691829,-0.39339951929973316,-0.6056590043561685
2018-08-27,-0.7478175075323398,-0.6059952765838674,-0.22007834056110848,-0.6129449026228972,-0.5977128538536721,-0.601661101204686,-0.7287212920083056,-0.6256111565327495,-0.31312847794116183,-0.6065183667158348,-0.33268075199493646,-0.6347652338422296,-0.20168780774812264,-0.46003497784143055,-0.6149625359890699,-0.470650365979801,-0.6189978027214141,-0.7678374045741517,-0.5929927504463196,-0.47417504641611474,-0.6243407947836811,-0.4082640572413937,-0.6115001774965074,-0.338635114820024,-0.6079755463691829,-0.3903618661839021,-0.6056590043561685
2018-08-28,-0.747636997578367,-0.6056216407753173,-0.2187908799179172,-0.6127643119820979,-0.5970753533071195,-0.6012127382344258,-0.7278456290658158,-0.6258353380178795,-0.3121755738137002,-0.6065930938775448,-0.3355826933717745,-0.633569599254869,-0.20245205130229252,-0.4594952417897103,-0.6146636273422298,-0.47137717372272736,-0.6188483483979941,-0.7677761081681774,-0.5923949331526392,-0.4718778416428924,-0.624303431202826,-0.4139988937465546,-0.6111016326340539,-0.33738506995641215,-0.6079755463691829,-0.3873242130680711,-0.6056590043561685
2018-08-29,-0.7474564876243941,-0.6052480049667672,-0.2175034192747259,-0.6125837213412986,-0.5964378527605668,-0.6007643752641656,-0.7269699661233262,-0.6260595195030095,-0.3112226696862385,-0.6066678210392548,-0.3384846347486125,-0.6323739646675084,-0.2032162948564624,-0.45895550573799004,-0.6143647186953898,-0.47210398146565374,-0.618698894074574,-0.7677148117622031,-0.5917971158589589,-0.46958063686967005,-0.624266067621971,-0.4197337302517154,-0.6107030877716004,-0.3361350250928003,-0.6079755463691829,-0.38428655995224004,-0.6056590043561685
2018-08-30,-0.7472759776704213,-0.6048743691582171,-0.21621595863153462,-0.6124031307004992,-0.5958003522140142,-0.6003160122939054,-0.7260943031808365,-0.6262837009881396,-0.3102697655587769,-0.6067425482009647,-0.3413865761254506,-0.6311783300801478,-0.20398053841063227,-0.4584157696862698,-0.6140658100485497,-0.47283078920858007,-0.618549439751154,-0.7676535153562288,-0.5911992985652785,-0.4672834320964477,-0.624228704041116,-0.4254685667568762,-0.6103045429091469,-0.3348849802291885,-0.6079755463691829,-0.381248906836409,-0.6056590043561685
2018-08-31,-0.7470954677164484,-0.604500733349667,-0.21492849798834335,-0.6122225400596999,-0.5951628516674615,-0.5998676493236452,-0.7252186402383467,-0.6265078824732696,-0.3093168614313152,-0.6068172753626747,-0.3442885175022886,-0.6299826954927873,-0.20474478196480214,-0.4578760336345496,-0.6137669014017095,-0.47355759695150645,-0.6183999854277339,-0.7675922189502545,-0.5906014812715982,-0.4649862273232253,-0.6241913404602609,-0.43120340326203704,-0.6099059980466933,-0.33363493536557665,-0.6079755463691829,-0.3782112537205779,-0.6056590043561685
2018-09-01,-0.7464157523282938,-0.6037160981517116,-0.21489015025288988,-0.611188814322711,-0.5949129967335237,-0.5992324684491098,-0.7233474736370331,-0.6258727015987343,-0.3083570998498663,-0.6058458222604443,-0.34725075425899526,-0.6286002430011516,-0.2041641999282835,-0.45754036891538513,-0.6129199935689958,-0.4728671721299763,-0.6176527138106336,-0.7677824923707576,-0.5899663003970629,-0.46594233739659635,-0.6233319781005955,-0.4347237811224796,-0.6099558161545,-0.33280314525386256,-0.6069667296860974,-0.37319285448758593,-0.6049490963199232
2018-09-02,-0.7457360369401393,-0.6029314629537561,-0.21485180251743644,-0.6101550885857221,-0.5946631417995859,-0.5985972875745744,-0.7214763070357194,-0.625237520724199,-0.3073973382684174,-0.6048743691582138,-0.3502129910157019,-0.6272177905095159,-0.20358361789176485,-0.45720470419622067,-0.612073085736282,-0.47217674730844617,-0.6169054421935332,-0.7679727657912607,-0.5893311195225276,-0.4668984474699674,-0.62247261574093,-0.4382441589829221,-0.6100056342623067,-0.3319713551421485,-0.605957913003012,-0.36817445525459397,-0.604239188283678
2018-09-03,-0.7450563215519848,-0.6021468277558006,-0.21481345478198297,-0.6091213628487333,-0.5944132868656481,-0.597962106700039,-0.7196051404344058,-0.6246023398496637,-0.3064375766869685,-0.6039029160559833,-0.35317522777240856,-0.6258353380178802,-0.20300303585524623,-0.4568690394770562,-0.6112261779035684,-0.4714863224869161,-0.6161581705764327,-0.7681630392117639,-0.5886959386479923,-0.46785455754333843,-0.6216132533812647,-0.4417645368433647,-0.6100554523701133,-0.33113956503043446,-0.6049490963199265,-0.36315605602160195,-0.6035292802474327
2018-09-04,-0.7443766061638302,-0.6013621925578453,-0.2147751070465295,-0.6080876371117445,-0.5941634319317103,-0.5973269258255036,-0.7177339738330921,-0.6239671589751284,-0.3054778151055196,-0.6029314629537529,-0.3561374645291152,-0.6244528855262446,-0.2024224538187276,-0.4565333747578918,-0.6103792700708547,-0.470795897665386,-0.6154108989593323,-0.768353312632267,-0.5880607577734571,-0.4688106676167095,-0.6207538910215993,-0.4452849147038072,-0.61010527047792,-0.3303077749187204,-0.603940279636841,-0.35813765678861,-0.6028193722111874
2018-09-05,-0.7436968907756757,-0.6005775573598898,-0.21473675931107603,-0.6070539113747557,-0.5939135769977724,-0.5966917449509682,-0.7158628072317785,-0.6233319781005933,-0.3045180535240707,-0.6019600098515225,-0.3590997012858218,-0.6230704330346089,-0.20184187178220894,-0.45619771003872733,-0.609532362238141,-0.4701054728438559,-0.6146636273422319,-0.7685435860527702,-0.5874255768989218,-0.4697667776900805,-0.6198945286619338,-0.4488052925642498,-0.6101550885857266,-0.3294759848070063,-0.6029314629537555,-0.35311925755561796,-0.6021094641749422
